date,Sub-A,Sub-A-DK,Sub-B,Microcap
2011-08-01,0.0001211499702025165,0.00928305161527243,-0.0042602275472181095,0.0187439881145394
2011-08-02,0.0001211499702025165,0.008495539302308064,0.0049502087274890805,0.0101704468816465
2011-08-03,0.0001211499702025165,0.009624872940562579,-0.0013506239886320603,0.0005439478335402
2011-08-04,0.0001211499702025165,-0.0062541059585971,-0.03613039915280214,-0.011009741587645
2011-08-05,0.0001211499702025165,0.0028016923469449395,0.00477025240377249,-0.0061142999795525
2011-08-08,0.0001211499702025165,-0.009776244927031552,0.019009338527967712,-0.0178456438323874
2011-08-09,0.0001211499702025165,0.0026034346903653915,-0.001234624134252571,-0.0185308430831587
2011-08-10,0.0001211499702025165,0.0003673100325474188,0.0,0.0042750674394305
2011-08-11,0.0001211499702025165,0.005297156811593595,0.0,0.0156284849284307
2011-08-12,0.0001211499702025165,-0.0002792743716464319,0.0,0.0134030800166331
2011-08-15,-0.0006289408922751649,0.0007056961561409114,0.0,0.0079415237971638
2011-08-16,-0.0008678307669873764,-0.0028262963264484853,0.0,-0.0061222131147541
2011-08-17,-0.0006535189518963591,0.003476651528000918,0.0,-0.0001229508196721
2011-08-18,-0.002581583388462594,-0.002176649397218622,0.0,-0.0001229508196721
2011-08-19,0.0029103103387251306,0.003306909324507723,0.0,-0.0006076761413175
2011-08-22,0.0003841769421568664,0.005736394299288516,0.0,0.0340050456768714
2011-08-23,0.000235838412784517,0.018417772718905434,0.0,0.034317247261389
2011-08-24,-0.000801462073908854,0.011893330524775925,0.0,-0.0023310985918476
2011-08-25,-0.0037668410455875545,-0.04571008374366703,0.0,-0.0052416742882495
2011-08-26,-0.0006550464009340562,0.013831523082100006,0.0,0.0128882884389398
2011-08-29,-0.013733692567464484,0.02227409964118987,0.0,0.0051128072489956
2011-08-30,0.0001211499702025165,0.0028360133776141883,0.0,-0.0100498576957167
2011-08-31,0.0001211499702025165,0.0026282846887006883,0.0,0.0098972511933344
2011-09-01,0.0001211499702025165,0.00953910394595403,0.0,0.0023952094466679
2011-09-02,0.0001211499702025165,0.0010468875497824381,0.018936876955330417,0.0029046446122895
2011-09-05,0.0001211499702025165,0.008560247436703472,0.0,0.0020223986256875
2011-09-06,0.0001211499702025165,0.006644234822360984,0.0011445953787319052,-0.0092463258290242
2011-09-07,0.0001211499702025165,-0.009424778454441562,-0.014825237381833944,-0.0061222131147541
2011-09-08,0.0001211499702025165,0.0007992428729550749,0.011560692031156838,-0.0001229508196721
2011-09-09,0.0001211499702025165,0.012632815863873326,-0.004697735125111069,-0.0085801303534234
2011-09-12,0.0,0.0,-0.00792056384543105,0.0
2011-09-13,0.0001211499702025165,0.012841075366451182,4.980120164388424e-05,0.0042607262313156
2011-09-14,0.0001211499702025165,-0.01571312292997129,-0.001052330446286276,0.0085342193940085
2011-09-15,0.0001211499702025165,-0.003013152584966816,-0.008068473086861871,0.000427690917905
2011-09-16,0.0001211499702025165,0.004198415477302708,0.005717801886058638,0.0012476354497996
2011-09-19,0.0001211499702025165,0.003428514645815728,-0.0021429874327979492,-0.0036993815272058
2011-09-20,0.0001211499702025165,0.002141277342593506,0.005440570384648291,-0.0012771111882305
2011-09-21,0.0001211499702025165,0.0006138631926009275,0.001615394918220714,0.0044129983206639
2011-09-22,0.0001211499702025165,-3.562804233836481e-05,-0.00681730321091456,0.002302541910681
2011-09-23,-0.0006289408922751649,0.005355148805068044,-0.028879138586019648,-0.0036352874840931
2011-09-26,0.0052021917384377225,-0.012590924473696141,-0.009979568170157438,0.0029415738332883
2011-09-27,-0.004165930556206399,0.010955273247297503,0.0042328768423718355,-0.0014130513178204
2011-09-28,-6.057498510125825e-05,0.0074548419839328695,-0.01390334421899897,-0.0026565407994882
2011-09-29,0.004509898771533294,0.028515828670937493,0.006180497166858645,0.0045352803426359
2011-09-30,0.005083962006569465,-0.002087751045361186,0.005071485380194751,-0.0049366517068606
2011-10-03,0.0,0.0,0.014207771542717351,0.0
2011-10-04,0.0,0.0,-0.01071413368579932,0.0
2011-10-05,0.0,0.0,0.004572957335098327,0.0
2011-10-06,0.0,0.0,-0.0014289507429549042,0.0
2011-10-07,0.0,0.0,-0.007105611253622968,0.0
2011-10-10,0.011511690639898653,-0.007858472288975848,0.010054511797573662,0.0038573297170869
2011-10-11,0.006771482384798855,0.0023890180178205433,-0.0032184065848603893,0.0058091094516237
2011-10-12,-0.010913362945741745,-0.002223480535803124,-0.001428629237969825,0.0093817324375486
2011-10-13,-0.00020633341479692202,-0.016870258804514204,0.0016930306001703421,-0.0029177587635976
2011-10-14,0.005916101399738194,0.0024712220549825137,0.0007199590611868256,0.0048286426924712
2011-10-17,-0.0019480979741632876,0.004920122968921081,0.0014901806115092953,0.0139931304835942
2011-10-18,0.006481390512087959,0.004365560008889213,-0.002313058559454073,-0.0089858166630667
2011-10-19,-0.000205320715102153,0.0029529752637709183,-0.008439116813107161,4.2313339785104986e-05
2011-10-20,-6.057498510125825e-05,0.015597266075971561,-0.008985540149290316,-0.0066088185150494
2011-10-21,-0.0017976913718993348,0.029979516444833543,0.0028673390345248517,-0.0121559065088238
2011-10-24,-0.00237941556481136,0.0276131647084783,0.007741251054247389,0.0050543468536712
2011-10-25,-0.007067983638784026,-0.025746652587272933,0.018661348999650773,0.0013584440115153
2011-10-26,0.0001211499702025165,-0.01119519357988974,-0.0022508799128752033,0.0110906448317318
2011-10-27,0.0001211499702025165,0.006099795086855764,-0.003369479422444255,0.0018257177710616
2011-10-28,-0.0006289408922751649,-0.005149131012394115,0.005479764816491262,0.0075286637281744
2011-10-31,-0.006943816730331509,-0.02353248932003915,-0.0034751707615023886,-0.0010913351262548
2011-11-01,0.002736714290719977,0.000948746439411785,-0.0008869492895252629,0.0073895699971697
2011-11-02,0.025053354815379736,-0.0012922068975153023,0.006231904325407989,0.0175963799106608
2011-11-03,-0.005326978776717728,-0.0012747162225533737,0.014934646177047206,-0.0037441144249381
2011-11-04,0.007390360863778644,-0.004658841213798559,-0.005602034467827921,0.0022603697257801
2011-11-07,-0.005999765770356658,-0.00044959791897136725,0.021698356975088373,0.0034858472019589
2011-11-08,-0.0280450807389776,-0.021412220759883027,-0.0035411525305886205,-0.0077586416240763
2011-11-09,0.04996416695075401,0.025692967332719974,-0.01722981182303318,0.0114135792842557
2011-11-10,0.0069219964275610835,0.02747885684926832,-0.00807956128101961,0.0111366566127606
2011-11-11,-0.006894401595456845,-0.0030094655694893335,0.014058745600766365,0.0056275450340137
2011-11-14,0.04166455363118793,0.006499578362213709,0.0006928661073124509,0.0122389876127879
2011-11-15,0.008113856217498938,0.0087407791699472,0.001882991818310975,0.0048420241744202
2011-11-16,-0.04478434469082182,-0.0005697024394437644,-0.006592003686479719,-0.0109356206614603
2011-11-17,0.00803618631038061,0.008374087152609677,-0.01715536919585392,0.0135587242937531
2011-11-18,-0.048728302167443616,-0.014836395655783652,0.0005374074810140517,0.0042229757233744
2011-11-21,-0.010507569333448541,-0.0065538339084684205,-0.015188371967471026,-0.0115585488595638
2011-11-22,0.009148967987017365,0.005048334631037488,0.009970886326252426,0.003530889463976
2011-11-23,-0.007807598705123597,0.0072503150950893325,-0.002222517761421905,0.0122788011063121
2011-11-24,0.0001211499702025165,0.0015383869606939715,0.0,-0.0021388386776693
2011-11-25,0.0001211499702025165,0.002047919452606406,-0.010434568829010948,-0.0114257834752058
2011-11-28,0.0001211499702025165,0.0023986687907890936,0.012277667755937083,-0.0051792888281033
2011-11-29,0.0001211499702025165,0.0020504002278094458,3.497739598401495e-05,-0.0007079487373485
2011-11-30,0.0001211499702025165,-0.015048843856382943,0.007753575203099716,-0.0211283311883676
2011-12-01,0.0001211499702025165,-0.011289081678418689,-0.00351401856322342,0.0024204440127755
2011-12-02,0.0001211499702025165,-0.0008931209630026471,0.007540667905403309,-0.0174118542898361
2011-12-05,0.0001211499702025165,0.0,-0.0077990495619627564,-0.0119161895956053
2011-12-06,0.0001211499702025165,-0.011641672079603649,-0.000637067946576142,0.0
2011-12-07,-0.0006289408922751649,0.0006101156960007792,0.0034685603645931984,0.0
2011-12-08,-0.0017790607507733869,-0.007970601912173136,-0.005652957459871266,0.0
2011-12-09,0.000930271480879874,0.006635928075626296,-0.006200238251736656,0.0
2011-12-12,-0.0004849431480586919,0.0019482636376437767,-0.008753976699284793,0.0
2011-12-13,0.0002224171854485757,0.007206864164528204,-0.0054206438104067445,0.0
2011-12-14,-0.00020204438055548835,0.01050485274486923,-0.012216618390404221,-0.006
2011-12-15,0.00022239049311068015,-0.009859945038599771,-0.003585112809540436,-0.0075163421907314
2011-12-16,0.002627090046962044,-0.014884804596228318,0.01030001743947917,-0.0059307359307844
2011-12-19,-0.001137510386390872,-0.006307943345778777,0.003543762303210629,-0.000584052003436
2011-12-20,0.0001211499702025165,0.00412959824490966,-0.0050083823576349,0.0076902808330885
2011-12-21,0.0001211499702025165,0.017963580341542107,-0.005803653781519702,-0.0079958488799597
2011-12-22,0.0001211499702025165,0.026583404180030357,0.0010928358541213434,-0.01693382970068
2011-12-23,0.0001211499702025165,-0.001922917899540133,-0.003313634817805111,0.0077473578602327
2011-12-26,0.0001211499702025165,-0.003723515155849899,0.0,-0.0093730911411026
2011-12-27,0.0001211499702025165,0.03200374828065056,-0.0002614959589283261,-0.0061222131147541
2011-12-28,0.0001211499702025165,0.012176611806359317,-0.00034211751738455476,-0.0001229508196721
2011-12-29,0.0001211499702025165,0.0007361840002544362,0.00010691143983621032,-0.0061222131147541
2011-12-30,0.0001211499702025165,-0.005492274350786364,0.0033889870214791618,0.0
2012-01-03,0.0,0.0,0.0007438266825452455,0.0
2012-01-04,0.0001211499702025165,0.014628413749242064,-0.002807321045842248,0.0
2012-01-05,0.0001211499702025165,0.05315436557526665,0.0012498236557307862,0.0
2012-01-06,0.0001211499702025165,0.0010782595909457626,0.0018821620189752863,0.0
2012-01-09,0.0001211499702025165,-0.011204317192839097,-0.002207489116181849,0.0
2012-01-10,0.0001211499702025165,-0.006072187583611055,0.004011004463713608,0.0
2012-01-11,0.0001211499702025165,-0.005935240644491913,0.006339485212690121,0.0
2012-01-12,0.0001211499702025165,0.01115040441791737,0.0013110530492195238,0.0
2012-01-13,-0.0006289408922751649,0.0379320934833256,0.0010150063688860733,0.0
2012-01-16,-0.011350445599405568,0.02460684685341552,0.0,-0.006
2012-01-17,0.06727398854421018,-0.0007214112708336939,0.008379329280098435,0.0179375400604031
2012-01-18,-0.018978914519913737,0.0,0.004633011075994453,-0.0111692784104786
2012-01-19,0.031273102967858346,0.0,-0.0021104033002878886,0.0115670035937467
2012-01-20,0.020993549000295708,0.0,-0.002213348619460098,0.0086967223121809
2012-01-23,0.0,0.0,0.0013699305222589775,0.0
2012-01-24,0.0,0.0,-0.0028756320083542786,0.0
2012-01-25,0.0,0.0,0.016599866485341508,0.0
2012-01-26,0.0,0.0,0.0030757376840668815,0.0
2012-01-27,0.0,0.0,0.007833596465134152,0.0
2012-01-30,-0.02733221278139908,0.0,0.0005521408676014694,0.0128473829002599
2012-01-31,0.0015643703414642829,0.0,0.007509800483971318,0.0108969307959869
2012-02-01,-0.027827586498872514,0.0,0.003987841513753088,0.0116843126203569
2012-02-02,0.010637050099209677,0.0,0.006535790288207943,0.0057250227106591
2012-02-03,0.0011289830422196445,0.0,-0.004529443277998313,0.0184798828074053
2012-02-06,-0.006302572424281783,-0.00909746736170558,0.00040556264869340275,0.0060530268829768
2012-02-07,-0.030851648081746785,0.0014479557136852783,0.0065556507673556474,-0.0102209964488125
2012-02-08,0.041505133864679244,-0.0011039280547258112,0.0011063250561351712,0.0045038327460289
2012-02-09,0.014358967967250225,0.002079979599485693,0.0029886948630890586,0.0020587170205133
2012-02-10,0.008453763889630705,0.005451464812231244,-0.006195547845160521,0.0085116950380084
2012-02-13,0.021187581604253936,0.016527700818858015,0.0093792145657563,0.0019784601995023
2012-02-14,0.0012600395567288203,0.005710297967131961,0.0022121951911604487,0.0063569923219684
2012-02-15,0.026962454024371585,0.009014725873927487,-0.0034040999623990986,0.0081138358457517
2012-02-16,0.0022513927563321268,0.0005423706426503916,0.009965310944243022,-0.0064821688524588
2012-02-17,-0.008097312271493795,-0.004795915853855637,-0.004359913359352818,-0.0001229508196721
2012-02-20,0.006845273210668301,0.0015325568892659014,0.0,-0.0001229508196721
2012-02-21,0.032762182126496064,0.009893960852006334,0.010260959504021505,-0.0001229508196721
