cash_enabled,decay_threshold,recovery_threshold,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,trigger_count_last_1y,overlay_days_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,trigger_count_last_3y,overlay_days_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,trigger_count_last_5y,overlay_days_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,trigger_count_last_10y,overlay_days_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,trigger_count_full_common,overlay_days_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
True,0.5,0.85,1.0368536990219654,-0.0718245032646101,3.611368939747293,14.43593275127949,4,34,0.7546487603305785,0.1797520661157025,0.44840115799165536,-0.12792186195221633,1.9745345158412915,3.5052738534962087,11,66,0.6582951349820282,0.19434787835927217,0.33539504762750605,-0.17718418266029368,1.6078871329252156,1.8929175425920615,18,89,0.7699770809892169,0.21640211544531535,0.2745417619324342,-0.25894986248377005,1.3328018479498067,1.0602120398872248,38,133,0.7793844621225132,0.2367666770327969,0.3029121089474558,-0.32525154433746906,1.3276505618159162,0.9313164356051922,62,223,0.7777426060874145,0.2371894769423353,1.9954731952228424,0.5237979166433903,-0.25894986248377005
True,0.55,0.85,1.0060285994077138,-0.0718245032646101,3.5367165126858144,14.006760279307239,4,36,0.7453512396694215,0.1797520661157025,0.44243681757270714,-0.12792186195221633,1.957572403012051,3.458648981657053,12,71,0.6495712902930443,0.19435701264262956,0.33245084854331464,-0.17718418266029357,1.6193075896088234,1.8763009403650106,22,112,0.7473874022750002,0.21888693485830502,0.29060431053828584,-0.19846281242803088,1.4180582475887906,1.4642758861621419,48,167,0.7634103893446132,0.23801635746005426,0.3106524320125792,-0.3252515443374694,1.3662294147426706,0.9551143950611264,73,265,0.7651113377784937,0.23759017197173815,1.9951242114584966,0.5178801440155054,-0.19846281242803088
True,0.5,0.9,1.0368536990219654,-0.0718245032646101,3.611368939747293,14.43593275127949,4,34,0.7546487603305785,0.1797520661157025,0.44840115799165536,-0.12792186195221633,1.974534515841292,3.5052738534962087,11,66,0.6582951349820282,0.19434787835927217,0.33539504762750605,-0.17718418266029368,1.6078871329252158,1.8929175425920615,18,89,0.7699770809892169,0.21640211544531535,0.27388544760078526,-0.25894986248377005,1.3302023769338136,1.0576775170828727,38,134,0.7787666697007668,0.2367666770327969,0.30248207470598576,-0.32525154433746906,1.3261405820873038,0.9299942766517396,62,224,0.777346304898511,0.2371894769423353,1.9950832745704437,0.523633838060478,-0.25894986248377005
True,0.5,0.95,1.0368536990219654,-0.0718245032646101,3.611368939747293,14.43593275127949,4,34,0.7546487603305785,0.1797520661157025,0.44840115799165536,-0.12792186195221633,1.974534515841292,3.5052738534962087,11,66,0.6582951349820282,0.19434787835927217,0.33539504762750605,-0.17718418266029368,1.6078871329252158,1.8929175425920615,18,89,0.7699770809892169,0.21640211544531535,0.27388544760078526,-0.25894986248377005,1.3302023769338136,1.0576775170828727,38,134,0.7787666697007668,0.2367666770327969,0.30248207470598576,-0.32525154433746906,1.3261405820873038,0.9299942766517396,62,224,0.777346304898511,0.2371894769423353,1.9950832745704437,0.523633838060478,-0.25894986248377005
True,0.65,1.0,1.02852239273478,-0.0718245032646101,3.7523074868000617,14.319937430622804,5,52,0.6554752066115702,0.1797520661157025,0.43030992319884764,-0.12324508615916674,1.9563771918866288,3.491497605374038,15,95,0.6086615335791373,0.19033474616560614,0.3017456996645682,-0.17056831291803953,1.5512492857281817,1.7690607036112345,28,177,0.6806927879160775,0.21027522786465294,0.24737194475224866,-0.18867796889838961,1.2795326954297266,1.3110801764326179,59,292,0.7050257360848214,0.23423046412523765,0.2760069230801647,-0.3059255193383641,1.2663706490946627,0.9022030057417068,89,416,0.7228077845001112,0.23493386915976822,1.9824452944996518,0.5019874900876111,-0.18867796889838961
True,0.65,0.95,1.02852239273478,-0.0718245032646101,3.7523074868000617,14.319937430622804,5,52,0.6554752066115702,0.1797520661157025,0.43030992319884764,-0.12324508615916674,1.9563771918866284,3.491497605374038,15,95,0.6086615335791373,0.19033474616560614,0.3017456996645682,-0.17056831291803953,1.5512492857281814,1.7690607036112345,28,177,0.6806927879160775,0.21027522786465294,0.24469029926827646,-0.18867796889838961,1.2676698554564323,1.2968673592201516,60,292,0.7050143634863129,0.23422863258687257,0.27424812440207114,-0.3059255193383641,1.2596448209317008,0.8964538983056962,90,416,0.7228004892110284,0.2349326942654088,1.9806658685036576,0.5013170787166181,-0.18867796889838961
True,0.65,0.9,1.02852239273478,-0.0718245032646101,3.7523074868000617,14.319937430622804,5,52,0.6554752066115702,0.1797520661157025,0.43030992319884764,-0.12324508615916674,1.9563771918866284,3.491497605374038,15,95,0.6086615335791373,0.19033474616560614,0.30158270927638586,-0.17056831291803864,1.5483922563754204,1.7681051311171856,28,173,0.6856514656020278,0.21275456670762816,0.2446125444464693,-0.18867796889838961,1.2665354913271394,1.2964552558767612,60,288,0.707485533173298,0.23546421743036516,0.2741971074113061,-0.3059255193383641,1.2590628569660764,0.8962871355234497,90,412,0.7243856939666425,0.23572529664321593,1.979495753610797,0.5012568924141207,-0.18867796889838961
True,0.65,0.85,1.02852239273478,-0.0718245032646101,3.7523074868000617,14.319937430622804,5,52,0.6554752066115702,0.1797520661157025,0.43030992319884764,-0.12324508615916674,1.9563771918866284,3.491497605374038,15,95,0.6086615335791373,0.19033474616560614,0.2965351959001301,-0.17056831291804042,1.5251885149072328,1.7385128036214903,28,172,0.6868911350235155,0.21275456670762816,0.24284219137682106,-0.18867796889838984,1.258254216780302,1.2870723211335855,60,285,0.7087211180167906,0.23546421743036516,0.2730352221535235,-0.3059255193383641,1.2543985847868442,0.8924892004564587,90,409,0.7251782963444497,0.23572529664321593,1.970132252914906,0.4995524258026447,-0.18867796889838984
True,0.6,0.8,0.950084245355791,-0.0718245032646101,3.4844250594835455,13.227856820054383,5,43,0.7050619834710744,0.1921487603305785,0.4258550103640455,-0.12792186195221633,1.9219676688463658,3.32902448311078,14,80,0.6320093068219699,0.1964231283451089,0.31679296206990437,-0.17718418266029323,1.5828875782398044,1.7879302616829877,24,144,0.7145361626055786,0.21888693485830502,0.26917098553831265,-0.1984628124280311,1.3507994659216573,1.3562792053847497,54,225,0.7373706174492741,0.23922312968698264,0.2918472150639906,-0.31580022225863513,1.3141906785926505,0.9241513922209104,82,340,0.7452138085585013,0.23811521156190346,1.9519830152909399,0.49047580083201336,-0.1984628124280311
True,0.45,1.0,0.9747696210069654,-0.0718245032646101,3.4147716906190313,13.571546988856952,4,32,0.7577479338842975,0.1797520661157025,0.4351731651208268,-0.12402776997009568,1.9161321190498133,3.5086752364067446,11,60,0.665526539940706,0.19434787835927222,0.3258315335993278,-0.17287914287505635,1.5633027122747023,1.8847359385325828,17,80,0.776175428096655,0.2164021154453154,0.27397416018839826,-0.2589498624837706,1.3252303039048399,1.0580201030443461,31,112,0.7882638983947169,0.23554148449795306,0.29055713430386354,-0.3231903139617508,1.2761468874663413,0.8990279774852741,49,183,0.7884342859578587,0.23714617461018225,1.928802490142161,0.5024371199788795,-0.2589498624837706
True,0.45,0.8,0.9747696210069654,-0.0718245032646101,3.4147716906190313,13.571546988856952,4,32,0.7577479338842975,0.1797520661157025,0.4351731651208268,-0.12402776997009568,1.9161321190498133,3.5086752364067446,11,60,0.665526539940706,0.19434787835927217,0.3258315335993278,-0.17287914287505635,1.5633027122747023,1.8847359385325828,17,80,0.776175428096655,0.2164021154453154,0.2719492410569391,-0.2589498624837714,1.316954956738717,1.0502003687064416,32,111,0.7888593769191053,0.2355313618493939,0.28924209645775734,-0.3231903139617508,1.2713766953376382,0.89495905032596,50,182,0.7888162732384968,0.23713968113839842,1.9275611880672425,0.5019308901960148,-0.2589498624837714
True,0.45,0.85,0.9747696210069654,-0.0718245032646101,3.4147716906190313,13.571546988856952,4,32,0.7577479338842975,0.1797520661157025,0.4351731651208268,-0.12402776997009568,1.9161321190498133,3.5086752364067446,11,60,0.665526539940706,0.19434787835927217,0.3258315335993278,-0.17287914287505635,1.5633027122747023,1.8847359385325828,17,80,0.776175428096655,0.2164021154453154,0.2719492410569391,-0.2589498624837714,1.316954956738717,1.0502003687064416,32,111,0.7888593769191053,0.2355313618493939,0.28924209645775734,-0.3231903139617508,1.2713766953376382,0.89495905032596,50,182,0.7888162732384968,0.23713968113839842,1.9275611880672425,0.5019308901960148,-0.2589498624837714
True,0.45,0.9,0.9747696210069654,-0.0718245032646101,3.4147716906190313,13.571546988856952,4,32,0.7577479338842975,0.1797520661157025,0.4351731651208268,-0.12402776997009568,1.9161321190498133,3.5086752364067446,11,60,0.665526539940706,0.19434787835927217,0.3258315335993278,-0.17287914287505635,1.5633027122747023,1.8847359385325828,17,80,0.776175428096655,0.2164021154453154,0.2712942617216445,-0.2589498624837706,1.314367798450705,1.0476710013261643,32,112,0.788241584497359,0.2355313618493939,0.2888165740888926,-0.3231903139617508,1.2698773507650203,0.893642419379789,50,183,0.7884199720495932,0.23713968113839842,1.9271731143240407,0.5017671453621911,-0.2589498624837706
True,0.45,0.95,0.9747696210069654,-0.0718245032646101,3.4147716906190313,13.571546988856952,4,32,0.7577479338842975,0.1797520661157025,0.4351731651208268,-0.12402776997009568,1.9161321190498133,3.5086752364067446,11,60,0.665526539940706,0.19434787835927217,0.3258315335993278,-0.17287914287505635,1.5633027122747023,1.8847359385325828,17,80,0.776175428096655,0.2164021154453154,0.2712942617216445,-0.2589498624837706,1.314367798450705,1.0476710013261643,32,112,0.788241584497359,0.2355313618493939,0.2888165740888926,-0.3231903139617508,1.2698773507650203,0.893642419379789,50,183,0.7884199720495932,0.23713968113839842,1.9271731143240407,0.5017671453621911,-0.2589498624837706
True,0.65,0.8,0.989005864042954,-0.0718245032646101,3.612418348927764,13.769755711352957,5,48,0.6802685950413223,0.1921487603305785,0.4210892597509859,-0.12324508615916674,1.9167877954878654,3.416681937380966,15,91,0.6169259963890548,0.1944669775705648,0.29151374923181095,-0.17056831291804042,1.5007172280109102,1.7090732988130444,28,168,0.6918498127094659,0.21523390555060337,0.2410913128477543,-0.18867796889839006,1.2495416852322543,1.2777926021537298,60,279,0.711810080125522,0.23669980227385776,0.2718855333659238,-0.3059255193383641,1.2495248882536834,0.8887311328389349,90,403,0.7271598022889676,0.23651789902102305,1.925420763348574,0.4856750464683763,-0.18867796889839006
True,0.7,0.9,1.0252158906156343,-0.0718245032646101,3.76663931239569,14.273901579780036,5,55,0.6368801652892562,0.1797520661157025,0.41890530429969064,-0.12659232360284245,1.9199372297343584,3.3090893063462556,15,100,0.5993640129179804,0.19033474616560614,0.26772876795139,-0.17373488176885965,1.417116898492041,1.5410190816348652,29,190,0.6689159284119452,0.21275456670762813,0.2279253730917281,-0.1771174787506815,1.2044728793048056,1.2868598553876553,62,331,0.6893409056257068,0.23433225308494915,0.2532393779848068,-0.30626078797090095,1.1878354030311615,0.8268749638588014,97,482,0.706891226649104,0.23399063198619363,1.9136357736343141,0.4849438339896108,-0.1771174787506815
True,0.7,1.0,1.0252158906156343,-0.0718245032646101,3.76663931239569,14.273901579780036,5,55,0.6368801652892562,0.1797520661157025,0.41890530429969064,-0.12659232360284245,1.9199372297343584,3.3090893063462556,15,100,0.5993640129179804,0.19033474616560614,0.2657903318048931,-0.17373488176885898,1.4107340317673756,1.5298616437803598,29,195,0.6627175813045072,0.2102752278646529,0.22962820512760418,-0.1771174787506815,1.2131356510580877,1.2964739942512342,61,336,0.6862622214190641,0.2330984556423496,0.2543529433832039,-0.30626078797090095,1.192654515325587,0.8305109676899642,96,487,0.7049163137683304,0.23319917618946137,1.9127011860436733,0.48488493296195556,-0.1771174787506815
True,0.7,0.95,1.0252158906156343,-0.0718245032646101,3.76663931239569,14.273901579780036,5,55,0.6368801652892562,0.1797520661157025,0.41890530429969064,-0.12659232360284245,1.9199372297343584,3.3090893063462556,15,100,0.5993640129179804,0.19033474616560614,0.2657903318048931,-0.17373488176885898,1.4107340317673756,1.5298616437803598,29,195,0.6627175813045072,0.2102752278646529,0.22698828555649753,-0.1771174787506815,1.2011827925507335,1.281569087125593,62,336,0.6862519435169753,0.23309666824145656,0.2526263339326409,-0.30626078797090095,1.185894351742989,0.8248732578740832,97,487,0.7049097207045862,0.2331980296083865,1.9109082572675704,0.4842249530691789,-0.1771174787506815
True,0.5,0.75,0.948227550436165,-0.0778120580397399,3.3609184398996854,12.186126087962995,4,28,0.7887396694214877,0.19834710743801653,0.42737233059056234,-0.12792186195221633,1.8955277036162312,3.3408857881556018,11,60,0.6696587713456645,0.2005462254667102,0.32372815917550346,-0.17718418266029368,1.5595650516845665,1.8270714367104155,18,83,0.7767952628073987,0.22012112370977815,0.2696420867175888,-0.2589498624837696,1.3122682846028113,1.0412907121527797,38,126,0.7834001128638641,0.2386200542980358,0.299699791419028,-0.32525154433746906,1.3157947922645203,0.9214400258406477,62,216,0.7803185638152877,0.238378380509046,1.9102604730306536,0.4922425317299549,-0.2589498624837696
True,0.7,0.85,1.0252158906156343,-0.0718245032646101,3.76663931239569,14.273901579780036,5,55,0.6368801652892562,0.1797520661157025,0.41890530429969064,-0.12659232360284245,1.9199372297343584,3.3090893063462556,15,100,0.5993640129179804,0.19033474616560614,0.2628125395257246,-0.17373488176885987,1.393796364557623,1.5127217795869876,29,189,0.6701555978334328,0.21275456670762813,0.22617875607163462,-0.17711747875068018,1.1961393950750974,1.2769985078096988,62,328,0.6905764904691993,0.2343322530849491,0.25209660317447025,-0.30626078797090095,1.1831544687642597,0.8231435857156579,97,479,0.7076838290269112,0.23399063198619363,1.9042235641228116,0.48327812262817105,-0.17711747875068018
True,0.5,0.7,0.932044205838763,-0.08523104333511766,3.3158613098208516,10.935501542250085,4,27,0.7949380165289256,0.19834710743801653,0.4234634500664811,-0.12792186195221633,1.8810070346653585,3.3103290055663885,11,59,0.6717248870481439,0.2005462254667102,0.3215519367361266,-0.17718418266029368,1.5506479668162783,1.8147891753555787,18,82,0.7780349322288863,0.22012112370977815,0.2686002939382277,-0.2589498624837696,1.3079724455142663,1.0372675674043386,38,125,0.7840179052856104,0.2386200542980358,0.2990161993377076,-0.32525154433746906,1.3133086034533759,0.919338292295576,62,215,0.7807148650041913,0.238378380509046,1.8946543138188405,0.4864149716448996,-0.2589498624837696
True,0.55,0.75,0.9187436909217277,-0.07781205803973978,3.2871347551515866,11.807214897882684,4,30,0.7794421487603306,0.19834710743801653,0.4214945843341087,-0.12792186195221633,1.8784351147714795,3.2949378464453005,12,65,0.6609349266566806,0.20055535975006758,0.30750501936266916,-0.17718418266029223,1.512056000360841,1.735510555997177,22,102,0.757304757646901,0.22384561254425545,0.2791654855910237,-0.198462812428031,1.3690943731340646,1.4066387661026325,48,156,0.7689705211403299,0.24048752714703944,0.30319551787174226,-0.3252515443374694,1.3382763770813615,0.9321877886524573,73,254,0.7686780484786258,0.23917537672735242,1.88510625953916,0.4817271950523823,-0.198462812428031
True,0.55,0.7,0.9028052599425926,-0.085231043335117,3.2422034091251537,10.592446421110719,4,29,0.7856404958677686,0.19834710743801653,0.41760180010625936,-0.12792186195221633,1.8638888532746234,3.2645068929832295,12,64,0.66300104235916,0.20055535975006758,0.3038415022188836,-0.17718418266029368,1.496722681402675,1.714834234393392,22,100,0.7591642617791324,0.22384561254425545,0.27737610238672383,-0.198462812428031,1.3616550828501521,1.3976225520199628,48,154,0.7698972097729494,0.24048752714703944,0.3020268656861391,-0.3252515443374694,1.3340050911064218,0.9285947167487292,73,252,0.7692725002619811,0.23917537672735242,1.8667928109333503,0.47540616616361486,-0.198462812428031
True,0.7,0.8,0.9857637740724412,-0.0718245032646101,3.625464251701702,13.724616659592744,5,51,0.6616735537190083,0.1921487603305785,0.409758162087271,-0.12659232360284245,1.8803430884906693,3.236832616903403,15,96,0.6076284757278977,0.1944669775705648,0.26102464983424656,-0.17373488176885943,1.3825903645378959,1.5024308715478294,29,184,0.6763539449408709,0.21523390555060332,0.22595730439679462,-0.17711747875068173,1.1938519343297442,1.2757481982614598,62,321,0.6942832449996771,0.2355678379284417,0.2519516702547955,-0.30626078797090095,1.1819644051435796,0.822670352035842,97,471,0.7100616361603326,0.23478323436400078,1.8649241364647147,0.47062597259768835,-0.17711747875068173
True,0.45,0.75,0.8888448312500334,-0.0778120580397399,3.1702998886135942,11.422970342155528,4,26,0.7918388429752066,0.19834710743801653,0.4143363902995112,-0.12402776997009568,1.837888341215127,3.3406743538113424,11,54,0.6768901763043423,0.2005462254667102,0.31424819828882766,-0.17287914287505635,1.5153236465591926,1.8177334354089314,17,74,0.7829936099148368,0.2201211237097782,0.26639294466650765,-0.2589498624837714,1.293899892056764,1.028743333212632,32,105,0.79225723523871,0.2373847391146328,0.2856298180599861,-0.3231903139617508,1.2581070310141562,0.8837821114087908,50,176,0.7909959297774664,0.23832858470510912,1.8432541628215655,0.47095559112622,-0.2589498624837714
True,0.6,0.75,0.8652335483387577,-0.07781205803973967,3.2281695839694096,11.119530444714252,5,37,0.7391528925619835,0.21074380165289255,0.4051535225569629,-0.12792186195221633,1.8418204164475396,3.1671953204394656,14,74,0.6433729431856062,0.2026214754525469,0.2921402761310703,-0.17718418266029334,1.4736544924599884,1.6487943322298508,24,134,0.7244535179774794,0.22384561254425545,0.25726034704215617,-0.1984628124280311,1.2983886231771147,1.2962647454945593,54,215,0.7423129568232445,0.24169429937396783,0.28406415655699835,-0.31580022225863513,1.2843220831115985,0.8995058791451848,82,330,0.7483842180697298,0.23970041631751773,1.8393999491896134,0.45494692351723676,-0.1984628124280311
True,0.45,0.7,0.8731547611715675,-0.08523104333511766,3.1262116653784866,10.244562626535425,4,25,0.7980371900826446,0.19834710743801653,0.4104632088933291,-0.12402776997009568,1.8234976220357246,3.3094460135201644,11,53,0.6789562920068217,0.2005462254667102,0.3120875610007243,-0.17287914287505635,1.506465121176861,1.8052354715009031,17,73,0.7842332793363244,0.2201211237097782,0.26535381793985824,-0.2589498624837714,1.289627690845138,1.0247304840970448,32,104,0.7928750276604563,0.2373847391146328,0.2849536262432777,-0.3231903139617508,1.255643187162876,0.881689871055361,50,175,0.79139223096637,0.23832858470510912,1.8278628635579486,0.4652648372513698,-0.2589498624837714
True,0.65,0.75,0.9024616368707497,-0.07781205803974,3.3522497939782347,11.597966428414557,5,42,0.7143595041322314,0.21074380165289255,0.4004569642022253,-0.12324508615916674,1.8360648611472188,3.249273270701025,15,85,0.6282896327526911,0.20066532467800283,0.26733433472806833,-0.174894809488637,1.389922848047119,1.5285435600387967,28,158,0.7017671680813667,0.22019258323655377,0.22944419032723729,-0.18867796889839006,1.1965267983116694,1.2160624352003775,60,269,0.7167524194994924,0.23917097196084292,0.2642227390316154,-0.3059255193383641,1.2194801377734104,0.8636832246066273,90,393,0.7303302118001961,0.23810310377663732,1.8114121870615039,0.44992428153207015,-0.18867796889839006
True,0.6,0.7,0.8037740800490418,-0.08523104333511733,3.0296612694857092,9.430531982211072,5,35,0.7515495867768595,0.21074380165289255,0.38976075466755766,-0.12792186195221633,1.779993526125864,3.0468658657669327,14,72,0.6475051745905649,0.2026214754525469,0.28213994866800607,-0.1771841826602938,1.4289359298323498,1.5923540376566154,24,131,0.7275526915311984,0.22384561254425545,0.2535824223302068,-0.1984628124280311,1.2817167249360515,1.2777326856746212,54,211,0.7444752302993565,0.24169429937396783,0.28165545700119465,-0.31580022225863513,1.274836489078229,0.8918785901630035,82,326,0.7497712722308922,0.23970041631751773,1.769832008748639,0.4323143014287031,-0.1984628124280311
