scheme,group_count,lb_spec,groups_json,last_5y_start,last_5y_end,last_5y_cagr,last_5y_vol,last_5y_sharpe,last_5y_maxdd,last_5y_calmar,last_5y_final_nav,last_5y_monthly_win,last_5y_rebalances,last_10y_start,last_10y_end,last_10y_cagr,last_10y_vol,last_10y_sharpe,last_10y_maxdd,last_10y_calmar,last_10y_final_nav,last_10y_monthly_win,last_10y_rebalances,full_common_start,full_common_end,full_common_cagr,full_common_vol,full_common_sharpe,full_common_maxdd,full_common_calmar,full_common_final_nav,full_common_monthly_win,full_common_rebalances,lb_map_json
qqq_vs_rest,2,60+100,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.24542876216268228,0.18092239488646267,1.3065433288014168,-0.20037255004986332,1.2248621984478743,2.9923147673267674,0.5901639344262295,261,2016-04-25,2026-04-24,0.22392941419905843,0.16366277851680733,1.3190168180925286,-0.20037255004986265,1.1175653259058371,7.537083480901844,0.6033057851239669,522,2009-02-27,2026-04-24,0.15564336119314004,0.1570910222994895,1.001143408107326,-0.20037255004986276,0.7767698776823879,11.956228744777858,0.5700483091787439,895,"{""QQQ"": 60, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
qqq_vs_rest,2,60+130,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.25098072596016197,0.17480532013333194,1.3715093143380381,-0.18776503445680637,1.3366744595778177,3.0595250457652527,0.6721311475409836,261,2016-04-25,2026-04-24,0.2279050387319035,0.1576661281488056,1.3837687793932765,-0.18776503445680526,1.2137778441615672,7.785412629035324,0.6859504132231405,522,2009-02-27,2026-04-24,0.15750515510239382,0.15241828328437504,1.037729089323811,-0.19979108155945113,0.7883492790218745,12.290957318107012,0.6086956521739131,895,"{""QQQ"": 60, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
qqq_vs_rest,2,60+160,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27053269836273075,0.17553473600120842,1.4551336063501752,-0.1747700397699199,1.5479352108569628,3.3058920085966177,0.6885245901639344,261,2016-04-25,2026-04-24,0.26859595798800284,0.1554609492283918,1.611228226714951,-0.17477003976991934,1.5368535610657474,10.784720824381377,0.7107438016528925,522,2009-02-27,2026-04-24,0.1737965217021089,0.1493997828668688,1.1492935065358496,-0.1814695668827816,0.9577171791806336,15.620690316751334,0.6376811594202898,895,"{""QQQ"": 60, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
qqq_vs_rest,2,60+200,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.26775968365715963,0.16680858621836456,1.5090103350328494,-0.1783406881426356,1.5013942496566313,3.2700166071930576,0.6885245901639344,261,2016-04-25,2026-04-24,0.23670131070677036,0.1499371788299407,1.4947449083371709,-0.17834068814263526,1.3272423313599575,8.36121324297298,0.6942148760330579,522,2009-02-27,2026-04-24,0.1560993273455975,0.1465373704189052,1.0649758088259056,-0.20304556723297185,0.7687896341341506,12.037402997765247,0.6376811594202898,895,"{""QQQ"": 60, ""EMXC"": 200, ""EFA"": 200, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
qqq_vs_rest,2,60+260,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3143058311094389,0.1651123190424225,1.7419307722753732,-0.16843773853682675,1.8660060022161835,3.9151732435159268,0.7049180327868853,261,2016-04-25,2026-04-24,0.21804165865266634,0.15330611240425096,1.3658288379907306,-0.2010606809265173,1.0844569790965504,7.18240060734436,0.6859504132231405,522,2009-02-27,2026-04-24,0.1550043764694693,0.14819437942077113,1.048329895255364,-0.2696257266944513,0.5748871903649067,11.843339280243672,0.6376811594202898,895,"{""QQQ"": 60, ""EMXC"": 260, ""EFA"": 260, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
qqq_vs_rest,2,60+390,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3459714319880314,0.15253918139487882,2.029028311123279,-0.1691559464540061,2.0452809330123185,4.40944905004352,0.6885245901639344,261,2016-04-25,2026-04-24,0.2581774236280272,0.14071039547921282,1.7059503744474456,-0.1691559464540061,1.5262686830712524,9.93137230740229,0.6942148760330579,522,2009-02-27,2026-04-24,0.1849436473091548,0.13989608311994234,1.28528172333673,-0.20569152168828397,0.8991311153282651,18.37002341717016,0.6280193236714976,895,"{""QQQ"": 60, ""EMXC"": 390, ""EFA"": 390, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
qqq_vs_rest,2,60+440,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.37649336273346523,0.15100646243444626,2.1969241539739595,-0.13596494993394959,2.7690471913266026,4.931916745185835,0.7377049180327869,261,2016-04-25,2026-04-24,0.2650801920379473,0.13687324307540005,1.789850992031225,-0.187010603278552,1.417460760998192,10.489654460092954,0.7272727272727273,522,2009-02-27,2026-04-24,0.18427415269231617,0.1362749115074133,1.311557637387856,-0.238816371450007,0.7716144063887659,18.192804799041074,0.642512077294686,895,"{""QQQ"": 60, ""EMXC"": 440, ""EFA"": 440, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
qqq_vs_rest,2,100+60,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.22639317210852772,0.17778481543598992,1.2393841312929048,-0.13318329127379325,1.6998616714097947,2.7707838398958935,0.6229508196721312,261,2016-04-25,2026-04-24,0.23919479608902727,0.1659960453869223,1.3774819594438956,-0.13687497640868296,1.7475421904354274,8.53126252353446,0.6776859504132231,522,2009-02-27,2026-04-24,0.1687178124944404,0.15929679581163195,1.0601497118657701,-0.2939997792999596,0.5738705413186805,14.5010400187914,0.6086956521739131,895,"{""QQQ"": 100, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
qqq_vs_rest,2,100+100,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27952352213629994,0.1818109557297152,1.4497622131309937,-0.12483767449265482,2.239095876083037,3.424379873196327,0.6885245901639344,261,2016-04-25,2026-04-24,0.25969518952923343,0.16405807123696012,1.4920611391369747,-0.1248376744926546,2.0802629541494206,10.051779220975872,0.6859504132231405,522,2009-02-27,2026-04-24,0.18150875617848206,0.1577538980108172,1.1381056304950659,-0.2023682809545011,0.8969229531543585,17.477708164374583,0.6328502415458938,895,"{""QQQ"": 100, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
qqq_vs_rest,2,100+130,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2677903540456168,0.1840468078936687,1.3841022726096757,-0.10557512515709133,2.5364909929981714,3.270411689779971,0.6557377049180327,261,2016-04-25,2026-04-24,0.2540285625305807,0.16713908242941025,1.4405266911748063,-0.14946912045244898,1.6995387526308185,9.608831043859935,0.6859504132231405,522,2009-02-27,2026-04-24,0.18107958204972063,0.15888428376170688,1.1288326184482256,-0.18277156488754842,0.9907426363675947,17.369131043907583,0.6231884057971014,895,"{""QQQ"": 100, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
qqq_vs_rest,2,100+160,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27177714654617624,0.1775373320616466,1.44616259562212,-0.11206503975088222,2.4251733381822738,3.322093824360624,0.6721311475409836,261,2016-04-25,2026-04-24,0.28843169059788365,0.15791744859662896,1.6870479375312917,-0.1420498023719282,2.030496950940379,12.59395060028518,0.7024793388429752,522,2009-02-27,2026-04-24,0.189431369906361,0.1523662042096922,1.2168664775168176,-0.19093745636606496,0.9921121476719764,19.60058542682137,0.642512077294686,895,"{""QQQ"": 100, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
qqq_vs_rest,2,100+200,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.25403172093503845,0.17427150215868029,1.3889260176243272,-0.15325182280349492,1.657609784261863,3.0969701130444824,0.7213114754098361,261,2016-04-25,2026-04-24,0.23714931261526973,0.15297544599764865,1.4703681934876205,-0.15325182280349525,1.5474485606566044,8.391539143065698,0.71900826446281,522,2009-02-27,2026-04-24,0.16044910907720755,0.14855057046130765,1.077852120849733,-0.20296290947382023,0.790534139923253,12.838311440299943,0.6521739130434783,895,"{""QQQ"": 100, ""EMXC"": 200, ""EFA"": 200, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
qqq_vs_rest,2,100+260,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3331158290797105,0.15357285356875955,1.9536628916276755,-0.11698166907625929,2.847589983201174,4.2031048027117865,0.7377049180327869,261,2016-04-25,2026-04-24,0.23641125903717874,0.1445503991265007,1.543362142144819,-0.1955403516840143,1.209015208376071,8.341631860519511,0.7107438016528925,522,2009-02-27,2026-04-24,0.17793761285932885,0.14323069046397166,1.2171788589909203,-0.22546692803586454,0.7891960670658745,16.593373362653626,0.6473429951690821,895,"{""QQQ"": 100, ""EMXC"": 260, ""EFA"": 260, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
qqq_vs_rest,2,100+390,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.34319860029079785,0.15576520295045293,1.9767887342144854,-0.11951277441534591,2.8716478382308375,4.364271780040358,0.6885245901639344,261,2016-04-25,2026-04-24,0.25925139462918523,0.14588771548677512,1.6563154507829494,-0.1574123113766338,1.646957549647342,10.016437044961474,0.6942148760330579,522,2009-02-27,2026-04-24,0.1877944864980805,0.14457921902501342,1.2649062769523012,-0.20050605460775994,0.9366025722537584,19.143014940966594,0.6473429951690821,895,"{""QQQ"": 100, ""EMXC"": 390, ""EFA"": 390, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
qqq_vs_rest,2,100+440,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3533423654298511,0.15371296695981443,2.0501585576810655,-0.1359649499339498,2.598775387344317,4.531363412148547,0.6885245901639344,261,2016-04-25,2026-04-24,0.26203592080712745,0.14054174191304863,1.7295670429894592,-0.17807666725135896,1.4714781270993704,10.240050145125075,0.7024793388429752,522,2009-02-27,2026-04-24,0.185178185777372,0.13931743426306933,1.2914142543542912,-0.22953376480225085,0.8067579335742072,18.43249051570457,0.6328502415458938,895,"{""QQQ"": 100, ""EMXC"": 440, ""EFA"": 440, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
qqq_vs_rest,2,130+60,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2208939059432644,0.1815783980253086,1.1923328711322334,-0.13107792157247367,1.685210623523131,2.709291157704166,0.5901639344262295,261,2016-04-25,2026-04-24,0.2457614617790167,0.16776204304476686,1.396260917863049,-0.13470322499711673,1.8244660570248197,8.99408498022629,0.6446280991735537,522,2009-02-27,2026-04-24,0.18079434870305255,0.16044605044647178,1.1178766762831283,-0.25119136106511264,0.7197474783226637,17.29732132668842,0.6183574879227053,895,"{""QQQ"": 130, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
qqq_vs_rest,2,130+100,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2730938918016734,0.18222143746029248,1.4191251184083618,-0.1311656418627286,2.082053561613946,3.3393059760253925,0.6721311475409836,261,2016-04-25,2026-04-24,0.2636227204677215,0.16637758197487929,1.492284977742909,-0.1311656418627285,2.0098458462439126,10.369479108986368,0.6611570247933884,522,2009-02-27,2026-04-24,0.1978156854246207,0.15926147238530455,1.215070190226768,-0.13823385516723685,1.431021982171452,22.11031863132879,0.6521739130434783,895,"{""QQQ"": 130, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
qqq_vs_rest,2,130+130,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2923723796288946,0.1853426884011185,1.4794741747169866,-0.11330590966004905,2.5803806748129685,3.5995828380747326,0.6557377049180327,261,2016-04-25,2026-04-24,0.279417955096376,0.16728402919342555,1.55949768376982,-0.16852345784363232,1.6580359712037196,11.740455212176466,0.6776859504132231,522,2009-02-27,2026-04-24,0.2022534993538878,0.15935921767515038,1.237657542184247,-0.16852345784363243,1.200150423815493,23.558251764205377,0.642512077294686,895,"{""QQQ"": 130, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
qqq_vs_rest,2,130+160,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.26877134506334466,0.18179175266295286,1.4033759167908575,-0.12505368286770857,2.149247738250714,3.2830685412928697,0.6557377049180327,261,2016-04-25,2026-04-24,0.2832209629382665,0.16235004710298562,1.620303251692073,-0.1588652911702425,1.7827743294459613,12.093992288309543,0.7024793388429752,522,2009-02-27,2026-04-24,0.1943107929398804,0.15524626544547024,1.2235591626876434,-0.15886529117024162,1.223116714220824,21.026446920775722,0.6521739130434783,895,"{""QQQ"": 130, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
qqq_vs_rest,2,130+200,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.21695410646446978,0.17977509879398676,1.1845219165491792,-0.13599568642079118,1.5953013817892798,2.665911324326442,0.6885245901639344,261,2016-04-25,2026-04-24,0.2297659774997869,0.15809319963334978,1.3898675145081312,-0.1537799499603465,1.4941218121025144,7.904162436788642,0.7024793388429752,522,2009-02-27,2026-04-24,0.16192042805650542,0.15236632708711692,1.0629611245969175,-0.15377994996034794,1.0529358872743586,13.120391451929382,0.6666666666666666,895,"{""QQQ"": 130, ""EMXC"": 200, ""EFA"": 200, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
qqq_vs_rest,2,130+260,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.27738307749428626,0.16997785470125112,1.528644361553804,-0.114714014206179,2.4180400225184098,3.39586827949185,0.6557377049180327,261,2016-04-25,2026-04-24,0.21141427496198606,0.1537280054852732,1.3269093204726976,-0.19852959235455603,1.0649005644680878,6.80118839621782,0.6611570247933884,522,2009-02-27,2026-04-24,0.1630177970422464,0.1492992493843574,1.0880714701581025,-0.21586231113366317,0.7551934202228793,13.334566928001118,0.642512077294686,895,"{""QQQ"": 130, ""EMXC"": 260, ""EFA"": 260, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
qqq_vs_rest,2,130+390,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.33671106561977737,0.15935949574733702,1.9054713172844966,-0.11099940221480675,3.0334493600981016,4.2600167267281694,0.6721311475409836,261,2016-04-25,2026-04-24,0.25615629135046736,0.1496778452632261,1.6017374723204243,-0.1823042743607416,1.4051030468083718,9.77304791311332,0.7024793388429752,522,2009-02-27,2026-04-24,0.20162030293215283,0.14715768868653675,1.3241719935990341,-0.18230427436074093,1.1059548858036627,23.34633272021099,0.6618357487922706,895,"{""QQQ"": 130, ""EMXC"": 390, ""EFA"": 390, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
qqq_vs_rest,2,130+440,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3674532357864375,0.15694082043499827,2.077523169990481,-0.1359649499339498,2.7025585341291416,4.772271827151968,0.6885245901639344,261,2016-04-25,2026-04-24,0.2652380422265548,0.14357174172446577,1.7137878517464336,-0.15686743893352828,1.6908419237911314,10.502744880427164,0.7107438016528925,522,2009-02-27,2026-04-24,0.19223539336628614,0.1413227298013034,1.3172007725551036,-0.21598208474424896,0.8900524948350137,20.408435161364157,0.6473429951690821,895,"{""QQQ"": 130, ""EMXC"": 440, ""EFA"": 440, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
qqq_vs_rest,2,160+60,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2346910986728623,0.18159174362562006,1.2544653298676816,-0.13071837412922616,1.7953948726508053,2.865679200907479,0.5901639344262295,261,2016-04-25,2026-04-24,0.24746573005674066,0.16807228835366916,1.4022472838523128,-0.13475042299267703,1.8364746066154398,9.117837937019894,0.6528925619834711,522,2009-02-27,2026-04-24,0.1759563872150467,0.1609862616597209,1.0891641015891178,-0.26933995130904265,0.6532873655017225,16.121106107111842,0.6086956521739131,895,"{""QQQ"": 160, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
qqq_vs_rest,2,160+100,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2731021741902213,0.18458194414525278,1.40339931524677,-0.12693635422233263,2.1514890345115405,3.339414466505778,0.6885245901639344,261,2016-04-25,2026-04-24,0.2652375685124069,0.16626810685909885,1.5009050697585926,-0.13709407587719424,1.9347121078375455,10.50270557361645,0.6694214876033058,522,2009-02-27,2026-04-24,0.18756822312979415,0.1596033330377559,1.158887186485718,-0.13798280146643283,1.3593594356425935,19.080562974760863,0.642512077294686,895,"{""QQQ"": 160, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
qqq_vs_rest,2,160+130,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.30015071190185405,0.18347580484582277,1.52568840555962,-0.1138477535346718,2.636421910691848,3.70908059857583,0.6721311475409836,261,2016-04-25,2026-04-24,0.27717080140117867,0.1681252918839594,1.542194543754629,-0.16852345784363232,1.6447016038464914,11.535952812032098,0.6859504132231405,522,2009-02-27,2026-04-24,0.19184905772984795,0.16030653896939,1.1770484228306484,-0.1685234578436322,1.13841159079384,20.29529752312968,0.6376811594202898,895,"{""QQQ"": 160, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
qqq_vs_rest,2,160+160,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2848581167166262,0.17814005839556576,1.4994501652602517,-0.1254614315881485,2.2704835510862678,3.4962726767618366,0.6721311475409836,261,2016-04-25,2026-04-24,0.29570877962862974,0.16213132085693727,1.6821903654164767,-0.17158082488773474,1.7234372187108429,13.323305078608943,0.7024793388429752,522,2009-02-27,2026-04-24,0.1932426940624581,0.1555307115696853,1.215862324320792,-0.17158082488773507,1.126248776277281,20.706220728307414,0.6521739130434783,895,"{""QQQ"": 160, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
qqq_vs_rest,2,160+200,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.22523215477773628,0.17849741670403332,1.2297462184282595,-0.14314546082613877,1.57344950708076,2.7577093361621796,0.7049180327868853,261,2016-04-25,2026-04-24,0.22596628081887915,0.15861230170995808,1.3662024300109192,-0.168522332582266,1.340868461505369,7.663407027152884,0.6859504132231405,522,2009-02-27,2026-04-24,0.156881615777819,0.15329258774453788,1.0290128275116874,-0.18593719402527353,0.8437344480765632,12.17788168109021,0.6473429951690821,895,"{""QQQ"": 160, ""EMXC"": 200, ""EFA"": 200, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
qqq_vs_rest,2,160+260,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.24876852485938872,0.1727178472186176,1.375462487115406,-0.11580242728250845,2.148215116877471,3.0326017028359105,0.7377049180327869,261,2016-04-25,2026-04-24,0.19842736853802379,0.15524871009864324,1.2457977009990706,-0.18826212849379986,1.0539951403160657,6.106527876012817,0.6942148760330579,522,2009-02-27,2026-04-24,0.15420394217467348,0.15009813224277493,1.032264693118677,-0.24468283917976308,0.630219686397309,11.703342502467377,0.6473429951690821,895,"{""QQQ"": 160, ""EMXC"": 260, ""EFA"": 260, ""GLD"": 260, ""TLT"": 260, ""DBC"": 260}"
qqq_vs_rest,2,160+390,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3376401246322427,0.15478228777720002,1.961551654644651,-0.11682796859405209,2.8900624456242796,4.27482329588949,0.6885245901639344,261,2016-04-25,2026-04-24,0.26201964857935556,0.1490000007551593,1.6395843181840413,-0.18385769243004524,1.4251220338743762,10.23873044941949,0.7024793388429752,522,2009-02-27,2026-04-24,0.19444834930386623,0.14643613096854402,1.2889440770945964,-0.1838576924300459,1.057602468158083,21.06802496920037,0.6521739130434783,895,"{""QQQ"": 160, ""EMXC"": 390, ""EFA"": 390, ""GLD"": 390, ""TLT"": 390, ""DBC"": 390}"
qqq_vs_rest,2,160+440,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.3650878530946531,0.15491813035954802,2.091371380729407,-0.13596494993394992,2.6851615307622163,4.731190112102534,0.7049180327868853,261,2016-04-25,2026-04-24,0.25900409646095457,0.14440022832286634,1.6704649784588048,-0.15726199690031561,1.6469592245171012,9.996791696375695,0.71900826446281,522,2009-02-27,2026-04-24,0.1839910123444377,0.1417657894930909,1.2644588369162733,-0.2138641703039832,0.8603171446760612,18.118341608783243,0.6376811594202898,895,"{""QQQ"": 160, ""EMXC"": 440, ""EFA"": 440, ""GLD"": 440, ""TLT"": 440, ""DBC"": 440}"
qqq_vs_rest,2,200+60,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.23561521588291146,0.18299296917909205,1.2502736621938428,-0.1307183741292205,1.8024644006816986,2.8764062439910987,0.5901639344262295,261,2016-04-25,2026-04-24,0.2461624712490087,0.1699780984893215,1.3821990654567056,-0.13480390034632905,1.826078256019186,9.02306690499567,0.6446280991735537,522,2009-02-27,2026-04-24,0.1857799884507194,0.16201971360969203,1.1346667675599917,-0.24304375649201437,0.7643890595347326,18.593691342841623,0.6183574879227053,895,"{""QQQ"": 200, ""EMXC"": 60, ""EFA"": 60, ""GLD"": 60, ""TLT"": 60, ""DBC"": 60}"
qqq_vs_rest,2,200+100,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2619120264333825,0.18134822940353004,1.376353739715524,-0.12755356605172474,2.053349306809451,3.195383887607546,0.6721311475409836,261,2016-04-25,2026-04-24,0.25205344533910123,0.16634954093539697,1.4371066220456425,-0.1275535660517252,1.9760595735668354,9.458619629322872,0.6611570247933884,522,2009-02-27,2026-04-24,0.18569222320968293,0.15998923425273445,1.1465667070112469,-0.15265484663219453,1.2164187859497735,18.57009985595321,0.6376811594202898,895,"{""QQQ"": 200, ""EMXC"": 100, ""EFA"": 100, ""GLD"": 100, ""TLT"": 100, ""DBC"": 100}"
qqq_vs_rest,2,200+130,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.26594860688079214,0.18943022943587687,1.342295659114093,-0.11508288758065954,2.310930951349248,3.246754686668063,0.6557377049180327,261,2016-04-25,2026-04-24,0.2612083475048974,0.17107976455751833,1.4447151920037802,-0.16852345784363232,1.5499821262109665,10.173126768723895,0.6859504132231405,522,2009-02-27,2026-04-24,0.18812827870559068,0.16208326612029983,1.1465318896549435,-0.16852345784363232,1.1163328898707328,19.235497966816585,0.6376811594202898,895,"{""QQQ"": 200, ""EMXC"": 130, ""EFA"": 130, ""GLD"": 130, ""TLT"": 130, ""DBC"": 130}"
qqq_vs_rest,2,200+160,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.2777262078827962,0.17502981265960396,1.490877879301247,-0.11814928050625939,2.350638164640221,3.4004260917289364,0.6721311475409836,261,2016-04-25,2026-04-24,0.3035212164320096,0.16048841466914363,1.735175678988826,-0.14811196831815954,2.0492686707127894,14.148430903038166,0.7024793388429752,522,2009-02-27,2026-04-24,0.2137410891503162,0.1540046059892586,1.337132787226059,-0.14811196831815931,1.443104777941908,27.732148812670154,0.6714975845410628,895,"{""QQQ"": 200, ""EMXC"": 160, ""EFA"": 160, ""GLD"": 160, ""TLT"": 160, ""DBC"": 160}"
qqq_vs_rest,2,200+200,"{""qqq"": [""QQQ""], ""rest"": [""EMXC"", ""EFA"", ""GLD"", ""TLT"", ""DBC""]}",2021-04-26,2026-04-24,0.24475890728399596,0.17651737349460486,1.3313472971630265,-0.13595938422653486,1.8002354797089979,2.984286214544349,0.7213114754098361,261,2016-04-25,2026-04-24,0.25309059345003493,0.15925515869199863,1.4990605113692872,-0.1629285827011926,1.5533836313680913,9.537231110891318,0.7107438016528925,522,2009-02-27,2026-04-24,0.17702802097357462,0.15383579083084886,1.1383748892521226,-0.18533586385608902,0.9551741216747702,16.37495784682761,0.6618357487922706,895,"{""QQQ"": 200, ""EMXC"": 200, ""EFA"": 200, ""GLD"": 200, ""TLT"": 200, ""DBC"": 200}"
