version,candidate,lbs,recent_weighted_sharpe,mean_recent_cagr,worst_recent_maxdd,10y_cagr,10y_maxdd,10y_sharpe,10y_calmar,10y_annual_turnover,10y_total_trade_cost
V7.5,lbs_160_260_390,"(160, 260, 390)",1.9970863648825783,0.40990726786135734,-0.1465500832703086,0.3221200861905309,-0.1465500832703086,1.8785062580053657,2.1980204923963576,14.360764452119666,0.14326572155805098
V7.5,lbs_160_240_360,"(160, 240, 360)",1.993422483720272,0.4068209275859783,-0.13929191146384368,0.3238144229899047,-0.13929191146384368,1.888416044779089,2.3247180657288773,14.502485551649595,0.14467955824145667
V7.5,lbs_180_280_360,"(180, 280, 360)",1.9917712886996095,0.4031531472520032,-0.15707506813188044,0.3150468295120843,-0.15707506813188044,1.84918343262411,2.0057086924041347,14.44088636109271,0.14406503298328205
V7.5,lbs_180_260_360,"(180, 260, 360)",1.9916406561237294,0.4071271508854144,-0.14925312299014204,0.31736691500120284,-0.14925312299014204,1.8560128919307652,2.126366997507747,14.265105681932845,0.1423114114459491
V7.5,lbs_160_260_420,"(160, 260, 420)",1.990050171134912,0.4060789174552931,-0.1567248845514143,0.3194104403466289,-0.1567248845514143,1.8731255884488376,2.038032704639478,14.364798878823612,0.14330596976731175
V7.5,lbs_160_280_420,"(160, 280, 420)",1.9874455411575853,0.4012173682164601,-0.1659977093338446,0.315701006259653,-0.1659977093338446,1.8594627632372878,1.9018395345729389,14.512525661186947,0.14477972028660313
V7.5,lbs_140_240_390,"(140, 240, 390)",1.9840151702394053,0.4039195864591412,-0.1337932661973027,0.32259185169430293,-0.1337932661973027,1.8892323101586004,2.4111217317811953,14.66980089717573,0.14634872799801502
V7.5,lbs_140_240_420,"(140, 240, 420)",1.9788027652181308,0.40079749437082757,-0.14292589631814834,0.32002857680451857,-0.14292589631814834,1.8829279816289501,2.2391224057265697,14.715502372027597,0.14680465461618006
V7.5,lbs_160_280_360,"(160, 280, 360)",1.9698274692953999,0.3992514201214602,-0.15549056317023213,0.31306168262187417,-0.15549056317023213,1.8418455835782237,2.013380595188482,14.684599486970392,0.14649636154858559
V7.5,lbs_160_260_360,"(160, 260, 360)",1.9676963743860476,0.4029506697353726,-0.1469194798369654,0.3153391160848893,-0.1469194798369654,1.8477691117399084,2.14633972591529,14.563128025313626,0.14528453910967642
V7.5,lbs_140_280_390,"(140, 280, 390)",1.959176790637056,0.39627291078249194,-0.15030930374867202,0.3114376924431199,-0.15030930374867202,1.837790879904526,2.0719788108650024,14.83589916313746,0.14800575593701418
V7.5,lbs_140_240_360,"(140, 240, 360)",1.9582190607455605,0.3979632765495998,-0.13413488402469698,0.316298701299649,-0.13413488402469698,1.8581191106807973,2.358064448331069,14.8153882844918,0.14780113550481108
V7.5,lbs_140_260_390,"(140, 260, 390)",1.9534631492278713,0.3998208979629929,-0.14154470333465874,0.3136981734444473,-0.14154470333465874,1.842973199931762,2.216248054883131,14.726193043110122,0.14691130678721764
V7.5,lbs_140_280_420,"(140, 280, 420)",1.9502779001741244,0.39196994830500026,-0.16057683721942406,0.30805756699391207,-0.16057683721942406,1.8275321964293463,1.9184433591313013,14.890884171070695,0.148554296849491
V7.5,lbs_140_260_420,"(140, 260, 420)",1.9471917344275314,0.3961630814533341,-0.15112517042676488,0.3112949320567162,-0.15112517042676488,1.838464905892466,2.0598483441086968,14.768284715302128,0.14733122132646648
V7.5,lbs_140_280_360,"(140, 280, 360)",1.932191016828033,0.38998636510976054,-0.1504716134116415,0.30485872376505263,-0.1504716134116415,1.806203901818527,2.0260214990255876,14.975540840144667,0.14939884790525276
V7.5,lbs_140_260_360,"(140, 260, 360)",1.926263654527348,0.3933102888620246,-0.14175747821207385,0.30693168589413955,-0.14175747821207385,1.8110517995675037,2.165188671280958,14.891516590751966,0.14856060598869222
V7.6,lbs_180_240_390,"(180, 240, 390)",1.980042997977741,0.41301639166436477,-0.12049680603304602,0.32625411312544417,-0.12049680603304558,1.8409578061081704,2.7075747803304497,14.218096529475444,0.1418424391869098
V7.6,lbs_180_240_420,"(180, 240, 420)",1.9752513619844496,0.41108718194978106,-0.12161189562956243,0.32473229942735315,-0.12161189562956243,1.8367879607180209,2.670234665336592,14.227513323995895,0.14193638292272093
V7.6,lbs_160_240_390,"(160, 240, 390)",1.9670744254846155,0.41045772706894396,-0.1205074722516688,0.3250268799467302,-0.12050747225166858,1.8368971649856927,2.697151254388126,14.311906354219204,0.1427783038670916
V7.6,lbs_180_280_390,"(180, 280, 390)",1.9669709132218112,0.40874730918910424,-0.12344184491750687,0.32073613010612867,-0.12344184491750687,1.8179900891899778,2.598277191340333,14.355550442177046,0.14321370560171864
V7.6,lbs_180_260_390,"(180, 260, 390)",1.96604245367825,0.4108754149971342,-0.12131869047542165,0.32210278011194715,-0.12131869047542143,1.820500141516112,2.6550136574150014,14.225637767958586,0.141917672018444
V7.6,lbs_180_240_360,"(180, 240, 360)",1.9654551475914785,0.4097704860144663,-0.12049680437506982,0.32290480821301815,-0.12049680437506982,1.8252283313064825,2.6797790189349247,14.299084342829131,0.14265038903917635
V7.6,lbs_160_240_420,"(160, 240, 420)",1.963062084318053,0.40867669604737067,-0.12050747220826108,0.32347989954460954,-0.12050747220826064,1.832512164277037,2.6843140397598964,14.368230942333797,0.14334020868661573
V7.6,lbs_180_260_420,"(180, 260, 420)",1.9615754410674133,0.40892792746899986,-0.12585687068691642,0.32081950016821303,-0.12585687068691642,1.8174969651317563,2.5490821312909393,14.22461976181252,0.1419075161952249
V7.6,lbs_180_280_420,"(180, 280, 420)",1.961204605620272,0.406408434680007,-0.13054049370534493,0.3188773356141952,-0.13054049370534493,1.8121113120964274,2.44274651154578,14.338533822629476,0.14304394456385122
V7.6,lbs_160_280_390,"(160, 280, 390)",1.9556193812837952,0.40669301712667516,-0.12356295704105447,0.3196246073537776,-0.12356295704105447,1.8145971947391017,2.586734851672258,14.427863782360657,0.14393511725735988
V7.6,lbs_160_260_390,"(160, 260, 390)",1.9546438223811493,0.4087844349874735,-0.1211036275740005,0.320962519661248,-0.12110362757400028,1.8169619686171012,2.6503130095349463,14.353847887181926,0.14319672058879113
V7.6,lbs_160_240_360,"(160, 240, 360)",1.9530037314388111,0.4071738646519677,-0.12050746910211974,0.32177166289078496,-0.12050746910211918,1.8215738041659912,2.6701387498073883,14.451642523945313,0.1441723385126925
V7.6,lbs_180_280_360,"(180, 280, 360)",1.9519950068992076,0.4053912093029506,-0.12830092427187456,0.3173943577233247,-0.12830092427187456,1.802103902475533,2.4738275232589433,14.410089391779747,0.14375779655132653
V7.6,lbs_180_260_360,"(180, 260, 360)",1.9506430363887877,0.4073826620692379,-0.1236343919286057,0.318543794904679,-0.1236343919286057,1.8039728667229202,2.5764982537272174,14.30864381461795,0.14274575615059337
V7.6,lbs_160_260_420,"(160, 260, 420)",1.9501406883769343,0.40677848026418667,-0.12422721491586552,0.31955224558996087,-0.12422721491586552,1.8133603526013369,2.5723207737240323,14.391706144747712,0.14357440177736408
V7.6,lbs_160_280_420,"(160, 280, 420)",1.9499603910067047,0.40436669636524697,-0.12913050308975882,0.31772835818626244,-0.12913050308975882,1.8084171352746021,2.4605213375913895,14.465559922514993,0.14431118113175673
V7.6,lbs_140_240_390,"(140, 240, 390)",1.948885734465588,0.4058282482980981,-0.12057924152493182,0.32115989312903626,-0.12057924152493182,1.8210439381105894,2.6634758111547,14.526109312012405,0.14491523337459994
V7.6,lbs_140_240_420,"(140, 240, 420)",1.945556397248411,0.404191980034676,-0.1205792414945509,0.319850669557852,-0.12057924149455079,1.8176001355012816,2.6526180260663415,14.57046611337206,0.1453577452738784
V7.6,lbs_160_280_360,"(160, 280, 360)",1.9414327118860712,0.40337821990259654,-0.12379756858336721,0.3164102516549774,-0.12379756858336721,1.7994203637121196,2.555868061672809,14.537406988750535,0.14502794114967796
V7.6,lbs_160_260_360,"(160, 260, 360)",1.9396322934785364,0.4052325763709174,-0.12110359965874884,0.31752712263358496,-0.1211035996587485,1.801009774424887,2.621946197539363,14.475541563299194,0.1444107598814848
V7.6,lbs_140_280_390,"(140, 280, 390)",1.9375867605422747,0.4019776333377336,-0.12178823229768942,0.315598875829338,-0.12178823229768942,1.797762756869775,2.5913741407947635,14.617219945527596,0.1458241704089539
V7.6,lbs_140_240_360,"(140, 240, 360)",1.9359695881754186,0.402793158792018,-0.12057923928102898,0.31801562857195753,-0.12057923928102887,1.8058880812773535,2.637399526387558,14.593964757237405,0.14559217222101123
V7.6,lbs_140_260_390,"(140, 260, 390)",1.9345121276551005,0.40379103650941905,-0.1208726754915479,0.3167356446149856,-0.12087267549154768,1.7991937407617462,2.6204073280162823,14.54041768616201,0.14505797644052099
V7.6,lbs_140_280_420,"(140, 280, 420)",1.9325699702998231,0.39975780569465263,-0.12599877265398818,0.31388755499520715,-0.12599877265398818,1.792384825937819,2.4911953377291236,14.65394730102155,0.14619056950304832
V7.6,lbs_140_260_420,"(140, 260, 420)",1.930500711799219,0.4018745454967368,-0.12104384933070889,0.3154933180593056,-0.12104384933070889,1.7962705704784288,2.6064382436924434,14.585214699988875,0.14550487998322234
V7.6,lbs_140_280_360,"(140, 280, 360)",1.923767078422805,0.3987659943159452,-0.12143394104729421,0.3122894670202898,-0.12143394104729421,1.7817657061187822,2.5716818899805296,14.679639022770328,0.1464468750128754
V7.6,lbs_140_260_360,"(140, 260, 360)",1.9206318710746126,0.4004727927356546,-0.1208726481792941,0.31333016440187333,-0.12087264817929388,1.7831276021619409,2.5922338024488525,14.621599964506377,0.14586786631257553
