date,V7.5_lbs_140_240_360,V7.5_lbs_140_240_390,V7.5_lbs_140_240_420,V7.5_lbs_140_260_360,V7.5_lbs_140_260_390,V7.5_lbs_140_260_420,V7.5_lbs_140_280_360,V7.5_lbs_140_280_390,V7.5_lbs_140_280_420,V7.5_lbs_160_240_360,V7.5_lbs_160_240_390,V7.5_lbs_160_240_420,V7.5_lbs_160_260_360,V7.5_lbs_160_260_390,V7.5_lbs_160_260_420,V7.5_lbs_160_280_360,V7.5_lbs_160_280_390,V7.5_lbs_160_280_420,V7.5_lbs_180_240_360,V7.5_lbs_180_240_390,V7.5_lbs_180_240_420,V7.5_lbs_180_260_360,V7.5_lbs_180_260_390,V7.5_lbs_180_260_420,V7.5_lbs_180_280_360,V7.5_lbs_180_280_390,V7.5_lbs_180_280_420,V7.6_lbs_140_240_360,V7.6_lbs_140_240_390,V7.6_lbs_140_240_420,V7.6_lbs_140_260_360,V7.6_lbs_140_260_390,V7.6_lbs_140_260_420,V7.6_lbs_140_280_360,V7.6_lbs_140_280_390,V7.6_lbs_140_280_420,V7.6_lbs_160_240_360,V7.6_lbs_160_240_390,V7.6_lbs_160_240_420,V7.6_lbs_160_260_360,V7.6_lbs_160_260_390,V7.6_lbs_160_260_420,V7.6_lbs_160_280_360,V7.6_lbs_160_280_390,V7.6_lbs_160_280_420,V7.6_lbs_180_240_360,V7.6_lbs_180_240_390,V7.6_lbs_180_240_420,V7.6_lbs_180_260_360,V7.6_lbs_180_260_390,V7.6_lbs_180_260_420,V7.6_lbs_180_280_360,V7.6_lbs_180_280_390,V7.6_lbs_180_280_420
2011-10-04,-0.010813085285479529,-0.009293066795099891,-0.009293499529776428,-0.012249302107753324,-0.01080102111200476,-0.01080169012321297,-0.010255110006757384,-0.008755958951224274,-0.008756215577800264,-0.010726824959328418,-0.009272798238168622,-0.009273125251914816,-0.012100951957236039,-0.01071438598639951,-0.010715308733071804,-0.0101639451034784,-0.008732719457548832,-0.008733072576675993,-0.010725387503093708,-0.009272415707546111,-0.009272754110733583,-0.012098938143541016,-0.01071298926592723,-0.010713991203724627,-0.010162642090921548,-0.008732333652641366,-0.008732704873214092,-0.012062290906851736,-0.0113022784927449,-0.011302494863739798,-0.012780402779299926,-0.01205625882653405,-0.012056593357020029,-0.011783285294571066,-0.011033706550495515,-0.011033834871746251,-0.012019160886192037,-0.011292144512031088,-0.011292308019087094,-0.012706227567996886,-0.012012941326685067,-0.012013402706020915,-0.01173770295173604,-0.011022087062844799,-0.011022263623697293,-0.012018442125860451,-0.011291953243772634,-0.011292122446069364,-0.012705220608829726,-0.012012242936800588,-0.012012743915782886,-0.011737051423170941,-0.011021894157613898,-0.011022079769853366
2011-10-05,0.004775609321783891,0.005839606930397645,0.0058455264829269105,0.003786543835302192,0.004750844475697624,0.004752217794776303,0.005803529455115086,0.0068279196746570125,0.006830906215806953,0.004598537622265031,0.005562345148607317,0.005566818501804072,0.0037035064544708174,0.00457300340305844,0.004574897580008175,0.0056357360505276954,0.006557465595942169,0.006561575087721483,0.004595586870397739,0.0055571123576232395,0.005561741511589391,0.00370237924419059,0.004570136271912162,0.004572193009192427,0.005633337793026216,0.006552975717105669,0.00655729586794096,0.003507544807921814,0.004039543525313549,0.0040425034373667845,0.003013011557432721,0.003495162363047255,0.003495849075604518,0.004021480623031648,0.004533675642955481,0.004535169035857489,0.0034190090001853246,0.003900912690484537,0.0039031494343966244,0.0029714927908675026,0.0034062417045452875,0.00340718880801405,0.00393758417756529,0.004398448934400223,0.004400503736097683,0.0034175335539516905,0.003898296178858951,0.0039006108325290167,0.002970929156442148,0.0034048080740578524,0.003405836466304768,0.0039363850086036045,0.0043962039180780454,0.00439836405912386
2011-10-06,-0.0013051109352389956,-0.0015237037527148223,-0.0015200047824869278,-0.0010366510645467564,-0.0013202362237205723,-0.0013193974602907499,0.0009612277161408223,0.0007170853314615311,0.0007189505002642704,-0.0014132586106904155,-0.001696957232795171,-0.0016941619538931585,-0.0010836878867660493,-0.0014288537987366956,-0.00142769691802358,0.0008590448970193787,0.0005481800712026086,0.0005507465504430709,-0.0014150608013067112,-0.001700227064081128,-0.0016973344294408665,-0.0010843263990724106,-0.0014306049174614976,-0.0014293487519846382,0.0008575844062863602,0.0005453760308384847,0.0005480740718686317,-0.0026799484602220147,-0.0027892563434875894,-0.002787406763043898,-0.00254570790207298,-0.002687511230110795,-0.002687091809785991,-0.0015467702775356917,-0.0016688528344732667,-0.0016679201676467192,-0.0027340230753408745,-0.0028758835392961313,-0.002874485849863828,-0.0025692274548106964,-0.0027418208987920467,-0.002741242440687297,-0.0015978623942907166,-0.001753305803925187,-0.001752022521156249,-0.002734924226968083,-0.0028775185367714284,-0.0028760721633368513,-0.002569546742465123,-0.002742696510805054,-0.0027420684043206744,-0.0015985926764888747,-0.0017547078811990247,-0.0017533588109768239
2011-10-07,-0.007387939985151193,-0.007459282860261762,-0.007462858917607895,-0.007019018656138076,-0.007082018409529489,-0.007080623229780425,-0.006833777570707467,-0.00687918129430698,-0.006877087924848313,-0.007410134338219576,-0.007484334176960372,-0.007487421332948885,-0.007040380706959781,-0.007105294785375804,-0.007103195373363458,-0.006851782819810803,-0.006907097716338462,-0.006904230226602359,-0.0074088424718457,-0.007483000563028641,-0.007485659300189407,-0.007038613379863223,-0.007103336692127371,-0.007100955727734726,-0.0068501541190211235,-0.006905393514846758,-0.006902138227503074,-0.006965398113075949,-0.007001035317175552,-0.007002823484309584,-0.006780932787654459,-0.0068124122897418316,-0.006811714716992379,-0.006666647418532734,-0.006689345407466574,-0.006688298682669402,-0.006976495794200233,-0.007013561939389623,-0.007015105630812646,-0.006791612748630493,-0.006824049839095903,-0.00682300008881187,-0.006675648574696491,-0.006703303414321571,-0.00670186954313845,-0.006975849848733562,-0.00701289520620918,-0.007014224669343316,-0.006790729024390707,-0.00682307080578759,-0.006821880270242553,-0.006674834118418405,-0.006702451277818433,-0.006700823486970209
2011-10-10,0.011308217901315754,0.011653091325378506,0.011665797107822229,0.009797032120969273,0.010077476538509655,0.010074440825659892,0.0112169491131755,0.011527125985165032,0.01152247304735532,0.011266619511015818,0.011626701208044654,0.011637280162494879,0.009766968478964966,0.010054393787441107,0.01005014835128959,0.011164740446517385,0.01149216293672839,0.01148579679915418,0.011261230313974302,0.011620763323177297,0.011630196070636645,0.009761436181146887,0.010048026949397881,0.010043164643827485,0.01115867027766626,0.011485463246475591,0.011478090983715772,0.009014388190006217,0.009186823673744904,0.009193176953415927,0.008258798540804024,0.0083990204840938,0.008397502744898588,0.008968757236592628,0.009123844107496781,0.009121517842340943,0.00899358442346121,0.009173623193565739,0.00917891289132422,0.008243763577788998,0.008387475337325201,0.008385352642553023,0.00894264854608795,0.009106357491725614,0.009103174484762278,0.008990889910820421,0.009170654355674435,0.00917537094437093,0.008240997467591438,0.008384291977082015,0.008381860844630662,0.008939613522966905,0.009103007720402845,0.009099321647317637
2011-10-11,-0.0032186225610202346,-0.003235374249784484,-0.0032359914133527345,-0.0031861582725758453,-0.0032214561844507994,-0.0032210740968856566,-0.0032141893219646,-0.003229255679819132,-0.0032290296706209975,-0.0032166019840815796,-0.0032340923909888186,-0.0032346062472039527,-0.003182374336367033,-0.00321855089248535,-0.0032180165440662822,-0.0032116533673979264,-0.0032275574042640587,-0.0032272481790590613,-0.003216340212239488,-0.003233803967491178,-0.0032342621484892087,-0.003181678018135514,-0.0032177495355171226,-0.0032171375453230455,-0.003211358518412144,-0.0032272319772578273,-0.003226873881090886,-0.0037787364717413174,-0.003787113405253062,-0.0037874220482321252,-0.003762504199429584,-0.003780154170283878,-0.0037799631299093583,-0.003776519715337545,-0.0037840538514558597,-0.003783940841255551,-0.0037777258226256993,-0.0037864721245700617,-0.003786729098630537,-0.003760611723453322,-0.0037787009633235558,-0.00377843377617737,-0.003775251352471032,-0.0037832043498654544,-0.003783049719060294,-0.003777594922924843,-0.0037863278981203896,-0.003786557030483695,-0.003760263548529874,-0.0037783002684380618,-0.003777994257724515,-0.0037751039107360995,-0.003783041617630545,-0.003782862547821453
2011-10-12,-0.0011781732291467062,-0.0011043855210666198,-0.0011016670437921094,-0.0014893957374300104,-0.0014231767722227007,-0.0014238935693882127,-0.001197700725979578,-0.0011313365503525796,-0.0011323320739067277,-0.0011870734506943537,-0.001110031842696979,-0.0011077684128462106,-0.0014964944106049538,-0.0014286271067428524,-0.0014296295456263097,-0.001208871078885343,-0.0011388171012783888,-0.0011401791740509593,-0.0011882265012640447,-0.0011113022882710544,-0.0011092840961827166,-0.0014978007052353082,-0.0014301304542886362,-0.001431278549323789,-0.001210169827399854,-0.0011402505396186369,-0.0011418278788233316,-0.0014886839629226767,-0.0014517897138942581,-0.0014504303679101493,-0.0016442882862028885,-0.0016111781227552413,-0.001611536501705313,-0.0014984471492585083,-0.0014652648046962202,-0.0014657625317539003,-0.0014931351311335828,-0.0014546140850297817,-0.001453482302741449,-0.001647838444410521,-0.0016139042417032679,-0.0016144054668981722,-0.0015040333575515596,-0.001469006236233028,-0.0014696872715340703,-0.001493711648322682,-0.0014552492967746522,-0.0014542401367446667,-0.0016484915972524439,-0.0016146559184772036,-0.0016152299740845866,-0.001504682730270157,-0.001469722952390895,-0.001470511623581916
2011-10-13,0.0022300281988569814,0.002233731528131333,0.002233867965713232,0.0017107771552340445,0.0016912351451405794,0.0016914466805730832,0.0022290481338493873,0.0022323788836553504,0.002232328919350879,0.0022295815058797075,0.0022334481450485555,0.002233561744267698,0.0017128720587471502,0.0016928436041654393,0.0016931394358914442,0.0022284875053111275,0.002232003442488306,0.0022319350814550276,0.002229523635456143,0.0022333843826902733,0.002233485673678093,0.0017132575619449586,0.0016932872600399218,0.0016936260766415856,0.0022284223224573463,0.002231931499690587,0.0022318523346560593,0.0015162769314944757,0.0015181283342515783,0.0015181965480508541,0.0012566361540873316,0.001246864579842466,0.0012469703457509418,0.0015157870017472597,0.0015174521361740467,0.0015174271595645994,0.001516053565920883,0.001517986603530641,0.0015180433978796426,0.0012576838878008978,0.001247669120531203,0.0012478170436669433,0.001515506678344325,0.0015172643861358637,0.001517230210873688,0.0015160246355172546,0.0015179547277559546,0.0015180053687557926,0.001257876648295575,0.0012478909577144925,0.0012480603747879737,0.0015154740919527399,0.0015172284203606168,0.0015171888437854886
2011-10-14,0.000670355764917252,0.0008100290737786953,0.0008146668344166663,0.0006110019431742053,0.0007277516774901738,0.0007257709122747702,0.0007810050582059969,0.0009067658577306403,0.0009042226854598656,0.0006550582869517818,0.0008013040656451587,0.0008050360850426763,0.0005999666171450091,0.0007200485138179058,0.0007175030194368492,0.0007614793204644421,0.0008946643555163281,0.0008913525526530464,0.0006529860914514796,0.000799046952797644,0.0008022978599948605,0.0005976876500537465,0.0007174451921472258,0.0007146222182718986,0.0007591088557290515,0.0008920735978119598,0.0008883369445784606,-0.000648182587115631,-0.0005783441377390508,-0.0005760252728340687,-0.0006777641659271305,-0.0006193804373241241,-0.0006203712816156282,-0.0005888129961217903,-0.0005259273745269466,-0.0005271993545784559,-0.0006558327381385176,-0.0005827080607619939,-0.0005808421698579869,-0.0006832832857345261,-0.0006232332663151929,-0.0006245065885337464,-0.0005985777047560203,-0.0005319796600512516,-0.000533636088389966,-0.0006568687769968884,-0.0005838365336963136,-0.0005822112174910243,-0.0006844229080160691,-0.000624535075720134,-0.0006259471707890096,-0.0005997629705372098,-0.000533275057656879,-0.000535143941670313
2011-10-17,0.0014990160464154467,0.0013779271035894158,0.0013762239709307345,0.0016260306540252234,0.0014894420815392273,0.0014948100732827818,-0.00027089476757247155,-0.00038072289704860207,-0.0003755012649560019,0.0015052165172764198,0.0013765399856431326,0.00137582406797776,0.0016326446924332938,0.0014903399258570094,0.0014966286831017417,-0.000261344022721377,-0.0003796382598801884,-0.00037340704065402797,0.0015065102419029586,0.001377822728417577,0.0013776007974501958,0.0016352089366296063,0.0014931840711744915,0.0014998854217873614,-0.0002596875858301706,-0.00037795049948585735,-0.0003712709608252318,0.0026705798825448213,0.002610036365654489,0.002609184721741986,0.0027340859392641637,0.0026657923980610843,0.002668476364530603,0.0017856235169997348,0.0017307104080506175,0.0017333211811527693,0.0026736817439676486,0.002609344741380193,0.0026089867642618003,0.002737394449647823,0.002666243121577594,0.0026693875179533144,0.0017904004102931026,0.0017312545220316,0.001734370137691732,0.0026743285251675797,0.002609986016850918,0.0026098750351148947,0.0027386765081431896,0.0026676651090791204,0.002671015805709276,0.0017912285694801078,0.001732098330457621,0.0017354381076579717
2011-10-18,-0.0023152685835432507,-0.0022844103258318205,-0.0022839763001869517,-0.002347636935295827,-0.0023128287581671847,-0.0023141967350340797,-0.0016590680440315975,-0.0016312441388677268,-0.0016325669893691996,-0.0023168487090551304,-0.0022840568332498368,-0.0022838743890786217,-0.0023493224541958346,-0.0023130575644536577,-0.002314660188832196,-0.0016614876338055806,-0.0016315189213106374,-0.0016330975410470128,-0.002317178401321063,-0.0022843837269048706,-0.0022843271701059598,-0.002349975925160175,-0.0023137823653077705,-0.0023154901348150236,-0.0016619072762340537,-0.0016319464992486932,-0.0016336386964218574,-0.003294190166238997,-0.003278763430125453,-0.0032785464277679255,-0.0033103717696365553,-0.003292970295581066,-0.003293654181232175,-0.0029660610411844646,-0.0029521513059762583,-0.00295281262643754,-0.0032949805332359583,-0.0032785872014272632,-0.00327849598739105,-0.0033112147916352086,-0.003293085141779395,-0.003293886346856678,-0.0029672710495431964,-0.0029522891324724743,-0.0029530783318033604,-0.0032951453357351612,-0.0032787506010441003,-0.003278722322443195,-0.0033115414653916986,-0.0032934474700198058,-0.0032943012412469663,-0.0029674808259558816,-0.002952502872907048,-0.0029533488533550756
2011-10-19,-0.008424948392520282,-0.008623407702674668,-0.008626199060206119,-0.008216777185327873,-0.008440639688690132,-0.008431841792586048,-0.00945775762954637,-0.009637875902742787,-0.009629312419414116,-0.008414786100728988,-0.008625681126360418,-0.008626854483090307,-0.008205937074999281,-0.008439168162390764,-0.008428861173202407,-0.009442094395741618,-0.009636097096395346,-0.009625877888872925,-0.00841266574447741,-0.008623578768868767,-0.00862394250370424,-0.00820173439453653,-0.008434506736627934,-0.00842352352553788,-0.009439377837115681,-0.00963332916718418,-0.00962237471521421,-0.007017309222698609,-0.007116536804991691,-0.007117932603761701,-0.006913226196259559,-0.00702515565341455,-0.007020756776087933,-0.0075337378937812005,-0.007623795014185197,-0.007619513364282127,-0.00701222543792035,-0.00711767034014299,-0.007118257045471865,-0.0069078037248997415,-0.007024416941705747,-0.0070192634444171675,-0.007525903821685942,-0.007622902671004295,-0.007617793082783875,-0.007011165398166375,-0.007116619323984663,-0.007116801217107227,-0.006905702499675592,-0.007022086380333303,-0.007016594767974338,-0.007524545646323988,-0.007621518830998153,-0.007616041619396108
2011-10-20,-0.008976690631703033,-0.009103634616789424,-0.0091054201014239,-0.00884353445676378,-0.008986727528764837,-0.008981099977248275,-0.00859227836506149,-0.008707631923968728,-0.008702147592695386,-0.00897019034800961,-0.009105088806377393,-0.009105839340978639,-0.008836600608193912,-0.008985786270768625,-0.008979193431759014,-0.008582247124303444,-0.008706492718938974,-0.008699948008421776,-0.00896883406761051,-0.009103744038838624,-0.009103976700886474,-0.008833912374492159,-0.00898280460182066,-0.008975779219218438,-0.008580507352430655,-0.008704720047684522,-0.008697704462879097,-0.008685260094240865,-0.008748729846962289,-0.008749622653183464,-0.008618684613936556,-0.008690278971107301,-0.008687465281105755,-0.008493035041618024,-0.008550709716754534,-0.008547967648541599,-0.008682008311265754,-0.00874945489935286,-0.008749830178496842,-0.008615216194084119,-0.008689806462875205,-0.00868651008911503,-0.008488017919584201,-0.008550138239420746,-0.008546865940246895,-0.00868133026933915,-0.00874878262926293,-0.008748898975053487,-0.008613872170151304,-0.008688315746779973,-0.00868480310170272,-0.008487148112483633,-0.008549251996084917,-0.008545744262344557
2011-10-21,0.002856400483077337,0.0030089317902231016,0.003011027232191932,0.002697061386128574,0.0028695033014689564,0.0028626192410181606,0.0037480869030783737,0.003887820217051585,0.003881448006111121,0.002847767435463666,0.003010209751834081,0.003011064953979403,0.0026877632661079787,0.0028676588865381714,0.002859636404722199,0.0037381467933277346,0.003887908581274191,0.003880203240256286,0.0028461544349189793,0.0030086145240404427,0.003008849503267408,0.0026845497071901203,0.002864098300859874,0.0028555576861379883,0.0037359965424046404,0.0038857077367271398,0.0038774267626717762,0.0019881317816641264,0.002064396558701942,0.0020654444870629174,0.0019084825658108873,0.0019946818687186507,0.0019912401042101457,0.0024339353448004086,0.002503800094523445,0.0025006141872068177,0.001983814757102298,0.002065034089972828,0.00206546181403211,0.0019038132341511194,0.00199375875917851,0.0019897476768249156,0.0024289642689727664,0.0025038425849051027,0.0024999900351392323,0.0019830083234404494,0.0020642365489855763,0.002064354152675918,0.001902206504107884,0.001991978526790339,0.001987708369715069,0.002427889212222256,0.0025027422416996625,0.0024986018734951543
2011-10-24,0.007712611882703113,0.00787259628269843,0.007872206899931067,0.007582070111530337,0.007780412949921711,0.0077668632567031715,0.00864228642976439,0.008791581714463037,0.008777697764973835,0.0076609219513348314,0.007849593513549191,0.007848073766173247,0.007520129562868405,0.007741487170803474,0.007727857181032638,0.008573922402220546,0.00875335303435909,0.008739313944515104,0.007660096317118059,0.00784898665872702,0.00784692109974472,0.007517629210812338,0.0077389014183177895,0.0077248119055104425,0.008572740414696467,0.00875239942239503,0.008737882140788633,0.006113330188740829,0.006193320744185771,0.00619312617485801,0.006048062152057998,0.0061472319873809855,0.0061404572294592175,0.006578175526744001,0.006652821388249075,0.006645879536182342,0.006087483412652306,0.006181817291808445,0.006181057452997685,0.006017090285119764,0.006127767270409201,0.006120952280301628,0.006543992044029556,0.006633705340364449,0.006626685835893431,0.006087070709049014,0.006181513992253418,0.006180481246085057,0.006015840209762091,0.006126474509401847,0.0061194297538846865,0.0065434011340468334,0.006633228630122279,0.006625970030190054
2011-10-25,0.01864380198076554,0.018739049868786273,0.018738818046894812,0.01856608297814355,0.018684167844301713,0.018676100934887696,0.017208621327416518,0.017296253351637647,0.017288103873907,0.018613028000334264,0.018725355001160793,0.018724450208394083,0.01852920621739007,0.01866099309569691,0.018652878381140603,0.017168493615883795,0.01727381421950036,0.01726557367885828,0.018612536452936812,0.0187249937056837,0.018723763959966666,0.01852771761442229,0.018659453648955715,0.01865106535398353,0.01716779982331329,0.017273254476793953,0.01726473325138511,0.01999771462053679,0.020045338374027777,0.020045222533830787,0.019958856171904404,0.020017898639667075,0.0200138651709727,0.019280097646000804,0.019323913456447572,0.01931983871113463,0.019982326297676156,0.02003848959572796,0.02003803721261832,0.019940416538024808,0.020006309985510562,0.020002252563892098,0.01926003254166897,0.019312692671882736,0.019308572345971386,0.019982080587485074,0.02003830902111936,0.020037694157918784,0.019939672284152055,0.020005540318001724,0.02000134610159332,0.01925968568788128,0.019312412851338223,0.019308152180588012
2011-10-26,-0.002262906460198444,-0.0021961794901986798,-0.002196341895609577,-0.002317353374079012,-0.002234627704404857,-0.0022402790677436,-0.0014425820366616993,-0.0013807021914230555,-0.0013864568048218562,-0.002284465515330014,-0.0022057735824161373,-0.0022064074450776072,-0.002343187800013413,-0.002250863032946415,-0.0022565478867105915,-0.0014709175293253773,-0.001396547198271647,-0.0014023661141777666,-0.00228480987434021,-0.002206026691991325,-0.002206888204065338,-0.0023442306574209537,-0.002251941509526234,-0.0022578180231015432,-0.0014714074390047571,-0.0013969424509473471,-0.0014029595675690842,-0.002173412866591451,-0.0021400498072322582,-0.0021401309596632556,-0.0022006353476706764,-0.0021592728507593417,-0.0021620985174825025,-0.0017632278095938148,-0.001732288355793754,-0.0017351656366901835,-0.0021841932333496183,-0.0021448477532193255,-0.002145164672475608,-0.0022135533256666395,-0.0021673913405501066,-0.002170233787614384,-0.0017773962880982541,-0.0017402116360457631,-0.0017431211025574767,-0.0021843653668564,-0.002144974255667065,-0.002145405001166001,-0.0022140747164499652,-0.002167930534983653,-0.002170868814323934,-0.0017776412103450712,-0.0017404092244214242,-0.0017434177919792848
2011-10-27,-0.0034082531844256136,-0.0031929225759271818,-0.0031934466647022264,-0.0035839555592943606,-0.0033169965052652906,-0.0033352336814262973,0.0004917614609858401,0.0006926826234698868,0.0006739976443905782,-0.003477825120033584,-0.0032238830963164933,-0.0032259285965481332,-0.0036673242879609047,-0.00336938856164104,-0.0033877338127483725,0.00039975735038089155,0.0006412345763180394,0.0006223408097978389,-0.0034789363803711115,-0.0032246998910673286,-0.0032274800250841063,-0.003670689630642432,-0.003372868848820265,-0.003391832593824917,0.0003981666349883728,0.000639951208094125,0.0006204138924823521,-0.005474378832472593,-0.005366713379742372,-0.005366975265594265,-0.005562228112668266,-0.0054287477891743485,-0.005437866457931317,-0.0035243880512151327,-0.0034239276761494075,-0.0034332702042978447,-0.00550916800019019,-0.00538219676276519,-0.005383219488374502,-0.005603915535105419,-0.005454946851718323,-0.005464119672074497,-0.0035703930865288447,-0.0034496545590807504,-0.00345910159388918,-0.005509723489773188,-0.005382604997008933,-0.005383995049661472,-0.00560559810786132,-0.005456686878379857,-0.005466168957706685,-0.003571188348815535,-0.0034502961283355837,-0.0034600649441404174
2011-10-28,0.00486885973490625,0.004967355655045802,0.004967518913204572,0.004868204619866701,0.00497048183357518,0.00496925366445411,0.003982985841348929,0.004074684304391507,0.004073603868237408,0.005353082125650888,0.005480537969542398,0.0054807415629845035,0.005342129426935793,0.005479746338566516,0.005476543895300612,0.004473643365857205,0.004594452441824215,0.004591504566846316,0.004865435742956281,0.00496523346860589,0.004965401166320937,0.0048648843054728275,0.004968285087581403,0.004967244240325686,0.003979286404249827,0.004072451505741537,0.004071577486977507,0.005371673913409536,0.005420946136098337,0.005421027701982162,0.005371346310565572,0.005422507496440909,0.005421893937498812,0.004928765882346031,0.004974656813414802,0.004974117331110639,0.005613755109585172,0.005677492580677068,0.005677594356406246,0.005608279061455779,0.005677096226834877,0.0056754952993716135,0.005174041923121431,0.005234474127437716,0.00523300065288157,0.005369963252785492,0.005419885977330674,0.005419969749042464,0.005369687408086188,0.005421410024766926,0.005420890033200898,0.004926918501255706,0.004973541900228584,0.004973105464782135
2011-10-31,-0.004823030567423947,-0.0022333875730963237,-0.002235361937356739,-0.004705791334998155,-0.002201659097990416,-0.0021732834526717593,-0.00781712161793402,-0.005220900195109124,-0.005193786918280208,-0.006009693374971259,-0.0035310291988306375,-0.003531928484209468,-0.00585920778764959,-0.003475207325943197,-0.00344383686999139,-0.009002868416816412,-0.006522406545355297,-0.006492636629974791,-0.004731098221967933,-0.0021841926982956172,-0.002184853797643327,-0.004605478114090955,-0.002136729088004996,-0.0021105437391875093,-0.00770473079811429,-0.005155981011585542,-0.005131264783787892,-0.0033384136582174095,-0.0020436321211156905,-0.0020446195613210705,-0.0032797959275085997,-0.0020277691251171515,-0.0020135815978290506,-0.00483542202955678,-0.0035373516722572163,-0.003523795299050003,-0.003931759906431687,-0.002692466479350175,-0.0026929162306966736,-0.003856519421851834,-0.0026645571279725333,-0.002648871986520418,-0.005428311769959837,-0.004188120067374679,-0.004173235184359303,-0.0032924468618626967,-0.0020190336995391522,-0.0020193643373954684,-0.003229638722704542,-0.0019953032133636084,-0.001982210612529456,-0.004779226102013756,-0.003504891246445041,-0.0034925331910824475
2011-11-01,-0.001143911998416236,0.0010730759243573473,0.0010719314626450593,-0.0010761144008563095,0.0010914676799593792,0.001107915931317427,-0.003595029524381288,-0.0013739937239698463,-0.0013583145439467481,-0.003024524661257799,-0.0009271282917707735,-0.000927772933903559,-0.0029166508402937996,-0.0008871130396200799,-0.0008646254977289214,-0.005490742085298095,-0.0033920570590926236,-0.0033707168458601,-0.001090748974136746,0.0011015922684673995,0.0011012090550419629,-0.0010181048485906619,0.001129105066278946,0.001144283688453429,-0.0035301935480140934,-0.0013364519848491074,-0.0013221589804447431,-0.0004340218676411878,0.0006744746377944644,0.0006739022456923038,-0.00040012348433526856,0.0006836699830718995,0.0006918941049247618,-0.0016595871364696313,-0.0005490668714734914,-0.0005412272787486128,-0.0013743452450508675,-0.00032564175088056757,-0.00032596415069652274,-0.0013204098459184133,-0.0003056352076680202,-0.00029439146875009925,-0.002607461911563691,-0.001558114497459906,-0.0015474444159080392,-0.0004074394656385927,0.000688733670558106,0.0006885420088285077,-0.00037111778702425546,0.0007024895848888324,0.0007100790077985142,-0.001627168219458408,-0.0005302951458684424,-0.0005231485352349408
2011-11-02,0.006328467308311714,0.0055597298491332214,0.005561036430642208,0.006250849029337591,0.005538732792150336,0.0055199545483268775,0.007364920709345357,0.006591877048532702,0.0065739266931672535,0.006973659741406957,0.006267241541651591,0.006267811833287951,0.006878227664039116,0.006231841491806112,0.0062119475748354525,0.008006360621227726,0.007298802393367554,0.007279923476666061,0.0062676034636013345,0.005527173995566015,0.005527611493448381,0.006184436622807432,0.005495763846588897,0.005478435082461264,0.007290480548094003,0.006548897278081611,0.006532533889950454,0.005766065206354476,0.005381716539630599,0.00538237001902786,0.005727256245154022,0.005371218545920264,0.005361829362928061,0.006284277381030545,0.005897775826585239,0.0058888005770241225,0.006088685311234743,0.00573549466806611,0.0057357798867121446,0.006040970080799735,0.005717795404967196,0.005707848364581158,0.006605021442432468,0.006251261140218345,0.0062418215994306525,0.0057356320320458565,0.00536543751673868,0.005365656330015733,0.005694048732825863,0.0053497328859970494,0.005341068315872999,0.0062470559218419375,0.005876284796641595,0.0058681029157450215
2011-11-03,0.014247882428315206,0.013268222247311945,0.013270594501115118,0.01410701484253818,0.013230099598291245,0.013196005467905003,0.01571350090970114,0.014725938559750906,0.01469336088271933,0.01584869553095203,0.015001909221555199,0.015002988688241237,0.01566805856955389,0.014934902847872467,0.014897246990313695,0.017313080382783452,0.016464136190854406,0.016428401559046124,0.014137422070538586,0.013209113231218872,0.013209907560549627,0.013986484530642551,0.01315208437778903,0.01312062194982433,0.015578457540485369,0.014647935586988625,0.014618238059400657,0.013617365681142246,0.013127520917262547,0.013128707336681256,0.013546935196330656,0.013108461366728719,0.013091414908838805,0.01435018936981991,0.01385639405373329,0.013840105774986844,0.014417756383664715,0.013994345981974465,0.013994885837673943,0.014327442024977044,0.01396084519865104,0.013942017655220518,0.015149965045153202,0.014725476405111904,0.014707609445971714,0.013562135570502454,0.01309796566432464,0.013098362929061524,0.013486670218338048,0.013069453244571427,0.013053722351917818,0.014282668062463477,0.013817392142545293,0.013802543668884004
2011-11-04,-0.004580864113704508,-0.005154639871348787,-0.005155634888618366,-0.00450043284935564,-0.00517417989375768,-0.005163968278259601,-0.004359834314183186,-0.0049707169472053,-0.004961619273099238,-0.004964570064640572,-0.005579969777492755,-0.005580479208043498,-0.004878933762944793,-0.005602174482891686,-0.0055913419528397235,-0.004748682025761064,-0.005394673338410705,-0.0053851454224427275,-0.004534226157155596,-0.005124003546822298,-0.005124593273367117,-0.004453416979481539,-0.005132758275673055,-0.0051233576094923405,-0.004311537150589739,-0.004931785769919039,-0.004923514316758637,-0.004754388485668337,-0.005048146416017141,-0.0050486440574313285,-0.004710185484719909,-0.005092154147661843,-0.0050870484796881055,-0.004633283642759056,-0.004990423811115252,-0.0049858751710751825,-0.004948009168614709,-0.0052608231939906824,-0.005261077973994999,-0.004901189216386714,-0.005306148101188346,-0.0053007319162611255,-0.004829462669792117,-0.005202394886030692,-0.005197631145280379,-0.0047310689584875165,-0.005032827052987798,-0.005033121970024701,-0.004686677611257961,-0.005071442556337291,-0.005066742299275062,-0.004609135007829113,-0.004970958215357424,-0.004966822625324552
