w_suba,w_adk,w_subb,w_microcap,annual,vol,sharpe,max_dd,calmar,total_return,weight_label
0.225,0.125,0.375,0.275,30.205653255791564,6.982877945174878,2.643718860686609,-6.215535187216037,4.859702720035729,1502.6159326205047,22.5%/12.5%/27.5%/37.5%
0.25,0.125,0.35,0.275,30.181362526428646,6.996065543163767,2.637025010345953,-6.207379946862823,4.862174183760436,1499.476271219526,25.0%/12.5%/27.5%/35.0%
0.275,0.125,0.325,0.275,30.1570286141295,7.026113056620502,2.624209598935911,-6.2054168858299725,4.859790916383535,1496.3366098185475,27.5%/12.5%/27.5%/32.5%
0.3,0.125,0.3,0.275,30.132651356966768,7.073178924364136,2.605387647829563,-6.203437509656218,4.857411928477162,1493.1969484175688,30.0%/12.5%/27.5%/30.0%
0.325,0.125,0.275,0.275,30.108230592085317,7.13731048820136,2.5807993346478986,-6.2014416140984014,4.855037339001475,1490.0572870165902,32.5%/12.5%/27.5%/27.5%
0.35,0.125,0.25,0.275,30.083766155695123,7.218447134799838,2.550798090705812,-6.199428991489919,4.852667269355245,1486.9176256156118,35.0%/12.5%/27.5%/25.0%
0.375,0.125,0.225,0.275,30.059257883063893,7.316427095259854,2.515832830293877,-6.197399430668693,4.850301843433146,1483.7779642146334,37.5%/12.5%/27.5%/22.5%
0.2,0.1,0.425,0.275,30.058398651857622,7.038225414329319,2.612382927285484,-6.191203773327391,4.855016851707189,1483.667993433442,20.0%/10.0%/27.5%/42.5%
0.225,0.1,0.4,0.275,30.033844833063306,7.021721295244307,2.6165005860320942,-6.126826920806138,4.902022730733774,1480.5283320324634,22.5%/10.0%/27.5%/40.0%
0.25,0.1,0.375,0.275,30.00924683985353,7.021633808475379,2.61467129854746,-6.087038202570483,4.930024396295227,1477.3886706314847,25.0%/10.0%/27.5%/37.5%
0.275,0.1,0.35,0.275,29.98460450459155,7.038323202477708,2.606777799563381,-6.078051623631298,4.93325926815301,1474.249009230506,27.5%/10.0%/27.5%/35.0%
0.3,0.1,0.325,0.275,29.959917658668523,7.072042120360934,2.5928302765378954,-6.0755025604957495,4.93126574474258,1471.1093478295277,30.0%/10.0%/27.5%/32.5%
0.325,0.1,0.3,0.275,29.93518613249597,7.122931487082225,2.5729676574005382,-6.072931879319709,4.929280737436712,1467.9696864285493,32.5%/10.0%/27.5%/30.0%
0.35,0.1,0.275,0.275,29.9104097554981,7.191020419459554,2.54745141423204,-6.070339303925376,4.927304431921388,1464.8300250275706,35.0%/10.0%/27.5%/27.5%
0.375,0.1,0.25,0.275,29.88558835610402,7.2762301098105056,2.516652488791238,-6.0677245534104145,4.925337017697446,1461.690363626592,37.5%/10.0%/27.5%/25.0%
0.4,0.1,0.225,0.275,29.860721761739995,7.378381320344596,2.4810326838775434,-6.065087342046638,4.923378688172959,1458.5507022256133,40.0%/10.0%/27.5%/22.5%
