weight_label,w_suba,w_adk,w_microcap,w_subb,last_1y_annual,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_3y_annual,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_5y_annual,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_10y_annual,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,weighted_annual,weighted_sharpe,weighted_max_dd,weighted_calmar
10.0%/52.5%/7.5%/30.0%,0.1,0.525,0.075,0.3,36.62985847768325,1.9636823835470176,-9.916780874249909,3.693724701812964,34.41484834060944,1.8153904483858563,-10.545166736535915,3.263566067795976,32.8732591275102,1.8228486165905278,-10.545166736535927,3.1173768939673514,31.38431764313767,1.8965111289324732,-10.545166736535927,2.9761803134321396,33.75296403196501,1.852412699613658,-10.450908857193019,3.23381578890393
10.0%/52.5%/5.0%/32.5%,0.1,0.525,0.05,0.325,37.12559831987539,1.9171376136602147,-10.353365828906869,3.585848209499151,34.5611497562724,1.7575790517801846,-11.41579627750584,3.027484804049379,32.58827745055801,1.7553281205136841,-11.41579627750583,2.854665295207776,31.17898628514957,1.8264995385904483,-11.41579627750583,2.7312143215612537,33.747987213144384,1.7910630831404535,-11.256431710215988,3.0063119143990646
10.0%/55.0%/5.0%/30.0%,0.1,0.55,0.05,0.3,36.66949059332041,1.8611539813393578,-10.691520074656646,3.4297733472195757,34.5316515110804,1.717599778031843,-11.64165887136327,2.9662139985928526,32.93615232698626,1.7291915086512704,-11.64165887136327,2.829163153715511,31.367260926411866,1.7937448841181607,-11.64165887136327,2.69439787516628,33.81924407128317,1.7546117801577172,-11.499138051857274,2.9470076866658053
12.5%/5.0%/52.5%/30.0%,0.125,0.05,0.525,0.3,36.593655627817576,2.472454599048604,-5.634724849375672,6.494311010034883,32.8085498131911,2.075093552485122,-8.48239756899547,3.8678391983313345,31.897559726210112,1.9795942449033495,-8.48239756899548,3.760441486826884,31.44965879081156,2.317247898881549,-8.48239756899547,3.7076379095652308,32.85363550158479,2.137596103775488,-8.055246661052504,4.200190577745393
12.5%/5.0%/50.0%/32.5%,0.125,0.05,0.5,0.325,36.98171779782462,2.5357400761873743,-5.493305233052892,6.732143259636806,32.88055904241551,2.113951659146455,-8.328778574517981,3.9478248518953376,31.660528142178013,2.005777744679799,-8.328778574517981,3.801341080076718,31.28871941147704,2.3461147322881346,-8.328778574517969,3.756699632669474,32.82994609600298,2.174183512610515,-7.9034575732982155,4.285534510036161
12.5%/5.0%/47.5%/35.0%,0.125,0.05,0.475,0.35,37.39109841699526,2.6011990928450155,-5.343525311185471,6.9974588384049365,32.95625148968897,2.1545183213502863,-8.16664315805279,4.035470982614463,31.414646304934514,2.032582893811899,-8.16664315805279,3.846702457417627,31.1222232359321,2.3738158658384485,-8.16664315805279,3.8108954479349038,32.80681247605732,2.2117376691092843,-7.743175481022691,4.380013846962207
12.5%/5.0%/45.0%/37.5%,0.125,0.05,0.45,0.375,37.823603813012795,2.6683417853963336,-5.184621148528523,7.2953457406907605,33.03591726884538,2.1966255846159006,-7.995262921136348,4.131936322132864,31.15939819884259,2.059755044759116,-7.995262921136359,3.8972324620456558,30.94986343210502,2.3996853657213917,-7.995262921136348,3.8710250979096243,32.78438050045846,2.2499372929489145,-7.5736666552451775,4.48516470025254
12.5%/5.0%/42.5%/40.0%,0.125,0.05,0.425,0.4,38.281250312999184,2.736443133818313,-5.015732811563501,7.632234760341267,33.11987779547596,2.239984189161723,-7.813823962359356,4.23862604980872,30.894225987452728,2.0869250114504343,-7.813823962359356,3.9537908885938515,30.771309119562183,2.4229072543321686,-7.8138239623593675,3.9380601953401126,32.76282023890924,2.288320778436827,-7.394110289739978,4.602890171793106
12.5%/5.0%/40.0%/42.5%,0.125,0.05,0.4,0.425,38.7662956745491,2.8044824773967996,-4.835888800137223,8.016374502542131,33.208490127300536,2.2841391352726195,-7.621413952121491,4.357261045774406,30.618525592385293,2.1135732290132725,-7.621413952121491,4.017433744543208,30.58620286915339,2.442502851091751,-7.621413952121491,4.013192704306454,32.74233028344541,2.3262471267733447,-7.20358517932385,4.735578257638452
12.5%/5.0%/37.5%/45.0%,0.125,0.05,0.375,0.45,39.28127633617153,2.8710813290290353,-4.643987347810974,8.458523547590511,33.302152047661096,2.328414018351424,-7.417006789640768,4.489971897312237,30.331641686660717,2.1389865492295,-7.417006789640778,4.089472013026126,30.394157872872608,2.4573274322313248,-7.417006789640768,4.097900775191916,32.72314293836925,2.3628515128423775,-7.001053873366303,4.88626901703579
12.5%/5.0%/35.0%/47.5%,0.125,0.05,0.35,0.475,39.829051784189915,2.9344493862030023,-4.439530972022032,8.971454875569737,33.401308045000164,2.371844556009001,-7.199444297609414,4.639428637025654,30.032862008008408,2.1622090078055174,-7.199444297609436,4.171552798593187,30.194754730498797,2.4660821812171716,-7.199444297609414,4.194039634493041,32.70553049575631,2.396998482448107,-6.785457298771314,5.058667678976011
12.5%/5.0%/32.5%/50.0%,0.125,0.05,0.325,0.5,40.41285767441034,2.992354958403655,-4.299597543603628,9.399218709325769,33.50645637822747,2.4131049766280612,-7.083549699191938,4.730178766452327,29.721410879502553,2.1819907624877684,-7.083549699191938,4.195835723845214,29.987537789199603,2.4673482708517667,-7.083549699191927,4.233405434089141,32.689812859747,2.4272389930788534,-6.66595687585369,5.168998693116375
12.5%/5.0%/30.0%/52.5%,0.125,0.05,0.3,0.525,41.03636979256511,3.04214266739056,-4.511168619986905,9.09661625387974,33.61815746533723,2.4504367200261186,-6.973718174885946,4.820693441040445,29.39644180258394,2.196744132305588,-6.973718174885946,4.215318294399633,29.772010959522575,2.4596494765857893,-6.973718174885946,4.269173231969543,32.67636685658556,2.45178211991255,-6.60433574165109,5.16747253028142
12.5%/5.0%/27.5%/55.0%,0.125,0.05,0.275,0.55,41.70378152444953,3.0808253078877144,-4.8064956497197775,8.676546191585734,33.737043893877704,2.481597801128093,-6.856062763180137,4.920760655089016,29.057028960052733,2.204522487702896,-6.856062763180137,4.23815095685834,29.547632915437294,2.4415470007346767,-6.856062763180148,4.309708638333961,32.66563766485868,2.4684979473842046,-6.548627696161085,5.153557288669529
12.5%/5.0%/25.0%/57.5%,0.125,0.05,0.25,0.575,42.41989828631176,3.1052733229106364,-5.122032787729836,8.281848251329317,33.86383243149025,2.5038625856619627,-6.729716581666767,5.031984931392624,28.70215743256437,2.2030458224450915,-6.729716581666767,4.264987549513657,29.313811566502544,2.4117644373225073,-6.910617366355664,4.241851344456838,32.65815293034126,2.47497360687244,-6.515699130279561,5.132495307685121
12.5%/5.0%/22.5%/60.0%,0.125,0.05,0.225,0.6,43.19025341142029,3.112509006472322,-5.457226467002696,7.91432308565012,33.99933851906953,2.5141121624381233,-6.593679769848315,5.156352705289428,28.330711889693116,2.189803158618811,-6.593679769848304,4.296646618970533,29.06989766573833,2.3693321756137355,-7.211436191510845,4.031082976225847,32.65454030464072,2.4686465396828354,-6.515875237670848,5.10036067277238
12.5%/5.0%/20.0%/62.5%,0.125,0.05,0.2,0.625,44.0212514044074,3.100081118301354,-5.813972508966792,7.571630470648797,34.14449386698666,2.509056999835597,-6.446792974069204,5.296353396847908,27.94146346333346,2.1622602877887163,-6.473953810862742,4.315981281245793,28.81517738595054,2.3137308041928537,-7.519350246254897,3.832136613173763,32.65554938416573,2.4470328390426404,-6.522259788009434,5.074882199906178
12.5%/5.0%/17.5%/65.0%,0.125,0.05,0.175,0.65,44.920346412689206,3.0664555679290495,-6.194418629176324,7.251745337505918,34.3003679587069,2.4856142374040235,-6.287704224590951,5.455149722940144,27.53305444387093,2.118183209123458,-6.788110775236111,4.056070290472425,28.548863658180323,2.245005808351831,-7.834613552577652,3.643940248818975,32.66207935153267,2.4080483127267507,-6.6808900772025686,4.963279842643133
12.5%/5.0%/15.0%/67.5%,0.125,0.05,0.15,0.675,45.89626644703084,3.011326806941512,-6.601007710576612,6.952918169371704,34.46819451374117,2.441412464837518,-6.60100771057659,5.2216564538341395,27.103980353856084,2.0560473563551502,-7.117919757961011,3.807851349200971,28.270086016054876,2.1638253401804155,-8.157492404852684,3.465536296330196,32.6752140731219,2.350383759485723,-7.015399631302554,4.723095900917573
12.5%/5.0%/12.5%/70.0%,0.125,0.05,0.125,0.7,46.95929764366322,2.9357547069613577,-7.036530314951717,6.673643904280606,34.649404298728136,2.3753240221359913,-7.036530314951728,4.924217298560142,26.652568844014613,1.9754473987686347,-7.464580371781382,3.570538130283956,27.977878625607545,2.071461743489351,-8.488266120031906,3.296065206954466,32.69626704035058,2.2738524648842255,-7.404108205604132,4.4686207667806945
12.5%/7.5%/50.0%/30.0%,0.125,0.075,0.5,0.3,36.6244130913659,2.544404339242055,-5.383677256710106,6.802861937111475,32.87660292102144,2.1385634718552047,-8.182990043818606,4.017676026119117,31.933019353876844,2.039028819378379,-8.182990043818606,3.902365661314583,31.436960356834277,2.3761343085591924,-8.182990043818606,3.841744910905961,32.89257381344442,2.200238099101941,-7.76309312575233,4.368705617804411
12.5%/7.5%/47.5%/32.5%,0.125,0.075,0.475,0.325,37.01837475255256,2.6112969668093804,-5.232470519333887,7.0747411984014645,32.9513310411403,2.1809244507776486,-8.0185187491719,4.109403752974114,31.693435214661882,2.0680612126161733,-8.01851874917191,3.9525299130758946,31.273847263725973,2.4066568733744407,-8.01851874917191,3.9002025488754626,32.86950149197254,2.2398380582154105,-7.600611514696203,4.467918345209042
12.5%/7.5%/45.0%/35.0%,0.125,0.075,0.45,0.35,37.43426938347098,2.680142904257199,-5.072165079835389,7.380333406791616,33.02993591186771,2.2250537381740605,-7.844768394684243,4.210441181953746,31.444783440215353,2.097710078953684,-7.844768394684243,4.0083762653238955,31.105031475300326,2.43561657413682,-7.844768394684243,3.9650668968605447,32.84704690204477,2.2803312577538133,-7.428877897456914,4.578396152094998
12.5%/7.5%/42.5%/37.5%,0.125,0.075,0.425,0.375,37.87398103304995,2.7502585568077347,-4.901914205747893,7.726365546879549,33.112727363303264,2.270693772625935,-7.6609309342984595,4.322285065259568,31.186528033563764,2.12763491471248,-7.660930934298438,4.070853568714456,30.930194016508917,2.462195392431074,-7.660930934298438,4.037393664265085,32.82536564633729,2.3212831329542665,-7.247078425015863,4.702162403562603
12.5%/7.5%/40.0%/40.0%,0.125,0.075,0.4,0.4,38.339615897931864,2.8206633573911155,-4.720762737710061,8.121487570572034,33.20004915823822,2.317422620738063,-7.466101694600614,4.446771624105798,30.918088948357013,2.1573441689845976,-7.466101694600614,4.141128826401677,30.7489905773201,2.485397858087046,-7.466101694600614,4.118480009394644,32.80463930859612,2.362077558724655,-7.05430085106703,4.841760294672618
12.5%/7.5%/37.5%/42.5%,0.125,0.075,0.375,0.425,38.83353605860091,2.890012043991573,-4.527629159953972,8.577013418430164,33.292283770317766,2.364595788064521,-7.259264486163208,4.586178645753405,30.638837365749193,2.186148891925789,-7.259264486163208,4.220653128722543,30.561048842183602,2.504042243810595,-7.25926448616322,4.209937370436851,32.785080132741115,2.4018687811669337,-6.849519187231825,5.000433739396634
12.5%/7.5%/35.0%/45.0%,0.125,0.075,0.35,0.45,39.3583995560246,2.9565323178385876,-4.321283991308422,9.108033546322755,33.38985799335408,2.4112753165702703,-7.039273874444074,4.743366800171707,30.348090336635124,2.2131084304162703,-7.0392738744440635,4.3112529613051755,30.365965462244503,2.51676682458399,-7.039273874444074,4.313792303562368,32.76693666823658,2.4395291828086756,-6.631575391973722,5.182390793999677
12.5%/7.5%/32.5%/47.5%,0.125,0.075,0.325,0.475,39.91720824403653,3.01798391397839,-4.143091373086016,9.634643470173785,33.493249555578416,2.4561490483894755,-6.8560211379047225,4.885231372815507,30.045104685330813,2.2369717184202997,-6.8560211379047225,4.382294640140643,30.16330261157072,2.5220590948232564,-6.8560211379047225,4.39953465790932,32.750500612659316,2.473598719703668,-6.449081673181915,5.348760823747118
12.5%/7.5%/30.0%/50.0%,0.125,0.075,0.3,0.5,40.513365236384246,3.071662701230487,-4.346956878094521,9.319937227935693,33.60299495544767,2.4974487706857853,-6.739858653105513,4.985712117265913,29.729070050483553,2.2561225934880995,-6.739858653105513,4.410933757013635,29.952584057073818,2.51831596003536,-6.739858653105513,4.444096768004566,32.73611514609463,2.502246776650737,-6.380923386853864,5.35343115538888
12.5%/7.5%/27.5%/52.5%,0.125,0.075,0.275,0.525,41.15074427044698,3.1144790867052303,-4.5629092512927905,9.018532257416233,33.719698790707,2.5328853713081876,-6.6155300859926935,5.097051687831178,29.399100914034282,2.2685450033543226,-6.615530085992683,4.443952416796068,29.73329065752548,2.5039406128002897,-6.6155300859926935,4.494468360212113,32.724185135855315,2.5232635860577064,-6.307636960787704,5.3663015292637875
12.5%/7.5%/25.0%/55.0%,0.125,0.075,0.25,0.55,41.833773974853216,3.1431386302977096,-4.792056248619936,8.729816973016735,33.844044923779016,2.5596318941439566,-6.482142968266247,5.221119788542885,29.05422743819419,2.2718334363559403,-6.482142968266236,4.482194789660009,29.504855189380308,2.477475962267239,-6.590826771329505,4.476654631210793,32.71518970132565,2.534105054559706,-6.244932530778785,5.377130843005141
12.5%/7.5%/22.5%/57.5%,0.125,0.075,0.225,0.575,42.56754091581625,3.154438004103203,-5.11114404704669,8.328378250347402,33.97680991974108,2.574398335700205,-6.3386698647303845,5.360242865588376,28.693384892021978,2.2632825856497405,-6.338669864730395,4.526720195932211,29.266656375055277,2.4377648806731513,-6.891081927133658,4.247033584061412,32.7096977777478,2.5320187551889335,-6.237402801438324,5.346748846693527
12.5%/7.5%/20.0%/60.0%,0.125,0.075,0.2,0.6,43.3579164927294,3.145657460276356,-5.4514352991226644,7.953486396455495,34.11887931583577,2.5736469162379474,-6.183921857194862,5.517352919998363,28.315401401170483,2.2400915383314794,-6.183921857194874,4.578874386684893,29.018011961637534,2.3841157926375143,-7.198495332066745,4.03112186964581,32.70838751910723,2.51427444703638,-6.226234894714819,5.331370797254334
12.5%/7.5%/17.5%/62.5%,0.125,0.075,0.175,0.625,44.21171438105213,3.1149868056502186,-5.813973539247952,7.6043886479006915,34.27126744440028,2.55397982617358,-6.016515521355592,5.696198625725237,27.91898369389316,2.199701537796026,-6.118672773745216,4.562914986023032,28.75817066302684,2.3164422521939905,-7.513326059285341,3.8276218063884055,32.71207065501454,2.4785028360659935,-6.246410843065276,5.305491332255258
12.5%/7.5%/15.0%/65.0%,0.125,0.075,0.15,0.65,45.13688746023872,3.061883482963429,-6.201014130220783,7.278952524920572,34.435141749534125,2.5126804696416336,-6.201014130220795,5.553146796056086,27.502700439694895,2.1402440574565076,-6.430186039713892,4.277123596398871,28.486302734030456,2.235342501897391,-7.835845836533284,3.635383253868774,32.72172329537053,2.423107482213472,-6.52644905449025,5.077745004177636
12.5%/7.5%/12.5%/67.5%,0.125,0.075,0.125,0.675,46.14277628347963,2.987254271763838,-6.615127957141853,6.975341457101032,34.61185283359587,2.448307665584687,-6.615127957141842,5.232227261186705,27.064962678998008,2.061012089924363,-6.757531715250953,4.005155109803714,28.201488887891536,2.142093579653181,-8.166339828344892,3.4533817451492532,32.73852520511353,2.3476640921407204,-6.897651053160489,4.797392310184189
12.5%/7.5%/10.0%/70.0%,0.125,0.075,0.1,0.7,47.24042554539558,2.8933922911646794,-7.05925860357789,6.691981155280586,34.802971874422425,2.3611657797730183,-7.0592586035779,4.930117145274004,26.604000715954967,1.962810863534347,-7.101948276735703,3.746014428618603,27.902707195009224,2.038553689792928,-8.505107476993611,3.2807001287739497,32.763910317692805,2.2531837223012188,-7.291077320195486,4.5325482434705915
12.5%/10.0%/47.5%/30.0%,0.125,0.1,0.475,0.3,36.655962578201695,2.6142467416122566,-5.124017373598033,7.153754545617836,32.94652169382275,2.2024022569439565,-7.873403519320199,4.184533615351573,31.9694349706795,2.0991907594795127,-7.873403519320177,4.060433952385547,31.42395486162457,2.4336805236624324,-7.873403519320188,3.991152591698717,32.93257244854972,2.2627466455394174,-7.4609955974618645,4.557474719305475
12.5%/10.0%/45.0%/32.5%,0.125,0.1,0.45,0.325,37.05600154846023,2.6839352709956845,-4.962421791795613,7.46732202605692,33.02409307416592,2.247971995795762,-7.697416539645985,4.290282707720627,31.727245957629037,2.1308501885912117,-7.697416539645996,4.121804477413427,31.258609144547545,2.4652730130273937,-7.697416539645996,4.060922126735411,32.9101602650794,2.304969007138902,-7.287167327468434,4.673467137715768
12.5%/10.0%/42.5%/35.0%,0.125,0.1,0.425,0.35,37.478614760528586,2.755105617841016,-4.790925361111276,7.822834199160903,33.10574688279249,2.29523261024338,-7.511322346461535,4.407445900439632,31.475763897044338,2.1630083268926295,-7.511322346461535,4.190442434130399,31.087409025963385,2.4947393146833083,-7.511322346461546,4.1387398372815305,32.88843234091668,2.347861067876252,-7.103262798658998,4.8034970225658755
12.5%/10.0%/40.0%/37.5%,0.125,0.1,0.4,0.375,37.9257684903987,2.8268180993756267,-4.608589398119712,8.22936591093845,33.19181423780715,2.3437877668317713,-7.314224487278997,4.537981339721638,31.214431768675865,2.195198704294271,-7.314224487278986,4.267633817223479,30.91002273913517,2.521078326120913,-7.314224487278986,4.226015046830237,32.86755478669913,2.3908297287185953,-6.908379223905099,4.950272448596094
12.5%/10.0%/37.5%/40.0%,0.125,0.1,0.375,0.4,38.399664199231,2.8977690567298757,-4.414352686957357,8.698821078045398,33.28266307627923,2.393019586862744,-7.105117266187911,4.6843228379446975,30.942646124044714,2.2267561399518905,-7.105117266187899,4.354980356382821,30.726091808532185,2.543086349431829,-7.105117266187911,4.324501715791888,32.847721621277856,2.433049815309378,-6.701502579303323,5.117254537090224
12.5%/10.0%/35.0%/42.5%,0.125,0.1,0.35,0.425,38.90277478012292,2.9662234935231235,-4.207010811141854,9.24712973807739,33.37870342052571,2.442015408752981,-6.882868580189205,4.849533741876,30.65975203623177,2.256759052531849,-6.882868580189205,4.454502026157959,30.535228195021414,2.5593577381710495,-6.882868580189205,4.436410173936813,32.82915985613676,2.473408246203816,-6.481489914832103,5.308943505614016
12.5%/10.0%/32.5%/45.0%,0.125,0.1,0.325,0.45,39.43788772169914,3.0299662762564226,-3.9911198331999187,9.881409070616513,33.4803935753333,2.489482928888186,-6.646199414564946,5.037524679437398,30.36503736105878,2.283965358022028,-6.646199414564946,4.568782166619123,30.337011053635177,2.568308720353917,-6.646199414564958,4.564565274275773,32.812135644037376,2.5104481499101254,-6.247937477360193,5.529103547853625
12.5%/10.0%/30.0%/47.5%,0.125,0.1,0.3,0.475,40.00815677899885,3.086295372121306,-4.187637971581859,9.5538719083412,33.5882474540343,2.533661730095031,-6.511865122797744,5.15800724072791,30.057726195214872,2.3067497977964595,-6.511865122797744,4.615839798337367,30.130983039269267,2.5682337971264233,-6.511865122797744,4.627089546707911,32.79696174997743,2.542323410149181,-6.163231050115361,5.547990681930213
12.5%/10.0%/27.5%/50.0%,0.125,0.1,0.275,0.5,40.617164174296065,3.132087345160222,-4.3956287177342235,9.24035372014601,33.70284328097062,2.572248775356165,-6.3812401032568244,5.281550722996544,29.73697139417326,2.3230582812064218,-6.381240103256836,4.660061510457224,29.916646082718934,2.5574023437208266,-6.381240103256836,4.688218214426719,32.784006674852606,2.5667809231290626,-6.08339839542844,5.568850071894727
12.5%/10.0%/25.0%/52.5%,0.125,0.1,0.25,0.525,41.26899591939264,3.1639657166089536,-4.616126924341579,8.940177901472898,33.824833981951265,2.6023688981072812,-6.2412257181213455,5.419581907403405,29.401845984741605,2.3304051951755524,-6.241225718121357,4.710908932419083,29.69345654345792,2.534197366903402,-6.26423297254628,4.740158399854045,32.77370585777008,2.581195395175845,-6.0009119872181245,5.597722239136912
12.5%/10.0%/22.5%/55.0%,0.125,0.1,0.225,0.55,41.968333606415584,3.178589997357071,-4.850295763415124,8.652736998633134,33.9549596576759,2.620635859069031,-6.09077186077821,5.574820471659813,29.051333272363888,2.3259500772309414,-6.090771860778221,4.769729344065759,29.460819625671817,2.4972881531205484,-6.563831321380842,4.488357208343694,32.76657551032704,2.582686800276633,-5.975659365264145,5.591756566550474
12.5%/10.0%/20.0%/57.5%,0.125,0.1,0.2,0.575,42.720567026769004,3.173052217253296,-5.099907093453004,8.376734368673391,34.09406264443591,2.623357002352115,-5.928665768917241,5.750714237119586,28.684315399967385,2.306693907145133,-5.928665768917229,4.838241270127476,29.218082919170584,2.4458151260366563,-6.870650067227979,4.252593660465503,32.76322980743209,2.5683479198175294,-5.945649612344212,5.600533631907305
12.5%/10.0%/17.5%/60.0%,0.125,0.1,0.175,0.6,43.53193334872538,3.1453219735196174,-5.445452975621679,7.994180381982927,34.24310581103933,2.6069205776667066,-5.75349926279527,5.951700738448121,28.299560060748274,2.2698214321026793,-5.75349926279527,4.918669277277228,28.96452889546801,2.379552822654749,-7.184953413906204,4.031275810279892,32.76440239175467,2.53559092284544,-5.92201044238587,5.608447934343295
12.5%/10.0%/15.0%/62.5%,0.125,0.1,0.15,0.625,44.40969045972545,3.0946375476212986,-5.813974604667349,7.638439016241004,34.40319493397508,2.5683545391122347,-5.81397460466736,5.917328036891798,27.89570499852081,2.2131735347955916,-5.81397460466736,4.79804383323701,28.699366149581394,2.29901180228975,-7.507018614483574,3.8230045272847235,32.770973467769586,2.4825822283543966,-6.06793120613979,5.469596686073942
12.5%/10.0%/12.5%/65.0%,0.125,0.1,0.125,0.65,45.362334675114546,3.0217266633479625,-6.207842309682999,7.307262719022088,34.57560625306364,2.5059597110813843,-6.207842309683009,5.569665679028688,27.47123984168811,2.1357644332001753,-6.207842309682999,4.42524769014162,28.421719127346524,2.2054479029305805,-7.837136786992282,3.6265437110297194,32.78400420353227,2.408679635440327,-6.452236481279395,5.1382906437173785
12.5%/10.0%/10.0%/67.5%,0.125,0.1,0.1,0.675,46.39987665162635,2.928776018838137,-6.647534985767479,6.980012403239626,34.76182066426523,2.4198334188138326,-6.647534985767489,5.229279836614777,27.024484704533958,2.0381908544039393,-6.647534985767479,4.065339221590256,28.13061601269158,2.1007678985617066,-8.17561379210554,3.4407956060564895,32.804780778727405,2.3147400832361966,-6.876746806718191,4.8162378717661785
12.5%/10.0%/7.5%/70.0%,0.125,0.1,0.075,0.7,47.53419450688043,2.8191465001226708,-7.4535636184619225,6.377378250202597,34.963566494426445,2.3120768846470354,-7.453563618461912,4.690852360584183,26.553564844171706,1.9227656676928517,-7.4535636184619225,3.5625327968490805,27.824974364459454,1.9873476039121236,-8.522771178340594,3.2647801732812742,32.834871299210334,2.20316900892418,-7.613944752443719,4.335008568624223
12.5%/12.5%/45.0%/30.0%,0.125,0.125,0.45,0.3,36.68833507996856,2.679816218908273,-4.8552942935489725,7.556356599993295,33.018383998927604,2.2652354511416815,-7.553109933922975,4.37149522352819,32.006845799640104,2.1589752824463213,-7.553109933922963,4.23757181871392,31.410631024752146,2.4883478430768102,-7.553109933922975,4.158635489161737,32.9736753452068,2.3236983660535633,-7.148437587866869,4.770422278157993
12.5%/12.5%/42.5%/32.5%,0.125,0.125,0.425,0.325,37.094637190481336,2.7510690456327134,-4.682662043000441,7.921698565868048,33.09893036590705,2.3134209864148647,-7.364893489265745,4.494149224852796,31.76199814109779,2.1927993809133604,-7.364893489265755,4.312621518205324,31.24299136646458,2.5201549063800024,-7.364893489265745,4.2421511474674976,32.95196926099358,2.367860721366786,-6.962558772325952,4.906947217070673
12.5%/12.5%/40.0%/35.0%,0.125,0.125,0.4,0.35,37.524183131480605,2.823007789308791,-4.49925662367856,8.340085100725172,33.18377791222162,2.363009979640362,-7.165669616794146,4.630938863612824,31.50762359700203,2.226833134342141,-7.1656696167941565,4.397024323192031,31.069339481807813,2.5490680922851348,-7.165669616794146,4.3358598907477885,32.93101892022154,2.412256472132965,-6.7657076678268115,5.061178864102644
12.5%/12.5%/37.5%/37.5%,0.125,0.125,0.375,0.375,37.979026241983725,2.8943745909847887,-4.304037101297109,8.82404713252541,33.27328076343026,2.413402909999319,-6.954443611870509,4.784463376284515,31.24314301332698,2.2604315852715615,-6.954443611870509,4.492543869361194,30.889330119774172,2.5738760634981888,-6.954443611870498,4.441668067744393,32.911001776128714,2.4560796715172546,-6.556882635284496,5.236809816016468
12.5%/12.5%/35.0%/40.0%,0.125,0.125,0.35,0.4,38.46146905189332,2.9634862362547065,-4.095823974606272,9.390410645171972,33.36783303427142,2.4637077769683615,-6.730097196692697,4.958001654221136,30.967928266364186,2.292692366514462,-6.730097196692708,4.601408770378887,30.702589852376327,2.593148709435461,-6.730097196692708,4.561983126701965,32.89212529086291,2.4982352920725135,-6.334956213379738,5.438652714391099
12.5%/12.5%/32.5%/42.5%,0.125,0.125,0.325,0.425,38.97410226662501,3.028181497807179,-3.873275324471359,10.062311351942006,33.46787463997578,2.512654233729435,-6.491368715683111,5.155750059169738,30.681296857863227,2.3223886824912725,-6.491368715683111,4.726475755989239,30.50871402009241,2.605255614979854,-6.491368715683111,4.699889246220682,32.87463246725127,2.537280587595302,-6.098654707001347,5.673109125030044
12.5%/12.5%/30.0%/45.0%,0.125,0.125,0.3,0.45,39.519851306847656,3.0858072632616826,-4.032996430908298,9.79912875795606,33.57389815183036,2.5585028276865165,-6.3569824204193,5.281420638192651,30.382505762171206,2.3479019064682976,-6.3569824204193,4.779391187960405,30.307263256698057,2.6084178257814257,-6.356982420419288,4.7675549895101135,32.8588085544324,2.571375420310651,-6.008384521992647,5.706286701273496
12.5%/12.5%/27.5%/47.5%,0.125,0.125,0.275,0.475,40.10203216853607,3.133273219488359,-4.233400480415628,9.472770732193739,33.686456922785425,2.5989662221218386,-6.265899514580431,5.376156582849557,30.070744399148918,2.3671688574692284,-6.26589951458042,4.799110539384787,30.097759522239407,2.6008021459553103,-6.26589951458042,4.8034219910810085,32.84498921629334,2.5982585826734237,-5.961024659455705,5.702772401273232
12.5%/12.5%/25.0%/50.0%,0.125,0.125,0.25,0.5,40.72441885615397,3.1672064441647296,-4.445668390876789,9.160471559175868,33.806174766497854,2.631172743930779,-6.168249360266975,5.480675762601571,29.745126581203763,2.377669553212057,-6.168249360266998,4.822296383283088,29.8796815584099,2.5806619083006126,-6.168249360266986,4.844110510654937,32.83357053388014,2.615275056869794,-5.909862214858456,5.706727561534251
12.5%/12.5%/22.5%/52.5%,0.125,0.125,0.225,0.525,41.391325286362644,3.1842264414338977,-4.670885802722646,8.86155796449482,33.93375754789745,2.6517176341013107,-6.063295127659718,5.5965868118636415,29.404681251316344,2.3764926632630967,-6.063295127659696,4.849620648874126,29.652459662627038,2.5465177221977,-6.229459262498538,4.7600374949291995,32.825021322073276,2.619485228622282,-5.879358349144972,5.699411930171821
12.5%/12.5%/20.0%/55.0%,0.125,0.125,0.2,0.55,42.1077054194013,3.1813323496468198,-4.910274983882101,8.575427151762206,34.07000714096593,2.65685617718721,-5.9501854769264835,5.7258731300195524,29.048341789794208,2.3605215526958965,-5.950185476926473,4.881922068217431,29.41546965469797,2.49735711330343,-6.535583491429686,4.500817668884713,32.819898386880936,2.6078856249016247,-5.882008605145303,5.674165042479981
12.5%/12.5%/17.5%/57.5%,0.125,0.125,0.175,0.575,42.87927653309711,3.1563491674328215,-5.165217021133827,8.301544031480907,34.215838338030146,2.6428812037323848,-5.827931414159626,5.871009095079406,28.674933618481546,2.326772302531989,-5.827931414159626,4.920259279100731,29.168025881833202,2.4328174104778526,-6.849258636818901,4.2585668651841315,32.81886554701864,2.5777537138791318,-5.8817233386046475,5.660960565462803
12.5%/12.5%/15.0%/60.0%,0.125,0.125,0.15,0.6,43.712672129750565,3.108334352396372,-5.439269873140907,8.036496285209816,34.37229946583602,2.606679626836969,-5.7225771191633745,6.00643709120711,28.283159769403852,2.272874205828941,-5.722577119163386,4.942381584459751,28.909373072221456,2.3533086759006316,-7.170767565730074,4.031559077494394,32.82271751262976,2.527090295677619,-5.897309599245013,5.642294840889033
