w_suba,w_adk,w_subb,w_microcap,annual,vol,sharpe,max_dd,calmar,total_return,weight_label
0.05,0.075,0.375,0.5,32.999178893725635,8.053374344819186,2.484277642287313,-8.185088864240997,4.031621334973209,1903.217069439416,5.0%/7.5%/50.0%/37.5%
0.05,0.075,0.4,0.475,32.699237200342935,7.940697575044242,2.4987652294818106,-8.022222721805106,4.076081945651239,1856.2394351962887,5.0%/7.5%/47.5%/40.0%
0.05,0.075,0.425,0.45,32.39270566855244,7.8380225226571625,2.51009495596242,-7.859117166905993,4.121672317719742,1809.261800953162,5.0%/7.5%/45.0%/42.5%
0.05,0.075,0.45,0.425,32.07927191030482,7.747355005941785,2.5174371303877354,-7.719812241565616,4.155447167170867,1762.2841667100347,5.0%/7.5%/42.5%/45.0%
0.05,0.075,0.475,0.4,31.758600377109957,7.670974696061029,2.519858810795725,-7.573969359168897,4.193125014252088,1715.3065324669076,5.0%/7.5%/40.0%/47.5%
0.05,0.075,0.5,0.375,31.430329991200658,7.611451404961265,2.5163409263329855,-7.421117193384797,4.2352558478954805,1668.3288982237805,5.0%/7.5%/37.5%/50.0%
0.05,0.075,0.525,0.35,31.094071464160365,7.571654790448649,2.5058102450158373,-7.260737998033173,4.282494626935071,1621.3512639806531,5.0%/7.5%/35.0%/52.5%
0.05,0.075,0.55,0.325,30.749404251997102,7.5547552659219255,2.4871888736873324,-7.092261748094719,4.335627384347129,1574.373629737526,5.0%/7.5%/32.5%/55.0%
0.05,0.075,0.575,0.3,30.395873085630033,7.5642144629351415,2.459462006573582,-6.951433274191543,4.3726051717248335,1527.395995494399,5.0%/7.5%/30.0%/57.5%
0.05,0.075,0.6,0.275,30.032984003421713,7.603764871996134,2.421761296108082,-7.000505991793881,4.290116177120185,1480.418361251272,5.0%/7.5%/27.5%/60.0%
0.05,0.075,0.625,0.25,29.66019979711674,7.677380387883959,2.373456766898944,-7.434616356908785,3.989472808446172,1433.4407270081447,5.0%/7.5%/25.0%/62.5%
0.05,0.075,0.65,0.225,29.276934763521556,7.789242321122841,2.314245559440658,-7.873053606367164,3.718625101173509,1386.4630927650176,5.0%/7.5%/22.5%/65.0%
0.05,0.075,0.675,0.2,28.882548630408756,7.9437086493047095,2.2442225457036216,-8.315882754851822,3.4731789133940723,1339.4854585218905,5.0%/7.5%/20.0%/67.5%
0.05,0.075,0.7,0.175,28.476339495027993,8.145297274687236,2.163917766325098,-8.763170126128072,3.249547719052444,1292.507824278763,5.0%/7.5%/17.5%/70.0%
0.05,0.1,0.3,0.55,33.71365869238152,8.235864498219732,2.4759473201392734,-8.348884247699285,4.03810349888035,2019.2599385137114,5.0%/10.0%/55.0%/30.0%
0.05,0.1,0.325,0.525,33.428786325068046,8.102718181683258,2.4971193627387374,-8.200070730907527,4.07664609514513,1972.2823042705847,5.0%/10.0%/52.5%/32.5%
0.05,0.1,0.35,0.5,33.138009371391796,7.975867296130704,2.5166722532736654,-8.043459885935045,4.11987003619395,1925.3046700274574,5.0%/10.0%/50.0%/35.0%
0.05,0.1,0.375,0.475,32.8410641396548,7.856807950016047,2.533989666652845,-7.878422395024298,4.168482278938982,1878.32703578433,5.0%/10.0%/47.5%/37.5%
0.05,0.1,0.4,0.45,32.53766854773596,7.747269255001581,2.54833913887386,-7.73640787318246,4.2057850466396385,1831.3494015412034,5.0%/10.0%/45.0%/40.0%
0.05,0.1,0.425,0.425,32.22752035646188,7.649237827613894,2.5588667229408117,-7.595432623109755,4.243013131129212,1784.3717672980758,5.0%/10.0%/42.5%/42.5%
0.05,0.1,0.45,0.4,31.910295184421567,7.564980134330732,2.564599414566699,-7.447895483262068,4.284471399489259,1737.394133054949,5.0%/10.0%/40.0%/45.0%
0.05,0.1,0.475,0.375,31.58564427082975,7.497060518347818,2.5644592228010583,-7.29332738851689,4.330759143016167,1690.4164988118214,5.0%/10.0%/37.5%/47.5%
0.05,0.1,0.5,0.35,31.253191946917646,7.448352364549238,2.5572930526738658,-7.131213475423015,4.382590993051676,1643.4388645686945,5.0%/10.0%/35.0%/50.0%
0.05,0.1,0.525,0.325,30.912532768882663,7.422039769394019,2.5419220177679978,-6.9609873528087896,4.440825877439544,1596.4612303255674,5.0%/10.0%/32.5%/52.5%
0.05,0.1,0.55,0.3,30.563228256329133,7.421607522268929,2.5172119277682903,-6.782024490219285,4.506505144652009,1549.4835960824403,5.0%/10.0%/30.0%/55.0%
0.05,0.1,0.575,0.275,30.204803168956197,7.450818421136655,2.4821631667871,-6.5936345615389635,4.580903428458485,1502.505961839313,5.0%/10.0%/27.5%/57.5%
0.05,0.1,0.6,0.25,29.836741240446862,7.513679100061902,2.436013126559261,-6.998733197598439,4.263163117960421,1455.5283275961858,5.0%/10.0%/25.0%/60.0%
0.05,0.1,0.625,0.225,29.458480271367016,7.614398589485499,2.3783387057098895,-7.435993438965294,3.9616065443255843,1408.550693353059,5.0%/10.0%/22.5%/62.5%
0.05,0.1,0.65,0.2,29.06940646145413,7.757347393157903,2.309141919951544,-7.877643831755399,3.690114339045525,1361.5730591099316,5.0%/10.0%/20.0%/65.0%
0.05,0.1,0.675,0.175,28.66884783471695,7.94702826292602,2.228900603427102,-8.323750826115928,3.4442222543192775,1314.5954248668045,5.0%/10.0%/17.5%/67.5%
0.05,0.1,0.7,0.15,28.25606657661872,8.188072270472237,2.1385701528939696,-8.774382220063526,3.220291282958739,1267.6177906236774,5.0%/10.0%/15.0%/70.0%
0.05,0.125,0.3,0.525,33.563445533882195,8.049961949539474,2.521607404002015,-8.063221201315606,4.1625356288633055,1994.3699048586257,5.0%/12.5%/52.5%/30.0%
0.05,0.125,0.325,0.5,33.275476538521986,7.918153352660849,2.5434356551731843,-7.904579708356819,4.209645264673939,1947.3922706154988,5.0%/12.5%/50.0%/32.5%
0.05,0.125,0.35,0.475,32.98146543599139,7.793728480770677,2.5632240269397473,-7.752033542141035,4.254556595595203,1900.4146363723712,5.0%/12.5%/47.5%/35.0%
0.05,0.125,0.375,0.45,32.68113899866649,7.678391033654634,2.580235634792447,-7.615613747423977,4.291333578954299,1853.4370021292443,5.0%/12.5%/45.0%/37.5%
0.05,0.125,0.4,0.425,32.374204697877374,7.574105041068277,2.593601830816046,-7.473038040919555,4.33213433687991,1806.4593678861172,5.0%/12.5%/42.5%/40.0%
0.05,0.125,0.425,0.4,32.060348825310214,7.483118760803666,2.602321366729232,-7.32388012825983,4.3775086789859605,1759.4817336429899,5.0%/12.5%/40.0%/42.5%
0.05,0.125,0.45,0.375,31.739234378852355,7.407984364876984,2.6052711945390112,-7.167673424084975,4.428108327620156,1712.5040993998628,5.0%/12.5%/37.5%/45.0%
0.05,0.125,0.475,0.35,31.410498676386702,7.351570645961942,2.6012336652122294,-7.00390617674389,4.484711514366603,1665.5264651567356,5.0%/12.5%/35.0%/47.5%
0.05,0.125,0.5,0.325,31.073750654252287,7.3170657558844665,2.588944601186639,-6.832015867531682,4.548255047522134,1618.5488309136088,5.0%/12.5%/32.5%/50.0%
0.05,0.125,0.525,0.3,30.72856779881148,7.3079672959294975,2.567165025753018,-6.651382755317769,4.619876637567436,1571.5711966704812,5.0%/12.5%/30.0%/52.5%
0.05,0.125,0.55,0.275,30.374492649424777,7.328058203511577,2.5347757487628795,-6.461322410457415,4.700971522526839,1524.5935624273543,5.0%/12.5%/27.5%/55.0%
0.05,0.125,0.575,0.25,30.01102879864488,7.381369039259529,2.4908885099709632,-6.5608666246376295,4.574247658982467,1477.6159281842272,5.0%/12.5%/25.0%/57.5%
0.05,0.125,0.6,0.225,29.637636299970026,7.472130472594631,2.4349608217343004,-6.996934545532463,4.235802994454712,1430.6382939411,5.0%/12.5%/22.5%/60.0%
0.05,0.125,0.625,0.2,29.25372637421615,7.604723633163148,2.366895962248954,-7.437390708123637,3.9333319335050114,1383.660659697973,5.0%/12.5%/20.0%/62.5%
0.05,0.125,0.65,0.175,28.858655281387115,7.783639789263513,2.287107374568875,-7.882301687064386,3.6611964914698634,1336.6830254548456,5.0%/12.5%/17.5%/65.0%
0.05,0.125,0.675,0.15,28.451717194393634,8.0134635708908,2.1965302234103716,-8.3317354105378,3.4148608654096857,1289.7053912117187,5.0%/12.5%/15.0%/67.5%
0.05,0.125,0.7,0.125,28.03213587215001,8.298894906845321,2.096572365510683,-8.785761194830854,3.19063257588231,1242.7277569685912,5.0%/12.5%/12.5%/70.0%
0.05,0.15,0.3,0.5,33.41160827581871,7.879989257906132,2.5643168945704535,-7.768369075629533,4.300981061859641,1969.4798712035397,5.0%/15.0%/50.0%/30.0%
0.05,0.15,0.325,0.475,33.12047092612487,7.751225347590185,2.5861594621030766,-7.634624285938985,4.338192645199877,1922.5022369604126,5.0%/15.0%/47.5%/32.5%
0.05,0.15,0.35,0.45,32.82314900321799,7.631167606647746,2.6054078050359,-7.49669030073743,4.3783520042156825,1875.5246027172855,5.0%/15.0%/45.0%/35.0%
0.05,0.15,0.375,0.425,32.519359274086,7.52175443859113,2.6211876745926372,-7.35258135091954,4.422849299045024,1828.5469684741581,5.0%/15.0%/42.5%/37.5%
0.05,0.15,0.4,0.4,32.208798236673665,7.425211005844022,2.6324815515849167,-7.201873285463289,4.472280608114269,1781.569334231031,5.0%/15.0%/40.0%/40.0%
0.05,0.15,0.425,0.375,31.891140120659145,7.344070365465366,2.638136241928706,-7.0441021971684,4.527353412544014,1734.5916999879041,5.0%/15.0%/37.5%/42.5%
0.05,0.15,0.45,0.35,31.566034634104902,7.281187648054105,2.6368870778582485,-6.878759652895383,4.588913732553258,1687.614065744777,5.0%/15.0%/35.0%/45.0%
0.05,0.15,0.475,0.325,31.233104416057735,7.239744019902211,2.6274039140084016,-6.706116092284187,4.657405864475476,1640.6364315016497,5.0%/15.0%/32.5%/47.5%
0.05,0.15,0.5,0.3,30.89194214763662,7.223237344754397,2.6083626505207147,-6.554175104749483,4.713322676602091,1593.6587972585226,5.0%/15.0%/30.0%/50.0%
0.05,0.15,0.525,0.275,30.542107264936668,7.235457473044693,2.5785425032649023,-6.409567040564513,4.765081178126927,1546.6811630153957,5.0%/15.0%/27.5%/52.5%
0.05,0.15,0.55,0.25,30.18312220576189,7.280446201684995,2.5369434845890098,-6.319679073633678,4.776053001122928,1499.7035287722686,5.0%/15.0%/25.0%/55.0%
0.05,0.15,0.575,0.225,29.814468108219884,7.362445220541349,2.4829112915783114,-6.555863184043287,4.547756301685356,1452.7258945291412,5.0%/15.0%/22.5%/57.5%
0.05,0.15,0.6,0.2,29.435579861839713,7.485839461440144,2.416250006185574,-6.995109465697658,4.208022763072508,1405.748260286014,5.0%/15.0%/20.0%/60.0%
0.05,0.15,0.625,0.175,29.04584039015379,7.655107406199918,2.3372996365222867,-7.438808611555503,3.9046360656508563,1358.770626042887,5.0%/15.0%/17.5%/62.5%
0.05,0.15,0.65,0.15,28.644574016348678,7.874793012470254,2.2469583006935823,-7.887028678020891,3.6318587373941846,1311.7929917997596,5.0%/15.0%/15.0%/65.0%
0.05,0.15,0.675,0.125,28.231038728947834,8.149515036638938,2.1466385779036563,-8.33983911547438,3.3850819348020504,1264.8153575566325,5.0%/15.0%/12.5%/67.5%
0.05,0.15,0.7,0.1,27.804417120263558,8.484028413283792,2.038161938754296,-8.79731080414723,3.1605586910895536,1217.8377233135056,5.0%/15.0%/10.0%/70.0%
0.05,0.175,0.3,0.475,33.258109504906756,7.728942426304629,2.6026240370523706,-7.534073096476335,4.414359812949185,1944.589837548454,5.0%/17.5%/47.5%/30.0%
0.05,0.175,0.325,0.45,32.96372950973448,7.6052412120529285,2.6236335741835504,-7.38837090592761,4.461569394585758,1897.6122033053268,5.0%/17.5%/45.0%/32.5%
0.05,0.175,0.35,0.425,32.66301728800709,7.491829858362544,2.641342576448552,-7.236197219445595,4.513837350954565,1850.6345690621995,5.0%/17.5%/42.5%/35.0%
0.05,0.175,0.375,0.4,32.355679102457024,7.390905867878956,2.654728786236356,-7.081826553010806,4.568832470021615,1803.6569348190724,5.0%/17.5%/40.0%/37.5%
0.05,0.175,0.4,0.375,32.041399916993065,7.304976332265714,2.6626239897830843,-6.933566312302386,4.621200472279507,1756.679300575945,5.0%/17.5%/37.5%/40.0%
0.05,0.175,0.425,0.35,31.719841267401037,7.236873381463958,2.6637352056775105,-6.795487636541142,4.667779998132146,1709.7016663328184,5.0%/17.5%/35.0%/42.5%
0.05,0.175,0.45,0.325,31.390638857615237,7.189759374874123,2.6566880496181726,-6.667353832361112,4.708110540834888,1662.724032089691,5.0%/17.5%/32.5%/45.0%
0.05,0.175,0.475,0.3,31.053399837828866,7.167118452397801,2.6400967805678466,-6.592866908959527,4.710151178029719,1615.746397846564,5.0%/17.5%/30.0%/47.5%
0.05,0.175,0.5,0.275,30.707699712335646,7.1727319509889105,2.612662195168842,-6.513410015346421,4.714535034641517,1568.7687636034368,5.0%/17.5%/27.5%/50.0%
0.05,0.175,0.525,0.25,30.353078814729773,7.210637220195759,2.5732927198204822,-6.428468569460099,4.721665585942035,1521.7911293603095,5.0%/17.5%/25.0%/52.5%
0.05,0.175,0.55,0.225,29.989038275443768,7.285072644311826,2.5212363400171243,-6.337454411287002,4.732032189775332,1474.8134951171824,5.0%/17.5%/22.5%/55.0%
0.05,0.175,0.575,0.2,29.615035390930288,7.400415909813003,2.456203350902324,-6.55078605768773,4.520836908751632,1427.8358608740552,5.0%/17.5%/20.0%/57.5%
0.05,0.175,0.6,0.175,29.23047828425478,7.561126956474286,2.378455443783061,-6.993257371324624,4.179808740360731,1380.8582266309281,5.0%/17.5%/17.5%/60.0%
0.05,0.175,0.625,0.15,28.834719722351743,7.771710464329999,2.288838521134026,-7.440247609738238,3.8755053910586454,1333.880592387801,5.0%/17.5%/15.0%/62.5%
0.05,0.175,0.65,0.125,28.427049924234126,8.036714069323727,2.188746162822959,-7.891826355384401,3.602087608635616,1286.902958144674,5.0%/17.5%/12.5%/65.0%
0.05,0.175,0.675,0.1,28.00668815505436,8.360777347592704,2.080015818522281,-8.348064626664497,3.354871986208442,1239.9253239015468,5.0%/17.5%/10.0%/67.5%
0.05,0.175,0.7,0.075,27.57277285042299,8.74874364478401,1.9647754922666882,-8.833044571911032,3.1215480263853816,1192.9476896584194,5.0%/17.5%/7.5%/70.0%
0.05,0.2,0.3,0.45,33.10291047743399,7.600118802484217,2.6348547790350207,-7.296261121248515,4.536968993753545,1919.6998038933677,5.0%/20.0%/45.0%/30.0%
0.05,0.2,0.325,0.425,32.805210855947806,7.483822377492993,2.6539714413655924,-7.163319482013108,4.579610184680546,1872.7221696502409,5.0%/20.0%/42.5%/32.5%
0.05,0.2,0.35,0.4,32.501025910127204,7.37968064996252,2.6689225453896865,-7.030795382087551,4.622667016157303,1825.7445354071137,5.0%/20.0%/40.0%/35.0%
0.05,0.2,0.375,0.375,32.19005086793052,7.2901682542902355,2.6785394544107164,-6.931572000837683,4.643975546101281,1778.7669011639864,5.0%/20.0%/37.5%/37.5%
0.05,0.2,0.4,0.35,31.871958562117886,7.218085146183808,2.6815196726255355,-6.849013737204446,4.6535106783311875,1731.7892669208593,5.0%/20.0%/35.0%/40.0%
0.05,0.2,0.425,0.325,31.54639716054801,7.166562900307061,2.6764673156576757,-6.761322363855038,4.665714110776624,1684.8116326777322,5.0%/20.0%/32.5%/42.5%
0.05,0.2,0.45,0.3,31.212987599819343,7.139057325892878,2.6619606695070734,-6.689389438936,4.666044320598565,1637.8339984346048,5.0%/20.0%/30.0%/45.0%
0.05,0.2,0.475,0.275,30.871320674294655,7.139324601533399,2.6366487824035514,-6.614253655508984,4.667392918713068,1590.8563641914777,5.0%/20.0%/27.5%/47.5%
0.05,0.2,0.5,0.25,30.520953723227272,7.17138003780665,2.5993733387754094,-6.53400903167457,4.671091450175912,1543.8787299483508,5.0%/20.0%/25.0%/50.0%
0.05,0.2,0.525,0.225,30.161406847247974,7.239441776044364,2.5493042030978432,-6.448116167596119,4.677553267234678,1496.9010957052237,5.0%/20.0%/22.5%/52.5%
0.05,0.2,0.55,0.2,29.79215857131301,7.347865983119075,2.4860688270410787,-6.355956959225162,4.687281358642947,1449.9234614620966,5.0%/20.0%/20.0%/55.0%
0.05,0.2,0.575,0.175,29.412640853611794,7.501084644928249,2.409850360719211,-6.545633605738677,4.493474982746544,1402.9458272189693,5.0%/20.0%/17.5%/57.5%
0.05,0.2,0.6,0.15,29.022233317915912,7.703560713910014,2.321430234056878,-6.991377658143949,4.151146560379153,1355.9681929758422,5.0%/20.0%/15.0%/60.0%
0.05,0.2,0.625,0.125,28.620256559132496,7.959776944527768,2.22215992601958,-7.441708176953121,3.845925677087027,1308.9905587327153,5.0%/20.0%/12.5%/62.5%
0.05,0.2,0.65,0.1,28.20596433668139,8.274273691006623,2.11386196094649,-7.901674387088098,3.5696186599098483,1262.012924489588,5.0%/20.0%/10.0%/65.0%
0.05,0.2,0.675,0.075,27.77853442543052,8.651747793769134,1.9986768105862776,-8.385872836117903,3.312539430098265,1215.0352902464608,5.0%/20.0%/7.5%/67.5%
0.05,0.2,0.7,0.05,27.337057836143195,9.09722113224108,1.8788841659695297,-8.874868567753335,3.08027748551363,1168.0576560033337,5.0%/20.0%/5.0%/70.0%
0.05,0.225,0.3,0.425,32.945971054873866,7.497078496434935,2.6591663861626866,-7.167708859897393,4.596443814731824,1894.8097702382818,5.0%/22.5%/42.5%/30.0%
0.05,0.225,0.325,0.4,32.644872003986606,7.390849062462365,2.6751363119024987,-7.097438093710684,4.599528952977342,1847.832135995155,5.0%/22.5%/40.0%/32.5%
0.05,0.225,0.35,0.375,32.33712881319257,7.298927995691412,2.6859301052895708,-7.023106152381187,4.604391292338455,1800.8545017520278,5.0%/22.5%/37.5%/35.0%
0.05,0.225,0.375,0.35,32.0224251110566,7.224074426534001,2.6902536824486174,-6.944350497067264,4.611291599492321,1753.8768675089002,5.0%/22.5%/35.0%/37.5%
0.05,0.225,0.4,0.325,31.700420962721743,7.169377573932854,2.6867120201896006,-6.860764113989126,4.620537951171423,1706.8992332657735,5.0%/22.5%/32.5%/40.0%
0.05,0.225,0.425,0.3,31.370750448502662,7.138250477807688,2.6738735055167924,-6.783250039216215,4.624737444018423,1659.9215990226462,5.0%/22.5%/30.0%/42.5%
0.05,0.225,0.45,0.275,31.033018921461107,7.134407300404315,2.650363559479391,-6.7122260574428605,4.623357237357956,1612.9439647795195,5.0%/22.5%/27.5%/45.0%
0.05,0.225,0.475,0.25,30.68679989130061,7.161822987626887,2.61498460280831,-6.636443868968933,4.623982436555776,1565.966330536392,5.0%/22.5%/25.0%/47.5%
0.05,0.225,0.5,0.225,30.331631471525466,7.224677140643665,2.5668517004007594,-6.555408742107383,4.626962660115483,1518.988696293265,5.0%/22.5%/22.5%/50.0%
0.05,0.225,0.525,0.2,29.96701231400085,7.32728811024132,2.50552485071357,-6.468554896862333,4.632721340671745,1472.0110620501378,5.0%/22.5%/20.0%/52.5%
0.05,0.225,0.55,0.175,29.592396939172193,7.474047882819572,2.431112951720209,-6.375232275935694,4.641775492772757,1425.0334278070106,5.0%/22.5%/17.5%/55.0%
0.05,0.225,0.575,0.15,29.20719035040069,7.669372117718466,2.344324505472591,-6.540404139342226,4.465655291041095,1378.0557935638833,5.0%/22.5%/15.0%/57.5%
0.05,0.225,0.6,0.125,28.81074179601848,7.917681495331931,2.2464481929022773,-6.989469703728912,4.122021128533946,1331.0781593207564,5.0%/22.5%/12.5%/60.0%
0.05,0.225,0.625,0.1,28.40233751130161,8.223429668759984,2.1392613364954225,-7.4535170236268655,3.810595376822671,1284.100525077629,5.0%/22.5%/10.0%/62.5%
0.05,0.225,0.65,0.075,27.98119223259046,8.591189982185783,2.0248811981422987,-7.936625124390806,3.525578163771244,1237.1228908345022,5.0%/22.5%/7.5%/65.0%
0.05,0.225,0.675,0.05,27.546439224526086,9.02580929017152,1.905586773036564,-8.424530870623625,3.2697891013232128,1190.145256591375,5.0%/22.5%/5.0%/67.5%
0.05,0.25,0.3,0.4,32.787249635536256,7.423576984591332,2.6736454912859924,-7.183296730705557,4.564373555025873,1869.919736583196,5.0%/25.0%/40.0%/30.0%
0.05,0.25,0.325,0.375,32.482668389036306,7.330370218748117,2.6850742728215873,-7.1123462050259985,4.567082008196136,1822.942102340069,5.0%/25.0%/37.5%/32.5%
0.05,0.25,0.35,0.35,32.171278178442854,7.253904774956768,2.690211716287965,-7.0372276710904735,4.571584106992187,1775.9644680969416,5.0%/25.0%/35.0%/35.0%
0.05,0.25,0.375,0.325,31.852750431532616,7.197216817390134,2.687684427347193,-6.9575627383742455,4.578147783828042,1728.9868338538145,5.0%/25.0%/32.5%/37.5%
0.05,0.25,0.4,0.3,31.52673176684202,7.163663039091037,2.6760756922556412,-6.874557329370557,4.586001724379924,1682.0091996106876,5.0%/25.0%/30.0%/40.0%
0.05,0.25,0.425,0.275,31.192841408178595,7.15689944346921,2.6540148009107285,-6.80744812555758,4.5821636585183185,1635.0315653675605,5.0%/25.0%/27.5%/42.5%
0.05,0.25,0.45,0.25,30.85066825137981,7.1808426870718725,2.6202927487222105,-6.735908172545358,4.580031001183021,1588.0539311244333,5.0%/25.0%/25.0%/45.0%
0.05,0.25,0.475,0.225,30.499767525417234,7.239615440308116,2.5739947013999003,-6.659483693633406,4.57989972324365,1541.076296881306,5.0%/25.0%/22.5%/47.5%
0.05,0.25,0.5,0.2,30.139656978343755,7.337481197951227,2.514631408213825,-6.577656757037498,4.582126749939794,1494.098662638179,5.0%/25.0%/20.0%/50.0%
0.05,0.25,0.525,0.175,29.76981250423869,7.478778414322694,2.442245573598462,-6.489833522639454,4.58714578739011,1447.121028395052,5.0%/25.0%/17.5%/52.5%
0.05,0.25,0.55,0.15,29.38966310947062,7.667867652811767,2.3574684842881664,-6.395329806620397,4.595488270057107,1400.1433941519244,5.0%/25.0%/15.0%/55.0%
0.05,0.25,0.575,0.125,28.99858509428137,7.909107414554381,2.261509187609442,-6.535095918777323,4.437361816061428,1353.1657599087976,5.0%/25.0%/12.5%/57.5%
0.05,0.25,0.6,0.1,28.595895297584974,8.206873701902843,2.156072436139965,-7.003284544538335,4.083211972286077,1306.1881256656704,5.0%/25.0%/10.0%/60.0%
0.05,0.25,0.625,0.075,28.180843217223583,8.565635436318294,2.0432181607604987,-7.485286946648717,3.76483138429858,1259.2104914225433,5.0%/25.0%/7.5%/62.5%
0.05,0.25,0.65,0.05,27.752601772366226,8.990093981180024,1.9251883654369506,-8.386205771103716,3.309315622565946,1212.232857179416,5.0%/25.0%/5.0%/65.0%
0.05,0.275,0.3,0.375,32.62670308195763,7.383466888860989,2.676453092861113,-7.1993773360739866,4.53187846099894,1845.0297029281098,5.0%/27.5%/37.5%/30.0%
0.05,0.275,0.325,0.35,32.318553760689106,7.306478856037694,2.6818992617060142,-7.127739229116614,4.5341941844152664,1798.052068684983,5.0%/27.5%/35.0%/32.5%
0.05,0.275,0.35,0.325,32.00342433287755,7.248913970351585,2.6799069306883565,-7.051822234886895,4.538319779893155,1751.0744344418558,5.0%/27.5%/32.5%/35.0%
0.05,0.275,0.375,0.3,31.68097338441931,7.214060410269719,2.6690964265577617,-6.971231190181482,4.544530588662712,1704.0968001987287,5.0%/27.5%/30.0%/37.5%
0.05,0.275,0.4,0.275,31.350833362265472,7.205501363448398,2.648125968288127,-6.900034070037753,4.543576603252038,1657.1191659556014,5.0%/27.5%/27.5%/40.0%
0.05,0.275,0.425,0.25,31.012607811275682,7.227078654844223,2.6158012108429536,-6.832529310500357,4.538964474490426,1610.1415317124747,5.0%/27.5%/25.0%/42.5%
0.05,0.275,0.45,0.225,30.66586823394215,7.282840682103833,2.5712017366149187,-6.760483625010361,4.536046521952067,1563.1638974693474,5.0%/27.5%/22.5%/45.0%
0.05,0.275,0.475,0.2,30.31015050923871,7.376979508031066,2.513808207304308,-6.683422876275136,4.535123853502358,1516.1862632262203,5.0%/27.5%/20.0%/47.5%
0.05,0.275,0.5,0.175,29.944950793877666,7.513766179121846,2.4436077976128603,-6.600804537826354,4.5365607513866095,1469.208628983093,5.0%/27.5%/17.5%/50.0%
0.05,0.275,0.525,0.15,29.569720813171486,7.697497065850651,2.361154282833257,-6.512004902252977,4.540801374848653,1422.2309947399658,5.0%/27.5%/15.0%/52.5%
