w_suba,w_adk,w_subb,w_microcap,annual,vol,sharpe,max_dd,calmar,total_return,weight_label
0.0,0.025,0.55,0.425,31.821173803944912,8.175189657937757,2.373337803045126,-8.568274771241347,3.7138367586844736,1724.3882883359092,0.0%/2.5%/42.5%/55.0%
0.0,0.025,0.575,0.4,31.49440187376309,8.137393348746983,2.362926106025211,-8.493762966846209,3.707944523139568,1677.4106540927821,0.0%/2.5%/40.0%/57.5%
0.0,0.025,0.6,0.375,31.159719397153584,8.118409426140575,2.346590507609262,-8.415740076200551,3.7025524927121136,1630.433019849655,0.0%/2.5%/37.5%/60.0%
0.0,0.025,0.625,0.35,30.816712128896828,8.12095456811916,2.3236202297692143,-8.333951941247497,3.697730961991115,1583.4553856065277,0.0%/2.5%/35.0%/62.5%
0.0,0.025,0.65,0.325,30.4649318057717,8.147985173179142,2.2933674078092756,-8.248119266977138,3.693561019145741,1536.477751363401,0.0%/2.5%/32.5%/65.0%
0.0,0.025,0.675,0.3,30.103892281743704,8.202691058490693,2.2552957877859194,-8.382435971699609,3.5913059620591277,1489.5001171202737,0.0%/2.5%/30.0%/67.5%
0.0,0.025,0.7,0.275,29.73306509504925,8.288486039270985,2.2090320797283836,-8.69990224375955,3.417632090794677,1442.5224828771466,0.0%/2.5%/27.5%/70.0%
0.0,0.025,0.725,0.25,29.351874363527553,8.408998476511464,2.1544141974296855,-9.031254286986945,3.250032988864062,1395.5448486340194,0.0%/2.5%/25.0%/72.5%
0.0,0.025,0.75,0.225,28.95969088173207,8.568066619177484,2.09152946174136,-9.42199655330459,3.0736257138169933,1348.567214390892,0.0%/2.5%/22.5%/75.0%
0.0,0.025,0.775,0.2,28.55582526459144,8.769745311556836,2.020735939146995,-9.870348768937687,2.8930918180376324,1301.589580147765,0.0%/2.5%/20.0%/77.5%
0.0,0.025,0.8,0.175,28.139519945884462,9.018332178213766,1.9426617857907733,-10.323192310319174,2.7258544740812294,1254.6119459046379,0.0%/2.5%/17.5%/80.0%
0.0,0.025,0.825,0.15,27.70993979311065,9.318422634734858,1.8581806544617903,-10.780595004317506,2.570353471400524,1207.6343116615108,0.0%/2.5%/15.0%/82.5%
0.0,0.025,0.85,0.125,27.26616104016799,9.67500412729352,1.7683652322768537,-11.242626050449989,2.425248417746373,1160.6566774183837,0.0%/2.5%/12.5%/85.0%
0.0,0.025,0.875,0.1,26.807158161030166,10.093601329753595,1.674424765540548,-11.70935605578296,2.2893793675178897,1113.6790431752565,0.0%/2.5%/10.0%/87.5%
0.0,0.025,0.9,0.075,26.331788205012053,10.580486456263827,1.5776349580720643,-12.180857070902718,2.161735258179219,1066.7014089321294,0.0%/2.5%/7.5%/90.0%
0.0,0.025,0.925,0.05,25.8387719783048,11.142973638229071,1.4792692815438124,-12.657202626994735,2.0414283266033033,1019.7237746890023,0.0%/2.5%/5.0%/92.5%
0.0,0.025,0.95,0.025,25.326671274549728,11.78982529012359,1.380539531642583,-13.196365413736066,1.9192156688982904,972.7461404458751,0.0%/2.5%/2.5%/95.0%
0.0,0.025,0.975,0.0,24.79386111097428,12.53181435619545,1.2825509883839914,-15.222014473580725,1.62881602523808,925.7685062027479,0.0%/2.5%/0.0%/97.5%
0.0,0.05,0.0,0.95,37.457892784549784,10.55540110653709,2.1331155689772867,-10.854639709855384,3.450864679602418,2733.0062080296207,0.0%/5.0%/95.0%/0.0%
0.0,0.05,0.025,0.925,37.239385500919184,10.42214757562396,2.1485113229270354,-10.35261640455839,3.5970989405656146,2686.0285737864933,0.0%/5.0%/92.5%/2.5%
0.0,0.05,0.05,0.9,37.01751852562716,10.287902909578653,2.1643400743341235,-10.269021937920563,3.6047754839175137,2639.0509395433664,0.0%/5.0%/90.0%/5.0%
0.0,0.05,0.075,0.875,36.792181229407994,10.152803975440248,2.1805896331620067,-10.182718264699965,3.6131983889757637,2592.073305300239,0.0%/5.0%/87.5%/7.5%
0.0,0.05,0.1,0.85,36.56325732987489,10.017013825357738,2.1972405989423693,-10.093571511857192,3.622430106818289,2545.0956710571118,0.0%/5.0%/85.0%/10.0%
0.0,0.05,0.125,0.825,36.33062449623756,9.880725801499079,2.214264647617693,-10.001438838347642,3.6325397858694317,2498.1180368139844,0.0%/5.0%/82.5%/12.5%
0.0,0.05,0.15,0.8,36.09415391866864,9.74416827374232,2.231622470907694,-9.90616767138508,3.643604178327213,2451.140402570858,0.0%/5.0%/80.0%/15.0%
0.0,0.05,0.175,0.775,35.85370983844125,9.607610101018613,2.2492613092240634,-9.80759486330327,3.655708697001117,2404.1627683277306,0.0%/5.0%/77.5%/17.5%
0.0,0.05,0.2,0.75,35.60914903445471,9.47136691587902,2.267112014577651,-9.705545759214107,3.6689486524391093,2357.1851340846033,0.0%/5.0%/75.0%/20.0%
0.0,0.05,0.225,0.725,35.36032026118035,9.335808339140367,2.285085578157591,-9.599833164254957,3.683430707196531,2310.207499841476,0.0%/5.0%/72.5%/22.5%
0.0,0.05,0.25,0.7,35.10706363238549,9.201366235953838,2.3030690605096757,-9.520206183228897,3.687636901628373,2263.229865598349,0.0%/5.0%/70.0%/25.0%
0.0,0.05,0.275,0.675,34.84920994421194,9.068544124364825,2.320920873709151,-9.438015350958418,3.692429885767568,2216.252231355222,0.0%/5.0%/67.5%/27.5%
0.0,0.05,0.3,0.65,34.58657993027623,8.937927839662981,2.3384653891214975,-9.352705996659449,3.6980292059463524,2169.274597112095,0.0%/5.0%/65.0%/30.0%
0.0,0.05,0.325,0.625,34.31898344040212,8.810197538911664,2.355486887370116,-9.26409720150284,3.704514610968765,2122.2969628689675,0.0%/5.0%/62.5%/32.5%
0.0,0.05,0.35,0.6,34.046218533357475,8.68614109532491,2.371722936813106,-9.171993776193554,3.7119757562119617,2075.3193286258406,0.0%/5.0%/60.0%/35.0%
0.0,0.05,0.375,0.575,33.76807047251833,8.566668875970379,2.3868573925680776,-9.076184825639322,3.720513753436012,2028.341694382713,0.0%/5.0%/57.5%/37.5%
0.0,0.05,0.4,0.55,33.48431061167687,8.452829812281305,2.4005133600328032,-8.97644213682316,3.7302430184802877,1981.3640601395864,0.0%/5.0%/55.0%/40.0%
0.0,0.05,0.425,0.525,33.19469515619633,8.345828554855876,2.4122466737724992,-8.87251836394125,3.741293485635679,1934.386425896459,0.0%/5.0%/52.5%/42.5%
0.0,0.05,0.45,0.5,32.8989637823311,8.247043347518632,2.421540708325897,-8.764144980424371,3.7538132762310936,1887.408791653332,0.0%/5.0%/50.0%/45.0%
0.0,0.05,0.475,0.475,32.59683809469447,8.1580440605408,2.427803654270108,-8.651029962145696,3.767971933668988,1840.4311574102046,0.0%/5.0%/47.5%/47.5%
0.0,0.05,0.5,0.45,32.28801989847136,8.080609597656482,2.4303697326810227,-8.532855159728726,3.7839643699633423,1793.453523167078,0.0%/5.0%/45.0%/50.0%
0.0,0.05,0.525,0.425,31.97218925891816,8.016743658323405,2.4285061244106307,-8.409273310167997,3.8020157128511065,1746.4758889239506,0.0%/5.0%/42.5%/52.5%
0.0,0.05,0.55,0.4,31.649002315808183,7.968687637678749,2.4214275566635264,-8.279904628648948,3.8223873021798833,1699.4982546808235,0.0%/5.0%/40.0%/55.0%
0.0,0.05,0.575,0.375,31.3180888145806,7.938929348576777,2.408320374315691,-8.174620002312881,3.831136958747885,1652.5206204376964,0.0%/5.0%/37.5%/57.5%
0.0,0.05,0.6,0.35,30.979049308781505,7.930206344478292,2.3883773564285726,-8.087672197834472,3.8304036750001256,1605.542986194569,0.0%/5.0%/35.0%/60.0%
0.0,0.05,0.625,0.325,30.63145197963484,7.945503015938607,2.360843367542824,-7.996457805069679,3.8306276011629534,1558.565351951442,0.0%/5.0%/32.5%/62.5%
0.0,0.05,0.65,0.3,30.274829007846414,7.988041427077984,2.325070106414936,-7.900654878359603,3.831939184025251,1511.5877177083148,0.0%/5.0%/30.0%/65.0%
0.0,0.05,0.675,0.275,29.908672419498373,8.061267107784236,2.2805758816738657,-8.109379597625354,3.688157899064984,1464.6100834651877,0.0%/5.0%/27.5%/67.5%
0.0,0.05,0.7,0.25,29.53242931145872,8.168832691184996,2.227103936090953,-8.547817919566668,3.4549670558443375,1417.6324492220606,0.0%/5.0%/25.0%/70.0%
0.0,0.05,0.725,0.225,29.145496341215903,8.314584234636197,2.1646710596646437,-8.990614566774745,3.241769083164182,1370.6548149789335,0.0%/5.0%/22.5%/72.5%
0.0,0.05,0.75,0.2,28.747213340273724,8.502557027188818,2.093597878021622,-9.437834850196236,3.0459542677498748,1323.6771807358064,0.0%/5.0%/20.0%/75.0%
0.0,0.05,0.775,0.175,28.336855877636367,8.736989369377035,2.014513858153807,-9.88954539227047,2.8653345278928652,1276.699546492679,0.0%/5.0%/17.5%/77.5%
0.0,0.05,0.8,0.15,27.91362655836851,9.022364006116259,1.9283337462264944,-10.345814160015044,2.698059923234492,1229.721912249552,0.0%/5.0%/15.0%/80.0%
0.0,0.05,0.825,0.125,27.476644788867176,9.363487640801004,1.8362070988256418,-10.806710499118477,2.5425539798728294,1182.744278006425,0.0%/5.0%/12.5%/82.5%
0.0,0.05,0.85,0.1,27.0249346714154,9.765619665793631,1.7394474640076094,-11.272305169075203,2.3974630092127436,1135.7666437632977,0.0%/5.0%/10.0%/85.0%
0.0,0.05,0.875,0.075,26.557410600379573,10.23466273239614,1.6394512025164096,-11.742670379400622,2.261615947848409,1088.7890095201706,0.0%/5.0%/7.5%/87.5%
0.0,0.05,0.9,0.05,26.072860013480636,10.777431280398297,1.5376170041539887,-12.217879826965184,2.133992180536687,1041.8113752770435,0.0%/5.0%/5.0%/90.0%
0.0,0.05,0.925,0.025,25.569922593173054,11.402021335003521,1.435275790227244,-12.714733646427556,2.0110466569118737,994.8337410339163,0.0%/5.0%/2.5%/92.5%
0.0,0.05,0.95,0.0,25.047064999909097,12.118318173159988,1.3336376251575655,-13.604957056498446,1.8410249217174335,947.8561067907892,0.0%/5.0%/0.0%/95.0%
0.0,0.075,0.0,0.925,37.342533575519624,10.386866066825462,2.160450424775047,-10.628749865654918,3.5133514333784417,2708.1161743745347,0.0%/7.5%/92.5%/0.0%
0.0,0.075,0.025,0.9,37.1222596839166,10.250131773544593,2.1770848313977442,-10.17247145480653,3.649286198426853,2661.1385401314074,0.0%/7.5%/90.0%/2.5%
0.0,0.075,0.05,0.875,36.89856816748345,10.11238081605408,2.1942098034525728,-10.085103945924534,3.658719668664837,2614.1609058882805,0.0%/7.5%/87.5%/5.0%
0.0,0.075,0.075,0.85,36.67134544898727,9.973763095768254,2.211812921110461,-9.994874981197421,3.6690149219449175,2567.183271645153,0.0%/7.5%/85.0%/7.5%
0.0,0.075,0.1,0.825,36.44047209282666,9.83445766777995,2.2298735003953234,-9.901641642840842,3.6802454994090925,2520.2056374020262,0.0%/7.5%/82.5%/10.0%
0.0,0.075,0.125,0.8,36.20582239147365,9.694677407580548,2.248360551513554,-9.80525133440443,3.6924930485397693,2473.228003158899,0.0%/7.5%/80.0%/12.5%
0.0,0.075,0.15,0.775,35.96726391456917,9.554674410054059,2.267230310012675,-9.705540947339287,3.7058484539627203,2426.250368915772,0.0%/7.5%/77.5%/15.0%
0.0,0.075,0.175,0.75,35.72465701653491,9.414746226361427,2.286423266728432,-9.602335939935491,3.720413161963891,2379.272734672644,0.0%/7.5%/75.0%/17.5%
0.0,0.075,0.2,0.725,35.477854298019395,9.275243053648987,2.3058606170872977,-9.495449317689154,3.736300738494533,2332.2951004295173,0.0%/7.5%/72.5%/20.0%
0.0,0.075,0.225,0.7,35.226700015865276,9.136575999506416,2.325440049054864,-9.409328964942443,3.743805764163838,2285.317466186391,0.0%/7.5%/70.0%/22.5%
0.0,0.075,0.25,0.675,34.971029435556275,8.999226545805307,2.345030795041521,-9.325624986087956,3.7499931090652203,2238.339831943263,0.0%/7.5%/67.5%/25.0%
0.0,0.075,0.275,0.65,34.71066811925565,8.863757332179798,2.364467891040739,-9.238766240081365,3.7570674717006325,2191.362197700136,0.0%/7.5%/65.0%/27.5%
0.0,0.075,0.3,0.625,34.44543114156375,8.730824364127916,2.3835456227107503,-9.1485709486129,3.7651160312405234,2144.384563457009,0.0%/7.5%/62.5%/30.0%
0.0,0.075,0.325,0.6,34.17512222397345,8.601190719444613,2.402010201781099,-9.054843094419274,3.774236821954036,2097.4069292138815,0.0%/7.5%/60.0%/32.5%
0.0,0.075,0.35,0.575,33.89953277765687,8.475741773054821,2.419551818173504,-8.957370999239211,3.7845404394365385,2050.4292949707547,0.0%/7.5%/57.5%/35.0%
0.0,0.075,0.375,0.55,33.61844084263681,8.35550187676228,2.435796366512104,-8.855925727871794,3.7961520766633394,2003.4516607276273,0.0%/7.5%/55.0%/37.5%
0.0,0.075,0.4,0.525,33.33160990953521,8.241652308937272,2.450297363363508,-8.750259293012475,3.809213966510934,1956.4740264845004,0.0%/7.5%/52.5%/40.0%
0.0,0.075,0.425,0.5,33.03878760788872,8.135550142684844,2.462528863180736,-8.640102631236001,3.8238883284147276,1909.4963922413733,0.0%/7.5%/50.0%/42.5%
0.0,0.075,0.45,0.475,32.73970424240902,8.038747466204248,2.4718805459530375,-8.52516331534996,3.840360944576819,1862.518757998246,0.0%/7.5%/47.5%/45.0%
0.0,0.075,0.475,0.45,32.43407115545283,7.953010130577091,2.4776565668094026,-8.40512296216943,3.8588455280708147,1815.5411237551189,0.0%/7.5%/45.0%/47.5%
0.0,0.075,0.5,0.425,32.12157889024212,7.880334917088551,2.4790801714896946,-8.279634287328141,3.879589094823152,1768.5634895119917,0.0%/7.5%/42.5%/50.0%
0.0,0.075,0.525,0.4,31.801895124904256,7.822963749221825,2.475306386272673,-8.148317749754352,3.9028786188244795,1721.5858552688649,0.0%/7.5%/40.0%/52.5%
0.0,0.075,0.55,0.375,31.474662342004954,7.78339339346901,2.465445122584312,-8.010757717527495,3.929049342378507,1674.6082210257377,0.0%/7.5%/37.5%/55.0%
0.0,0.075,0.575,0.35,31.139495191709486,7.764379099779138,2.4485965819010476,-7.866498073529938,3.9584952415473285,1627.6305867826104,0.0%/7.5%/35.0%/57.5%
0.0,0.075,0.6,0.325,30.795977498744943,7.768930953402181,2.4238996879907804,-7.748641898257336,3.9743709805031684,1580.6529525394833,0.0%/7.5%/32.5%/60.0%
0.0,0.075,0.625,0.3,30.443658853590904,7.800302473135382,2.3905922812796594,-7.647404835183025,3.9809137229835563,1533.675318296356,0.0%/7.5%/30.0%/62.5%
0.0,0.075,0.65,0.275,30.082050716335075,7.861972283085786,2.3480790757316794,-7.678324311856111,3.9177885036563698,1486.697684053229,0.0%/7.5%/27.5%/65.0%
0.0,0.075,0.675,0.25,29.710621946793214,7.957621494873243,2.296000342552387,-8.115618535640333,3.660918981876346,1439.7200498101017,0.0%/7.5%/25.0%/67.5%
0.0,0.075,0.7,0.225,29.328793656024143,8.091111607587719,2.2342917684320813,-8.557269601982442,3.427354170216819,1392.7424155669746,0.0%/7.5%/22.5%/70.0%
0.0,0.075,0.725,0.2,28.93593325123749,8.266469954968098,2.163224976338153,-9.003342948900173,3.2139099238435915,1345.7647813238475,0.0%/7.5%/20.0%/72.5%
0.0,0.075,0.75,0.175,28.531347516924967,8.487891612711277,2.0834196578245736,-9.453905331475386,3.0179430104862637,1298.7871470807204,0.0%/7.5%/17.5%/75.0%
0.0,0.075,0.775,0.15,28.11427453800759,8.759767903218345,1.9958223480486625,-9.909024855157146,2.8372392792390193,1251.8095128375933,0.0%/7.5%/15.0%/77.5%
0.0,0.075,0.8,0.125,27.683874223408257,9.086752142544322,1.901652802295434,-10.36877101008039,2.6699282100544353,1204.8318785944662,0.0%/7.5%/12.5%/80.0%
0.0,0.075,0.825,0.1,27.239217127353754,9.47387342337777,1.8023250864481293,-10.8332147064367,2.5144168065984336,1157.8542443513388,0.0%/7.5%/10.0%/82.5%
0.0,0.075,0.85,0.075,26.779271186236,9.926709841739383,1.6993550245882605,-11.30242831093481,2.369337849312235,1110.8766101082117,0.0%/7.5%/7.5%/85.0%
0.0,0.075,0.875,0.05,26.302885884552808,10.45163488957963,1.594267273071979,-11.776485684390249,2.233508925282975,1063.8989758650848,0.0%/7.5%/5.0%/87.5%
0.0,0.075,0.9,0.025,25.808773225197477,11.056156354765074,1.4885138209942874,-12.255462220485125,2.1058996193597546,1016.9213416219575,0.0%/7.5%/2.5%/90.0%
0.0,0.075,0.925,0.0,25.295484694199576,11.74937812124297,1.3834120176824958,-12.94550227781448,1.953997933131574,969.9437073788305,0.0%/7.5%/0.0%/92.5%
0.0,0.1,0.0,0.9,37.22624541256463,10.222003479860101,2.187914603049198,-10.397929801453964,3.5801593320392686,2683.2261407194487,0.0%/10.0%/90.0%/0.0%
0.0,0.1,0.025,0.875,37.004174573711765,10.081988110049785,2.2058013062994095,-9.988595824671087,3.7046422963990806,2636.2485064763214,0.0%/10.0%/87.5%/2.5%
