date,lookback,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav
2010-12-15,15,-0.007684232077748487,-0.007684232077748487,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.49261153270654223,1.3615877555165052
2010-12-16,15,-0.010481797389781167,-0.008498794979740598,0.0,0.002,2.0,0.399606,1.H00016,0.399606,0.7609894705518366,1.3473158685347744
2010-12-17,15,0.006491017768753382,0.006491017768753382,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.900893905815502,1.356061319777557
2010-12-20,15,-0.016746740988600628,-0.016746740988600628,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.1758725106088606,1.3333517120905825
2010-12-21,15,0.002216545814106796,0.002216545814106796,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.962754320481811,1.336307147246749
2010-12-22,15,-0.011008887683035984,-0.011008887683035984,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.0399221514432642,1.3215958919526711
2010-12-23,15,-0.021040818023110974,-0.021040818023110974,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.122213596625738,1.293788433290004
2010-12-24,15,-0.02806213537818747,-0.027089224602790285,0.0,0.001,1.0,cash,0.399606,cash,,1.257481967124287
2010-12-27,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2576343110271342
2010-12-28,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2577866733864407
2010-12-29,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2579390542044426
2010-12-30,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.258091453483376
2010-12-31,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2582438712254775
2011-01-04,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.258396307432984
2011-01-05,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2585487621081326
2011-01-06,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2587012352531604
2011-01-07,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.258853726870305
2011-01-10,15,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2590062369618047
