candidate,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,candidate_type,dynamic_sleeves,bands,executions,cost_bps,allocation_turnover_total,allocation_cost_total,rebalance_count,latest_suba_weight,latest_microcap_weight,latest_subb_weight
suba_dd_5_10_weekly_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5318784888868497,0.10808418071072365,4.920965171678255,-0.06252113687137939,2.595834809356807,suba_only,Sub-A,dd_5_10,weekly,0,0.30000000000000004,0.0,3,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817532,0.11229093636225751,5.455703375786125,-0.05236600723077178,0.6120986690507881,suba_only,Sub-A,dd_5_10,weekly,0,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.32465086509314633,0.09469170038223534,3.42850391093043,-0.07381315188765358,56.50842258781291,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",0,13.000000000000004,0.0,121,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3495215207372764,0.09736790367635605,3.589699557454384,-0.07158871440808301,19.010757397863358,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",0,8.000000000000002,0.0,73,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.39600807770500257,0.10119784830982596,3.9132064991400766,-0.07158871440808301,4.2911140491015045,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",0,4.200000000000001,0.0,36,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5431213902046781,0.10949514544073234,4.960232602263262,-0.0715887144080829,2.6756083279842056,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",0,1.4000000000000004,0.0,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6335664809427008,0.11289474141875239,5.612010559399379,-0.053280583581426955,0.6330178405040536,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",0,0.40000000000000013,0.0,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_weekly_cost5bps,full,2011-12-09,2026-05-08,3743,0.3155059826688418,0.09448282309813325,3.339294618040212,-0.07341006753834922,51.044084475988285,suba_only,Sub-A,dd_5_10,weekly,5,6.900000000000003,0.0034500000000000012,66,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3473634017038154,0.09731125750790402,3.569611683166268,-0.06252113687137995,18.69317317358265,suba_only,Sub-A,dd_5_10,weekly,5,4.000000000000002,0.002000000000000001,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3916823324031775,0.09980492224981007,3.9244791095854286,-0.06252113687137983,4.2097434648241405,suba_only,Sub-A,dd_5_10,weekly,5,2.000000000000001,0.0010000000000000005,19,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5318018477894295,0.1080853177553881,4.920204324078226,-0.06252113687137983,2.595295005823224,suba_only,Sub-A,dd_5_10,weekly,5,0.30000000000000004,0.00015000000000000001,3,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817539,0.11229093636225727,5.455703375786142,-0.05236600723077178,0.6120986690507888,suba_only,Sub-A,dd_5_10,weekly,5,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost5bps,full,2011-12-09,2026-05-08,3743,0.32405430235124943,0.09469088236463045,3.422233421623414,-0.07409009666326682,56.13628746143712,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",5,13.000000000000004,0.006500000000000002,121,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.34898239730067626,0.09736647984251552,3.5842149974522495,-0.07168140059172701,18.93099223053803,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",5,8.000000000000002,0.004000000000000001,73,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3954220023395576,0.10119713663361944,3.907442596633624,-0.07168140059172701,4.280030389575501,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",5,4.200000000000001,0.0021000000000000003,36,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5427617837154568,0.10949667955314435,4.9568789293928015,-0.07168140059172701,2.6730386675398083,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",5,1.4000000000000004,0.0007000000000000001,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6332413432145612,0.11288865815901439,5.609432812307687,-0.05332761581250334,0.6326930344226178,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",5,0.40000000000000013,0.0002000000000000001,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_weekly_cost10bps,full,2011-12-09,2026-05-08,3743,0.3151913849810044,0.0944832134022601,3.3359511560967383,-0.07350254347848229,50.864997759755475,suba_only,Sub-A,dd_5_10,weekly,10,6.900000000000003,0.0069000000000000025,66,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34709397979095424,0.09731248699398373,3.5667979568995403,-0.0625211368713795,18.653845804275242,suba_only,Sub-A,dd_5_10,weekly,10,4.000000000000002,0.004000000000000002,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.391404085206283,0.0998045689285758,3.921705082323312,-0.0625211368713795,4.204543885150588,suba_only,Sub-A,dd_5_10,weekly,10,2.000000000000001,0.002000000000000001,19,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5317252066911315,0.10808647714848478,4.91944247531233,-0.06252113687137939,2.594755256315543,suba_only,Sub-A,dd_5_10,weekly,10,0.30000000000000004,0.00030000000000000003,3,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817534,0.11229093636225734,5.455703375786134,-0.05236600723077145,0.6120986690507884,suba_only,Sub-A,dd_5_10,weekly,10,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost10bps,full,2011-12-09,2026-05-08,3743,0.3234579739173251,0.09469032307912231,3.415955964655932,-0.0743669724264765,55.76653917093873,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",10,13.000000000000004,0.013000000000000005,121,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3484434569394983,0.09736528921127431,3.5787235858089623,-0.07177408677537256,18.851540263061946,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",10,8.000000000000002,0.008000000000000002,73,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.39483613398097384,0.10119668702823693,3.901670554400685,-0.07177408677537245,4.268969211282624,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",10,4.200000000000001,0.004200000000000001,36,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5424022353357545,0.10949835950354783,4.953519283712924,-0.07177408677537256,2.6704706201102315,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",10,1.4000000000000004,0.0014000000000000002,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6329162459321127,0.11288270302622622,5.606848781651395,-0.053374648043579054,0.6323682687013683,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",10,0.40000000000000013,0.0004000000000000002,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_weekly_cost20bps,full,2011-12-09,2026-05-08,3743,0.3145623640783737,0.09448438823193543,3.3292522708217374,-0.07368748151417137,50.50864202962392,suba_only,Sub-A,dd_5_10,weekly,20,6.900000000000003,0.013800000000000005,66,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.34655525318556624,0.09731527061067806,3.561160042106896,-0.06252113687137972,18.575420068969585,suba_only,Sub-A,dd_5_10,weekly,20,4.000000000000002,0.008000000000000004,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3908477118700173,0.0998041787578504,3.916145763979587,-0.06252113687137983,4.194159434290766,suba_only,Sub-A,dd_5_10,weekly,20,2.000000000000001,0.004000000000000002,19,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5315719244919037,0.10808886297708444,4.917915776434808,-0.06252113687137983,2.593675919367083,suba_only,Sub-A,dd_5_10,weekly,20,0.30000000000000004,0.0006000000000000001,3,0.15000000000000002,0.15,0.35
suba_dd_5_10_weekly_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817536,0.1122909363622571,5.455703375786149,-0.05236600723077178,0.6120986690507886,suba_only,Sub-A,dd_5_10,weekly,20,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost20bps,full,2011-12-09,2026-05-08,3743,0.32226601965719004,0.09468998072061337,3.403380349268937,-0.07492051697072333,55.034142501157326,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",20,13.000000000000004,0.02600000000000001,121,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.34736612523608623,0.0973636075891358,3.5677203612045147,-0.071959459142662,18.69357108741457,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",20,8.000000000000002,0.016000000000000004,73,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3936650180428072,0.1011965740418809,3.890102226977429,-0.07195945914266211,4.246914121978356,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",20,4.200000000000001,0.008400000000000001,36,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5416833128821803,0.10950215689089766,4.946782129797551,-0.07195945914266189,2.665339360693968,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",20,1.4000000000000004,0.0028000000000000004,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_weekly_microcap_dd_3_10_month_end_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.632266172694637,0.1128711772221834,5.601661896819245,-0.05346871250573071,0.6317188583298159,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","weekly,month_end",20,0.40000000000000013,0.0008000000000000004,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.3082063640599193,0.09377468747375682,3.286669061373006,-0.07489417287026445,47.03343595361484,suba_only,Sub-A,dd_5_10,month_end,0,4.700000000000002,0.0,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34236091227922794,0.0969295698166553,3.532058513483678,-0.06252113687137995,17.974390988791257,suba_only,Sub-A,dd_5_10,month_end,0,2.4000000000000012,0.0,18,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38298661950998625,0.0993868635482637,3.85349336760187,-0.06252113687137983,4.049198326788749,suba_only,Sub-A,dd_5_10,month_end,0,1.4000000000000006,0.0,9,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5305321179686886,0.10808635056265821,4.908409944520575,-0.06252113687137983,2.5863598233434977,suba_only,Sub-A,dd_5_10,month_end,0,0.30000000000000004,0.0,2,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.612626040581753,0.11229093636225729,5.4557033757861335,-0.05236600723077156,0.6120986690507879,suba_only,Sub-A,dd_5_10,month_end,0,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.3169837143382481,0.0940008664216192,3.3721360919854804,-0.07538949419534013,51.893019008755026,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",0,10.500000000000002,0.0,85,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3442372908079483,0.09702401795560396,3.5479595471449517,-0.07158871440808279,18.24118295302616,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",0,6.400000000000002,0.0,52,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38699821265864953,0.10085321939758064,3.8372420332268855,-0.07158871440808268,4.122763379003172,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",0,3.6000000000000005,0.0,26,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5417643527779135,0.10950202266282656,4.947528270286738,-0.07158871440808268,2.6659175380233515,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",0,1.4000000000000004,0.0,10,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6335664809427022,0.11289474141875248,5.612010559399386,-0.053280583581427066,0.633017840504055,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",0,0.40000000000000013,0.0,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_month_end_cost5bps,full,2011-12-09,2026-05-08,3743,0.3079928801938443,0.0937779028849129,3.2842798859750846,-0.07498627989892204,46.92059080190682,suba_only,Sub-A,dd_5_10,month_end,5,4.700000000000002,0.0023500000000000014,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.34219952015064403,0.09693280132257885,3.5302757733355064,-0.06252113687137972,17.95159976444972,suba_only,Sub-A,dd_5_10,month_end,5,2.4000000000000012,0.0012000000000000005,18,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3827926559606756,0.09938941905072929,3.8514427352200804,-0.06252113687137972,4.045662934978689,suba_only,Sub-A,dd_5_10,month_end,5,1.4000000000000006,0.0007000000000000004,9,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5304559116855954,0.10808532229167848,4.907751584013505,-0.06252113687137972,2.5858240255868767,suba_only,Sub-A,dd_5_10,month_end,5,0.30000000000000004,0.00015000000000000004,2,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817545,0.11229093636225723,5.4557033757861495,-0.052366007230771894,0.6120986690507895,suba_only,Sub-A,dd_5_10,month_end,5,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost5bps,full,2011-12-09,2026-05-08,3743,0.3165043022888876,0.0940028137225313,3.366966261489952,-0.07566574830319905,51.61620205834493,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",5,10.500000000000002,0.005250000000000001,85,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3438074249991092,0.0970246302430585,3.543506675962895,-0.07168140059172745,18.179766356262597,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",5,6.400000000000002,0.0032000000000000006,52,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3864986978812204,0.10085523425672951,3.83221258400311,-0.07168140059172756,4.113556784568231,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",5,3.6000000000000005,0.0018000000000000004,26,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5414053793138451,0.10950172287308689,4.944263570549817,-0.07168140059172756,2.6633569116722047,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",5,1.4000000000000004,0.0007000000000000001,10,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.63324134321456,0.11288865815901437,5.609432812307678,-0.053327615812503226,0.6326930344226167,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",5,0.40000000000000013,0.0002000000000000001,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_month_end_cost10bps,full,2011-12-09,2026-05-08,3743,0.30777941638129014,0.09378123384717711,3.2818870445108197,-0.0750783823420903,46.80800296846878,suba_only,Sub-A,dd_5_10,month_end,10,4.700000000000002,0.004700000000000003,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34203813530699856,0.09693612232639832,3.528489969459531,-0.0625211368713795,17.92883420728665,suba_only,Sub-A,dd_5_10,month_end,10,2.4000000000000012,0.002400000000000001,18,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.3825987029741815,0.09939209095010697,3.849387806583515,-0.0625211368713795,4.0421297155565075,suba_only,Sub-A,dd_5_10,month_end,10,1.4000000000000006,0.0014000000000000009,9,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5303797028771775,0.10808433133653844,4.907091493453872,-0.06252113687137939,2.5852882634514005,suba_only,Sub-A,dd_5_10,month_end,10,0.30000000000000004,0.0003000000000000001,2,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817552,0.1122909363622572,5.4557033757861575,-0.05236600723077178,0.6120986690507901,suba_only,Sub-A,dd_5_10,month_end,10,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost10bps,full,2011-12-09,2026-05-08,3743,0.3160250311838184,0.09400501904676811,3.3617889171065842,-0.07594193820979911,51.340814592798125,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",10,10.500000000000002,0.010500000000000002,85,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34337766641731626,0.09702546377457705,3.539046896133356,-0.07177408677537245,18.118541495752144,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",10,6.400000000000002,0.006400000000000001,52,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.38599932274647775,0.10085752339128588,3.827174312509722,-0.07177408677537256,4.104365995853347,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",10,3.6000000000000005,0.0036000000000000008,26,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.54104646124546,0.10950158370883213,4.940992110982779,-0.07177408677537256,2.660797872997053,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",10,1.4000000000000004,0.0014000000000000002,10,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6329162459321107,0.11288270302622641,5.606848781651368,-0.053374648043579054,0.6323682687013663,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",10,0.40000000000000013,0.0004000000000000002,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_10_month_end_cost20bps,full,2011-12-09,2026-05-08,3743,0.3073525489137505,0.09378824237535617,3.277090402053537,-0.07526257347195942,46.583596981117196,suba_only,Sub-A,dd_5_10,month_end,20,4.700000000000002,0.009400000000000006,38,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3417153874745915,0.09694303279068599,3.52490919293194,-0.06252113687137961,17.883379986483057,suba_only,Sub-A,dd_5_10,month_end,20,2.4000000000000012,0.004800000000000002,18,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3822108286901742,0.09939778390164354,3.8452650923121268,-0.06252113687137972,4.035069789267373,suba_only,Sub-A,dd_5_10,month_end,20,1.4000000000000006,0.0028000000000000017,9,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5302272776828583,0.10808246137784394,4.905766124526386,-0.06252113687137961,2.584216846043851,suba_only,Sub-A,dd_5_10,month_end,20,0.30000000000000004,0.0006000000000000002,2,0.15000000000000002,0.15,0.35
suba_dd_5_10_month_end_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817527,0.11229093636225732,5.45570337578613,-0.052366007230771894,0.6120986690507877,suba_only,Sub-A,dd_5_10,month_end,20,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost20bps,full,2011-12-09,2026-05-08,3743,0.3150669116774263,0.09401020369045747,3.351411860725574,-0.07649412546308021,50.79429902132798,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",20,10.500000000000002,0.021000000000000005,85,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3425184708551525,0.09702779454548573,3.5301067334327905,-0.07195945914266222,17.996664644224733,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",20,6.400000000000002,0.012800000000000002,52,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3850009912898702,0.1008629244096858,3.817071471436523,-0.07195945914266189,4.086031732094357,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",20,3.6000000000000005,0.0072000000000000015,26,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5403287912771695,0.10950178725852037,4.934428969652514,-0.07195945914266211,2.6556845552231922,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",20,1.4000000000000004,0.0028000000000000004,10,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_10_month_end_microcap_dd_3_10_month_end_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6322661726946373,0.11287117722218347,5.601661896819244,-0.0534687125057306,0.6317188583298161,suba_plus_microcap,"Sub-A,Microcap","dd_5_10,dd_3_10","month_end,month_end",20,0.40000000000000013,0.0008000000000000004,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_daily_cost0bps,full,2011-12-09,2026-05-08,3743,0.31311318085924045,0.09451534304345,3.312829121461243,-0.07275008396541294,49.69629798795922,suba_only,Sub-A,dd_5_12,daily,0,15.900000000000006,0.0,158,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3446313090464417,0.09713704401271021,3.547887549484698,-0.06252113687137983,18.297633274173158,suba_only,Sub-A,dd_5_12,daily,0,9.800000000000004,0.0,98,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.39164419295625397,0.09976431807021124,3.925694081130551,-0.06252113687137983,4.209030510909934,suba_only,Sub-A,dd_5_12,daily,0,5.400000000000003,0.0,54,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5294752880565581,0.10787405384569813,4.908272834669899,-0.06252113687137983,2.5789341332085183,suba_only,Sub-A,dd_5_12,daily,0,1.1000000000000003,0.0,11,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6109435368404617,0.11222599039313856,5.443868525466044,-0.05236600723077156,0.6104178661669741,suba_only,Sub-A,dd_5_12,daily,0,0.40000000000000024,0.0,4,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.3219263485651702,0.09471567744801916,3.3988707808361123,-0.07324594202161216,54.82704725186566,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",0,22.200000000000003,0.0,216,0.15000000000000002,0.09999999999999999,0.4
