date,return,nav,filtered_assets,w_QQQ,w_EMXC,w_EFA,w_GLD,w_TLT,w_DBC,w_BTC-USD,w_BIL
2016-09-13,-0.012995617693038475,1.663464928528288,,0.0,0.0,0.0,1.411460913235173,0.0,0.28497586261910435,0.0,0.30356322414572245
2016-09-14,0.002658639920942285,1.6678874827943608,,0.0,0.0,0.0,1.411460913235173,0.0,0.28497586261910435,0.0,0.30356322414572245
2016-09-15,-0.009143909439842446,1.6526364706958425,EMXC|QQQ,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-16,0.0004968058207750481,1.6534575101141094,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-17,0.0,1.6534575101141094,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-18,0.0,1.6534575101141094,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-19,0.0,1.6534575101141094,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-20,0.0012410557446351778,1.6555095430555467,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-21,0.004452501989927304,1.6628807025903451,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-22,0.002313735772414338,1.666728169157186,EMXC|QQQ,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-23,-0.004130967309692313,1.6598429695762544,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-24,0.0,1.6598429695762544,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-25,0.0,1.6598429695762544,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-26,0.0,1.6598429695762544,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-27,-0.003777233127880697,1.6535733557244912,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-28,0.008381343062562774,1.6674325212979313,,0.0,0.0,0.0,0.0,0.0,0.35817903656617683,0.0,1.641820963433823
2016-09-29,0.0007105431004847951,1.6686173039714636,EMXC|QQQ,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-09-30,-0.009596854626251705,1.6526038262784013,,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-10-01,0.0,1.6526038262784013,,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-10-02,0.0,1.6526038262784013,,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-10-03,0.0,1.6526038262784013,,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-10-04,-0.012620101438016063,1.6317477983539144,,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-10-05,-0.005106798552319103,1.6234147910595307,,0.0,0.0,0.0,0.0,1.09600126201367,0.0,0.0,0.9039987379863301
2016-10-06,-0.007392434445403828,1.611413803638924,QQQ|TLT,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-07,-0.0008814745927415713,1.6099933833126232,,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-08,0.0,1.6099933833126232,,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-09,0.0,1.6099933833126232,,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-10,0.0,1.6099933833126232,,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-11,-0.004928651469742418,1.6020582870576838,,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-12,2.530513303722337e-05,1.6020988273557712,,0.0,0.19631384133661436,0.0,0.0,0.0,0.0,0.0,1.8036861586633859
2016-10-13,-0.0023341266424860008,1.5983593257989446,EMXC|QQQ|DBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-14,0.0,1.5983593257989446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-15,0.0,1.5983593257989446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-16,0.0,1.5983593257989446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-17,0.0,1.5983593257989446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-18,0.0,1.5983593257989446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-19,0.00043747535865135134,1.5990585686182521,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-20,-0.00043737968723345233,1.598359172881642,EMXC|QQQ|DBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-21,0.0,1.598359172881642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-22,0.0,1.598359172881642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-23,0.0,1.598359172881642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-24,0.0,1.598359172881642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-25,0.0,1.598359172881642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-26,0.00043747535865135134,1.5990584156340522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-27,-0.00043737968723345233,1.598359019964354,EMXC|QQQ|DBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-28,0.00043747535865135134,1.5990582626498666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-29,0.0,1.5990582626498666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-30,0.0,1.5990582626498666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-10-31,0.0,1.5990582626498666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-01,-0.0004376943705177716,1.5983583638501748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-02,0.00043779017966638634,1.5990581094454561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-03,-0.0014740921818866548,1.5967009503879401,EMXC|QQQ,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-04,0.0009615351882326095,1.5982362345368226,,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-05,0.0,1.5982362345368226,,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-06,0.0,1.5982362345368226,,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-07,0.0,1.5982362345368226,,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-08,-0.004118246807650161,1.5916543032660706,,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-09,-0.0011032975087967856,1.5898982350384114,,0.0,0.0,0.0,1.0368516354928383,0.0,0.0,0.0,0.9631483645071617
2016-11-10,-0.016459302344317694,1.5637296192912171,QQQ|EMXC|GLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-11,-0.0008743348439679277,1.562362395998526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-12,0.0,1.562362395998526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-13,0.0,1.562362395998526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-14,0.0,1.562362395998526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-15,0.00043747535865135134,1.563045891048059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-16,0.0,1.563045891048059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2016-11-17,-0.00024648661438442243,1.562660621158247,QQQ,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-18,-0.0065723989329632415,1.552390192159163,,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-19,0.0,1.552390192159163,,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-20,0.0,1.552390192159163,,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-21,0.0,1.552390192159163,,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-22,0.004063906094231129,1.5586989601217032,,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-23,-0.0037526123570836845,1.552849767142977,,0.0,0.18692047315215066,0.49705688232925416,0.0,0.0,0.0,0.0,1.3160226445185952
2016-11-24,-0.0006839773554814244,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-25,0.0,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-26,0.0,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-27,0.0,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-28,0.0,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-29,0.0,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-11-30,0.0,1.5517876530657866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-12-01,-0.00023936051828532534,1.55141621636888,QQQ,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-02,0.0010714340172748305,1.5530784564780495,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-03,0.0,1.5530784564780495,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-04,0.0,1.5530784564780495,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-05,0.0,1.5530784564780495,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-06,0.004638157915317853,1.560281879614073,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-07,0.01096348252231949,1.5773880027311136,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-08,0.0008788194245723524,1.578774241948001,QQQ,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-09,0.00032876915981772115,1.5792932942290683,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-10,0.0,1.5792932942290683,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-11,0.0,1.5792932942290683,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-12,0.0,1.5792932942290683,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-13,0.007913506082892985,1.5917910413196221,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-14,-0.014485555676933548,1.5687330635645427,,0.0,0.2798241440278553,0.41886202409243134,0.0,0.0,0.0,0.0,1.3013138318797133
2016-12-15,-0.002380323144469232,1.564998971945846,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-16,-0.003649740229825782,1.559287132238299,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-17,0.0,1.559287132238299,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-18,0.0,1.559287132238299,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-19,0.0,1.559287132238299,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-20,0.007680542744550545,1.5712633037084829,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-21,-0.002354505075733093,1.567563756284588,,1.3608600892668838,0.0,0.38820832067821054,0.0,0.0,0.25093159005490556,0.0,0.0
2016-12-22,-0.005415368456529679,1.5590748209652054,DBC,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-23,0.001611320375832337,1.561586989991674,,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-24,0.0,1.561586989991674,,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-25,0.0,1.561586989991674,,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-26,0.0,1.561586989991674,,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-27,0.0,1.561586989991674,,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-28,-0.011547242373026845,1.5435549665316746,,1.3489796177905955,0.0,0.2732236673165569,0.0,0.0,0.0,0.0,0.3777967148928477
2016-12-29,-0.0014538499023083462,1.5413108692943749,DBC|EFA,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2016-12-30,-0.01431765190287737,1.5192429167936967,,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2016-12-31,0.0,1.5192429167936967,,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2017-01-01,0.0,1.5192429167936967,,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2017-01-02,0.0,1.5192429167936967,,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2017-01-03,0.0,1.5192429167936967,,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2017-01-04,0.007430324519590137,1.5305313846895625,,1.3664744683225527,0.0,0.0,0.0,0.0,0.0,0.0,0.6335255316774473
2017-01-05,0.005814503116812864,1.5394306641962199,DBC|QQQ,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-06,-0.0009922221234944795,1.5379032070336185,,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-07,0.0,1.5379032070336185,,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-08,0.0,1.5379032070336185,,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-09,0.0,1.5379032070336185,,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-10,-0.00028330310890400945,1.5374675142738725,,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-11,0.002442649209924319,1.541223008082898,,0.0,0.0,0.3979135976740818,0.0,0.0,0.0,0.0,1.6020864023259178
2017-01-12,-0.0007766205539920801,1.5400260626165352,DBC,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-13,0.006205247055849572,1.5495823048075181,,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-14,0.0,1.5495823048075181,,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-15,0.0,1.5495823048075181,,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-16,0.0,1.5495823048075181,,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-17,0.0,1.5495823048075181,,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-18,0.0014704549068125239,1.5518608957111322,,1.3491567186597593,0.0,0.4287398568351157,0.0,0.0,0.0,0.0,0.22210342450512505
2017-01-19,-0.0019047727425618444,1.548904953376734,DBC,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-20,0.005254948848051999,1.5570443696772232,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-21,0.0,1.5570443696772232,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-22,0.0,1.5570443696772232,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-23,0.0,1.5570443696772232,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-24,0.010573600751050183,1.5735079351938608,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-25,0.0182220044775232,1.6021804038343817,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-26,0.00011670828570009562,1.6023673915626955,DBC,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-27,0.002064765327800311,1.605675904195192,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-28,0.0,1.605675904195192,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-29,0.0,1.605675904195192,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-30,0.0,1.605675904195192,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-01-31,-0.002385760845325491,1.6018451454926805,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-01,0.01137528719145453,1.620066594058897,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-02,-0.0010824852425058706,1.6183128958789514,DBC,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-03,0.005513941586599014,1.627236178655668,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-04,0.0,1.627236178655668,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-05,0.0,1.627236178655668,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-06,0.0,1.627236178655668,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-07,0.004898232610451636,1.6352067599708657,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-08,0.0029887295316508578,1.6400939507047458,,1.4379074502912341,0.0,0.3565049600602962,0.0,0.0,0.0,0.0,0.20558758964846982
2017-02-09,0.006031819813833161,1.6499867018931547,DBC,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-10,0.00720896290301587,1.661881394817572,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-11,0.0,1.661881394817572,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-12,0.0,1.661881394817572,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-13,0.0,1.661881394817572,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-14,0.00506098617656936,1.6702921535838415,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-15,0.010515570446584466,1.6878562283912297,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-16,-0.00147160682273495,1.6853723676497334,DBC,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-17,0.00493406893912085,1.6936881110998065,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-18,0.0,1.6936881110998065,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-19,0.0,1.6936881110998065,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-20,0.0,1.6936881110998065,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-21,0.0,1.6936881110998065,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-22,0.0014239243387594858,1.696099794823469,,1.397888263734047,0.2870821078752436,0.0,0.0,0.0,0.0,0.0,0.31502962839070925
2017-02-23,-0.005517768357786723,1.6867411090439435,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-02-24,-0.0008694658650871823,1.6852745452263904,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-02-25,0.0,1.6852745452263904,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-02-26,0.0,1.6852745452263904,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-02-27,0.0,1.6852745452263904,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-02-28,-0.006176553045141975,1.6748653576021721,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-03-01,0.021457692844989662,1.7108041040023134,,1.4737613781418477,0.27252917114621983,0.0,0.0,0.0,0.25370945071193235,0.0,0.0
2017-03-02,-0.016972428468086997,1.6817676037242244,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-03,0.006063825345198337,1.6919655487444207,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-04,0.0,1.6919655487444207,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-05,0.0,1.6919655487444207,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-06,0.0,1.6919655487444207,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-07,-0.004777683140924305,1.6838818734671597,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-08,-0.005114110488876111,1.675270315516033,,1.3640983778681177,0.0,0.360441917948887,0.0,0.0,0.27545970418299504,0.0,0.0
2017-03-09,-0.0006554565530163536,1.6741722486096542,EFA|EMXC,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-10,0.0061869025920564535,1.6845301892341262,,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-11,0.0,1.6845301892341262,,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-12,0.0,1.6845301892341262,,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-13,0.0,1.6845301892341262,,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-14,-0.0035083067863606043,1.678620340539407,,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-15,0.009023552742460916,1.693767459716832,,1.4427399864090567,0.0,0.0,0.0,0.0,0.0,0.0,0.5572600135909439
2017-03-16,-0.0014182384904583012,1.6913652935115757,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-17,-2.3026972711615024e-05,1.6913263464891166,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-18,0.0,1.6913263464891166,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-19,0.0,1.6913263464891166,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-20,0.0,1.6913263464891166,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-21,-0.026247702752630442,1.646932915288778,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-22,0.011122630064478667,1.6652511408465485,,1.5084833022056554,0.1756252904881176,0.3158914073062265,0.0,0.0,0.0,0.0,0.0
2017-03-23,-0.004643471895708018,1.657518593974732,QQQ,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-24,0.0018583638099936017,1.660598866544166,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-25,0.0,1.660598866544166,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-26,0.0,1.660598866544166,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-27,0.0,1.660598866544166,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-28,0.0023711581978667073,1.6645364091599404,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-29,0.0003692516218272157,1.665151041928613,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-30,-0.002411697485375952,1.6611352013480227,QQQ,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-03-31,-0.002328350568958748,1.6572674962568466,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-04-01,0.0,1.6572674962568466,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-04-02,0.0,1.6572674962568466,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-04-03,0.0,1.6572674962568466,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-04-04,-1.3448866804877113e-05,1.6572452078870294,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-04-05,-0.002607769727286713,1.6529234940032107,,0.0,0.21002116945177562,0.37154250692705537,0.0,0.0,0.0,0.0,1.418436323621169
2017-04-06,-0.0006374122053153242,1.6518699003936805,QQQ|EMXC,0.0,0.0,0.4870357637778684,0.0,0.0,0.0,0.0,1.5129642362221318
