rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,family,zz_ma,zz_days,cyb_ma,cyb_days,mode,scale,trigger_days,robust_pass,combo_score
zz2000_cyb:same_params:and:zz_ma25_d6:cyb_ma25_d6:scale0.50,19.576725718132295,16.128861114729258,1.2252101302908422,-32.47080884957052,0.6029023116986885,52153.01098560425,-0.3709611629403504,0.0,-0.011857746115040868,23.193295728668794,19.167500437425357,1.223839752804597,-23.48524443769062,0.987568845204213,704.4493730888718,-0.7194949535476383,1.0812540652421205,-0.016250192158204557,29.805551264567896,19.057018003785547,1.5171716153578292,-16.166385345841526,1.8436744285719238,267.93273128485396,-1.1991122946805497,-1.2669921797147303,-0.022145169299754075,32.60242368134991,19.70225905016519,1.5870416283552031,-14.961704836941248,2.179058071032974,133.20522046047705,-1.0363773860879704,-1.8071588765924957,0.00871214089854222,78.67600791833802,21.33770050437336,2.9274572116966002,-9.160220703618172,8.588876891062458,78.60504031552465,-2.321895154617522,-0.8807308823628013,-0.06983226643690976,same_params,25,6,25,6,and,0.5,447,False,-0.06342753041078629
zz2000_cyb:same_params:or:zz_ma25_d8:cyb_ma25_d8:scale0.00,19.70425930350419,15.8867671807778,1.248348800047788,-32.47080884957052,0.6068299497801027,54139.70233131569,-0.243427577568454,0.0,0.011280923641904916,24.20256460488868,18.50770350363657,1.3064091847579682,-26.214440945116223,0.9232531281349962,772.8086903299594,0.28977392267224644,-1.6479424421834814,0.06631923979516663,31.8153569312255,18.243172595560356,1.6641015037774611,-13.761177533602032,2.3119647176659694,297.2748199676633,0.8106933719770559,1.1382156325247639,0.12478471911987787,38.323729410788985,19.033384405147725,1.8671180432164556,-9.423313094963238,4.066906089671692,164.71984962504385,4.684928343351103,3.7312328653855147,0.2887885557597947,76.26683600241799,21.38981636576359,2.854918235087324,-9.423313094963214,8.093420565977247,76.19846246692849,-4.731067070537549,-1.1438232737078433,-0.1423712430461861,same_params,25,8,25,8,or,0.0,776,False,0.1622941984909018
zz2000_cyb:same_params:or:zz_ma25_d8:cyb_ma25_d8:scale0.50,19.91523621029434,15.960214849507409,1.2547470424979539,-32.47080884957052,0.613327382836592,57588.43181346547,-0.032450670778306545,0.0,0.017679166092070764,24.353086429254912,18.752101104257534,1.2985325060743726,-25.39156655427859,0.9591013763249401,783.4397890250386,0.44029574703847985,-0.8250680513458484,0.05844256111157109,31.63865179559231,18.474347830535653,1.6380342209024772,-14.231390413862211,2.223159570183276,294.62237601347556,0.633988236343864,0.6680027522645844,0.09871743624489393,35.56894788218932,19.27978726850201,1.7370473117488026,-9.181803282264667,3.8738520951427238,149.21325384434394,1.9301468147514385,3.972742678084085,0.15871782429214165,77.54902371301715,21.328856291834366,2.897766465144338,-9.18180328226461,8.445946981113101,77.47927236957987,-3.4488793599383882,-0.9023134610092391,-0.09952301298917199,same_params,25,8,25,8,or,0.5,776,False,0.1294986487487104
zz2000_cyb:same_params:and:zz_ma25_d8:cyb_ma25_d8:scale0.00,19.57918360908286,16.129610378576945,1.2252886233996054,-32.47080884957052,0.6029780071013485,52190.6227357309,-0.36850327198978405,0.0,-0.01177925300627769,23.639918410744578,19.1398596557777,1.2449373477014516,-24.004643097944754,0.9848060774862591,734.0817577813425,-0.27287227147185433,0.5618554049879876,0.004847402738650031,30.681942335922628,18.998358332003274,1.5580951902370717,-15.849478435695607,1.9358329335823377,280.5064272354679,-0.3227212233258179,-0.9500852695688113,0.0187784055794884,34.61839020658331,19.682386402528138,1.6682364708826105,-14.64024400675532,2.364604728624034,144.00658441884167,0.9795891391454248,-1.4856980464065686,0.0899069834259496,79.55052468403154,21.41244661362881,2.9416762860318926,-9.423313094963214,8.441884916946197,79.4786099382015,-1.447378388923994,-1.1438232737078433,-0.055613192101617415,same_params,25,8,25,8,and,0.0,321,False,-0.013821947391848576
zz2000_cyb:same_params:and:zz_ma25_d8:cyb_ma25_d8:scale0.50,19.78592480230588,16.168169239565998,1.2337899562647596,-32.47080884957052,0.6093449933436931,55450.20278639331,-0.16176207876676685,0.0,-0.0032779201411234915,23.805710247166132,19.24538557767386,1.2463891614624947,-24.305595836116524,0.9794333127103351,745.3292455715971,-0.10708043505029963,0.260902666816218,0.006299216499693117,30.74394996497405,19.16548839228348,1.548750475677193,-14.901505522657965,2.0631438828934034,281.40890737974405,-0.2607135942743959,-0.002112356531169368,0.00943369101960978,33.91962551731482,19.846644485676322,1.6287690693310066,-13.678648819454454,2.4797497154157977,140.22571728553507,0.28082444987693833,-0.5241028591057013,0.05043958187434572,79.08003025320973,21.31732192100303,2.9410663778171426,-9.118233061782878,8.672736232709028,79.00862543793437,-1.91787281974581,-0.8387432405275064,-0.05622310031636735,same_params,25,8,25,8,and,0.5,321,False,0.0030715930798407877
zz2000_cyb:same_params:or:zz_ma25_d10:cyb_ma25_d10:scale0.00,20.61529373122337,15.990989852942516,1.2902438103234664,-32.47080884957052,0.6348869788470343,70626.914145433,0.667606850150726,0.0,0.05317593391758324,26.28950648337667,18.71429069072529,1.38647329074226,-27.960389055025992,0.9402410828990602,930.9945473078395,2.3767158011602376,-3.39389055209325,0.14638334577945833,33.39263841716837,18.29908935281672,1.7272284625302585,-13.72875945219192,2.4323128781921324,321.5882329018626,2.387974857919925,1.1706337139348761,0.18791167787267526,37.33972010260131,19.122044754143943,1.8204580868232985,-9.774004920453761,3.8203091165282332,159.10917422897492,3.7009190351634302,3.3805410398949913,0.24212859936663755,74.05155368183362,21.3536909798202,2.797880716744693,-9.774004920453772,7.57637777804553,73.98554558159324,-6.946349391121913,-1.4945150991984004,-0.1994087613888169,same_params,25,10,25,10,or,0.0,622,False,0.20339102064984554
zz2000_cyb:same_params:or:zz_ma25_d10:cyb_ma25_d10:scale0.50,20.28519693018196,16.017345432362248,1.2707180427058637,-32.47080884957052,0.6247210232476321,64157.01467080542,0.3375100491093157,0.0,0.03365016629998063,25.33239671520786,18.892527801335298,1.3333840186772892,-26.258043432665357,0.9647480696788711,855.5000692139433,1.4196060329914282,-1.6915449297326148,0.09329407371448761,32.372819402503275,18.52068150297769,1.665647142685739,-14.231390413862243,2.2747474744962495,305.73623431239696,1.3681558432548293,0.6680027522645524,0.12633035802815584,35.263326258625604,19.383330406533176,1.7166546619684322,-9.400107752435083,3.7513746849859984,147.53121679450274,1.6245251911877219,3.754438207913669,0.1383251745117713,76.2651571755513,21.308550476176293,2.864958689386796,-9.178718985836055,8.308910785180181,76.19678543991837,-4.732745897404243,-0.8992291645806834,-0.13233078874671378,same_params,25,10,25,10,or,0.5,622,False,0.13884417476418714
zz2000_cyb:same_params:and:zz_ma25_d10:cyb_ma25_d10:scale0.00,19.37815933208842,16.155552379967823,1.2128413510790106,-32.47080884957052,0.5967870841118492,49199.737931996046,-0.569527548984226,0.0,-0.024226525326872528,22.91354331453528,19.21714037180431,1.2089503074314008,-25.802880469113397,0.8880226896358832,686.3744954863736,-0.9992473676811535,-1.2363819661806552,-0.03113963753140081,29.23554763719165,19.094342290951573,1.4907026653138655,-15.419387451486077,1.896025229872151,259.9347735077827,-1.7691159220567947,-0.5199942853592816,-0.04861411934371773,32.163486608093095,19.80861500105718,1.5623026492745293,-12.56105006254229,2.5605730769282022,130.89650440144607,-1.475314459344787,0.5934958978064628,-0.016026838182131575,75.83438788054507,20.57138356455178,2.9479243027547124,-8.05526333308807,9.414265523641568,75.76647760756548,-5.163515192410472,0.22422648816730195,-0.04936517537879759,same_params,25,10,25,10,and,0.0,235,False,-0.09265868664902963
zz2000_cyb:same_params:and:zz_ma25_d10:cyb_ma25_d10:scale0.50,19.640225360766106,16.190719485057585,1.224547179206972,-32.47080884957052,0.6048579033480369,53133.19357211195,-0.30746152030653917,0.0,-0.012520697198911135,23.279141972788597,19.312296696166698,1.2198884321850803,-25.18468480772704,0.9243372371150821,710.0704066682895,-0.6336487094278347,-0.6181863047942997,-0.02020151277772131,29.781236216592653,19.25237582702412,1.5027873283496183,-15.599700990235664,1.909090195718088,267.5886805847024,-1.2234273426557927,-0.7003078241088687,-0.036529456307965,32.617803572388794,19.96970104739095,1.5691707014854852,-12.174425376885111,2.6792068260008692,133.28639330818953,-1.0209974950490874,0.9801205834636413,-0.009158785971175698,75.9160018135266,20.594806012761637,2.947147241446206,-8.16402493936007,9.298844917477336,75.84800416677243,-5.081901259428932,0.11546488189530102,-0.05014223668730411,same_params,25,10,25,10,and,0.5,235,False,-0.052543465007482325
zz2000_cyb:same_params:or:zz_ma30_d2:cyb_ma30_d2:scale0.00,18.09964030070259,15.177775945753623,1.207633392108967,-32.47080884957052,0.5574126713182258,33717.78693933288,-1.848046580370056,0.0,-0.029434484296916086,21.818011337928223,16.608455477518884,1.3147623107471795,-20.543374952607895,1.0620461043163951,619.0565658964433,-2.0947793442882094,4.023123550324847,0.07467236578437797,30.190743681697207,16.85006968575824,1.7106623568411918,-11.327959777988406,2.6651527965663746,273.41753411927414,-0.8139198775512391,3.5714333881383897,0.17134557218360857,39.571209736889436,17.853752058661218,2.030602125294327,-8.82691044570737,4.483019282939863,171.94847994423395,5.932408669451554,4.327635514641383,0.452272637837666,73.86325570786836,18.97934175016218,3.1171257893769573,-8.826910445707393,8.367962512159478,73.79744778299904,-7.134647365087176,-0.5474206244520214,0.11983631124344729,same_params,30,2,30,2,or,0.0,1533,False,0.11683871671838228
zz2000_cyb:same_params:or:zz_ma30_d2:cyb_ma30_d2:scale0.50,19.368052200217466,15.496054744778911,1.2572038527970544,-32.47080884957052,0.596475815861102,49053.83397240344,-0.5796346808551789,0.0,0.020135976391171262,24.026890471283412,17.5023913186452,1.3628328334923674,-22.769446432441896,1.0552250597120318,760.5468236707799,0.11409978906698015,1.797052070490846,0.12274288852956583,31.890509711309733,17.603168588848998,1.7216134060446855,-11.557791289809561,2.7592218021299115,298.40721809224516,0.885846152061287,3.3416018763172346,0.18229662138710223,36.0902824022588,18.19625432776063,1.8514239381104967,-8.049536863144692,4.483522843096777,152.100057960982,2.451481334820919,5.105009097204061,0.27309445065383575,76.41647055987752,19.447335908623288,3.124595012069995,-6.9532720816698586,10.990001493156841,76.3479365584995,-4.581432513078013,1.3262177395855126,0.12730553393648503,same_params,30,2,30,2,or,0.5,1533,True,0.1943000675704531
zz2000_cyb:same_params:and:zz_ma30_d2:cyb_ma30_d2:scale0.00,18.193938040788616,15.638002736751494,1.1818476756873844,-32.47080884957052,0.5603167486549773,34675.97383649336,-1.7537488402840289,0.0,-0.05522020071849876,20.87915481589464,17.758544753468165,1.1954077013042657,-22.421490082673344,0.9312117410086597,565.5427376684088,-3.0336358663217915,2.1450084202593978,-0.0446822436585359,28.84623858037998,17.587990382956633,1.5847937843849642,-13.523362743238698,2.1330669840090097,254.55259090631225,-2.1584249788684673,1.376030422888098,0.04547699972738095,35.19971587892081,18.29607516951521,1.8048665623800375,-9.871755251450198,3.5656998155165813,147.18208137536638,1.560914811482931,3.2827907088985544,0.2265370749233766,69.6715759624555,20.2942711499715,2.802758142449119,-8.857760463733444,7.865597206846316,69.61018773779384,-11.326327110500031,-0.5782706424780724,-0.19453133568439096,same_params,30,2,30,2,and,0.0,992,False,-0.05343664510065067
zz2000_cyb:same_params:and:zz_ma30_d2:cyb_ma30_d2:scale0.50,19.05351277178262,15.841354401269403,1.2159868785310946,-32.47080884957052,0.5867889789888815,44717.133905771465,-0.8941741092900237,0.0,-0.021080997874788565,22.507871244713606,18.404526181235884,1.2353416080713453,-22.664658261563776,0.9930823127778609,660.8128942793738,-1.4049194375028264,1.9018402413689657,-0.004748336891456262,29.57184960195349,18.06392218817211,1.5800891942940547,-13.508112871642242,2.1891917755613415,264.63655696295973,-1.4328139572949539,1.3912802944845541,0.04077240963647144,34.24579236669434,18.806969693298136,1.72167624264311,-11.011266328640756,3.1100684830063208,141.98563797032728,0.6069912992564568,2.143279631707996,0.14334675518644913,73.22241893187413,20.598841760247673,2.8687752203203294,-9.042521756700006,8.09756624335688,73.15729122058625,-7.775484141081407,-0.7630319354446353,-0.1285142578131806,same_params,30,2,30,2,and,0.5,992,False,0.004315810042073404
zz2000_cyb:same_params:or:zz_ma30_d3:cyb_ma30_d3:scale0.00,19.227138485264604,15.380222791977937,1.2575139454324866,-32.47080884957052,0.592136111371273,47062.814105165584,-0.7205483958080414,0.0,0.02044606902660351,24.29526328395777,17.066033388907265,1.406317609517997,-20.495909598943605,1.185371313562487,779.3421324988744,0.38247260174133757,4.070588903989137,0.16622766455519544,33.16653077835918,17.140184949667216,1.8217542653087144,-11.18292003491268,2.9658202575726595,318.03162143552566,2.1618672191107358,3.7164731312141157,0.28243748065113117,44.62329721604272,18.29473124306778,2.1884503213178337,-8.014555218298414,5.567782116487406,202.56901610948543,10.98449614860484,5.139990742050339,0.6101208338611728,98.32630115831702,20.456025506668706,3.5744506932872917,-6.356277086232409,15.469165334420389,98.23337109581745,17.328398085361485,1.923212735022962,0.5771612151537817,same_params,30,3,30,3,or,0.0,1372,True,0.35390831304100934
zz2000_cyb:same_params:or:zz_ma30_d3:cyb_ma30_d3:scale0.50,20.017411046193256,15.720038817111789,1.277122451985331,-32.47080884957052,0.6164740502439939,59334.28644342413,0.0697241651206113,0.0,0.040054575579447915,25.46334616636741,18.102143350310733,1.3895301275823133,-21.388450941331747,1.1905184829052393,865.5262270328368,1.5505554841509763,3.1780475616009944,0.14944018261951175,33.93955457388327,18.090518927429464,1.7685650909693351,-11.62765741566436,2.9188643387584783,330.29120787719404,2.9348910146348253,3.271735750462435,0.22924830631175186,39.70752800864008,18.873172773174293,1.9362091065080371,-8.091822814598226,4.907117829743488,172.7462715134759,6.0687269412022005,5.062723145750526,0.3578796190513762,92.52992419595488,20.954139890886484,3.347200940669726,-7.152300698853875,12.937085294915299,92.44361721287333,11.532021122999339,1.1271891224014965,0.3499114625362161,same_params,30,3,30,3,or,0.5,1372,True,0.31044167047883664
zz2000_cyb:same_params:and:zz_ma30_d3:cyb_ma30_d3:scale0.00,19.035732795921454,15.78433961315776,1.218810292086695,-32.47080884957052,0.58624141098885,44483.425082135946,-0.9119540851511907,0.0,-0.018257584319188114,22.6734369993711,18.26594198536618,1.2509801672153635,-22.036286601187292,1.0289136917537403,671.1535357891338,-1.2393536828453335,2.5302119017454494,0.010890222252561976,29.485969172742486,17.82091084447617,1.5952889820504241,-13.49063553454245,2.185661979915206,263.43123367171637,-1.5186943865059597,1.4087576315843453,0.05597219739284087,34.275650185882434,18.609207515323654,1.739205459580266,-11.00555968933562,3.1143941020187746,142.14717196878297,0.6368491184445517,2.1489862710131327,0.16087597212360505,72.73551284445807,20.647747121230896,2.8482750670853845,-9.423313094963214,7.718677296558829,72.67090087426635,-8.262390228497466,-1.1438232737078433,-0.14901441104812552,same_params,30,3,30,3,and,0.0,813,False,0.020078791759394726
zz2000_cyb:same_params:and:zz_ma30_d3:cyb_ma30_d3:scale0.50,19.57485693247849,16.009982723748355,1.2330304744625804,-32.47080884957052,0.602844758908351,52124.431577497126,-0.3728299485941555,0.0,-0.00403740194330271,23.64330436103885,18.85317730914991,1.2611196414124128,-21.212859463334333,1.1145741290515527,734.3101101896666,-0.2694863211775811,3.3536390395984093,0.02102969644961128,30.35636638571755,18.735577938439636,1.5634742289174044,-14.453367795008065,2.1002970945084574,275.7958654416891,-0.6482971735308958,0.446025371118731,0.024157444259821137,34.23459888999136,19.413461862448397,1.673293972803237,-12.206024265456183,2.8047297093188184,141.92509858416636,0.5957978225534788,0.9485216948925697,0.09496448534657609,76.75390384541684,20.95703803472971,2.9231905647302847,-9.172090836872126,8.368201450520253,76.68500766719487,-4.243999227538694,-0.892601015616755,-0.07409891340322527,same_params,30,3,30,3,and,0.5,813,False,0.0313882652188882
zz2000_cyb:same_params:or:zz_ma30_d4:cyb_ma30_d4:scale0.00,19.071820508767857,15.552222717247302,1.2366448722123713,-32.47080884957052,0.5873528003913618,44959.0233892357,-0.8758663723047881,0.0,-0.0004230041935118223,23.65465593900371,17.578955477641145,1.3397796661946153,-20.436246432407923,1.157485354134897,735.0760843122057,-0.2581347432127217,4.1302520705248185,0.09968972123181374,32.65333914922341,17.8659666498016,1.7323000733307201,-11.866466045969016,2.751732404806029,310.0482553124155,1.6486755899749674,3.0329271201577797,0.19298328867313685,41.31823829634031,18.82586919144124,2.0039690504471595,-8.003274189418141,5.162666843399033,182.29127120901344,7.6794372289024295,5.151271770930611,0.42563956299049854,93.29639964579852,20.753663473004096,3.397518533833102,-6.242762076266328,14.944730954987353,93.20922363802784,12.298496572842978,2.036727744989043,0.400229055699592,same_params,30,4,30,4,or,0.0,1235,False,0.22263740519852315
zz2000_cyb:same_params:or:zz_ma30_d4:cyb_ma30_d4:scale0.50,19.72614300730877,15.852816062200523,1.251920459569078,-32.47080884957052,0.6075038998472526,54487.89817371601,-0.2215438737638742,0.0,0.014852583163194932,24.44621682214654,18.46973610571866,1.3197916590350667,-21.99326895607023,1.1115317541460468,790.0756434360356,0.533426139930107,2.5732295468625104,0.07970171407226512,32.92744433053836,18.490452641388366,1.6915742106063647,-12.774175981119672,2.577657015153491,314.29700022756293,1.9227807712899114,2.1252171850071235,0.15225742594878144,37.408377319904076,19.282837647599727,1.8094934583034303,-8.93131466629522,4.188451389029535,159.49804949628614,3.7695762524661944,4.223231294053532,0.23116397084676943,86.93643438010655,20.97276919182332,3.198502245513692,-7.14921449478182,12.16027781003928,86.85640555816765,5.93853130715101,1.1302753264735514,0.201212767380182,same_params,30,4,30,4,or,0.5,1235,True,0.18420076017370252
zz2000_cyb:same_params:and:zz_ma30_d4:cyb_ma30_d4:scale0.00,18.682951014738425,15.873563944280992,1.1935300850739277,-32.47080884957052,0.5753768285013183,40083.708762785405,-1.2647358663342203,0.0,-0.043537791331955455,21.954058528097352,18.469029380407314,1.2062042472266628,-22.87077679802746,0.9599174843064722,627.1241844550634,-1.9587321541190796,1.6957217049052815,-0.03388569773613881,27.57790194582226,18.02077334601601,1.4938855273541523,-15.276226008616856,1.805282399610113,237.4626283426422,-3.426761613426187,-0.3768328424900602,-0.045431257303431005,32.14488668013424,18.813683931608537,1.6337930626689359,-12.928420141030061,2.4863739211350477,130.7990107536775,-1.49391438730364,0.2261258193186908,0.05546357521227496,70.98777282001261,21.060254245164,2.746320040472523,-9.423313094963214,7.533207493440472,70.9250043439055,-10.010130252942929,-1.1438232737078433,-0.250969437660987,same_params,30,4,30,4,and,0.0,679,False,-0.1283652563883284
zz2000_cyb:same_params:and:zz_ma30_d4:cyb_ma30_d4:scale0.50,19.23043892120566,16.069506834594538,1.2105227743273006,-32.47080884957052,0.5922377545411843,47108.53816665721,-0.7172479598669845,0.0,-0.026545102078582516,22.569245364092396,19.008902900411453,1.204749333722276,-21.989970318775566,1.0263426933697237,664.6314540260313,-1.3435453181240362,2.5765281841571763,-0.035340611240525455,28.668847348293202,18.88485840875643,1.4808590575868816,-14.67955841447528,1.9529775037390296,252.12160928842735,-2.335816210955244,0.2198347516515149,-0.058457727070701626,32.38578337310234,19.57229150090738,1.5875503914169582,-13.556120250907844,2.3890156456035783,132.0638242341897,-1.25301769433554,-0.40157429055909155,0.009220903960297289,74.07401938854619,21.156584833542016,2.822621047462651,-9.169090796211442,8.078665707962308,74.00798739621149,-6.923883684409347,-0.8896009749560712,-0.17466843067085902,same_params,30,4,30,4,and,0.5,679,False,-0.08964638056702764
zz2000_cyb:same_params:or:zz_ma30_d6:cyb_ma30_d6:scale0.00,19.107977393479313,15.752587720139644,1.2249352157169646,-32.47080884957052,0.5884663200723456,45440.474578624715,-0.839709487593332,0.0,-0.012132660688918495,23.44941360709283,18.145263151438833,1.2941531231590462,-25.19417817950613,0.9307473115422928,721.3241416439125,-0.4633770751236028,-0.6276796765733899,0.05406317819624462,31.721268752647692,17.838883100253558,1.6935608959706276,-12.444740221962402,2.5489699412661255,295.86073447527053,0.7166051933992463,2.454652944164394,0.15424411131304439,41.22996805682244,18.922263477553685,1.9912502155003071,-8.472241786567702,4.86647679510167,181.76250647884152,7.591166989384561,4.68230417378105,0.4129207280436462,92.66663566673441,20.76596247622385,3.379415758305637,-6.242762076266328,14.843851893544608,92.58017383373824,11.66873259377887,2.036727744989043,0.3821262801721268,same_params,30,6,30,6,or,0.0,1024,False,0.17158409570519012
zz2000_cyb:same_params:or:zz_ma30_d6:cyb_ma30_d6:scale0.50,19.689532243710993,15.897243631277588,1.2468782636962206,-32.47080884957052,0.6063764021071321,53906.59280997465,-0.25815463736165256,0.0,0.009810387290337452,24.246337460156433,18.60456107948917,1.3026040806482952,-25.044002110585804,0.968149473598223,775.8883557359279,0.33354677794000054,-0.47750360765306255,0.06251413568549369,32.20729845552477,18.3315665784283,1.6737909755645906,-13.530557880978167,2.3803378056423794,303.20898479353565,1.2026348962763258,1.368835285148629,0.1344741909070073,37.618987133973604,19.307931010185026,1.8155719206921455,-10.277220159324685,3.6604243706739417,160.69337320786806,3.9801860665357225,2.8773258010240674,0.23724243323548455,86.55771444127541,20.979010245700504,3.187600623544466,-7.237901048549322,11.958952445008073,86.47810659827687,5.55981136831987,1.0415887727060493,0.19031114541095606,same_params,30,6,30,6,or,0.5,1024,False,0.14558233375243598
zz2000_cyb:same_params:and:zz_ma30_d6:cyb_ma30_d6:scale0.00,19.08644038977623,16.04094404689959,1.204587438339909,-32.47080884957052,0.5878030472908493,45153.097693267744,-0.8612464912964164,0.0,-0.032480438065974226,22.566586440529623,18.874696620463578,1.211862199759934,-23.66947181854695,0.9534047322022148,664.4656650183445,-1.3462042416868094,0.8970266843857928,-0.028227745202867638,29.439279863660396,18.414555905735853,1.5476137318444838,-17.455678943238496,1.6865158874306507,262.777292193602,-1.56538369558805,-2.5562857771117002,0.00829694718690055,31.743521179599377,19.029882648634718,1.6007449773970632,-16.445888397493746,1.9301797757813373,128.70188853410497,-1.8952798878385053,-3.291342437144994,0.022415489940402322,73.47443751308617,21.27413542484596,2.7913398925696997,-9.423313094963214,7.797091826690811,73.40904249076168,-7.523465559869365,-1.1438232737078433,-0.20594958556381027,same_params,30,6,30,6,and,0.0,493,False,-0.12161417974451028
zz2000_cyb:same_params:and:zz_ma30_d6:cyb_ma30_d6:scale0.50,19.629248593866123,16.148464787076925,1.2267057924841533,-32.47080884957052,0.6045198530410416,52962.48832456296,-0.3184382872065221,0.0,-0.01036208392172977,23.481474759327938,19.168744679027906,1.2363654273873104,-24.043009371406797,0.9766445787461754,723.4588260345339,-0.4313159228884942,0.5234891315259453,-0.003724517575491193,29.957954748994965,19.064634341966734,1.5230187338083734,-16.77294321578795,1.786088127979608,270.0950658724612,-1.046708810253481,-1.873550049661155,-0.016298050849209877,32.73082280549961,19.71088825351935,1.591505364299395,-15.576978881735315,2.101230479542983,133.88347045817443,-0.9079782619382684,-2.4224329213865623,0.013175876842734136,77.06054498875885,21.312947704017247,2.8863428903513584,-9.159820056601365,8.412888518833107,76.991319301773,-3.9373580841966884,-0.8803302353459941,-0.1109465877821516,same_params,30,6,30,6,and,0.5,493,False,-0.06269562580142017
zz2000_cyb:same_params:or:zz_ma30_d8:cyb_ma30_d8:scale0.00,19.970610791488276,15.9430940830043,1.2589422948730378,-32.47080884957052,0.6150327478446052,58528.335129028004,0.022923910415631354,0.0,0.021874418467154655,25.896166107243413,18.68714526491486,1.3709018026815338,-27.117507085662407,0.9549611631127869,899.3424120031474,1.9833754250269813,-2.551008582729665,0.13081185771873227,35.3982533175123,18.680844407117643,1.778762987942236,-13.244292214630937,2.672717631404111,354.207761458117,4.393589758263854,1.655100951495859,0.23944620328465271,40.6470028041122,19.390793033773697,1.925667277273008,-8.10252380071248,5.016585424968204,178.28694620532525,7.008201736674316,5.052022159636273,0.347337789816347,82.98727923903617,21.335682710406953,3.0438101265957984,-8.102523800712468,10.242151862823157,82.91161424757192,1.989376166080632,0.17696602054290267,0.04652064846228843,same_params,30,8,30,8,or,0.0,851,False,0.2704700384228181
zz2000_cyb:same_params:or:zz_ma30_d8:cyb_ma30_d8:scale0.50,19.990837256429252,15.937338972914691,1.2604453858623483,-32.47080884957052,0.6156556601051121,58875.345650318784,0.04315037535660693,0.0,0.023377509456465217,24.898431170687218,18.695531907056196,1.3262549373409214,-25.84764132026638,0.9632767207723935,822.9396313123075,0.9856404884707857,-1.281142817333638,0.08616499237811981,32.642898865374725,18.39777059679882,1.6871042921305965,-13.036506177955554,2.5039606793247375,309.8871182500591,1.6382353061262798,1.8628869881712422,0.14778750747301328,36.30850228263769,19.295528357337925,1.7651497153031432,-8.572820253323831,4.235304276741397,153.3150037881306,2.669701215199808,4.581725707024921,0.18682022784648233,80.69999526653989,21.305227789875662,2.9865174138673196,-8.57282025332382,9.413471049419378,80.6268311623141,-0.29790780641565107,-0.29333043206844955,-0.010772064266190373,same_params,30,8,30,8,or,0.5,851,False,0.17667117438013255
zz2000_cyb:same_params:and:zz_ma30_d8:cyb_ma30_d8:scale0.00,19.567682422482523,16.08531412616801,1.2275987495995004,-32.47080884957052,0.6026238062973703,52014.8525158867,-0.3800044585901219,0.0,-0.009469126806382677,23.6227227728953,18.971156326702914,1.2535583405020647,-24.03270306537508,0.9829407332431758,732.9229320051389,-0.2900679093211309,0.5337954375576608,0.013468395539263156,31.126095469404657,18.591189810424158,1.6070971611597047,-14.786274865549299,2.1050667428025216,287.00864187323543,0.12143191015621113,0.11311830057749717,0.06778037650212143,33.98737851286546,19.2735207806127,1.6741400195175302,-13.743828663232227,2.472919253118252,140.5905920936814,0.34857744542757985,-0.5892827028834748,0.09581053206086931,76.4853896370604,21.388548369591856,2.8610933315229397,-9.423313094963214,8.116613431632876,76.41678169868933,-4.512513435895144,-1.1438232737078433,-0.13619614661057033,same_params,30,8,30,8,and,0.0,371,False,0.01980516949933773
zz2000_cyb:same_params:and:zz_ma30_d8:cyb_ma30_d8:scale0.50,19.7581054238402,16.17853633469211,1.2316164578786386,-32.47080884957052,0.6084882429438321,55000.363071972584,-0.18958145723244613,0.0,-0.0054514185272445115,23.710748821007144,19.256995725540804,1.2416210343894105,-24.31955380529708,0.9749664410307836,738.8703804994631,-0.20204186120928824,0.24694469763566218,0.0015310894266089559,30.57438320618886,19.1631418546342,1.5418704536370482,-15.06542402630473,2.029440602057066,278.94502604988764,-0.4302803530595867,-0.16603086017793345,0.0025536689794649625,33.51571177697621,19.84069261714051,1.6133426437443843,-13.84492281531282,2.4207944113568494,138.05814668902676,-0.12308929046167094,-0.6903768549640681,0.03501315628772339,77.57016264853327,21.293177192354477,2.9028523889081086,-9.118233061782878,8.507148492798677,77.50038853653218,-3.427740424422268,-0.8387432405275064,-0.0944370892254014,same_params,30,8,30,8,and,0.5,371,False,-0.011055756062582713
