cash_enabled,decay_threshold,recovery_threshold,segment,start,end,rows,trigger_count,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
True,0.6,0.9,full_common,2010-09-29,2026-04-30,3785,82,347,0.6803508232945646,0.24578867474740548,0.28918289866364266,0.20622504112924195,1.3406953934092338,-0.3421665011212054,0.8451525725518221,52.37509374902554
True,0.6,0.95,last_1y,2025-05-06,2026-04-30,242,5,47,0.6268078512396694,0.1890495867768595,0.9577402468604599,0.1889973067846778,3.619941949651403,-0.062068609892664384,15.430347941039534,1.9353641074670753
True,0.6,0.95,last_3y,2023-05-04,2026-04-30,726,14,84,0.5713800235392947,0.19102755751897524,0.44613877771529964,0.18935109387363197,2.050320894720995,-0.11042852267079417,4.040068334929316,3.0129023000397286
True,0.6,0.95,last_5y,2021-05-06,2026-04-30,1210,24,153,0.6429829728012628,0.2202983526932033,0.31532987224055065,0.17806150461500725,1.6343410224549815,-0.16678345057562238,1.8906544453436336,3.918650645306922
True,0.6,0.95,last_10y,2016-05-04,2026-04-30,2428,54,236,0.6542512350245475,0.24323461343646113,0.27688822567970695,0.1818162251100925,1.4397983939320693,-0.19160178344553191,1.445123425787005,11.48737992188306
True,0.6,0.95,full_common,2010-09-29,2026-04-30,3785,82,351,0.6787656185389503,0.24499607236959836,0.28923448437285737,0.20614529062941644,1.341330079644999,-0.3421665011212054,0.8453033345610944,52.407763142629626
True,0.6,1.0,last_1y,2025-05-06,2026-04-30,242,5,47,0.6268078512396694,0.1890495867768595,0.9577402468604599,0.1889973067846778,3.619941949651403,-0.062068609892664384,15.430347941039534,1.9353641074670753
True,0.6,1.0,last_3y,2023-05-04,2026-04-30,726,14,84,0.5713800235392947,0.19102755751897518,0.44613877771529964,0.18935109387363197,2.0503208947209948,-0.11042852267079417,4.040068334929316,3.0129023000397286
True,0.6,1.0,last_5y,2021-05-06,2026-04-30,1210,24,153,0.6429829728012628,0.2202983526932033,0.3153298722405504,0.17806150461500725,1.6343410224549815,-0.16678345057562238,1.8906544453436323,3.9186506453069208
True,0.6,1.0,last_10y,2016-05-04,2026-04-30,2428,53,236,0.6542550319638691,0.2432349941267513,0.27826335968710314,0.18180214161388053,1.4458449430702711,-0.19160178344553191,1.452300467579975,11.611539572581366
True,0.6,1.0,full_common,2010-09-29,2026-04-30,3785,81,351,0.6787680541977807,0.24499631657462465,0.29012415662831925,0.20613712380627974,1.3447409628314675,-0.3421665011212054,0.8479034495710285,52.97420471676708
True,0.65,0.7,last_1y,2025-05-06,2026-04-30,242,5,40,0.671745867768595,0.2231404958677686,0.8217777919371481,0.19330170813731698,3.1736326788460225,-0.07988840012607445,10.286572151154287,1.8031751719866476
True,0.65,0.7,last_3y,2023-05-04,2026-04-30,726,15,83,0.5815976932272164,0.19939140773433123,0.3974207879766256,0.18981643862327957,1.8641131419455548,-0.10875959206556862,3.654121723231822,2.7195029411275495
True,0.65,0.7,last_5y,2021-05-06,2026-04-30,1210,28,155,0.6444648142834373,0.2246968281116731,0.24996906924251183,0.17683713217873578,1.354566776686895,-0.18080191502650467,1.3825576416370788,3.0397525665155607
True,0.65,0.7,last_10y,2016-05-04,2026-04-30,2428,60,259,0.6465245008626955,0.24516590040661052,0.23111277659703044,0.17978535624297007,1.250070374979544,-0.18111682917972016,1.2760425281501582,7.977482970186412
True,0.65,0.7,full_common,2010-09-29,2026-04-30,3785,90,383,0.672631746803404,0.2462437309442307,0.2597785046742058,0.20492436678087356,1.234704769702138,-0.33198052243500653,0.7825112833993565,36.55689818506203
True,0.65,0.75,last_1y,2025-05-06,2026-04-30,242,5,42,0.659349173553719,0.2231404958677686,0.8838540160040107,0.1911312207426542,3.381648338390888,-0.0724260847732896,12.203531624975701,1.8635487395404329
True,0.65,0.75,last_3y,2023-05-04,2026-04-30,726,15,85,0.5774654618222578,0.19939140773433123,0.41289921591048717,0.1891487417477607,1.9286195976250378,-0.10875959206556862,3.796439542192838,2.81055682046196
True,0.65,0.75,last_5y,2021-05-06,2026-04-30,1210,28,158,0.6416755580850901,0.2246968281116731,0.2589871250022122,0.17641770058590767,1.398346753205005,-0.18080191502650467,1.4324357403197083,3.1506120022789164
True,0.65,0.75,last_10y,2016-05-04,2026-04-30,2428,60,269,0.6435926731102996,0.24362219729483783,0.23518812357965935,0.1795370344936167,1.2700409219493682,-0.18111682917971916,1.2985437335935588,8.245194224506047
True,0.65,0.75,full_common,2010-09-29,2026-04-30,3785,90,393,0.6707510393310612,0.2452534770062164,0.26244962262249727,0.2047835197244808,1.2458129449222184,-0.33198052243500653,0.7905572914262713,37.78368777567999
True,0.65,0.8,last_1y,2025-05-06,2026-04-30,242,5,48,0.6268078512396694,0.20144628099173553,0.957922752541932,0.18953885770113726,3.6106410288559934,-0.062068609892664384,15.433288327199104,1.9355414397805137
True,0.65,0.8,last_3y,2023-05-04,2026-04-30,726,15,91,0.5666183543842412,0.19216000277565354,0.4309263035458477,0.18869645635987123,2.00040165669052,-0.10875959206556862,3.962191245495407,2.919134380248846
True,0.65,0.8,last_5y,2021-05-06,2026-04-30,1210,28,168,0.632997872134677,0.2197381504257227,0.2784056201975209,0.1756657902206234,1.4912128565066438,-0.16616719539801517,1.675454770303275,3.4003066754609854
True,0.65,0.8,last_10y,2016-05-04,2026-04-30,2428,60,279,0.6392681261580755,0.24115102760785267,0.24465649475155082,0.17917330550259658,1.3150687814858555,-0.18111682917971916,1.350821433102621,8.898648561543258
True,0.65,0.8,full_common,2010-09-29,2026-04-30,3785,90,403,0.6679769310087362,0.24366827225060214,0.2686433213927284,0.2045765790722091,1.2709223676114243,-0.33198052243500653,0.8092141051598051,40.77814903080666
True,0.65,0.85,last_1y,2025-05-06,2026-04-30,242,5,52,0.6020144628099173,0.1890495867768595,0.9968206324597804,0.18736143240885356,3.7547356550091466,-0.062068609892664384,16.05997998317649,1.9733302955616263
True,0.65,0.85,last_3y,2023-05-04,2026-04-30,726,15,95,0.5583538915743239,0.18802777137069487,0.44021053194556425,0.18801582710949288,2.0415692372040275,-0.10875959206556862,4.047555931252221,2.9761265715983813
True,0.65,0.85,last_5y,2021-05-06,2026-04-30,1210,28,172,0.6280391944487266,0.21725881158274749,0.28337596185725733,0.1752380683263963,1.5166924758753153,-0.16616719539801517,1.705366460440616,3.466693111798474
True,0.65,0.85,last_10y,2016-05-04,2026-04-30,2428,60,285,0.636179164049344,0.23991544276436008,0.24641233496248827,0.17896045230768176,1.324330976195132,-0.18111682917971883,1.3605159502763706,9.024825199185097
True,0.65,0.85,full_common,2010-09-29,2026-04-30,3785,90,409,0.6659954250642184,0.24287566987279502,0.2697900351156375,0.2044566192856698,1.2759904051372644,-0.33198052243500653,0.8126682648029618,41.35635477726133
True,0.65,0.9,last_1y,2025-05-06,2026-04-30,242,5,52,0.6020144628099173,0.1890495867768595,0.9968206324597804,0.18736143240885356,3.7547356550091466,-0.062068609892664384,16.05997998317649,1.9733302955616263
True,0.65,0.9,last_3y,2023-05-04,2026-04-30,726,15,95,0.5583538915743239,0.18802777137069487,0.44021053194556425,0.18801582710949288,2.0415692372040275,-0.10875959206556862,4.047555931252221,2.9761265715983813
True,0.65,0.9,last_5y,2021-05-06,2026-04-30,1210,28,173,0.6267995250272389,0.21725881158274749,0.28837201314627303,0.17500460044188285,1.5408121961603913,-0.1661671953980135,1.735432872027161,3.5344629399612866
True,0.65,0.9,last_10y,2016-05-04,2026-04-30,2428,60,288,0.6349435792058514,0.23991544276436008,0.24818766127385583,0.17884293067296145,1.333078157837301,-0.18111682917972027,1.3703180560188688,9.15403674685069
True,0.65,0.9,full_common,2010-09-29,2026-04-30,3785,90,412,0.6652028226864112,0.24287566987279502,0.27094888529976835,0.20439022505844293,1.280826215904157,-0.33198052243500653,0.8161589821969552,41.94846803027619
True,0.65,0.95,last_1y,2025-05-06,2026-04-30,242,5,52,0.6020144628099173,0.1890495867768595,0.9968206324597804,0.18736143240885356,3.7547356550091466,-0.062068609892664384,16.05997998317649,1.9733302955616263
True,0.65,0.95,last_3y,2023-05-04,2026-04-30,726,15,95,0.5583538915743239,0.18802777137069487,0.44021053194556425,0.18801582710949288,2.0415692372040275,-0.10875959206556862,4.047555931252221,2.9761265715983813
True,0.65,0.95,last_5y,2021-05-06,2026-04-30,1210,28,177,0.6218408473412885,0.2147794727397723,0.2885332514204404,0.17471028442351533,1.5438360521533363,-0.16616719539801528,1.7364032096065978,3.536667590162342
True,0.65,0.95,last_10y,2016-05-04,2026-04-30,2428,60,292,0.6324724095188663,0.2386798579208675,0.24826559217267086,0.17869955484541541,1.3343563616290142,-0.18111682917972027,1.3707483357403503,9.159746652230181
True,0.65,0.95,full_common,2010-09-29,2026-04-30,3785,90,416,0.663617617930797,0.24208306749498787,0.27099974138829697,0.20430976540831802,1.2814476804716524,-0.33198052243500653,0.8163121721737513,41.9746337307089
True,0.65,1.0,last_1y,2025-05-06,2026-04-30,242,5,52,0.6020144628099173,0.1890495867768595,0.9968206324597804,0.18736143240885356,3.7547356550091466,-0.062068609892664384,16.05997998317649,1.9733302955616263
True,0.65,1.0,last_3y,2023-05-04,2026-04-30,726,15,95,0.5583538915743239,0.18802777137069487,0.44021053194556425,0.18801582710949288,2.0415692372040275,-0.10875959206556862,4.047555931252221,2.9761265715983813
True,0.65,1.0,last_5y,2021-05-06,2026-04-30,1210,28,177,0.6218408473412885,0.2147794727397723,0.2885332514204404,0.17471028442351533,1.5438360521533363,-0.16616719539801528,1.7364032096065978,3.536667590162342
True,0.65,1.0,last_10y,2016-05-04,2026-04-30,2428,59,292,0.6324759341599846,0.2386801824738513,0.24960993568597378,0.1786855778435617,1.3404992004908287,-0.18111682917972027,1.3781708569902609,9.258750968602437
True,0.65,1.0,full_common,2010-09-29,2026-04-30,3785,89,416,0.6636198789159055,0.2420832756890816,0.27187685269632045,0.20430160285129784,1.2848867507936597,-0.33198052243500653,0.818954228706436,42.428322034027985
True,0.7,0.75,last_1y,2025-05-06,2026-04-30,242,5,45,0.640754132231405,0.2231404958677686,0.8807833240962544,0.18990070001859807,3.3937895524882356,-0.07242608477328949,12.161134028621197,1.860563081677218
True,0.7,0.75,last_3y,2023-05-04,2026-04-30,726,15,90,0.5686844700867206,0.19939140773433123,0.4025294753649764,0.1885457772408024,1.8948698752353403,-0.11046411556606772,3.6439840513114565,2.749334960345247
True,0.7,0.75,last_5y,2021-05-06,2026-04-30,1210,29,174,0.6255598556057513,0.2234571586901855,0.23857314298792498,0.17431593701660064,1.318795286841604,-0.18080191502650467,1.3195277436798794,2.904144742605235
True,0.7,0.75,last_10y,2016-05-04,2026-04-30,2428,62,311,0.6276282524432881,0.2403187830828727,0.2223559125870913,0.17786504922213456,1.2213332234173724,-0.1850033321633413,1.2019022035277236,7.428522987583873
True,0.7,0.75,full_common,2010-09-29,2026-04-30,3785,97,456,0.6567511570994342,0.24231372975228066,0.24647467297177683,0.20345848239033035,1.1896791826247832,-0.33231187948325547,0.7416968462127945,30.982492097832065
True,0.7,0.8,last_1y,2025-05-06,2026-04-30,242,5,51,0.6082128099173554,0.20144628099173553,0.9547313282058789,0.18829947302670016,3.624551900767931,-0.062068609892664384,15.381870640520248,1.9324404398460082
True,0.7,0.8,last_3y,2023-05-04,2026-04-30,726,15,96,0.5578373626487041,0.19216000277565354,0.42042425616665446,0.1880941230357832,1.9667942896818724,-0.11046411556606772,3.8059803766337312,2.855547394428682
True,0.7,0.8,last_5y,2021-05-06,2026-04-30,1210,29,184,0.6168821696553382,0.2184984810042351,0.25767677490640595,0.17356098299866995,1.4124660849837751,-0.16776192516820632,1.535966964184791,3.134306207061571
True,0.7,0.8,last_10y,2016-05-04,2026-04-30,2428,62,321,0.6233037054910642,0.2378476133958875,0.23172591806527665,0.1774997891496744,1.2666963420442787,-0.1753236652492679,1.321703591673254,8.01725388122248
True,0.7,0.8,full_common,2010-09-29,2026-04-30,3785,97,471,0.6526059118830269,0.2399538007372358,0.2511049151301423,0.20306500764180588,1.2099504536069061,-0.3323118794832557,0.7556302697351956,32.8254414684816
True,0.7,0.85,last_1y,2025-05-06,2026-04-30,242,5,55,0.5834194214876033,0.1890495867768595,0.9935658043758386,0.18610833289566436,3.770046598218473,-0.062068609892664384,16.00754078581779,1.9701687527542633
True,0.7,0.85,last_3y,2023-05-04,2026-04-30,726,15,100,0.5495728998387868,0.18802777137069487,0.4296403445047263,0.1874123575585014,2.007984301741271,-0.11046411556606772,3.8894109847623937,2.911298134994822
True,0.7,0.85,last_5y,2021-05-06,2026-04-30,1210,29,189,0.6106838225479001,0.2160191421612599,0.2594597803848355,0.17305349586834856,1.4243287396605147,-0.1677619251682062,1.5465951533680162,3.156510264831663
True,0.7,0.85,last_10y,2016-05-04,2026-04-30,2428,62,328,0.6195969509605863,0.2366120285523949,0.23194834462176295,0.17724762398070937,1.2692668472164976,-0.17532366524926823,1.3229722541562656,8.031725438161518
True,0.7,0.85,full_common,2010-09-29,2026-04-30,3785,97,479,0.6502281047496055,0.23916119835942865,0.25124970632315113,0.20292364910363253,1.2112238677720908,-0.3323118794832557,0.756065978483357,32.88469308409672
True,0.7,0.9,last_1y,2025-05-06,2026-04-30,242,5,55,0.5834194214876033,0.1890495867768595,0.9935658043758386,0.18610833289566436,3.770046598218473,-0.062068609892664384,16.00754078581779,1.9701687527542633
True,0.7,0.9,last_3y,2023-05-04,2026-04-30,726,15,100,0.5495728998387868,0.18802777137069487,0.4296403445047263,0.1874123575585014,2.007984301741271,-0.11046411556606772,3.8894109847623937,2.911298134994822
True,0.7,0.9,last_5y,2021-05-06,2026-04-30,1210,29,190,0.6094441531264125,0.2160191421612599,0.2643627284267711,0.17281884785838297,1.4486384661968266,-0.1677619251682052,1.5758207838978353,3.218216378220749
True,0.7,0.9,last_10y,2016-05-04,2026-04-30,2428,62,331,0.6183613661170938,0.2366120285523949,0.2337030691612303,0.1771293581447712,1.2780674491032924,-0.17532366524926768,1.3329807406716103,8.146718432639029
True,0.7,0.9,full_common,2010-09-29,2026-04-30,3785,97,482,0.6494355023717984,0.23916119835942865,0.2523916360221299,0.2028570288737533,1.2160763792776499,-0.3323118794832557,0.7595022977047897,33.35551462292152
True,0.7,0.95,last_1y,2025-05-06,2026-04-30,242,5,55,0.5834194214876033,0.1890495867768595,0.9935658043758386,0.18610833289566436,3.770046598218473,-0.062068609892664384,16.00754078581779,1.9701687527542633
True,0.7,0.95,last_3y,2023-05-04,2026-04-30,726,15,100,0.5495728998387868,0.18802777137069487,0.4296403445047263,0.1874123575585014,2.007984301741271,-0.11046411556606772,3.8894109847623937,2.911298134994822
True,0.7,0.95,last_5y,2021-05-06,2026-04-30,1210,29,195,0.6032458060189745,0.21353980331828468,0.2624293433378404,0.17248943354142238,1.4421540972212976,-0.1677619251682072,1.5642962077045464,3.1937696597594454
True,0.7,0.95,last_10y,2016-05-04,2026-04-30,2428,62,336,0.6152724040083624,0.23537644370890232,0.2327615257101796,0.17696890119998052,1.2747327384308715,-0.17532366524926768,1.3276104248633476,8.084833056237985
True,0.7,0.95,full_common,2010-09-29,2026-04-30,3785,97,487,0.6474539964272805,0.23836859598162152,0.25177897627616863,0.2027673982494417,1.2140981698491262,-0.3323118794832557,0.7576586689217504,33.102134247184026
True,0.7,1.0,last_1y,2025-05-06,2026-04-30,242,5,55,0.5834194214876033,0.1890495867768595,0.9935658043758386,0.18610833289566436,3.770046598218473,-0.062068609892664384,16.00754078581779,1.9701687527542633
True,0.7,1.0,last_3y,2023-05-04,2026-04-30,726,15,100,0.5495728998387868,0.18802777137069487,0.4296403445047263,0.1874123575585014,2.007984301741271,-0.11046411556606772,3.8894109847623937,2.911298134994822
True,0.7,1.0,last_5y,2021-05-06,2026-04-30,1210,29,195,0.6032458060189745,0.21353980331828468,0.2624293433378404,0.17248943354142238,1.4421540972212976,-0.1677619251682072,1.5642962077045464,3.1937696597594454
True,0.7,1.0,last_10y,2016-05-04,2026-04-30,2428,61,336,0.6152757047319058,0.23537674970863223,0.23408865311956184,0.17695492057140816,1.28092839054846,-0.17532366524926768,1.335180009993201,8.172184722349291
True,0.7,1.0,full_common,2010-09-29,2026-04-30,3785,96,487,0.6474561137738495,0.23836879227418267,0.2526424859846783,0.20275928699836562,1.2175589360458536,-0.3323118794832557,0.7602571607657749,33.45978251997071
False,,,last_1y,2025-05-06,2026-04-30,242,0,0,0.7879648760330579,0.21694214876033058,0.9289045587472031,0.20025958666487512,3.3536544237773342,-0.07934409466216275,11.707292933423247,1.90734223461912
False,,,last_3y,2023-05-04,2026-04-30,726,0,0,0.6787208301485156,0.20612034964264425,0.3892858238225909,0.2045762938583769,1.7151984160697764,-0.13806051579151846,2.819675282181628,2.6724450231429158
False,,,last_5y,2021-05-06,2026-04-30,1210,0,0,0.7650320848659689,0.23307303623186754,0.30944914488665587,0.1940398883461422,1.491859127428107,-0.18978700202475518,1.6305075773645044,3.8321245141052875
False,,,last_10y,2016-05-04,2026-04-30,2428,0,0,0.7419806165585454,0.24913505434701733,0.2899349520799759,0.19379867199361525,1.4151112101146281,-0.2358822953354588,1.22915096984132,12.714985634346863
False,,,full_common,2010-09-29,2026-04-30,3785,0,0,0.7604097149361193,0.25412260806934217,0.298548616929007,0.21740967142286627,1.3160971163931297,-0.34215285714743615,0.8725591813496395,58.62939487426741
