date,1.H20955,0.399606,1.H00016,1.H00852,1.H00905,lookback
2026-04-30,-0.004420106094762791,2.45814753874015,0.24957530229102626,0.9522108461084678,0.8791261213857923,35
2026-05-06,-0.0015457929104593566,2.7467777131864355,0.36425733195598775,1.196041875946096,1.1593877859739377,35
2026-05-07,-0.0007450921911533955,3.097599878392269,0.4794550127124123,1.479202622998623,1.4620804902797175,35
2026-05-08,-0.0002448432338948095,3.244362619445896,0.556724692185851,1.734128118566786,1.7226756349530183,35
2026-04-22,-0.09265291667546577,1.1750886912666654,4.877432866644906e-05,0.07321047012926692,0.022362918987176503,37
2026-04-23,-0.06538270372631136,1.4995596058916316,0.0015256151338763379,0.14882990594566292,0.06679147919879427,37
2026-04-24,-0.051507784694266756,1.7182566514830153,0.008728357334437635,0.2310257346603267,0.12762412407330573,37
2026-04-27,-0.04948504540331843,1.865254496143517,0.022350197698273448,0.3381419614404814,0.22087974416752187,37
2026-04-28,-0.034944414773198984,1.859876024803214,0.04803259033084556,0.4130562135972566,0.3046626131367271,37
2026-04-29,-0.017828176579412908,2.0242885594595785,0.09194743143721587,0.5383989541364995,0.44686641051125137,37
2026-04-30,-0.010602322403357817,2.122952742740564,0.15670797230726005,0.6797340107970907,0.5996182393453402,37
2026-05-06,-0.005782540209933298,2.4059850836563306,0.25496685436007926,0.9097115746970632,0.8560467977860426,37
2026-05-07,-0.0037019955757598344,2.7501875506197915,0.3621018991554242,1.1923200178353994,1.1542835518851515,37
2026-05-08,-0.0019406457930328624,2.9290083082243132,0.4434352011036105,1.4653765237132115,1.4337835721055912,37
2026-04-22,-0.08973866141095911,0.9921760114522774,-0.00015017037036501316,0.02960666030341655,0.004233769388081581,39
2026-04-23,-0.06747230440642567,1.2827863209997408,1.0529708203857603e-05,0.07529235893428679,0.022705032331669588,39
2026-04-24,-0.055451223749697326,1.4913594589124626,0.0014102156775564788,0.13392023913136034,0.05725395462138923,39
2026-04-27,-0.05358221689507493,1.6344454813410811,0.0068506398217649984,0.211602914574109,0.11617463679139817,39
2026-04-28,-0.04050008400900125,1.6377206399832733,0.019935151625010576,0.26578529848785465,0.17129183775790544,39
2026-04-29,-0.02444762475548039,1.7785119007081012,0.046212132118243626,0.35812506691506557,0.2700902101113105,39
2026-04-30,-0.01712421521242341,1.8729113682478784,0.09150721828272292,0.47090840120530114,0.3876993289704797,39
2026-05-06,-0.011454983761277408,2.115160052976958,0.16719299289352366,0.6580558036154993,0.5917034820409214,39
2026-05-07,-0.00888756527200972,2.4186358031371666,0.2559698134837581,0.9023033179380783,0.8468196949406982,39
2026-05-08,-0.006055858595682365,2.614738081904378,0.3330485396603095,1.1638762615248994,1.113981751837239,39
2026-04-22,-0.08326291046850194,0.8280685812042293,-0.00233398271582534,0.009639424120671874,0.00020506220877988224,41
2026-04-23,-0.06560221266495517,1.0831206587835898,-0.000244875255853875,0.03269127455549214,0.005022078417995259,41
2026-04-24,-0.056713783045086126,1.283132841112575,1.2620709182113719e-05,0.0681993893813495,0.01957144958446394,41
2026-04-27,-0.056747818587690194,1.4322616828511499,0.0009745833187451644,0.12249731944819259,0.05169848723204989,41
2026-04-28,-0.04497351431672958,1.4647749547671265,0.006013130672842952,0.1683205608545695,0.08951265267603825,41
2026-04-29,-0.029064935896066187,1.6024777532424894,0.020247319468519438,0.24058238734106524,0.15863025758610547,41
2026-04-30,-0.022042068872578945,1.6882398093244342,0.04881945840110464,0.325406663399809,0.2419006708521944,41
2026-05-06,-0.016870327104756555,1.8962715527285385,0.10282221971725965,0.46946318576616985,0.39413854883492355,41
2026-05-07,-0.014527489832958256,2.161289877278424,0.17320414495057784,0.6676384437592922,0.5983994328645773,41
2026-05-08,-0.011323556590983797,2.336730042398799,0.23841414264415764,0.8892934210253012,0.8236720464084366,41
2026-04-22,-0.07340501450669815,0.696473220864133,-0.008109788036470503,0.0024156939039080717,-1.2517648927216479e-05,43
2026-04-23,-0.06047273595812924,0.9159444048863615,-0.00253230703851299,0.012668228486101054,0.00048660900998518606,43
2026-04-24,-0.05489595245700756,1.0930907676038557,-0.00018805044069940778,0.031347088905327614,0.004709064920499293,43
2026-04-27,-0.05650448209016944,1.2388528692409406,3.2891135192695327e-06,0.06409175035552253,0.018536857360114792,43
2026-04-28,-0.047238592195941835,1.295754353105956,0.0008629679168928241,0.09615401119747777,0.03885469042228642,43
2026-04-29,-0.033126604572119425,1.4393475532882531,0.006346244895105236,0.15131269003985115,0.08220718294374611,43
2026-04-30,-0.02648194402735809,1.5382561150305396,0.022228366569357793,0.2221257192603474,0.14340404948829527,43
2026-05-06,-0.021071856090460885,1.7330968521908758,0.05916865667270388,0.33793353901861284,0.2580408611248606,43
2026-05-07,-0.01899347308186653,1.9639113623761308,0.11158453520035706,0.4937511750700517,0.4136413706796602,43
2026-05-08,-0.016347933419424077,2.1195299312058666,0.16328360764154531,0.6727969294864037,0.593412469671199,43
2026-04-22,-0.06499047206113462,0.5890599880786597,-0.01799056074092987,0.00033269729905809406,-0.0007128967976467911,45
2026-04-23,-0.054219594733321094,0.7784751211977484,-0.008263559286168152,0.004164016394063423,2.0892934978145617e-08,45
2026-04-24,-0.05002106885346096,0.9366057541143077,-0.0020933731758086675,0.013414270054910186,0.0005946138038970177,45
2026-04-27,-0.05328524641222918,1.0712133931749046,-0.00021938896448488453,0.03185101924726577,0.0052052348619262825,45
2026-04-28,-0.046835196250307576,1.1333013519066006,3.3176754326000617e-06,0.05119043464084015,0.014020659320547076,45
2026-04-29,-0.03480873765604655,1.2750157470415489,0.0010616134870843645,0.08779958876396683,0.03696624095098874,45
2026-04-30,-0.029499488765838397,1.3857486645050985,0.007688079290220248,0.13979326594144398,0.07479048417678393,45
2026-05-06,-0.024974976839348406,1.5775065266136679,0.029258949798427726,0.2315254145674194,0.15520781272569137,45
2026-05-07,-0.023152975376146592,1.7994848915468509,0.066354791282885,0.36267901061283986,0.2774579752387575,45
2026-05-08,-0.020323878769744376,1.9517639435863714,0.1072458747431157,0.5131374060429194,0.4234092221496516,45
