date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,return_before_dk_execution_cost,dk_execution_turnover,dk_execution_cost,actual_position,actual_direction,scale_rebalanced,raw_return,return_before_dk_overlay,dk_overlay_execution_cost,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,return_before_dk_overheat,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,same_side_overheat_tc,dk_total_overlay_scale,raw_nav,risk_gate_scale,risk_gate_on,risk_gate_base_dd
2016-12-21,0.0028760721217060414,1.133906217348234,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.95312939023832,0.9311938848784069,0.21473187787049514,0.0028760721217060696,0.0,0.0,SZ50/CYB_1,1,False,0.0028760721217060414,0.0028760721217060696,0.0,0.95312939023832,14.541832617063575,1.0,False,False,False,75,19.829671964457628,0.7333370235840568,False,0.0028760721217060696,0.0028760721217060696,0.95312939023832,0.07525663227466262,True,1.0,False,False,False,0.0,1.0,1.1829792408526796,1.0,False,-0.0682253809424671
2016-12-22,0.001204542557324384,1.1352720556430447,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,True,False,True,ZZ500/CYB_1,1.5,1.5,0.09712727272064209,0.00270860546552254,3.0,0.0015,ZZ500/CYB_1,1,True,0.001204542557324384,0.00270860546552254,0.0,1.5,20.53428315898487,1.0,False,False,False,76,20.53428315898487,1.0,False,0.00270860546552254,0.00270860546552254,1.5,0.05171296778064982,True,1.0,False,False,False,0.0,1.0,1.184404189692718,1.0,False,-0.0671030187599776
2016-12-23,0.002270240926880218,1.137849396726909,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.09553734018262756,0.0022702409268801627,0.0,0.0,ZZ500/CYB_1,1,False,0.002270240926880218,0.0022702409268801627,0.0,1.5,21.761081011977783,1.0,False,False,False,76,21.761081011977783,1.0,False,0.0022702409268801627,0.0022702409268801627,1.5,0.052182236207068744,True,1.0,False,False,False,0.0,1.0,1.1870930725581268,1.0,False,-0.06498511785260341
2016-12-26,-0.004183608816964335,1.1330890799583848,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.09560723146386421,-0.004183608816964335,0.0,0.0,ZZ500/CYB_1,1,False,-0.004183608816964335,-0.004183608816964335,0.0,1.5,22.654838031037396,1.0,False,False,False,76,22.654838031037396,1.0,False,-0.004183608816964335,-0.004183608816964335,1.5,0.052384417113133575,True,1.0,False,False,False,0.0,1.0,1.1821267395132153,1.0,False,-0.06889685435754811
2016-12-27,0.0026907447077357816,1.136137933403676,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.09559696893425722,0.0026907447077357816,0.0,0.0,ZZ500/CYB_1,1,False,0.0026907447077357816,0.0026907447077357816,0.0,1.5,22.742582481654118,1.0,False,False,False,76,22.742582481654118,1.0,False,0.0026907447077357816,0.0026907447077357816,1.5,0.04803349138641955,True,1.0,False,False,False,0.0,1.0,1.1853075407814335,1.0,False,-0.06639149349605455
2016-12-28,0.004294866268238273,1.1410174938899176,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,1.5,1.5,0.09626836329206329,0.004294866268238329,0.0,0.0,ZZ500/CYB_1,1,False,0.004294866268238273,0.004294866268238329,0.0,1.5,19.657659800271997,1.0,False,False,False,76,22.742582481654118,0.8643547766015293,False,0.004294866268238329,0.004294866268238329,1.5,0.048437828522398974,True,1.0,False,False,False,0.0,1.0,1.1903982781558242,1.0,False,-0.06238176981373045
2016-12-29,-0.003823008482835677,1.1366553743317125,SZ50/ZZ500,-1,SZ50/ZZ500_-1,SZ50,ZZ500,ZZ500,SZ50,True,True,True,SZ50/ZZ500_-1,1.2225469654673506,1.1991247697565948,0.16679428575573071,-0.0023264982301810537,3.0,0.0015,SZ50/ZZ500_-1,-1,True,-0.003823008482835677,-0.0023264982301810537,0.0,1.2225469654673506,20.75823979757297,1.0,False,False,False,77,20.75823979757297,1.0,False,-0.0023264982301810537,-0.0023264982301810537,1.2225469654673506,0.02309153876048664,False,1.0,False,False,False,0.0,1.0,1.1858473754404815,1.0,False,-0.06596629226139394
2016-12-30,-0.004182223769046978,1.1319016272079674,SZ50/ZZ500,-1,SZ50/ZZ500_-1,SZ50,ZZ500,ZZ500,SZ50,False,False,False,,1.2225469654673506,1.1990818456029055,0.16726930403813423,-0.004182223769046958,0.0,0.0,SZ50/ZZ500_-1,-1,False,-0.004182223769046978,-0.004182223769046958,0.0,1.2225469654673506,19.87668744140216,1.0,False,False,False,77,20.75823979757297,0.9575324129228974,False,-0.004182223769046958,-0.004182223769046958,1.2225469654673506,0.02415428167630962,False,1.0,False,False,False,0.0,1.0,1.1808878963604523,1.0,False,-0.06987263023498935
2017-01-03,-0.0016471621828439975,1.1300372016529308,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,True,False,True,SZ50/ZZ1000_-1,0.9830158072448224,0.9544848848469398,0.2082036820470326,-0.0004251349648379063,2.4450939309347013,0.0012225469654673507,SZ50/ZZ1000_-1,-1,True,-0.0016471621828439975,-0.0004251349648379063,0.0,0.9830158072448224,21.98809847719892,1.0,False,False,False,78,21.98809847719892,1.0,False,-0.0004251349648379063,-0.0004251349648379063,0.9830158072448224,0.03887587270343196,False,1.0,False,False,False,0.0,1.0,1.178942782475389,1.0,False,-0.07140470086369455
2017-01-04,0.005932471308284448,1.1367411149290307,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,0.9605978051570702,0.20862324617788328,0.0059324713082844266,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.005932471308284448,0.0059324713082844266,0.0,0.9830158072448224,25.187426267398166,1.0,False,False,False,78,25.187426267398166,1.0,False,0.0059324713082844266,0.0059324713082844266,0.9830158072448224,0.03796421440997366,False,1.0,False,False,False,0.0,1.0,1.1859368267065333,1.0,False,-0.0658958358945606
2017-01-05,-0.00011027660214557589,1.1366157589813572,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,0.958665938068423,0.20703975838216074,-0.00011027660214558468,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.00011027660214557589,-0.00011027660214558468,0.0,0.9830158072448224,29.185717775398853,1.0,False,False,False,78,29.185717775398853,1.0,False,-0.00011027660214558468,-0.00011027660214558468,0.9830158072448224,0.030471611040595592,False,1.0,False,False,False,0.0,1.0,1.185806045622925,1.0,False,-0.0659988457278281
2017-01-06,-0.0010815218918727165,1.1353864841553714,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,0.9659980361396746,0.20519036296352314,-0.0010815218918726677,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.0010815218918727165,-0.0010815218918726677,0.0,0.9830158072448224,31.722961177692465,1.0,False,False,False,78,31.722961177692465,1.0,False,-0.0010815218918726677,-0.0010815218918726677,0.9830158072448224,0.029201289683306042,False,1.0,False,False,False,0.0,1.0,1.1845235704250687,1.0,False,-0.0670089884232079
2017-01-09,0.001015243828099699,1.136539178275918,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,0.9747046455371502,0.20381773171674478,0.0010152438280998,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.001015243828099699,0.0010152438280998,0.0,0.9830158072448224,30.871951273036338,1.0,False,False,False,78,31.722961177692465,0.9731736927114308,False,0.0010152438280998,0.0010152438280998,0.9830158072448224,0.02892103838748672,False,1.0,False,False,False,0.0,1.0,1.1857261506691814,1.0,False,-0.06606177505703204
2017-01-10,-0.00259847181449413,1.1335859132550996,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,0.9812688931203962,0.20369185473003684,-0.0025984718144941316,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.00259847181449413,-0.0025984718144941316,0.0,0.9830158072448224,24.196522855924798,1.0,False,False,False,78,31.722961177692465,0.762744774057844,False,-0.0025984718144941316,-0.0025984718144941316,0.9830158072448224,0.026551919554791192,False,1.0,False,False,False,0.0,1.0,1.182645074686959,1.0,False,-0.06848858721102491
2017-01-11,-0.005089074991719067,1.127817009532988,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,0.9818752952349036,0.1878065640017867,-0.005089074991719027,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.005089074991719067,-0.005089074991719027,0.0,0.9830158072448224,17.401029940840207,1.0,False,False,False,78,31.722961177692465,0.5485310732302185,False,-0.005089074991719027,-0.005089074991719027,0.9830158072448224,0.027945267910645777,False,1.0,False,False,False,0.0,1.0,1.1766265052132898,1.0,False,-0.07322911864635029
2017-01-12,-0.006668910827504648,1.1202956984666697,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.9830158072448224,1.0649255049365438,0.18767790000034298,-0.0066689108275046274,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.006668910827504648,-0.0066689108275046274,0.0,0.9830158072448224,9.305369024865382,1.0,False,False,False,78,31.722961177692465,0.2933322955805558,False,-0.0066689108275046274,-0.0066689108275046274,0.9830158072448224,0.031867131010212546,False,1.0,False,False,False,0.0,1.0,1.168779687972744,1.0,False,-0.07940967101162566
2017-01-13,-0.02555304426978,1.0916687328885066,SZ50/ZZ500,-1,SZ50/ZZ500_-1,SZ50,ZZ500,ZZ500,SZ50,True,False,True,SZ50/ZZ500_-1,1.3482354743790559,1.340335789236875,0.15692337121561387,-0.024237486634691698,2.6964709487581118,0.001348235474379056,SZ50/ZZ500_-1,-1,True,-0.02555304426978,-0.024237486634691698,0.0,1.3482354743790559,4.799305118264767,1.0,False,False,False,79,4.799305118264767,1.0,False,-0.024237486634691698,-0.024237486634691698,1.3482354743790559,0.020450357494270266,False,1.0,False,False,False,0.0,1.0,1.1389138088643567,1.0,False,-0.10293355644259694
2017-01-16,-0.052705058152831996,1.0341322688379895,SZ50/ZZ500,-1,SZ50/ZZ500_-1,SZ50,ZZ500,ZZ500,SZ50,False,False,False,,1.3482354743790559,1.2745074137184993,0.1865163079092643,-0.05270505815283195,0.0,0.0,SZ50/ZZ500_-1,-1,False,-0.052705058152831996,-0.05270505815283195,0.0,1.3482354743790559,4.388907703553692,1.0,False,False,False,79,4.799305118264767,0.9144881593068086,False,-0.05270505815283195,-0.05270505815283195,1.3482354743790559,0.03755930579961175,False,1.0,False,False,False,0.0,1.0,1.0788872903370974,1.0,False,-0.15021349551724406
2017-01-17,-0.008034150782179506,1.0258238942614277,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,True,True,True,SZ50/ZZ1000_1,0.4052048981264962,0.8104097962529924,0.24804907140436372,-0.00629174260517124,3.506880745011104,0.001753440372505552,SZ50/ZZ1000_1,1,True,-0.014714967200137097,-0.01258348521034248,0.0,0.8104097962529924,19.77582856868289,1.0,False,False,False,80,19.77582856868289,1.0,False,-0.01258348521034248,-0.01258348521034248,0.8104097962529924,0.11905865621545675,True,1.0,False,False,False,0.0,0.5,1.0630114992471422,0.5,True,-0.16271807605782695
2017-01-18,0.004286565924490837,1.0302211560110972,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.4052048981264962,0.8062920730469688,0.2515282774716433,0.004286565924490863,0.0,0.0,SZ50/ZZ1000_1,1,False,0.008573131848981674,0.008573131848981726,0.0,0.8104097962529924,27.939156029309622,1.0,False,False,False,80,27.939156029309622,1.0,False,0.008573131848981726,0.008573131848981726,0.8104097962529924,0.09925841702481542,True,1.0,False,False,False,0.0,0.5,1.0721248369871716,0.5,True,-0.15553994772910174
2017-01-19,0.00035953458590975984,1.0305915561478192,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.4052048981264962,0.7951392265330786,0.2515816283971651,0.0003595345859098492,0.0,0.0,SZ50/ZZ1000_1,1,False,0.0007190691718197417,0.0007190691718196984,0.0,0.8104097962529924,34.787439868472745,1.0,False,False,False,80,34.787439868472745,1.0,False,0.0007190691718196984,0.0007190691718196984,0.8104097962529924,0.10796815936868831,True,1.0,False,False,False,0.0,0.5,1.0728957689057914,0.5,True,-0.1549327225386804
2017-01-20,-0.004621043982951378,1.0258291472384018,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.4052048981264962,0.7949706076481287,0.250698747085277,-0.004621043982951384,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.009242087965902757,-0.009242087965902769,0.0,0.8104097962529924,37.77288971206866,1.0,False,False,False,80,37.77288971206866,1.0,False,-0.009242087965902769,-0.009242087965902769,0.8104097962529924,0.10597900371257096,True,1.0,False,False,False,0.0,0.5,1.0629799718313193,0.5,True,-0.1627429086540838
2017-01-23,-0.004088524831825646,1.021635019296707,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.4052048981264962,0.7977702414761911,0.24326209571058252,-0.004088524831825611,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.008177049663651181,-0.008177049663651221,0.0,0.8104097962529924,38.91029180601209,1.0,False,False,False,80,38.91029180601209,1.0,False,-0.008177049663651221,-0.008177049663651221,0.8104097962529924,0.09082536137001007,True,1.0,False,False,False,0.0,0.5,1.054287931810188,0.5,True,-0.16958920147126344
2017-01-24,0.0031763097707599997,1.0248800485906497,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.4052048981264962,0.8221585011663595,0.19958192575248707,0.003176309770760065,0.0,0.0,SZ50/ZZ1000_1,1,False,0.006352619541520221,0.00635261954152013,0.0,0.8104097962529924,40.85079330310535,1.0,False,False,False,80,40.85079330310535,1.0,False,0.00635261954152013,0.00635261954152013,0.8104097962529924,0.07759996115762213,True,1.0,False,False,False,0.0,0.5,1.0609854219281944,0.5,True,-0.16431391760504033
2017-01-25,-0.0004256379283117395,1.0244438207699995,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,True,SZ50/ZZ1000_1,0.5010473750214021,1.0020947500428041,0.19977717699220085,-0.0003298270628595069,0.19168495378981176,9.584247689490588e-05,SZ50/ZZ1000_1,1,True,-0.0008512126337382186,-0.0006596541257190138,0.0,1.0020947500428041,40.69556326560778,1.0,False,False,False,80,40.85079330310535,0.9962000728762893,False,-0.0006596541257190138,-0.0006596541257190138,1.0020947500428041,0.08358708493147904,True,1.0,False,False,False,0.0,0.5,1.060082297732837,0.5,True,-0.1650252641562142
2017-01-26,-0.0022663687159053536,1.022122053343404,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.5010473750214021,1.0011153576757563,0.1987371770671561,-0.0022663687159053024,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.004532737431810596,-0.004532737431810605,0.0,1.0020947500428041,38.539213457070055,1.0,False,False,False,80,40.85079330310535,0.943414076958462,False,-0.004532737431810605,-0.004532737431810605,1.0020947500428041,0.08031044703473911,True,1.0,False,False,False,0.0,0.5,1.0552772230211036,0.5,True,-0.16880998539598946
2017-02-03,-0.003653623294080477,1.0183876043999152,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.5010473750214021,1.0063542360391744,0.18340129056349383,-0.0036536232940805164,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.007307246588161065,-0.007307246588161033,0.0,1.0020947500428041,34.6763978695707,1.0,False,False,False,80,40.85079330310535,0.8488549441935735,False,-0.007307246588161033,-0.007307246588161033,1.0020947500428041,0.07297419042113362,True,1.0,False,False,False,0.0,0.5,1.0475660521336185,0.5,True,-0.17488369579431828
2017-02-06,-0.005132716709584706,1.0131605093259777,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.5010473750214021,1.0905048671441038,0.18213502415048421,-0.005132716709584683,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.010265433419169412,-0.010265433419169367,0.0,1.0020947500428041,29.41502654615418,1.0,False,False,False,80,40.85079330310535,0.7200601057585372,False,-0.010265433419169367,-0.010265433419169367,1.0020947500428041,0.06291768397084607,True,1.0,False,False,False,0.0,0.5,1.0368123325732588,0.5,True,-0.18335387227821276
2017-02-07,-0.0015181410910198867,1.0116223887249713,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.5010473750214021,1.0980864385246154,0.1821876220254731,-0.0015181410910198897,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.0030362821820397734,-0.0030362821820397795,0.0,1.0020947500428041,23.296898449076817,1.0,False,False,False,80,40.85079330310535,0.5702924365805611,False,-0.0030362821820397795,-0.0030362821820397795,1.0020947500428041,0.05020038752155509,True,1.0,False,False,False,0.0,0.5,1.0336642777617475,0.5,True,-0.18583344036484617
2017-02-08,-0.001727532702987311,1.0098747779653747,SZ50/ZZ1000,1,SZ50/ZZ1000_1,SZ50,ZZ1000,SZ50,ZZ1000,False,False,False,,0.5010473750214021,1.0977694191103522,0.18223625771287516,-0.0017275327029872979,0.0,0.0,SZ50/ZZ1000_1,1,False,-0.003455065405974622,-0.0034550654059745957,0.0,1.0020947500428041,14.980318848918472,1.0,False,False,False,80,40.85079330310535,0.36670815026203457,False,-0.0034550654059745957,-0.0034550654059745957,1.0020947500428041,0.04517449417791841,True,1.0,False,False,False,0.0,0.5,1.0300929000742611,0.5,True,-0.188646439079743
2017-02-09,-0.00322652507897192,1.0066163916676483,HS300/ZZ1000,1,HS300/ZZ1000_1,HS300,ZZ1000,HS300,ZZ1000,True,False,True,HS300/ZZ1000_1,0.6106049266228801,1.3211545189529919,0.1515828875342788,-0.0026175184219929567,1.2212098532457603,0.0006106049266228801,HS300/ZZ1000_1,1,True,-0.006449853618655799,-0.0052350368439859135,0.0,1.2212098532457603,8.173002593219751,1.0,False,False,False,81,8.173002593219751,1.0,False,-0.0052350368439859135,-0.0052350368439859135,1.2212098532457603,0.03229173742903124,True,1.0,False,False,False,0.0,0.5,1.0234489516551655,0.5,True,-0.19387955078065378
2017-02-10,-0.001743964502149753,1.004860888413298,ZZ1000/CYB,-1,ZZ1000/CYB_-1,ZZ1000,CYB,CYB,ZZ1000,True,True,True,ZZ1000/CYB_-1,0.7255223626681501,1.5,0.0691175551441264,-0.001019181578508412,1.4510447253363001,0.0007255223626681501,ZZ1000/CYB_-1,-1,True,-0.0034864501262458214,-0.002038363157016824,0.0,1.4510447253363001,7.631976659209236,1.0,False,False,False,82,7.631976659209236,1.0,False,-0.002038363157016824,-0.002038363157016824,1.4510447253363001,0.023700570315203118,False,1.0,False,False,False,0.0,0.5,1.019880747928461,0.5,True,-0.19669004952260405
2017-02-13,-0.0007126697673570659,1.0041447544377262,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,True,False,True,SZ50/CYB_-1,0.49014936780666274,1.0652390660869513,0.18618798743279397,1.286192692655387e-05,1.4510447253363001,0.0007255223626681501,SZ50/CYB_-1,-1,True,-0.0014253581979457586,2.572385385310774e-05,0.0,0.9802987356133255,16.49927317191361,1.0,False,False,False,83,16.49927317191361,1.0,False,2.572385385310774e-05,2.572385385310774e-05,0.9802987356133255,0.06605305256993965,False,1.0,False,False,False,0.0,0.5,1.0184270525434742,0.5,True,-0.1978350539460083
2017-02-14,9.5412751675239e-05,1.0042405626518274,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.49014936780666274,1.0741831562693678,0.18563414249133184,9.541275167524374e-05,0.0,0.0,SZ50/CYB_-1,-1,False,0.000190825503350478,0.00019082550335048747,0.0,0.9802987356133255,22.584003218477484,1.0,False,False,False,83,22.584003218477484,1.0,False,0.00019082550335048747,0.00019082550335048747,0.9802987356133255,0.06346937517079598,False,1.0,False,False,False,0.0,0.5,1.0186213943984015,0.5,True,-0.1976819804164075
2017-02-15,-0.004963957848745926,0.9992555548288228,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,True,False,True,SZ50/ZZ1000_-1,0.5010473750214021,1.067169910634121,0.1860096573421445,-0.00446514772427086,1.0020947500428041,0.0005010473750214021,SZ50/ZZ1000_-1,-1,True,-0.009923441196399208,-0.00893029544854172,0.0,1.0020947500428041,31.15666215499498,1.0,False,False,False,84,31.15666215499498,1.0,False,-0.00893029544854172,-0.00893029544854172,1.0020947500428041,0.03423561749750448,False,1.0,False,False,False,0.0,0.5,1.0085131648896948,0.5,True,-0.20564373610455677
2017-02-16,0.0022463898389206705,1.0015002723536752,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0752129908616614,0.18736052777456103,0.002246389838920654,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.004492779677841341,0.004492779677841308,0.0,1.0020947500428041,38.95624630115134,1.0,False,False,False,84,38.95624630115134,1.0,False,0.004492779677841308,0.004492779677841308,1.0020947500428041,0.041434565723858396,False,1.0,False,False,False,0.0,0.5,1.0130441923417466,0.5,True,-0.20207486842516142
2017-02-17,-0.0014015206173521033,1.0000966490736878,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0674606993029356,0.18737455229707375,-0.0014015206173520818,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.0028030412347042066,-0.0028030412347041637,0.0,1.0020947500428041,41.516733451537846,1.0,False,False,False,84,41.516733451537846,1.0,False,-0.0028030412347041637,-0.0028030412347041637,1.0020947500428041,0.034756166017287926,False,1.0,False,False,False,0.0,0.5,1.010204587698035,0.5,True,-0.2043114854711725
2017-02-20,-0.002277703555088273,0.9978187253806607,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.067380802505717,0.18737390483803412,-0.0022777035550882877,0.0,0.0,SZ50/ZZ1000_-1,-1,False,-0.004555407110176546,-0.004555407110176575,0.0,1.0020947500428041,37.88047935549766,1.0,False,False,False,84,41.516733451537846,0.9124147351263857,False,-0.004555407110176575,-0.004555407110176575,1.0020947500428041,0.03570009190289869,False,1.0,False,False,False,0.0,0.5,1.0056026945365024,0.5,True,-0.20793617058774294
2017-02-21,0.004336044454188892,1.0021453117311334,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0673844907746353,0.1908317877910223,0.004336044454188822,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.008672088908377562,0.008672088908377644,0.0,1.0020947500428041,36.3310626692774,1.0,False,False,False,84,41.516733451537846,0.8750944414180938,False,0.008672088908377644,0.008672088908377644,1.0020947500428041,0.03829356573551346,False,1.0,False,False,False,0.0,0.5,1.014323370510027,0.5,True,-0.2010673226379699
2017-02-22,0.0015404140761887675,1.0036890304757107,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0480434225089255,0.18966752631752998,0.001540414076188755,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.003080828152377535,0.00308082815237751,0.0,1.0020947500428041,33.550278758332716,1.0,False,False,False,84,41.516733451537846,0.8081146075111061,False,0.00308082815237751,0.00308082815237751,1.0020947500428041,0.02764930891113071,False,1.0,False,False,False,0.0,0.5,1.0174483265055088,0.5,True,-0.1986059483536986
2017-02-23,0.0023924907339052393,1.0060903471808462,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0544767672309494,0.1911049186041158,0.002392490733905234,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.0047849814678104785,0.004784981467810468,0.0,1.0020947500428041,31.072049112794755,1.0,False,False,False,84,41.516733451537846,0.7484222993859792,False,0.004784981467810468,0.004784981467810468,1.0020947500428041,0.02281182206465293,False,1.0,False,False,False,0.0,0.5,1.0223167978922925,0.5,True,-0.1947712926681574
2017-02-24,0.0012932737564972374,1.0073914974235203,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.046545538758795,0.19190322311440614,0.001293273756497177,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.002586547512994253,0.002586547512994354,0.0,1.0020947500428041,29.952593993929295,1.0,False,False,False,84,41.516733451537846,0.7214583495325498,False,0.002586547512994354,0.002586547512994354,1.0020947500428041,0.016494312954270507,False,1.0,False,False,False,0.0,0.5,1.024961068863373,0.5,True,-0.19268853035781663
2017-02-27,0.00014755164826896205,1.0075401396994172,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0421919796561565,0.191747433432287,0.0001475516482688619,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.00029510329653770206,0.0002951032965377238,0.0,1.0020947500428041,29.318057737253532,1.0,False,False,False,84,41.516733451537846,0.7061744819465691,False,0.0002951032965377238,0.0002951032965377238,1.0020947500428041,0.012662417239622803,False,1.0,False,False,False,0.0,0.5,1.0252635382536175,0.5,True,-0.19245029008179249
2017-02-28,0.0018116852415874796,1.0093654853008176,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.0430387328789321,0.1929912991520646,0.0018116852415875281,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.003623370483174959,0.0036233704831750563,0.0,1.0020947500428041,27.744897348785717,1.0,False,False,False,84,41.516733451537846,0.6682822814365228,False,0.0036233704831750563,0.0036233704831750563,1.0020947500428041,0.011289148805927907,False,1.0,False,False,False,0.0,0.5,1.0289784478956012,0.5,True,-0.1895242382991783
2017-03-01,0.0008253414137004977,1.0101985564373963,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.5010473750214021,1.036316149374242,0.19361349828100244,0.0008253414137004109,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.0016506828274007734,0.0016506828274008218,0.0,1.0020947500428041,25.94923220164177,1.0,False,False,False,84,41.516733451537846,0.625030681470451,False,0.0016506828274008218,0.0016506828274008218,1.0020947500428041,0.006702961961714493,False,1.0,False,False,False,0.0,0.5,1.030676964949308,0.5,True,-0.18818639987731423
