date,return,nav,top_pair,direction,holding,pair_a,pair_b,long_leg,short_leg,pair_changed,direction_changed,is_signal,target,weight,scale_raw,realized_vol,return_before_dk_execution_cost,dk_execution_turnover,dk_execution_cost,actual_position,actual_direction,scale_rebalanced,dk_overlay_execution_cost,same_side_overheat_tc,raw_return,return_before_dk_overlay,base_weight,active_score_overlay,overlay_scale,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_overheat_return,return_before_dk_overheat,pre_overheat_weight,same_side_overheat_abs_bias,same_side_overheat_signal,same_side_overheat_scale,same_side_overheat_on,same_side_overheat_triggered,same_side_overheat_recovered,dk_total_overlay_scale,raw_nav,risk_gate_scale,risk_gate_on,risk_gate_base_dd
2017-07-17,0.0,0.9351605318664625,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,0.0,,1.0,False,False,False,90,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.939265397388081,0.5,True,-0.21433367043261387
2017-07-18,0.0,0.9351605318664625,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,0.0,,1.0,False,False,False,90,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.939265397388081,0.5,True,-0.21433367043261387
2017-07-19,0.0,0.9351605318664625,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,0.0,,1.0,False,False,False,90,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.939265397388081,0.5,True,-0.21433367043261387
2017-07-20,-0.00017814758740630765,0.9349939352738729,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,True,True,True,SZ50/CYB_1,0.4099906199445686,0.8229805091946987,0.24015718548806275,0.00023193812499409767,0.8199812398891372,0.0004099906199445686,SZ50/CYB_1,1,True,0.0,0.0,-0.0003564853597235462,0.00046387624998819535,0.8199812398891372,48.29058270523129,1.0,False,False,False,91,48.29058270523129,1.0,False,0.00046387624998819535,0.00046387624998819535,0.8199812398891372,0.14843606349163507,True,1.0,False,False,False,0.5,0.9389305630250172,0.5,True,-0.21461374897673235
2017-07-21,-0.004408077603570537,0.9308724094483178,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.8327879076095402,0.24120008610693258,-0.004408077603570528,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,-0.008816155207141074,-0.008816155207141055,0.8199812398891372,54.01151805821457,1.0,False,False,False,91,54.01151805821457,1.0,False,-0.008816155207141055,-0.008816155207141055,0.8199812398891372,0.14513100443653482,True,1.0,False,False,False,0.5,0.9306528054526603,0.5,True,-0.22153783606330824
2017-07-24,0.0032552078348848656,0.9339025926088321,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.8291871003368253,0.23946555386687107,0.0032552078348849108,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,0.006510415669769731,0.0065104156697698215,0.8199812398891372,58.444198133523635,1.0,False,False,False,91,58.444198133523635,1.0,False,0.0065104156697698215,0.0065104156697698215,0.8199812398891372,0.12911114965400872,True,1.0,False,False,False,0.5,0.9367117420603944,0.5,True,-0.21646972379289187
2017-07-25,-0.0021488953092145824,0.9318957337083117,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.8351931907133014,0.23711834291190909,-0.002148895309214546,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,-0.004297790618429054,-0.004297790618429092,0.8199812398891372,61.24871895090889,1.0,False,False,False,91,61.24871895090889,1.0,False,-0.004297790618429092,-0.004297790618429092,0.8199812398891372,0.13418505215502052,True,1.0,False,False,False,0.5,0.932685951123195,0.5,True,-0.2198371728632299
2017-07-26,0.0005816658671020658,0.9324377856483078,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.8434606852591797,0.235068064802457,0.0005816658671019768,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,0.0011633317342039096,0.0011633317342039536,0.8199812398891372,62.245556973973436,1.0,False,False,False,91,62.245556973973436,1.0,False,0.0011633317342039536,0.0011633317342039536,0.8199812398891372,0.12433470990236772,True,1.0,False,False,False,0.5,0.9337709742881828,0.5,True,-0.21892958468857537
2017-07-27,-0.014779849477520979,0.9186564955292729,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.8508174011985551,0.24955946406512672,-0.014779849477520948,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,-0.029559698955041847,-0.029559698955041895,0.8199812398891372,57.21728554257737,1.0,False,False,False,91,62.245556973973436,0.9192187896479339,False,-0.029559698955041895,-0.029559698955041895,0.8199812398891372,0.12191104868368141,True,1.0,False,False,False,0.5,0.906168985395268,0.5,True,-0.24201779102787058
2017-07-28,0.0018741018083590077,0.9203781513288051,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.8014122034971459,0.2501328738887687,0.0018741018083589845,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,0.0037482036167180155,0.003748203616717969,0.8199812398891372,51.80623546319663,1.0,False,False,False,91,62.245556973973436,0.8322880857963602,False,0.003748203616717969,0.003748203616717969,0.8199812398891372,0.07965060528757051,True,1.0,False,False,False,0.5,0.9095654912636842,0.5,True,-0.23917671937079332
2017-07-31,-0.0002572621044009127,0.9201413729087496,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.7995750294259114,0.24903959365866943,-0.00025726210440093046,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,-0.0005145242088018254,-0.0005145242088018609,0.8199812398891372,41.909595681936324,1.0,False,False,False,91,62.245556973973436,0.6732945726465243,False,-0.0005145242088018609,-0.0005145242088018609,0.8199812398891372,0.0813370088583878,True,1.0,False,False,False,0.5,0.9090974977989383,0.5,True,-0.23956818136729718
2017-08-01,0.005661180988426162,0.925350459755725,SZ50/CYB,1,SZ50/CYB_1,SZ50,CYB,SZ50,CYB,False,False,False,,0.4099906199445686,0.803085152291557,0.25174976131025045,0.005661180988426056,0.0,0.0,SZ50/CYB_1,1,False,0.0,0.0,0.011322361976852102,0.011322361976852113,0.8199812398891372,31.16201055918981,1.0,False,False,False,91,62.245556973973436,0.5006302790770993,False,0.011322361976852113,0.011322361976852113,0.8199812398891372,0.07741191960579896,True,1.0,False,False,False,0.5,0.9193906287412684,0.5,True,-0.23095829705802173
2017-08-02,0.0021073895390115727,0.9273005336345338,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,True,False,True,ZZ500/CYB_1,0.75,1.5,0.12756728593329628,0.0028595341896537896,1.5,0.00075,ZZ500/CYB_1,1,True,0.0,0.0,0.004210489776738768,0.005719068379307579,1.5,31.563482738639976,1.0,False,False,False,92,31.563482738639976,1.0,False,0.005719068379307579,0.005719068379307579,1.5,0.06404719620207722,True,1.0,False,False,False,0.5,0.923261713584413,0.5,True,-0.22772025482989877
2017-08-03,-0.0023928929713343816,0.925081602705285,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,0.75,1.5,0.12851446490926977,-0.002392892971334326,0.0,0.0,ZZ500/CYB_1,1,False,0.0,0.0,-0.004785785942668652,-0.004785785942668652,1.5,25.014362246063367,1.0,False,False,False,92,31.563482738639976,0.7925095735851994,False,-0.004785785942668652,-0.004785785942668652,1.5,0.0666548886457139,True,1.0,False,False,False,0.5,0.9188431806541365,0.5,True,-0.23141622037814158
2017-08-04,0.0014311730098768294,0.9264055545270105,ZZ500/CYB,1,ZZ500/CYB_1,ZZ500,CYB,ZZ500,CYB,False,False,False,,0.75,1.5,0.12779835800492448,0.0014311730098767739,0.0,0.0,ZZ500/CYB_1,1,False,0.0,0.0,0.0028623460197536588,0.0028623460197535477,1.5,18.603569229595017,1.0,False,False,False,92,31.563482738639976,0.5894016634235534,False,0.0028623460197535477,0.0028623460197535477,1.5,0.06182162018581483,True,1.0,False,False,False,0.5,0.9214732277750597,0.5,True,-0.2292162676556937
2017-08-07,-0.0007500000000000284,0.9257107503611152,none,0,none_0,,,,,True,True,True,none_0,0.0,0.0,,0.0,1.5,0.00075,none,0,True,0.0,0.0,-0.0014999999999999458,0.0,0.0,,1.0,False,False,False,93,,,False,0.0,0.0,0.0,,False,0.0,True,True,False,0.0,0.9200910179333972,0.5,True,-0.23037244325421002
2017-08-08,0.0,0.9257107503611152,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,0.0,,1.0,False,False,False,93,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.9200910179333972,0.5,True,-0.23037244325421002
2017-08-09,0.0,0.9257107503611152,none,0,none_0,,,,,False,False,False,,0.0,0.0,,0.0,0.0,0.0,none,0,False,0.0,0.0,0.0,0.0,0.0,,1.0,False,False,False,93,,,False,0.0,0.0,0.0,,False,0.0,True,False,False,0.0,0.9200910179333972,0.5,True,-0.23037244325421002
2017-08-10,-0.0011765425895181592,0.9246216122377405,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,True,True,True,SZ50/CYB_-1,0.4099906199445686,0.7865838403474397,0.25412585768771906,-0.000766866377595194,0.8199812398891372,0.0004099906199445686,SZ50/CYB_-1,-1,True,0.0,0.0,-0.002352456362993305,-0.001533732755190388,0.8199812398891372,55.302964802543535,1.0,False,False,False,94,55.302964802543535,1.0,False,-0.001533732755190388,-0.001533732755190388,0.8199812398891372,0.035816300636215104,False,1.0,False,False,False,0.5,0.9179265439637267,0.5,True,-0.2321829584972117
2017-08-11,0.003754745669502846,0.9280933312322189,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7870116084202999,0.25508144201474003,0.0037547456695027678,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.00750949133900547,0.0075094913390055355,0.8199812398891372,60.57704616262089,1.0,False,False,False,94,60.57704616262089,1.0,False,0.0075094913390055355,0.0075094913390055355,0.8199812398891372,0.0356348110719622,False,1.0,False,False,False,0.5,0.9248197053954655,0.5,True,-0.22641704307410582
2017-08-14,0.008701725680432038,0.9361693448064401,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.784063310997132,0.2580387571186958,0.008701725680432027,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.017403451360864075,0.017403451360864054,0.8199812398891372,63.24978804546499,1.0,False,False,False,94,63.24978804546499,1.0,False,0.017403451360864054,0.017403451360864054,0.8199812398891372,0.023968096272269257,False,1.0,False,False,False,0.5,0.9409147601558842,0.5,True,-0.2129540297096526
2017-08-15,-0.0010184918292033274,0.9352158639780042,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7750773652502193,0.257949715879651,-0.0010184918292032881,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.0020369836584065437,-0.0020369836584065762,0.8199812398891372,65.0382004454716,1.0,False,False,False,94,65.0382004454716,1.0,False,-0.0020369836584065762,-0.0020369836584065762,0.8199812398891372,0.0011610153460024364,False,1.0,False,False,False,0.5,0.9389981321654931,0.5,True,-0.2145572294895487
2017-08-16,0.007679157269076864,0.9423975336780268,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.775344912933775,0.26020009371824326,0.0076791572690768,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.015358314538153506,0.0153583145381536,0.8199812398891372,67.63176332933784,1.0,False,False,False,94,67.63176332933784,1.0,False,0.0153583145381536,0.0153583145381536,0.8199812398891372,0.002052729000984632,False,1.0,False,False,False,0.5,0.9534195608300294,0.5,True,-0.20249415236833046
2017-08-17,0.0004095447524086193,0.9427834876426274,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7686392312239876,0.2600661933800606,0.000409544752408673,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.0008190895048172386,0.000819089504817346,0.8199812398891372,69.47722982294063,1.0,False,False,False,94,69.47722982294063,1.0,False,0.000819089504817346,0.000819089504817346,0.8199812398891372,0.017460103330204424,True,1.0,False,False,False,0.5,0.9542004967859927,0.5,True,-0.20184092369850504
2017-08-18,-0.004038382308228283,0.9389761674856417,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7690349806740168,0.26229080340716143,-0.004038382308228242,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.008076764616456455,-0.008076764616456483,0.8199812398891372,68.99117959320093,1.0,False,False,False,94,69.47722982294063,0.9930041794847264,False,-0.008076764616456483,-0.008076764616456483,0.8199812398891372,0.018986798854629172,True,1.0,False,False,False,0.5,0.9464936439765465,0.5,True,-0.20828746668428055
2017-08-21,0.0011099734570567676,0.9400184061083596,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7625124381106658,0.25432831811821716,0.0011099734570568314,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.0022199469141137573,0.002219946914113663,0.8199812398891372,67.23913546156632,1.0,False,False,False,94,69.47722982294063,0.9677866494234444,False,0.002219946914113663,0.002219946914113663,0.8199812398891372,0.010162949935693666,True,1.0,False,False,False,0.5,0.9485948096207205,0.5,True,-0.20652990688908102
2017-08-22,-0.007385342675865103,0.9330760480576289,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7863851004866701,0.2538210608641661,-0.007385342675865138,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.014770685351730317,-0.014770685351730276,0.8199812398891372,62.22817092973777,1.0,False,False,False,94,69.47722982294063,0.895662810511059,False,-0.014770685351730276,-0.014770685351730276,0.8199812398891372,0.013276335144418283,True,1.0,False,False,False,0.5,0.9345834141615283,0.5,True,-0.2182500039704306
2017-08-23,-0.004229784497131406,0.9291293374549101,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.7879566782956251,0.2563934814914845,-0.004229784497131457,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.008459568994262923,-0.008459568994262914,0.8199812398891372,56.71024893282788,1.0,False,False,False,94,69.47722982294063,0.8162422289626575,False,-0.008459568994262914,-0.008459568994262914,0.8199812398891372,0.004036088116946557,False,1.0,False,False,False,0.5,0.9266772412885351,0.5,True,-0.2248632719981074
2017-08-24,-0.0005753723867070182,0.9285947420904591,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.780051032641571,0.24954186999330888,-0.000575372386707033,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.0011507447734140364,-0.001150744773414066,0.8199812398891372,53.2021452457243,1.0,False,False,False,94,69.47722982294063,0.7657493740223582,False,-0.001150744773414066,-0.001150744773414066,0.8199812398891372,0.013668634678730474,False,1.0,False,False,False,0.5,0.9256108722964806,0.5,True,-0.22575525653653683
2017-08-25,-0.005357582322869647,0.9236197193151255,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.8014687074572405,0.24258474576537362,-0.005357582322869631,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.010715164645739295,-0.010715164645739262,0.8199812398891372,47.18647742945632,1.0,False,False,False,94,69.47722982294063,0.6791646349416749,False,-0.010715164645739262,-0.010715164645739262,0.8199812398891372,0.014757723920974852,False,1.0,False,False,False,0.5,0.9156927994019375,0.5,True,-0.23405141643884608
2017-08-28,0.0021950552796343725,0.9256471156563826,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.4099906199445686,0.8244541484625695,0.1867959859622346,0.0021950552796342654,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.004390110559268523,0.004390110559268531,0.8199812398891372,41.21887574221634,1.0,False,False,False,94,69.47722982294063,0.5932717215015719,False,0.004390110559268531,0.004390110559268531,0.8199812398891372,0.027009560344027017,False,1.0,False,False,False,0.5,0.9197127920296381,0.5,True,-0.23068881747429748
2017-08-29,-0.003910992446679584,0.9220269167787597,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,True,SZ50/CYB_-1,0.5353434094682177,1.0706868189364354,0.18597927394362504,-0.0037861142571394965,0.2507055790472982,0.00012535278952364908,SZ50/CYB_-1,-1,True,0.0,0.0,-0.007821035693391876,-0.007572228514278993,1.0706868189364354,32.31015823574306,1.0,False,False,False,94,69.47722982294063,0.46504672564067306,False,-0.007572228514278993,-0.007572228514278993,1.0706868189364354,0.020504345450899075,False,1.0,False,False,False,0.5,0.9125196854555052,0.5,True,-0.23670562769215642
2017-08-30,0.0018605094967532043,0.9237423566136886,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,True,False,True,HS300/CYB_-1,0.6409016071690697,1.2856768948880957,0.15480556039454907,0.0025030152904447957,1.2818032143381395,0.0006409016071690697,HS300/CYB_-1,-1,True,0.0,0.0,0.0037178106204618366,0.0050060305808895915,1.2818032143381395,27.21045759810624,1.0,False,False,False,95,27.21045759810624,1.0,False,0.0050060305808895915,0.0050060305808895915,1.2818032143381395,0.011705822968903767,False,1.0,False,False,False,0.5,0.9159122608334722,0.5,True,-0.23386784376825165
2017-08-31,0.0015197325350506663,0.9251461979270389,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,True,False,True,ZZ500/CYB_-1,0.6860814832466406,1.4629440641455724,0.13651056287197533,0.0022073284254574867,1.3721629664932813,0.0006860814832466407,ZZ500/CYB_-1,-1,True,0.0,0.0,0.0030364362557810942,0.004414656850914973,1.3721629664932813,26.93639501384288,1.0,False,False,False,96,26.93639501384288,1.0,False,0.004414656850914973,0.004414656850914973,1.3721629664932813,0.010542861557060412,False,1.0,False,False,False,0.5,0.9186933700293815,0.5,True,-0.23154153231234975
2017-09-01,-5.843508973268907e-05,0.9250921369259472,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,0.6860814832466406,1.465088091297136,0.13628935020999725,-5.843508973271291e-05,0.0,0.0,ZZ500/CYB_-1,-1,False,0.0,0.0,-0.00011687017946537814,-0.00011687017946542582,1.3721629664932813,23.437584894889525,1.0,False,False,False,96,26.93639501384288,0.8701084492874684,False,-0.00011687017946542582,-0.00011687017946542582,1.3721629664932813,0.006448603909498418,False,1.0,False,False,False,0.5,0.9185860021703525,0.5,True,-0.23163134219138004
2017-09-04,0.00274312388261877,0.9276297792603716,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,0.6860814832466406,1.4674660910176487,0.1345124957620199,0.0027431238826187607,0.0,0.0,ZZ500/CYB_-1,-1,False,0.0,0.0,0.00548624776523754,0.0054862477652375214,1.3721629664932813,19.68068037515058,1.0,False,False,False,96,26.93639501384288,0.7306352748775953,False,0.0054862477652375214,0.0054862477652375214,1.3721629664932813,0.0056869226795921435,False,1.0,False,False,False,0.5,0.9236255925719381,0.5,True,-0.2274158813595989
2017-09-05,-0.0002609418820338494,0.9273877217999408,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,True,ZZ500/CYB_-1,0.7434253556407164,1.4868507112814329,0.1341084801553987,-0.00020360968540753162,0.11468774478815158,5.734387239407579e-05,ZZ500/CYB_-1,-1,True,0.0,0.0,-0.0005218604125319937,-0.00040721937081506323,1.4868507112814329,17.48560907088388,1.0,False,False,False,96,26.93639501384288,0.6491443662709079,False,-0.00040721937081506323,-0.00040721937081506323,1.4868507112814329,0.0009349820662962749,False,1.0,False,False,False,0.5,0.9231435889391734,0.5,True,-0.22781906242646832
2017-09-06,0.002989545774945812,0.9301601898453844,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,0.7434253556407164,1.4913300021613045,0.13430936452544331,0.002989545774945914,0.0,0.0,ZZ500/CYB_-1,-1,False,0.0,0.0,0.005979091549891846,0.005979091549891828,1.4868507112814329,14.770126733022156,1.0,False,False,False,96,26.93639501384288,0.5483334620475993,False,0.005979091549891828,0.005979091549891828,1.4868507112814329,0.0004629657581172175,False,1.0,False,False,False,0.5,0.9286631489711364,0.5,True,-0.22320212190763478
2017-09-07,0.0005857942577180975,0.9307050723433538,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,0.7434253556407164,1.4890994437108842,0.09943501672059807,0.0005857942577181289,0.0,0.0,ZZ500/CYB_-1,-1,False,0.0,0.0,0.001171588515436195,0.0011715885154362578,1.4868507112814329,12.224032243512323,1.0,False,False,False,96,26.93639501384288,0.4538109957635486,False,0.0011715885154362578,0.0011715885154362578,1.4868507112814329,0.004190529329755166,True,1.0,False,False,False,0.5,0.9297511600511799,0.5,True,-0.22229203443484657
2017-09-08,-0.003775615829304857,0.9271910875397998,ZZ500/CYB,-1,ZZ500/CYB_-1,ZZ500,CYB,CYB,ZZ500,False,False,False,,0.7434253556407164,1.5,0.09825021595443315,-0.0037756158293048205,0.0,0.0,ZZ500/CYB_-1,-1,False,0.0,0.0,-0.007551231658609603,-0.007551231658609641,1.4868507112814329,10.593532464048193,1.0,False,False,False,96,26.93639501384288,0.3932795186068541,False,-0.007551231658609641,-0.007551231658609641,1.4868507112814329,0.005713738235156973,True,1.0,False,False,False,0.5,0.9227303936567723,0.5,True,-0.22816468744557505
2017-09-11,-0.0007434253556407588,0.9265017901757986,ZZ500/CYB,0,none_0,,,,,True,True,True,none_0,0.0,1.5,0.09466251032630459,0.0,1.4868507112814329,0.0007434253556407165,none,0,True,0.0,0.0,-0.0014868507112814067,-0.008308048865339559,0.0,9.141938999953807,0.0,True,True,False,96,26.93639501384288,0.33938984764871744,False,-0.008308048865339559,-0.008308048865339559,0.0,0.001437947185551458,True,1.0,False,False,False,0.0,0.9213584313146428,0.5,True,-0.22931229132903874
2017-09-12,-0.007856655807621404,0.9192225845052423,HS300/CYB,-1,HS300/CYB_-1,HS300,CYB,CYB,HS300,True,True,True,HS300/CYB_-1,0.75,1.5,0.12206178848652348,-0.007111989799971408,1.5,0.00075,HS300/CYB_-1,-1,True,0.0,0.0,-0.017181307661143008,-0.014223979599942815,1.5,13.383356800808176,1.0,False,False,True,97,13.383356800808176,1.0,False,-0.014223979599942815,-0.014223979599942815,1.5,0.03000294739240139,True,1.0,False,False,False,0.5,0.9055282886400378,0.5,True,-0.2425537139623759
2017-09-13,0.0016938598392584048,0.920779618724475,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,True,False,True,SZ50/CYB_-1,0.626565601160685,1.2212293420474727,0.16262540122302488,0.002445694109840813,1.5,0.00075,SZ50/CYB_-1,-1,True,0.0,0.0,0.003384051137352184,0.004891388219681626,1.25313120232137,19.773072919426326,1.0,False,False,False,98,19.773072919426326,1.0,False,0.004891388219681626,0.004891388219681626,1.25313120232137,0.02572154100418267,True,1.0,False,False,False,0.5,0.9085926426751146,0.5,True,-0.23999047699662712
2017-09-14,0.0004125765083182742,0.921159510764499,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.626565601160685,1.2298201787414471,0.15231863634176096,0.0004125765083182986,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,0.0008251530166365484,0.0008251530166365972,1.25313120232137,25.373295154931572,1.0,False,False,False,98,25.373295154931572,1.0,False,0.0008251530166365972,0.0008251530166365972,1.25313120232137,0.03011878086573283,True,1.0,False,False,False,0.5,0.9093423706351118,0.5,True,-0.23936335284604837
2017-09-15,-0.00016043986252090026,0.9210117200592322,SZ50/CYB,-1,SZ50/CYB_-1,SZ50,CYB,CYB,SZ50,False,False,False,,0.626565601160685,1.3130369651633123,0.15244592048199945,-0.0001604398625209155,0.0,0.0,SZ50/CYB_-1,-1,False,0.0,0.0,-0.0003208797250418005,-0.000320879725041831,1.25313120232137,29.65405572540148,1.0,False,False,False,98,29.65405572540148,1.0,False,-0.000320879725041831,-0.000320879725041831,1.25313120232137,0.03101231242762814,True,1.0,False,False,False,0.5,0.9090505811052536,0.5,True,-0.23960742572424376
2017-09-18,0.003401087649292922,0.9241441616451797,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,True,False,True,SZ50/ZZ1000_-1,0.742976201654442,1.5,0.12862268624065618,0.004147145081047391,1.485952403308884,0.0007429762016544421,SZ50/ZZ1000_-1,-1,True,0.0,0.0,0.006796012838385934,0.008294290162094781,1.485952403308884,36.23172712379711,1.0,False,False,False,99,36.23172712379711,1.0,False,0.008294290162094781,0.008294290162094781,1.485952403308884,0.031751216949923,True,1.0,False,False,False,0.5,0.9152285005251871,0.5,True,-0.2344397880272524
2017-09-19,-0.0023976353376061743,0.9219284009461768,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.742976201654442,1.5,0.12870996297825302,-0.002397635337606127,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.0,0.0,-0.004795270675212238,-0.004795270675212254,1.485952403308884,38.95905348728688,1.0,False,False,False,99,38.95905348728688,1.0,False,-0.004795270675212254,-0.004795270675212254,1.485952403308884,0.036925762823646346,True,1.0,False,False,False,0.5,0.9108397321355002,0.5,True,-0.2381108564618346
2017-09-20,0.008792353575520995,0.9300343214186103,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.742976201654442,1.5,0.1306415245003463,0.008792353575521031,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.0,0.0,0.01758470715104199,0.017584707151042062,1.485952403308884,41.11859298970185,1.0,False,False,False,99,41.11859298970185,1.0,False,0.017584707151042062,0.017584707151042062,1.485952403308884,0.03361982157205201,True,1.0,False,False,False,0.5,0.9268565820866365,0.5,True,-0.2247132589911578
2017-09-21,-0.011885768213670378,0.9189801490434705,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,SZ50,ZZ1000,ZZ1000,SZ50,False,False,False,,0.742976201654442,1.5,0.13807949899675662,-0.011885768213670355,0.0,0.0,SZ50/ZZ1000_-1,-1,False,0.0,0.0,-0.023771536427340756,-0.02377153642734071,1.485952403308884,39.52733892094519,1.0,False,False,False,99,41.11859298970185,0.9613008628686495,False,-0.02377153642734071,-0.02377153642734071,1.485952403308884,0.04459231040942924,True,1.0,False,False,False,0.5,0.9048237770826434,0.5,True,-0.24314301599668386
