date,window,variant,nav
2020-03-23,10Y,allowed_top5_only,2.043350551654486
2020-03-24,10Y,allowed_top5_only,2.0498563101917178
2020-03-25,10Y,allowed_top5_only,2.0339621493773405
2020-03-26,10Y,allowed_top5_only,2.0363365422397175
2020-03-27,10Y,allowed_top5_only,2.0642237596753077
2020-03-30,10Y,allowed_top5_only,2.095735144106054
2020-03-31,10Y,allowed_top5_only,2.084725333450578
2020-04-01,10Y,allowed_top5_only,2.086589561664559
2020-04-02,10Y,allowed_top5_only,2.062801902031339
2020-04-03,10Y,allowed_top5_only,2.0649956321592926
2020-04-07,10Y,allowed_top5_only,2.039258966303347
2020-04-08,10Y,allowed_top5_only,2.0353171608704614
2020-04-09,10Y,allowed_top5_only,2.0130531273614993
2020-04-10,10Y,allowed_top5_only,2.06037702977763
2020-04-13,10Y,allowed_top5_only,2.073441240389852
2020-04-14,10Y,allowed_top5_only,2.0668201548486094
2020-04-15,10Y,allowed_top5_only,2.0635276992321443
2020-04-16,10Y,allowed_top5_only,2.0510198236434563
2020-04-17,10Y,allowed_top5_only,2.0772290255028554
2020-04-20,10Y,allowed_top5_only,2.0519281902986655
2020-04-21,10Y,allowed_top5_only,2.037435277794632
2020-04-22,10Y,allowed_top5_only,2.035455165472856
2020-04-23,10Y,allowed_top5_only,2.035455165472856
2020-04-24,10Y,allowed_top5_only,2.035455165472856
2020-04-27,10Y,allowed_top5_only,2.035455165472856
2020-04-28,10Y,allowed_top5_only,2.035455165472856
2020-04-29,10Y,allowed_top5_only,2.035455165472856
2020-04-30,10Y,allowed_top5_only,2.035455165472856
2020-05-06,10Y,allowed_top5_only,2.035455165472856
2020-05-07,10Y,allowed_top5_only,2.035455165472856
2020-05-08,10Y,allowed_top5_only,2.035455165472856
2020-05-11,10Y,allowed_top5_only,2.035455165472856
2020-05-12,10Y,allowed_top5_only,2.035455165472856
2020-05-13,10Y,allowed_top5_only,2.035455165472856
2020-05-14,10Y,allowed_top5_only,2.035455165472856
2020-05-15,10Y,allowed_top5_only,2.035455165472856
2020-05-18,10Y,allowed_top5_only,2.035455165472856
2020-05-19,10Y,allowed_top5_only,2.035455165472856
2020-05-20,10Y,allowed_top5_only,2.035455165472856
2020-05-21,10Y,allowed_top5_only,2.018827653917859
2020-05-22,10Y,allowed_top5_only,2.018269484889358
2020-05-25,10Y,allowed_top5_only,2.0120217725653253
2020-05-26,10Y,allowed_top5_only,2.0736353032483663
2020-05-27,10Y,allowed_top5_only,2.032007764114629
2020-05-28,10Y,allowed_top5_only,2.010954207291251
2020-05-29,10Y,allowed_top5_only,2.03821985584559
2020-06-01,10Y,allowed_top5_only,2.05774147992524
2020-06-02,10Y,allowed_top5_only,2.0478607116266647
2020-06-03,10Y,allowed_top5_only,2.0416521011334394
2020-06-04,10Y,allowed_top5_only,2.051704206983
2020-06-05,10Y,allowed_top5_only,2.0439521159579264
2020-06-08,10Y,allowed_top5_only,2.0266936066075645
2020-06-09,10Y,allowed_top5_only,2.0242063439646962
2020-06-10,10Y,allowed_top5_only,2.0242063439646962
2020-06-11,10Y,allowed_top5_only,2.040000538968787
2020-06-12,10Y,allowed_top5_only,2.0349458286194935
2020-06-15,10Y,allowed_top5_only,2.0803523495667706
2020-06-16,10Y,allowed_top5_only,2.099014485555829
2020-06-17,10Y,allowed_top5_only,2.0980480114677738
2020-06-18,10Y,allowed_top5_only,2.0933396318277584
2020-06-19,10Y,allowed_top5_only,2.1214326421434477
2020-06-22,10Y,allowed_top5_only,2.151781446106303
2020-06-23,10Y,allowed_top5_only,2.193359547087864
2020-06-24,10Y,allowed_top5_only,2.1769832913155467
2020-06-29,10Y,allowed_top5_only,2.182246923487249
2020-06-30,10Y,allowed_top5_only,2.2420641384355218
2020-07-01,10Y,allowed_top5_only,2.1633391233573804
2020-07-02,10Y,allowed_top5_only,2.112633311466469
2020-07-03,10Y,allowed_top5_only,2.0941137701528603
2020-07-06,10Y,allowed_top5_only,2.006328945453576
2020-07-07,10Y,allowed_top5_only,2.00427121138571
2020-07-08,10Y,allowed_top5_only,2.00427121138571
2020-07-09,10Y,allowed_top5_only,2.00427121138571
2020-07-10,10Y,allowed_top5_only,2.00427121138571
2020-07-13,10Y,allowed_top5_only,2.00427121138571
2020-07-14,10Y,allowed_top5_only,2.00427121138571
2020-07-15,10Y,allowed_top5_only,2.00427121138571
2020-07-16,10Y,allowed_top5_only,2.00427121138571
2020-07-17,10Y,allowed_top5_only,2.00427121138571
2020-07-20,10Y,allowed_top5_only,1.9748148614755332
2020-07-21,10Y,allowed_top5_only,1.9733565173651162
2020-07-22,10Y,allowed_top5_only,1.9733565173651162
2020-07-23,10Y,allowed_top5_only,1.9733565173651162
2020-07-24,10Y,allowed_top5_only,1.953805351343944
2020-07-27,10Y,allowed_top5_only,1.9512466320295412
2020-07-28,10Y,allowed_top5_only,1.9579179382377572
2020-07-29,10Y,allowed_top5_only,1.9808206224229394
2020-07-30,10Y,allowed_top5_only,1.9848967894226992
2020-07-31,10Y,allowed_top5_only,2.0002970882176285
2020-08-03,10Y,allowed_top5_only,2.046455687435351
2020-08-04,10Y,allowed_top5_only,2.0134401616500406
2020-08-05,10Y,allowed_top5_only,2.053952445372633
2020-08-06,10Y,allowed_top5_only,2.051862216615542
2020-08-07,10Y,allowed_top5_only,2.051862216615542
2020-08-10,10Y,allowed_top5_only,2.051862216615542
2020-08-11,10Y,allowed_top5_only,2.051862216615542
2020-08-12,10Y,allowed_top5_only,2.051862216615542
2020-08-13,10Y,allowed_top5_only,2.051862216615542
2020-08-14,10Y,allowed_top5_only,2.051862216615542
2020-08-17,10Y,allowed_top5_only,2.051862216615542
2020-08-18,10Y,allowed_top5_only,2.051862216615542
2020-08-19,10Y,allowed_top5_only,2.072971902465359
2020-08-20,10Y,allowed_top5_only,2.0676445762026376
2020-08-21,10Y,allowed_top5_only,2.047783074958898
2020-08-24,10Y,allowed_top5_only,2.020414717846711
2020-08-25,10Y,allowed_top5_only,2.0147265974649
2020-08-26,10Y,allowed_top5_only,2.037684262703658
2020-08-27,10Y,allowed_top5_only,2.010818381870259
2020-08-28,10Y,allowed_top5_only,2.006893374644318
2020-08-31,10Y,allowed_top5_only,2.013800105676193
2020-09-01,10Y,allowed_top5_only,2.0041636311778435
2020-09-02,10Y,allowed_top5_only,1.9837569286133496
2020-09-03,10Y,allowed_top5_only,2.0018793707952094
2020-09-04,10Y,allowed_top5_only,1.9836998191993525
2020-09-07,10Y,allowed_top5_only,1.985186649335032
2020-09-08,10Y,allowed_top5_only,1.9982981334665244
2020-09-09,10Y,allowed_top5_only,2.0410555516422155
2020-09-10,10Y,allowed_top5_only,2.1510875359424113
2020-09-11,10Y,allowed_top5_only,2.126392332990332
2020-09-14,10Y,allowed_top5_only,2.11000065267073
2020-09-15,10Y,allowed_top5_only,2.1153015918294535
2020-09-16,10Y,allowed_top5_only,2.123070638773765
2020-09-17,10Y,allowed_top5_only,2.0931671184103617
2020-09-18,10Y,allowed_top5_only,2.1130412738186486
2020-09-21,10Y,allowed_top5_only,2.1120238590980778
2020-09-22,10Y,allowed_top5_only,2.0963991436029694
2020-09-23,10Y,allowed_top5_only,2.0618910591990494
2020-09-24,10Y,allowed_top5_only,2.077434800767701
2020-09-25,10Y,allowed_top5_only,2.0809923684929355
2020-09-28,10Y,allowed_top5_only,2.1113592073341523
2020-09-29,10Y,allowed_top5_only,2.072906251743995
2020-09-30,10Y,allowed_top5_only,2.0673126755406175
2020-10-09,10Y,allowed_top5_only,2.0307580664188816
2020-10-12,10Y,allowed_top5_only,2.029094144840167
2020-10-13,10Y,allowed_top5_only,2.026822699457829
2020-10-14,10Y,allowed_top5_only,2.026822699457829
2020-10-15,10Y,allowed_top5_only,2.026822699457829
2020-10-16,10Y,allowed_top5_only,2.023588329930874
2020-10-19,10Y,allowed_top5_only,2.0205529474359776
2020-10-20,10Y,allowed_top5_only,2.0439698818666985
2020-10-21,10Y,allowed_top5_only,2.0340579426800334
2020-10-22,10Y,allowed_top5_only,2.0194049117141284
2020-10-23,10Y,allowed_top5_only,1.9868015238779937
2020-10-26,10Y,allowed_top5_only,2.0056317483272585
2020-10-27,10Y,allowed_top5_only,2.0402103506827127
2020-10-28,10Y,allowed_top5_only,2.050844269950769
2020-10-29,10Y,allowed_top5_only,2.0802318362717838
2020-10-30,10Y,allowed_top5_only,2.101003203041714
2020-11-02,10Y,allowed_top5_only,2.1470143650406843
2020-11-03,10Y,allowed_top5_only,2.1437938434931234
2020-11-04,10Y,allowed_top5_only,2.1437938434931234
2020-11-05,10Y,allowed_top5_only,2.1437938434931234
2020-11-06,10Y,allowed_top5_only,2.1437938434931234
2020-11-09,10Y,allowed_top5_only,2.1437938434931234
2020-11-10,10Y,allowed_top5_only,2.1437938434931234
2020-11-11,10Y,allowed_top5_only,2.1437938434931234
2020-11-12,10Y,allowed_top5_only,2.1437938434931234
2020-11-13,10Y,allowed_top5_only,2.1437938434931234
2020-11-16,10Y,allowed_top5_only,2.1224695776862
2020-11-17,10Y,allowed_top5_only,2.120467715841032
2020-11-18,10Y,allowed_top5_only,2.120467715841032
2020-11-19,10Y,allowed_top5_only,2.120467715841032
2020-11-20,10Y,allowed_top5_only,2.1221038534906755
2020-11-23,10Y,allowed_top5_only,2.1238633726450136
2020-11-24,10Y,allowed_top5_only,2.1386838865731597
2020-11-25,10Y,allowed_top5_only,2.1479253949108967
2020-11-26,10Y,allowed_top5_only,2.1473453494289596
2020-11-27,10Y,allowed_top5_only,2.1442901518570334
2020-11-30,10Y,allowed_top5_only,2.1129196867185582
2020-12-01,10Y,allowed_top5_only,2.085758787020428
2020-12-02,10Y,allowed_top5_only,2.089097925820371
2020-12-03,10Y,allowed_top5_only,2.0626607346964114
2020-12-04,10Y,allowed_top5_only,2.0521112417597798
2020-12-07,10Y,allowed_top5_only,2.0379387109365954
2020-12-08,10Y,allowed_top5_only,2.0180204777704365
2020-12-09,10Y,allowed_top5_only,2.0161171297838796
2020-12-10,10Y,allowed_top5_only,2.0161171297838796
2020-12-11,10Y,allowed_top5_only,2.0161171297838796
2020-12-14,10Y,allowed_top5_only,2.0266629722466623
2020-12-15,10Y,allowed_top5_only,2.0513203345712103
2020-12-16,10Y,allowed_top5_only,2.0484390464528524
2020-12-17,10Y,allowed_top5_only,2.038740341999445
2020-12-18,10Y,allowed_top5_only,2.0431576550574975
2020-12-21,10Y,allowed_top5_only,2.1211522827548963
2020-12-22,10Y,allowed_top5_only,2.0987478513651
2020-12-23,10Y,allowed_top5_only,2.105553957214824
2020-12-24,10Y,allowed_top5_only,2.086137769654384
2020-12-25,10Y,allowed_top5_only,2.08231561588102
2020-12-28,10Y,allowed_top5_only,2.0737022651578148
2020-12-29,10Y,allowed_top5_only,2.0602178957424098
2020-12-30,10Y,allowed_top5_only,2.1217988980522566
2020-12-31,10Y,allowed_top5_only,2.1442258831721284
2021-01-04,10Y,allowed_top5_only,2.207079753032318
2021-01-05,10Y,allowed_top5_only,2.199365769582156
2021-01-06,10Y,allowed_top5_only,2.2234367540232185
2021-01-07,10Y,allowed_top5_only,2.220101598892184
2021-01-08,10Y,allowed_top5_only,2.220101598892184
2021-01-11,10Y,allowed_top5_only,2.220101598892184
2021-01-12,10Y,allowed_top5_only,2.220101598892184
2021-01-13,10Y,allowed_top5_only,2.220101598892184
2021-01-14,10Y,allowed_top5_only,2.220101598892184
2021-01-15,10Y,allowed_top5_only,2.220101598892184
2021-01-18,10Y,allowed_top5_only,2.220101598892184
2021-01-19,10Y,allowed_top5_only,2.206402214173429
2021-01-20,10Y,allowed_top5_only,2.189862026263503
2021-01-21,10Y,allowed_top5_only,2.187553235586918
2021-01-22,10Y,allowed_top5_only,2.187553235586918
2021-01-25,10Y,allowed_top5_only,2.187553235586918
2021-01-26,10Y,allowed_top5_only,2.187553235586918
2021-01-27,10Y,allowed_top5_only,2.187553235586918
2021-01-28,10Y,allowed_top5_only,2.187553235586918
2021-01-29,10Y,allowed_top5_only,2.187553235586918
2021-02-01,10Y,allowed_top5_only,2.179845049571153
2021-02-02,10Y,allowed_top5_only,2.1945058330513834
2021-02-03,10Y,allowed_top5_only,2.186705300403587
2021-02-04,10Y,allowed_top5_only,2.1577958563569233
2021-02-05,10Y,allowed_top5_only,2.1325653914213554
2021-02-08,10Y,allowed_top5_only,2.159580038466419
2021-02-09,10Y,allowed_top5_only,2.157549451050769
2021-02-10,10Y,allowed_top5_only,2.157549451050769
2021-02-18,10Y,allowed_top5_only,2.157549451050769
2021-02-19,10Y,allowed_top5_only,2.157549451050769
2021-02-22,10Y,allowed_top5_only,2.157549451050769
2021-02-23,10Y,allowed_top5_only,2.1741974805905113
2021-02-24,10Y,allowed_top5_only,2.1926559044246954
2021-02-25,10Y,allowed_top5_only,2.1986319120033646
2021-02-26,10Y,allowed_top5_only,2.199439991784283
2021-03-01,10Y,allowed_top5_only,2.197606894441834
2021-03-02,10Y,allowed_top5_only,2.197606894441834
2021-03-03,10Y,allowed_top5_only,2.197606894441834
2021-03-04,10Y,allowed_top5_only,2.197606894441834
2021-03-05,10Y,allowed_top5_only,2.197606894441834
2021-03-08,10Y,allowed_top5_only,2.197606894441834
2021-03-09,10Y,allowed_top5_only,2.197606894441834
2021-03-10,10Y,allowed_top5_only,2.197606894441834
2021-03-11,10Y,allowed_top5_only,2.197606894441834
2021-03-12,10Y,allowed_top5_only,2.197606894441834
2021-03-15,10Y,allowed_top5_only,2.197606894441834
2021-03-16,10Y,allowed_top5_only,2.197606894441834
2021-03-17,10Y,allowed_top5_only,2.197606894441834
2021-03-18,10Y,allowed_top5_only,2.197606894441834
2021-03-19,10Y,allowed_top5_only,2.197606894441834
2021-03-22,10Y,allowed_top5_only,2.197606894441834
2021-03-23,10Y,allowed_top5_only,2.197606894441834
2021-03-24,10Y,allowed_top5_only,2.197606894441834
2021-03-25,10Y,allowed_top5_only,2.197606894441834
2021-03-26,10Y,allowed_top5_only,2.197606894441834
2021-03-29,10Y,allowed_top5_only,2.197606894441834
2021-03-30,10Y,allowed_top5_only,2.197606894441834
2021-03-31,10Y,allowed_top5_only,2.213610726698191
2021-04-01,10Y,allowed_top5_only,2.202918636895349
2021-04-02,10Y,allowed_top5_only,2.190570076955127
2021-04-06,10Y,allowed_top5_only,2.185624791829376
2021-04-07,10Y,allowed_top5_only,2.1890130910066694
2021-04-08,10Y,allowed_top5_only,2.195856866682135
2021-04-09,10Y,allowed_top5_only,2.1982884505658222
2021-04-12,10Y,allowed_top5_only,2.1661530629866688
2021-04-13,10Y,allowed_top5_only,2.199292718665203
2021-04-14,10Y,allowed_top5_only,2.2519873941589665
2021-04-15,10Y,allowed_top5_only,2.2678777080121693
2021-04-16,10Y,allowed_top5_only,2.247861361709644
2021-04-19,10Y,allowed_top5_only,2.3078350029442465
2021-04-20,10Y,allowed_top5_only,2.307908365488138
2021-04-21,10Y,allowed_top5_only,2.3229628562735525
2021-04-22,10Y,allowed_top5_only,2.3707933114428372
2021-04-23,10Y,allowed_top5_only,2.396370527939649
2021-04-26,10Y,allowed_top5_only,2.420241253138933
2021-04-27,10Y,allowed_top5_only,2.430079110108868
2021-04-28,10Y,allowed_top5_only,2.5017621643302004
2021-04-29,10Y,allowed_top5_only,2.4610440396037467
2021-04-30,10Y,allowed_top5_only,2.5270222371697657
2021-05-06,10Y,allowed_top5_only,2.4842000941273397
2021-05-07,10Y,allowed_top5_only,2.4127828500995556
2021-05-10,10Y,allowed_top5_only,2.428048524070956
2021-05-11,10Y,allowed_top5_only,2.3971808810246698
2021-05-12,10Y,allowed_top5_only,2.394466226640209
2021-05-13,10Y,allowed_top5_only,2.394466226640209
2021-05-14,10Y,allowed_top5_only,2.394466226640209
2021-05-17,10Y,allowed_top5_only,2.394466226640209
2021-05-18,10Y,allowed_top5_only,2.394466226640209
2021-05-19,10Y,allowed_top5_only,2.394466226640209
2021-05-20,10Y,allowed_top5_only,2.394466226640209
2021-05-21,10Y,allowed_top5_only,2.394466226640209
2021-05-24,10Y,allowed_top5_only,2.394466226640209
2021-05-25,10Y,allowed_top5_only,2.394466226640209
2021-05-26,10Y,allowed_top5_only,2.394466226640209
2021-05-27,10Y,allowed_top5_only,2.3932936231680437
2021-05-28,10Y,allowed_top5_only,2.4043312335583775
2021-05-31,10Y,allowed_top5_only,2.4404306690155826
2021-06-01,10Y,allowed_top5_only,2.4296796730620427
2021-06-02,10Y,allowed_top5_only,2.4080934428230583
2021-06-03,10Y,allowed_top5_only,2.3817406310186566
2021-06-04,10Y,allowed_top5_only,2.403620050271291
2021-06-07,10Y,allowed_top5_only,2.3822089238751802
2021-06-08,10Y,allowed_top5_only,2.3807477574319362
2021-06-09,10Y,allowed_top5_only,2.378304856875112
2021-06-10,10Y,allowed_top5_only,2.378304856875112
2021-06-11,10Y,allowed_top5_only,2.378304856875112
2021-06-15,10Y,allowed_top5_only,2.378304856875112
2021-06-16,10Y,allowed_top5_only,2.378304856875112
2021-06-17,10Y,allowed_top5_only,2.378304856875112
2021-06-18,10Y,allowed_top5_only,2.378304856875112
2021-06-21,10Y,allowed_top5_only,2.378304856875112
2021-06-22,10Y,allowed_top5_only,2.378304856875112
2021-06-23,10Y,allowed_top5_only,2.388117656850636
2021-06-24,10Y,allowed_top5_only,2.3508351235409664
2021-06-25,10Y,allowed_top5_only,2.3215949647823164
2021-06-28,10Y,allowed_top5_only,2.3559210964039132
2021-06-29,10Y,allowed_top5_only,2.3623825366240445
2021-06-30,10Y,allowed_top5_only,2.380499097652881
2021-07-01,10Y,allowed_top5_only,2.3087809476158863
2021-07-02,10Y,allowed_top5_only,2.3800503709760066
2021-07-05,10Y,allowed_top5_only,2.414442617420752
2021-07-06,10Y,allowed_top5_only,2.3675081635902897
2021-07-07,10Y,allowed_top5_only,2.388439720747736
2021-07-08,10Y,allowed_top5_only,2.4260003228855895
2021-07-09,10Y,allowed_top5_only,2.4484191837393676
2021-07-12,10Y,allowed_top5_only,2.4790464282759976
2021-07-13,10Y,allowed_top5_only,2.489522618806658
2021-07-14,10Y,allowed_top5_only,2.498409788363967
2021-07-15,10Y,allowed_top5_only,2.4403236801670896
2021-07-16,10Y,allowed_top5_only,2.467091308101682
2021-07-19,10Y,allowed_top5_only,2.446642547233983
2021-07-20,10Y,allowed_top5_only,2.46918328977038
2021-07-21,10Y,allowed_top5_only,2.5142355908710914
2021-07-22,10Y,allowed_top5_only,2.528168416133365
2021-07-23,10Y,allowed_top5_only,2.532044286839782
2021-07-26,10Y,allowed_top5_only,2.601479796911516
2021-07-27,10Y,allowed_top5_only,2.5987099579142936
2021-07-28,10Y,allowed_top5_only,2.5987099579142936
2021-07-29,10Y,allowed_top5_only,2.5987099579142936
2021-07-30,10Y,allowed_top5_only,2.5987099579142936
2021-08-02,10Y,allowed_top5_only,2.583230311505867
2021-08-03,10Y,allowed_top5_only,2.5453085109896945
2021-08-04,10Y,allowed_top5_only,2.543053095981057
2021-08-05,10Y,allowed_top5_only,2.543053095981057
2021-08-06,10Y,allowed_top5_only,2.573236742726999
2021-08-09,10Y,allowed_top5_only,2.5526365586569475
2021-08-10,10Y,allowed_top5_only,2.528066603250267
2021-08-11,10Y,allowed_top5_only,2.525826466412164
2021-08-12,10Y,allowed_top5_only,2.525826466412164
2021-08-13,10Y,allowed_top5_only,2.525826466412164
2021-08-16,10Y,allowed_top5_only,2.525826466412164
2021-08-17,10Y,allowed_top5_only,2.525784424310001
2021-08-18,10Y,allowed_top5_only,2.524245434902906
2021-08-19,10Y,allowed_top5_only,2.507156975749209
2021-08-20,10Y,allowed_top5_only,2.552184253902381
2021-08-23,10Y,allowed_top5_only,2.5044298087921764
2021-08-24,10Y,allowed_top5_only,2.498856739712304
2021-08-25,10Y,allowed_top5_only,2.505628070064898
2021-08-26,10Y,allowed_top5_only,2.5469678400962974
2021-08-27,10Y,allowed_top5_only,2.569381315765061
2021-08-30,10Y,allowed_top5_only,2.5737815482209223
2021-08-31,10Y,allowed_top5_only,2.6243197826952698
2021-09-01,10Y,allowed_top5_only,2.6240921720766717
2021-09-02,10Y,allowed_top5_only,2.697938548941967
2021-09-03,10Y,allowed_top5_only,2.717101906764811
2021-09-06,10Y,allowed_top5_only,2.642750661872892
2021-09-07,10Y,allowed_top5_only,2.6722571154603063
2021-09-08,10Y,allowed_top5_only,2.710490987530224
2021-09-09,10Y,allowed_top5_only,2.7006235226101323
2021-09-10,10Y,allowed_top5_only,2.6855769947302512
2021-09-13,10Y,allowed_top5_only,2.7328529618369943
2021-09-14,10Y,allowed_top5_only,2.6544632585303964
2021-09-15,10Y,allowed_top5_only,2.64981195314435
2021-09-16,10Y,allowed_top5_only,2.6907009866135576
2021-09-17,10Y,allowed_top5_only,2.66588994545515
2021-09-22,10Y,allowed_top5_only,2.657330878516891
2021-09-23,10Y,allowed_top5_only,2.6475231904382976
2021-09-24,10Y,allowed_top5_only,2.6415329619345584
2021-09-27,10Y,allowed_top5_only,2.75222261349368
2021-09-28,10Y,allowed_top5_only,2.7591087393068876
2021-09-29,10Y,allowed_top5_only,2.828874549832388
2021-09-30,10Y,allowed_top5_only,2.764025981244391
2021-10-08,10Y,allowed_top5_only,2.7981559938329132
2021-10-11,10Y,allowed_top5_only,2.8236908340180875
2021-10-12,10Y,allowed_top5_only,2.8648984780356743
2021-10-13,10Y,allowed_top5_only,2.86270646412029
2021-10-14,10Y,allowed_top5_only,2.831498881881395
2021-10-15,10Y,allowed_top5_only,2.8453636481835747
2021-10-18,10Y,allowed_top5_only,2.843141451535693
2021-10-19,10Y,allowed_top5_only,2.843141451535693
2021-10-20,10Y,allowed_top5_only,2.843141451535693
2021-10-21,10Y,allowed_top5_only,2.843141451535693
2021-10-22,10Y,allowed_top5_only,2.843141451535693
2021-10-25,10Y,allowed_top5_only,2.843141451535693
2021-10-26,10Y,allowed_top5_only,2.843141451535693
2021-10-27,10Y,allowed_top5_only,2.843141451535693
2021-10-28,10Y,allowed_top5_only,2.843141451535693
2021-10-29,10Y,allowed_top5_only,2.867846213267799
2021-11-01,10Y,allowed_top5_only,2.8420172587284838
2021-11-02,10Y,allowed_top5_only,2.872195521272027
2021-11-03,10Y,allowed_top5_only,2.852436225851933
2021-11-04,10Y,allowed_top5_only,2.8584603519025062
2021-11-05,10Y,allowed_top5_only,2.8520287543112
2021-11-08,10Y,allowed_top5_only,2.8830491839141557
2021-11-09,10Y,allowed_top5_only,2.9202048698476
2021-11-10,10Y,allowed_top5_only,2.927224806046505
2021-11-11,10Y,allowed_top5_only,2.894993011216875
2021-11-12,10Y,allowed_top5_only,2.9047718349130522
2021-11-15,10Y,allowed_top5_only,2.8772371371151286
2021-11-16,10Y,allowed_top5_only,2.869147356815566
2021-11-17,10Y,allowed_top5_only,2.9080533705143536
2021-11-18,10Y,allowed_top5_only,2.9083551771459506
2021-11-19,10Y,allowed_top5_only,2.900716030044186
2021-11-22,10Y,allowed_top5_only,2.9456769977085098
2021-11-23,10Y,allowed_top5_only,2.9338661476720413
2021-11-24,10Y,allowed_top5_only,2.925573128757671
2021-11-25,10Y,allowed_top5_only,2.933237555011609
2021-11-26,10Y,allowed_top5_only,2.966699888818854
2021-11-29,10Y,allowed_top5_only,2.988995685319892
2021-11-30,10Y,allowed_top5_only,3.0349381308782744
2021-12-01,10Y,allowed_top5_only,3.0191336407733935
2021-12-02,10Y,allowed_top5_only,2.970423326060199
2021-12-03,10Y,allowed_top5_only,2.961689540710647
2021-12-06,10Y,allowed_top5_only,2.9053552950130483
2021-12-07,10Y,allowed_top5_only,2.8258577944618857
2021-12-08,10Y,allowed_top5_only,2.8226378766218914
2021-12-09,10Y,allowed_top5_only,2.8226378766218914
2021-12-10,10Y,allowed_top5_only,2.8226378766218914
2021-12-13,10Y,allowed_top5_only,2.808457271348879
2021-12-14,10Y,allowed_top5_only,2.7901011881174766
2021-12-15,10Y,allowed_top5_only,2.7875614666585737
2021-12-16,10Y,allowed_top5_only,2.774346845120181
2021-12-17,10Y,allowed_top5_only,2.7759805937854516
2021-12-20,10Y,allowed_top5_only,2.8529512128398116
2021-12-21,10Y,allowed_top5_only,2.8532426695773094
2021-12-22,10Y,allowed_top5_only,2.820597946266602
2021-12-23,10Y,allowed_top5_only,2.8438706054568414
2021-12-24,10Y,allowed_top5_only,2.9269066406091135
2021-12-27,10Y,allowed_top5_only,2.9175520788482134
2021-12-28,10Y,allowed_top5_only,2.90697120147731
2021-12-29,10Y,allowed_top5_only,2.9407838646175946
2021-12-30,10Y,allowed_top5_only,2.9242697100360338
2021-12-31,10Y,allowed_top5_only,2.9534948256895786
2022-01-04,10Y,allowed_top5_only,3.0472029987134017
2022-01-05,10Y,allowed_top5_only,3.0899751223935557
2022-01-06,10Y,allowed_top5_only,3.144535744293254
2022-01-07,10Y,allowed_top5_only,3.155269837973798
2022-01-10,10Y,allowed_top5_only,3.1674963628485933
2022-01-11,10Y,allowed_top5_only,3.1910272846309584
2022-01-12,10Y,allowed_top5_only,3.106295307806005
2022-01-13,10Y,allowed_top5_only,3.1216258738470994
2022-01-14,10Y,allowed_top5_only,3.0555833221521222
2022-01-17,10Y,allowed_top5_only,3.0303054301696024
2022-01-18,10Y,allowed_top5_only,3.0710551823367025
2022-01-19,10Y,allowed_top5_only,3.142648222446254
2022-01-20,10Y,allowed_top5_only,3.19070341848086
2022-01-21,10Y,allowed_top5_only,3.2045355880613138
2022-01-24,10Y,allowed_top5_only,3.171879729568714
2022-01-25,10Y,allowed_top5_only,3.1928758881287767
2022-01-26,10Y,allowed_top5_only,3.191466491072851
2022-01-27,10Y,allowed_top5_only,3.2366497278692647
2022-01-28,10Y,allowed_top5_only,3.168777670143535
2022-02-07,10Y,allowed_top5_only,3.189262314815908
2022-02-08,10Y,allowed_top5_only,3.1834757188399516
2022-02-09,10Y,allowed_top5_only,3.150992315676691
2022-02-10,10Y,allowed_top5_only,3.1705394895639154
2022-02-11,10Y,allowed_top5_only,3.226203385093949
2022-02-14,10Y,allowed_top5_only,3.20113881970884
2022-02-15,10Y,allowed_top5_only,3.1662783121426497
2022-02-16,10Y,allowed_top5_only,3.1575304326658364
2022-02-17,10Y,allowed_top5_only,3.1376667314936055
2022-02-18,10Y,allowed_top5_only,3.168544778120926
2022-02-21,10Y,allowed_top5_only,3.174159048574179
2022-02-22,10Y,allowed_top5_only,3.174849270720583
2022-02-23,10Y,allowed_top5_only,3.172270152051098
2022-02-24,10Y,allowed_top5_only,3.172270152051098
2022-02-25,10Y,allowed_top5_only,3.172270152051098
2022-02-28,10Y,allowed_top5_only,3.172270152051098
2022-03-01,10Y,allowed_top5_only,3.1305622905228314
2022-03-02,10Y,allowed_top5_only,3.141711310133343
2022-03-03,10Y,allowed_top5_only,3.1231796906041676
2022-03-04,10Y,allowed_top5_only,3.1158254637265643
2022-03-07,10Y,allowed_top5_only,3.136266059505371
2022-03-08,10Y,allowed_top5_only,3.0891154176167532
2022-03-09,10Y,allowed_top5_only,3.083190022525113
2022-03-10,10Y,allowed_top5_only,3.1229128761342957
2022-03-11,10Y,allowed_top5_only,3.1392757193326872
2022-03-14,10Y,allowed_top5_only,3.117571499010633
2022-03-15,10Y,allowed_top5_only,3.189459393067898
2022-03-16,10Y,allowed_top5_only,3.2231424732029783
2022-03-17,10Y,allowed_top5_only,3.258305669628675
2022-03-18,10Y,allowed_top5_only,3.2366536906628953
2022-03-21,10Y,allowed_top5_only,3.2337665191082214
2022-03-22,10Y,allowed_top5_only,3.1933025488816194
2022-03-23,10Y,allowed_top5_only,3.204957426327988
2022-03-24,10Y,allowed_top5_only,3.2190698003962077
2022-03-25,10Y,allowed_top5_only,3.180310867958454
2022-03-28,10Y,allowed_top5_only,3.1254444450145007
2022-03-29,10Y,allowed_top5_only,3.137484329979211
