,cpi,cpi_yoy,unrate,unrate_12m_change,usrec,gdp_yoy,gdp_qoq_ann,high_inflation,growth_stress,stagflation_rule
1988-05-01,117.5,0.03982300884955747,5.6,-0.7000000000000002,0,0.042412578965448366,0.020836155247515586,False,False,False
1988-06-01,118.0,0.0396475770925111,5.4,-0.7999999999999998,0,0.042412578965448366,0.020836155247515586,False,False,False
1988-07-01,118.5,0.04130052724077338,5.4,-0.6999999999999993,0,0.04484493225777175,0.05360640512271253,True,False,False
1988-08-01,119.0,0.04111986001749779,5.6,-0.40000000000000036,0,0.04484493225777175,0.05360640512271253,True,False,False
1988-09-01,119.5,0.04184829991281602,5.4,-0.5,0,0.04484493225777175,0.05360640512271253,True,False,False
1988-10-01,119.9,0.04260869565217407,5.4,-0.5999999999999996,0,0.04193200105129624,0.023645608041811927,True,False,False
1988-11-01,120.3,0.04246100519930662,5.3,-0.5,0,0.04193200105129624,0.023645608041811927,True,False,False
1988-12-01,120.7,0.044117647058823595,5.3,-0.40000000000000036,0,0.04193200105129624,0.023645608041811927,True,False,False
1989-01-01,121.2,0.04482758620689653,5.4,-0.2999999999999998,0,0.03799338836732069,0.05437300004024448,True,False,False
1989-02-01,121.6,0.04647160068846801,5.2,-0.5,0,0.03799338836732069,0.05437300004024448,True,False,False
1989-03-01,122.2,0.04892703862660941,5.0,-0.7000000000000002,0,0.03799338836732069,0.05437300004024448,True,False,False
1989-04-01,123.1,0.05034129692832767,5.2,-0.20000000000000018,0,0.043151632099998505,0.04127984390835637,True,False,False
1989-05-01,123.7,0.052765957446808454,5.2,-0.39999999999999947,0,0.043151632099998505,0.04127984390835637,True,False,False
1989-06-01,124.1,0.051694915254237195,5.3,-0.10000000000000053,0,0.043151632099998505,0.04127984390835637,True,False,False
1989-07-01,124.5,0.05063291139240511,5.2,-0.20000000000000018,0,0.037479108262349126,0.030875159816567965,True,False,False
1989-08-01,124.5,0.04621848739495804,5.2,-0.39999999999999947,0,0.037479108262349126,0.030875159816567965,True,False,False
1989-09-01,124.8,0.04435146443514637,5.3,-0.10000000000000053,0,0.037479108262349126,0.030875159816567965,True,False,False
1989-10-01,125.4,0.04587155963302747,5.3,-0.10000000000000053,0,0.0390754190722471,0.02996026730798773,True,False,False
1989-11-01,125.9,0.046550290939318506,5.4,0.10000000000000053,0,0.0390754190722471,0.02996026730798773,True,False,False
1989-12-01,126.3,0.046396023198011616,5.4,0.10000000000000053,0,0.0390754190722471,0.02996026730798773,True,False,False
1990-01-01,127.5,0.051980198019802026,5.4,0.0,0,0.02743211930028755,0.007902553724654204,True,False,False
1990-02-01,128.0,0.05263157894736836,5.3,0.09999999999999964,0,0.02743211930028755,0.007902553724654204,True,False,False
1990-03-01,128.6,0.05237315875613735,5.2,0.20000000000000018,0,0.02743211930028755,0.007902553724654204,True,False,False
1990-04-01,128.9,0.04711616571892785,5.4,0.20000000000000018,0,0.02821006526483294,0.04443715206336063,True,False,False
1990-05-01,129.1,0.043654001616814764,5.4,0.20000000000000018,0,0.02821006526483294,0.04443715206336063,True,False,False
1990-06-01,129.9,0.04673650282030639,5.2,-0.09999999999999964,0,0.02821006526483294,0.04443715206336063,True,False,False
1990-07-01,130.5,0.04819277108433728,5.5,0.2999999999999998,0,0.024127049641931242,0.014598041009069362,True,False,False
1990-08-01,131.6,0.05702811244979911,5.7,0.5,1,0.024127049641931242,0.014598041009069362,True,True,True
1990-09-01,132.5,0.06169871794871806,5.9,0.6000000000000005,1,0.024127049641931242,0.014598041009069362,True,True,True
1990-10-01,133.4,0.06379585326953752,5.9,0.6000000000000005,1,0.017273622503686914,0.0026659282259882122,True,True,True
1990-11-01,133.7,0.06195393169181873,6.2,0.7999999999999998,1,0.017273622503686914,0.0026659282259882122,True,True,True
1990-12-01,134.2,0.06254948535233562,6.3,0.8999999999999995,1,0.017273622503686914,0.0026659282259882122,True,True,True
1991-01-01,134.7,0.05647058823529405,6.4,1.0,1,0.006030627340393391,-0.03592189184056305,True,True,True
1991-02-01,134.8,0.05312500000000009,6.6,1.2999999999999998,1,0.006030627340393391,-0.03592189184056305,True,True,True
1991-03-01,134.8,0.04821150855365497,6.8,1.5999999999999996,1,0.006030627340393391,-0.03592189184056305,True,True,True
1991-04-01,135.1,0.04809930178432875,6.7,1.2999999999999998,0,-0.009501973946258402,-0.01858665411337246,True,True,True
1991-05-01,135.6,0.05034856700232382,6.9,1.5,0,-0.009501973946258402,-0.01858665411337246,True,True,True
1991-06-01,136.0,0.046959199384141614,6.9,1.7000000000000002,0,-0.009501973946258402,-0.01858665411337246,True,True,True
1991-07-01,136.2,0.04367816091954024,6.8,1.2999999999999998,0,-0.0053893079581170955,0.03155421092405164,True,True,True
1991-08-01,136.6,0.03799392097264431,6.9,1.2000000000000002,0,-0.0053893079581170955,0.03155421092405164,False,True,False
1991-09-01,137.0,0.03396226415094339,6.9,1.0,0,-0.0053893079581170955,0.03155421092405164,False,True,False
1991-10-01,137.2,0.028485757121439192,7.0,1.0999999999999996,0,-0.00102808870342197,0.020368096803061286,False,True,False
1991-11-01,137.8,0.030665669409125185,7.0,0.7999999999999998,0,-0.00102808870342197,0.020368096803061286,False,True,False
1991-12-01,138.2,0.02980625931445613,7.3,1.0,0,-0.00102808870342197,0.020368096803061286,False,True,False
1992-01-01,138.3,0.02672605790645899,7.3,0.8999999999999995,0,0.011664011655910578,0.014014853407354977,False,True,False
1992-02-01,138.6,0.028189910979228294,7.4,0.8000000000000007,0,0.011664011655910578,0.014014853407354977,False,True,False
1992-03-01,139.1,0.03189910979228472,7.4,0.6000000000000005,0,0.011664011655910578,0.014014853407354977,False,True,False
1992-04-01,139.4,0.031828275351591495,7.4,0.7000000000000002,0,0.02858936912248855,0.04875702128564385,False,False,False
1992-05-01,139.7,0.030235988200590036,7.6,0.6999999999999993,0,0.02858936912248855,0.04875702128564385,False,False,False
1992-06-01,140.1,0.030147058823529305,7.8,0.8999999999999995,0,0.02858936912248855,0.04875702128564385,False,False,False
1992-07-01,140.5,0.031571218795888534,7.7,0.9000000000000004,0,0.03169835814511379,0.044082672319612604,False,False,False
1992-08-01,140.8,0.030746705710102518,7.6,0.6999999999999993,0,0.03169835814511379,0.044082672319612604,False,False,False
1992-09-01,141.1,0.029927007299270114,7.6,0.6999999999999993,0,0.03169835814511379,0.044082672319612604,False,False,False
1992-10-01,141.7,0.03279883381924198,7.3,0.2999999999999998,0,0.036653854414522735,0.040114093053187805,False,False,False
1992-11-01,142.1,0.031204644412191396,7.4,0.40000000000000036,0,0.036653854414522735,0.040114093053187805,False,False,False
1992-12-01,142.3,0.02966714905933454,7.4,0.10000000000000053,0,0.036653854414522735,0.040114093053187805,False,False,False
1993-01-01,142.8,0.03253796095444694,7.3,0.0,0,0.04382645388993267,0.04237130110577936,False,False,False
1993-02-01,143.1,0.032467532467532534,7.1,-0.3000000000000007,0,0.04382645388993267,0.04237130110577936,False,False,False
1993-03-01,143.3,0.030194104960460155,7.0,-0.40000000000000036,0,0.04382645388993267,0.04237130110577936,False,False,False
1993-04-01,143.8,0.031563845050215145,7.1,-0.3000000000000007,0,0.033199058070509935,0.006694489636257073,False,False,False
1993-05-01,144.2,0.0322118826055835,7.1,-0.5,0,0.033199058070509935,0.006694489636257073,False,False,False
1993-06-01,144.3,0.029978586723768963,7.0,-0.7999999999999998,0,0.033199058070509935,0.006694489636257073,False,False,False
1993-07-01,144.5,0.028469750889679624,6.9,-0.7999999999999998,0,0.02806668207145946,0.023490981955120338,False,False,False
1993-08-01,144.8,0.02840909090909083,6.8,-0.7999999999999998,0,0.02806668207145946,0.023490981955120338,False,False,False
1993-09-01,145.0,0.027639971651311157,6.7,-0.8999999999999995,0,0.02806668207145946,0.023490981955120338,False,False,False
1993-10-01,145.6,0.02752293577981657,6.8,-0.5,0,0.022865117406066116,0.01922323401252335,False,False,False
1993-11-01,146.0,0.027445460942997935,6.6,-0.8000000000000007,0,0.022865117406066116,0.01922323401252335,False,False,False
1993-12-01,146.3,0.028109627547435068,6.5,-0.9000000000000004,0,0.022865117406066116,0.01922323401252335,False,False,False
1994-01-01,146.3,0.02450980392156854,6.6,-0.7000000000000002,0,0.026077107599381977,0.055526075155601706,False,False,False
1994-02-01,146.7,0.02515723270440251,6.6,-0.5,0,0.026077107599381977,0.055526075155601706,False,False,False
1994-03-01,147.1,0.026517794836008246,6.5,-0.5,0,0.026077107599381977,0.055526075155601706,False,False,False
1994-04-01,147.2,0.02364394993045882,6.4,-0.6999999999999993,0,0.03430706936043171,0.039383145785598206,False,False,False
1994-05-01,147.5,0.02288488210818307,6.1,-1.0,0,0.03430706936043171,0.039383145785598206,False,False,False
1994-06-01,147.9,0.02494802494802495,6.1,-0.9000000000000004,0,0.03430706936043171,0.039383145785598206,False,False,False
1994-07-01,148.4,0.0269896193771626,6.1,-0.8000000000000007,0,0.04225610689832271,0.055319206219447414,False,False,False
1994-08-01,149.0,0.02900552486187835,6.0,-0.7999999999999998,0,0.04225610689832271,0.055319206219447414,False,False,False
1994-09-01,149.3,0.02965517241379323,5.9,-0.7999999999999998,0,0.04225610689832271,0.055319206219447414,False,False,False
1994-10-01,149.4,0.026098901098901228,5.8,-1.0,0,0.04337048254936149,0.02358922594417545,False,False,False
1994-11-01,149.8,0.026027397260274032,5.6,-1.0,0,0.04337048254936149,0.02358922594417545,False,False,False
1994-12-01,150.1,0.02597402597402576,5.5,-1.0,0,0.04337048254936149,0.02358922594417545,False,False,False
1995-01-01,150.5,0.028708133971291794,5.6,-1.0,0,0.04116167021429895,0.04661623552012917,False,False,False
1995-02-01,150.9,0.02862985685071595,5.4,-1.1999999999999993,0,0.04116167021429895,0.04661623552012917,False,False,False
1995-03-01,151.2,0.027872195785180187,5.4,-1.0999999999999996,0,0.04116167021429895,0.04661623552012917,False,False,False
1995-04-01,151.8,0.03125000000000022,5.8,-0.6000000000000005,0,0.03481405627292,0.014266920608998479,False,False,False
1995-05-01,152.1,0.031186440677966054,5.6,-0.5,0,0.03481405627292,0.014266920608998479,False,False,False
1995-06-01,152.4,0.030425963488843744,5.6,-0.5,0,0.03481405627292,0.014266920608998479,False,False,False
1995-07-01,152.6,0.028301886792452713,5.7,-0.39999999999999947,0,0.024023751008017014,0.011986418034171997,False,False,False
1995-08-01,152.9,0.026174496644295386,5.7,-0.2999999999999998,0,0.024023751008017014,0.011986418034171997,False,False,False
1995-09-01,153.1,0.0254521098459477,5.6,-0.3000000000000007,0,0.024023751008017014,0.011986418034171997,False,False,False
1995-10-01,153.5,0.027443105756358666,5.5,-0.2999999999999998,0,0.026733258155179795,0.03446572845101481,False,False,False
1995-11-01,153.7,0.02603471295060067,5.6,0.0,0,0.026733258155179795,0.03446572845101481,False,False,False
1995-12-01,153.9,0.025316455696202667,5.6,0.09999999999999964,0,0.026733258155179795,0.03446572845101481,False,False,False
1996-01-01,154.7,0.027906976744185963,5.6,0.0,0,0.021997916299495213,0.027441228269356355,False,False,False
1996-02-01,155.0,0.02717031146454607,5.5,0.09999999999999964,0,0.021997916299495213,0.027441228269356355,False,False,False
1996-03-01,155.5,0.028439153439153486,5.5,0.09999999999999964,0,0.021997916299495213,0.027441228269356355,False,False,False
1996-04-01,156.1,0.02832674571805005,5.6,-0.20000000000000018,0,0.026013098466592277,0.030300334801304896,False,False,False
1996-05-01,156.4,0.02827087442472065,5.6,0.0,0,0.026013098466592277,0.030300334801304896,False,False,False
1996-06-01,156.7,0.028215223097112663,5.3,-0.2999999999999998,0,0.026013098466592277,0.030300334801304896,False,False,False
1996-07-01,157.0,0.028833551769331667,5.5,-0.20000000000000018,0,0.04002379484223728,0.06840562512153747,False,False,False
1996-08-01,157.2,0.028122956180510084,5.1,-0.6000000000000005,0,0.04002379484223728,0.06840562512153747,False,False,False
1996-09-01,157.7,0.030045721750489918,5.2,-0.39999999999999947,0,0.04002379484223728,0.06840562512153747,False,False,False
1996-10-01,158.2,0.030618892508143203,5.2,-0.2999999999999998,0,0.040501348871777365,0.03636704510269739,False,False,False
1996-11-01,158.7,0.03253090435914108,5.4,-0.1999999999999993,0,0.040501348871777365,0.03636704510269739,False,False,False
1996-12-01,159.1,0.03378817413905133,5.4,-0.1999999999999993,0,0.040501348871777365,0.03636704510269739,False,False,False
1997-01-01,159.4,0.030381383322559907,5.3,-0.2999999999999998,0,0.04421452442981133,0.042186197928822056,False,False,False
1997-02-01,159.7,0.030322580645161246,5.2,-0.2999999999999998,0,0.04421452442981133,0.042186197928822056,False,False,False
1997-03-01,159.8,0.027652733118971096,5.2,-0.2999999999999998,0,0.04421452442981133,0.042186197928822056,False,False,False
1997-04-01,159.9,0.02434336963484962,5.1,-0.5,0,0.043140689443069924,0.026068763391610128,False,False,False
1997-05-01,159.9,0.02237851662404089,4.9,-0.6999999999999993,0,0.043140689443069924,0.026068763391610128,False,False,False
1997-06-01,160.2,0.02233567326100827,5.0,-0.2999999999999998,0,0.043140689443069924,0.026068763391610128,False,False,False
1997-07-01,160.4,0.021656050955414008,4.9,-0.5999999999999996,0,0.0431127171595187,0.0682910306346467,False,False,False
1997-08-01,160.8,0.022900763358778775,4.8,-0.2999999999999998,0,0.0431127171595187,0.0682910306346467,False,False,False
1997-09-01,161.2,0.0221940393151554,4.9,-0.2999999999999998,0,0.0431127171595187,0.0682910306346467,False,False,False
1997-10-01,161.5,0.020859671302149163,4.7,-0.5,0,0.04674702492340366,0.05088592369662481,False,False,False
1997-11-01,161.7,0.018903591682419618,4.6,-0.8000000000000007,0,0.04674702492340366,0.05088592369662481,False,False,False
1997-12-01,161.8,0.016970458830924073,4.7,-0.7000000000000002,0,0.04674702492340366,0.05088592369662481,False,False,False
1998-01-01,162.0,0.016311166875784044,4.6,-0.7000000000000002,0,0.04483552816031211,0.034594352765334735,False,False,False
1998-02-01,162.0,0.01440200375704448,4.6,-0.6000000000000005,0,0.04483552816031211,0.034594352765334735,False,False,False
1998-03-01,162.0,0.013767209011263937,4.7,-0.5,0,0.04483552816031211,0.034594352765334735,False,False,False
1998-04-01,162.2,0.014383989993745905,4.3,-0.7999999999999998,0,0.04855526883310857,0.04075869285119382,False,False,False
1998-05-01,162.6,0.016885553470919357,4.4,-0.5,0,0.04855526883310857,0.04075869285119382,False,False,False
1998-06-01,162.8,0.01622971285892638,4.5,-0.5,0,0.04855526883310857,0.04075869285119382,False,False,False
1998-07-01,163.2,0.0174563591022443,4.5,-0.40000000000000036,0,0.040927900863352296,0.03754483425385913,False,False,False
1998-08-01,163.4,0.016169154228855787,4.5,-0.2999999999999998,0,0.040927900863352296,0.03754483425385913,False,False,False
1998-09-01,163.5,0.014267990074441794,4.6,-0.3000000000000007,0,0.040927900863352296,0.03754483425385913,False,False,False
1998-10-01,163.9,0.014860681114551078,4.5,-0.20000000000000018,0,0.04103452727565782,0.05131657567089287,False,False,False
1998-11-01,164.1,0.014842300556586308,4.4,-0.1999999999999993,0,0.04103452727565782,0.05131657567089287,False,False,False
1998-12-01,164.4,0.01606922126081578,4.4,-0.2999999999999998,0,0.04103452727565782,0.05131657567089287,False,False,False
1999-01-01,164.7,0.016666666666666607,4.3,-0.2999999999999998,0,0.04883126568525764,0.065938306202171,False,False,False
1999-02-01,164.7,0.016666666666666607,4.4,-0.1999999999999993,0,0.04883126568525764,0.065938306202171,False,False,False
1999-03-01,164.8,0.01728395061728394,4.2,-0.5,0,0.04883126568525764,0.065938306202171,False,False,False
1999-04-01,165.9,0.02281134401972884,4.3,0.0,0,0.048163367927339884,0.03811019553404549,False,False,False
1999-05-01,166.0,0.02091020910209096,4.2,-0.20000000000000018,0,0.048163367927339884,0.03811019553404549,False,False,False
1999-06-01,166.0,0.019656019656019597,4.3,-0.20000000000000018,0,0.048163367927339884,0.03811019553404549,False,False,False
1999-07-01,166.7,0.021446078431372584,4.3,-0.20000000000000018,0,0.04721885912228041,0.033810124692359445,False,False,False
1999-08-01,167.1,0.022643818849449104,4.2,-0.2999999999999998,0,0.04721885912228041,0.033810124692359445,False,False,False
1999-09-01,167.8,0.02629969418960254,4.2,-0.39999999999999947,0,0.04721885912228041,0.033810124692359445,False,False,False
1999-10-01,168.1,0.0256253813300793,4.1,-0.40000000000000036,0,0.047911182467322844,0.05409946332000226,False,False,False
1999-11-01,168.4,0.026203534430225606,4.1,-0.3000000000000007,0,0.047911182467322844,0.05409946332000226,False,False,False
1999-12-01,168.8,0.02676399026763998,4.0,-0.40000000000000036,0,0.047911182467322844,0.05409946332000226,False,False,False
2000-01-01,169.3,0.02792956891317555,4.0,-0.2999999999999998,0,0.048235742707329665,0.06725949432846856,False,False,False
2000-02-01,170.0,0.032179720704310855,4.1,-0.3000000000000007,0,0.048235742707329665,0.06725949432846856,False,False,False
2000-03-01,171.0,0.03762135922330101,4.0,-0.20000000000000018,0,0.048235742707329665,0.06725949432846856,False,False,False
2000-04-01,170.9,0.03013863773357439,3.8,-0.5,0,0.04224744861233032,0.014590898958846132,False,False,False
2000-05-01,171.2,0.031325301204819134,4.0,-0.20000000000000018,0,0.04224744861233032,0.014590898958846132,False,False,False
2000-06-01,172.2,0.03734939759036138,4.0,-0.2999999999999998,0,0.04224744861233032,0.014590898958846132,False,False,False
2000-07-01,172.7,0.03599280143971195,4.0,-0.2999999999999998,0,0.052444568111355006,0.07486604163244581,False,False,False
2000-08-01,172.7,0.033512866546977715,4.1,-0.10000000000000053,0,0.052444568111355006,0.07486604163244581,False,False,False
2000-09-01,173.6,0.0345649582836709,3.9,-0.30000000000000027,0,0.052444568111355006,0.07486604163244581,False,False,False
2000-10-01,173.9,0.03450327186198687,3.9,-0.19999999999999973,0,0.039731723525519014,0.004083541843040939,False,False,False
2000-11-01,174.2,0.03444180522565321,3.9,-0.19999999999999973,0,0.039731723525519014,0.004083541843040939,False,False,False
2000-12-01,174.6,0.03436018957345954,3.9,-0.10000000000000009,0,0.039731723525519014,0.004083541843040939,False,False,False
2001-01-01,175.6,0.037212049616065945,4.2,0.20000000000000018,0,0.029055943095086967,0.024096277444537906,False,False,False
2001-02-01,176.0,0.03529411764705892,4.2,0.10000000000000053,0,0.029055943095086967,0.024096277444537906,False,False,False
2001-03-01,176.1,0.029824561403508643,4.3,0.2999999999999998,0,0.029055943095086967,0.024096277444537906,False,False,False
2001-04-01,176.4,0.03218256290228205,4.4,0.6000000000000005,1,0.021975051856706784,-0.01304762184579944,False,True,False
2001-05-01,177.3,0.035630841121495394,4.3,0.2999999999999998,1,0.021975051856706784,-0.01304762184579944,False,True,False
2001-06-01,177.7,0.03193960511033689,4.5,0.5,1,0.021975051856706784,-0.01304762184579944,False,True,False
2001-07-01,177.4,0.027214823393167498,4.6,0.5999999999999996,1,0.009962983270431103,0.025215095311051705,False,True,False
2001-08-01,177.4,0.027214823393167498,4.9,0.8000000000000007,1,0.009962983270431103,0.025215095311051705,False,True,False
2001-09-01,178.1,0.025921658986175045,5.0,1.1,1,0.009962983270431103,0.025215095311051705,False,True,False
2001-10-01,177.6,0.02127659574468077,5.3,1.4,1,0.004892362925611016,-0.015929517725444375,False,True,False
2001-11-01,177.5,0.01894374282433997,5.5,1.6,1,0.004892362925611016,-0.015929517725444375,False,True,False
2001-12-01,177.4,0.01603665521191311,5.7,1.8000000000000003,0,0.004892362925611016,-0.015929517725444375,False,True,False
2002-01-01,177.7,0.011958997722095743,5.7,1.5,0,0.0016731829373148877,0.011036401883300906,False,True,False
2002-02-01,178.0,0.011363636363636465,5.7,1.5,0,0.0016731829373148877,0.011036401883300906,False,True,False
2002-03-01,178.5,0.013628620102214661,5.7,1.4000000000000004,0,0.0016731829373148877,0.011036401883300906,False,True,False
2002-04-01,179.3,0.01643990929705219,5.9,1.5,0,0.013372586567694578,0.033876388749031205,False,True,False
2002-05-01,179.5,0.012408347433727984,5.8,1.5,0,0.013372586567694578,0.033876388749031205,False,True,False
2002-06-01,179.6,0.010692177827799743,5.8,1.2999999999999998,0,0.013372586567694578,0.033876388749031205,False,True,False
2002-07-01,180.0,0.01465614430665152,5.8,1.2000000000000002,0,0.013253787532159889,0.024734430447546085,False,True,False
2002-08-01,180.5,0.01747463359639223,5.7,0.7999999999999998,0,0.013253787532159889,0.024734430447546085,False,True,False
2002-09-01,180.8,0.01516002245929271,5.7,0.7000000000000002,0,0.013253787532159889,0.024734430447546085,False,True,False
2002-10-01,181.2,0.020270270270270174,5.7,0.40000000000000036,0,0.021465169830615416,0.01635987710669795,False,False,False
2002-11-01,181.5,0.022535211267605604,5.9,0.40000000000000036,0,0.021465169830615416,0.01635987710669795,False,False,False
2002-12-01,181.8,0.024802705749718212,6.0,0.2999999999999998,0,0.021465169830615416,0.01635987710669795,False,False,False
2003-01-01,182.6,0.02757456387169399,5.8,0.09999999999999964,0,0.01992524822195474,0.00495337658367756,False,False,False
2003-02-01,183.6,0.03146067415730336,5.9,0.20000000000000018,0,0.01992524822195474,0.00495337658367756,False,False,False
2003-03-01,183.9,0.03025210084033625,5.9,0.20000000000000018,0,0.01992524822195474,0.00495337658367756,False,False,False
2003-04-01,183.2,0.02175125488008911,6.0,0.09999999999999964,0,0.016792570124718242,0.0212326755305412,False,False,False
2003-05-01,182.9,0.018941504178273005,6.1,0.2999999999999998,0,0.016792570124718242,0.0212326755305412,False,False,False
2003-06-01,183.1,0.01948775055679297,6.3,0.5,0,0.016792570124718242,0.0212326755305412,False,False,False
2003-07-01,183.7,0.020555555555555438,6.2,0.40000000000000036,0,0.019550651524723905,0.035898246978526505,False,False,False
2003-08-01,184.5,0.02216066481994461,6.1,0.39999999999999947,0,0.019550651524723905,0.035898246978526505,False,False,False
2003-09-01,185.1,0.02378318584070782,6.1,0.39999999999999947,0,0.019550651524723905,0.035898246978526505,False,False,False
2003-10-01,184.9,0.02041942604856528,6.0,0.2999999999999998,0,0.032311353875128956,0.06820621845919783,False,False,False
2003-11-01,185.0,0.019283746556473913,5.8,-0.10000000000000053,0,0.032311353875128956,0.06820621845919783,False,False,False
2003-12-01,185.5,0.020352035203520247,5.7,-0.2999999999999998,0,0.032311353875128956,0.06820621845919783,False,False,False
2004-01-01,186.3,0.020262869660460092,5.7,-0.09999999999999964,0,0.04300440651057458,0.04724349381684623,False,False,False
2004-02-01,186.7,0.01688453159041381,5.6,-0.3000000000000007,0,0.04300440651057458,0.04724349381684623,False,False,False
2004-03-01,187.1,0.017400761283306032,5.8,-0.10000000000000053,0,0.04300440651057458,0.04724349381684623,False,False,False
2004-04-01,187.4,0.022925764192139875,5.6,-0.40000000000000036,0,0.04341952085996703,0.0228594433046867,False,False,False
2004-05-01,188.2,0.028977583378895444,5.6,-0.5,0,0.04341952085996703,0.0228594433046867,False,False,False
2004-06-01,188.9,0.03167667941015839,5.6,-0.7000000000000002,0,0.04341952085996703,0.0228594433046867,False,False,False
2004-07-01,189.1,0.02939575394665228,5.5,-0.7000000000000002,0,0.04227491217016888,0.031360288812639414,False,False,False
2004-08-01,189.2,0.025474254742547275,5.4,-0.6999999999999993,0,0.04227491217016888,0.031360288812639414,False,False,False
2004-09-01,189.8,0.025391680172879516,5.4,-0.6999999999999993,0,0.04227491217016888,0.031360288812639414,False,False,False
2004-10-01,190.8,0.03190914007571655,5.5,-0.5,0,0.03494860356231766,0.038487076162528,False,False,False
2004-11-01,191.7,0.03621621621621607,5.4,-0.39999999999999947,0,0.03494860356231766,0.038487076162528,False,False,False
2004-12-01,191.7,0.033423180592991875,5.4,-0.2999999999999998,0,0.03494860356231766,0.038487076162528,False,False,False
2005-01-01,191.6,0.028448738593666034,5.3,-0.40000000000000036,0,0.03351104943954786,0.04143707818439446,False,False,False
2005-02-01,192.4,0.030530262453133394,5.4,-0.1999999999999993,0,0.03351104943954786,0.04143707818439446,False,False,False
2005-03-01,193.1,0.032068412613575736,5.2,-0.5999999999999996,0,0.03351104943954786,0.04143707818439446,False,False,False
2005-04-01,193.7,0.03361792956243326,5.2,-0.39999999999999947,0,0.039088432572524257,0.045118422661180935,False,False,False
2005-05-01,193.6,0.02869287991498415,5.1,-0.5,0,0.039088432572524257,0.045118422661180935,False,False,False
2005-06-01,193.7,0.02541026998411855,5.0,-0.5999999999999996,0,0.039088432572524257,0.045118422661180935,False,False,False
2005-07-01,194.9,0.03067160232681121,5.0,-0.5,0,0.036177355801611855,0.019851064291597664,False,False,False
2005-08-01,196.1,0.03646934460887952,4.9,-0.5,0,0.036177355801611855,0.019851064291597664,False,False,False
2005-09-01,198.8,0.04741833508956805,5.0,-0.40000000000000036,0,0.036177355801611855,0.019851064291597664,True,False,False
2005-10-01,199.1,0.04350104821802936,5.0,-0.5,0,0.03448598847170792,0.03172311000902628,True,False,False
2005-11-01,198.1,0.03338549817423053,5.0,-0.40000000000000036,0,0.03448598847170792,0.03172311000902628,False,False,False
2005-12-01,198.1,0.03338549817423053,4.9,-0.5,0,0.03448598847170792,0.03172311000902628,False,False,False
2006-01-01,199.3,0.04018789144050117,4.7,-0.5999999999999996,0,0.029727366937913002,0.022406507440459578,True,False,False
2006-02-01,199.4,0.0363825363825363,4.8,-0.6000000000000005,0,0.029727366937913002,0.022406507440459578,False,False,False
2006-03-01,199.7,0.03417918177110302,4.7,-0.5,0,0.029727366937913002,0.022406507440459578,False,False,False
2006-04-01,200.7,0.03613835828600931,4.7,-0.5,0,0.032131067957182013,0.05491115888112441,False,False,False
2006-05-01,201.3,0.03977272727272729,4.6,-0.5,0,0.032131067957182013,0.05491115888112441,False,False,False
2006-06-01,201.8,0.041817243159525175,4.6,-0.40000000000000036,0,0.032131067957182013,0.05491115888112441,True,False,False
2006-07-01,202.9,0.041046690610569536,4.7,-0.2999999999999998,0,0.029729038556202125,0.010390351677306064,True,False,False
2006-08-01,203.8,0.03926568077511483,4.7,-0.20000000000000018,0,0.029729038556202125,0.010390351677306064,False,False,False
2006-09-01,202.8,0.02012072434607637,4.5,-0.5,0,0.029729038556202125,0.010390351677306064,False,False,False
2006-10-01,201.9,0.014063284781516971,4.4,-0.5999999999999996,0,0.02325277937424497,0.006011742586201629,False,False,False
2006-11-01,202.0,0.01968702675416467,4.5,-0.5,0,0.02325277937424497,0.006011742586201629,False,False,False
2006-12-01,203.1,0.025239777889954462,4.4,-0.5,0,0.02325277937424497,0.006011742586201629,False,False,False
2007-01-01,203.437,0.020757651781234232,4.6,-0.10000000000000053,0,0.026345603763438197,0.034823729200428755,False,False,False
2007-02-01,204.226,0.02420260782347028,4.5,-0.2999999999999998,0,0.026345603763438197,0.034823729200428755,False,False,False
2007-03-01,205.288,0.027981972959439272,4.4,-0.2999999999999998,0,0.026345603763438197,0.034823729200428755,False,False,False
2007-04-01,205.904,0.025929247633283525,4.5,-0.20000000000000018,0,0.015767249700146868,0.012087836914185912,False,False,False
2007-05-01,206.755,0.02709885742672613,4.4,-0.1999999999999993,0,0.015767249700146868,0.012087836914185912,False,False,False
2007-06-01,207.234,0.02692765113974227,4.6,0.0,0,0.015767249700146868,0.012087836914185912,False,False,False
2007-07-01,207.603,0.023178905864958077,4.7,0.0,0,0.01934374720018117,0.024695947150627617,False,False,False
2007-08-01,207.667,0.01897448478900876,4.6,-0.10000000000000053,0,0.01934374720018117,0.024695947150627617,False,False,False
2007-09-01,208.547,0.028338264299802685,4.7,0.20000000000000018,0,0.01934374720018117,0.024695947150627617,False,False,False
2007-10-01,209.19,0.03610698365527476,4.7,0.2999999999999998,0,0.023680360773066234,0.023240880884577653,False,False,False
2007-11-01,210.834,0.04373267326732666,4.7,0.20000000000000018,0,0.023680360773066234,0.023240880884577653,True,False,False
2007-12-01,211.445,0.04108813392417532,5.0,0.5999999999999996,0,0.023680360773066234,0.023240880884577653,True,False,False
2008-01-01,212.174,0.04294695655165981,5.0,0.40000000000000036,1,0.02133364682457861,0.025367271478347497,True,True,True
