trade_id,strategy,symbol,holding_code,pair,long_leg,short_leg,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade,profit_pct,mfe_pct,mae_pct,profit_capture,giveback_pct,max_high,min_low,best_date,worst_date,bar_count,holding_calendar_days,had_profit_then_loss,deep_mae_profit,holding_code_trade,pair_trade,long_leg_trade,short_leg_trade,holding_days_trade,is_open_trade_trade
142,Sub-A-DK,DK_T0142,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2018-08-20,2018-08-20,1.0,1.0047802363805791,long,1,False,0.004780236380579117,0.004780236380579117,0.0,1.0,0.0,1.0047802363805791,1.0,2018-08-20,2018-08-20,2,0,False,False,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,1,False
143,Sub-A-DK,DK_T0143,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2018-08-21,2018-08-24,1.0,1.012238270928366,long,4,False,0.012238270928365935,0.012238270928365935,-0.000338871315692546,1.0,0.0,1.012238270928366,0.9996611286843075,2018-08-24,2018-08-21,5,3,False,False,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,4,False
144,Sub-A-DK,DK_T0144,HS300/ZZ500_-1,HS300/ZZ500,中证500,沪深300,2018-08-27,2018-08-27,1.0,0.9968023131159081,long,1,False,-0.0031976868840919437,0.0,-0.0031976868840919437,,0.0031976868840919437,1.0,0.9968023131159081,2018-08-27,2018-08-27,2,0,False,False,HS300/ZZ500_-1,HS300/ZZ500,中证500,沪深300,1,False
145,Sub-A-DK,DK_T0145,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2018-08-28,2018-08-28,1.0,0.9961618930413567,long,1,False,-0.0038381069586432837,0.0,-0.0038381069586432837,,0.0038381069586432837,1.0,0.9961618930413567,2018-08-28,2018-08-28,2,0,False,False,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,1,False
146,Sub-A-DK,DK_T0146,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-08-29,2018-08-29,1.0,1.0037391248941145,long,1,False,0.0037391248941145427,0.0037391248941145427,0.0,1.0,0.0,1.0037391248941145,1.0,2018-08-29,2018-08-29,2,0,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,1,False
147,Sub-A-DK,DK_T0147,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-08-30,2018-08-30,1.0,1.0021395843686594,long,1,False,0.002139584368659353,0.002139584368659353,0.0,1.0,0.0,1.0021395843686594,1.0,2018-08-30,2018-08-30,2,0,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,1,False
148,Sub-A-DK,DK_T0148,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2018-08-31,2018-09-06,1.0,0.9901916280092476,long,5,False,-0.009808371990752351,0.009081127694246183,-0.009808371990752351,-1.0800830382516207,0.018889499684998534,1.0090811276942462,0.9901916280092476,2018-08-31,2018-09-06,6,6,True,False,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,5,False
149,Sub-A-DK,DK_T0149,HS300/CYB_1,HS300/CYB,沪深300,创业板,2018-09-07,2018-09-21,1.0,1.078740159940617,long,11,False,0.078740159940617,0.078740159940617,0.0,1.0,0.0,1.078740159940617,1.0,2018-09-21,2018-09-07,12,14,False,False,HS300/CYB_1,HS300/CYB,沪深300,创业板,11,False
150,Sub-A-DK,DK_T0150,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-09-25,2018-10-12,1.0,1.0840782002905862,long,9,False,0.08407820029058621,0.08407820029058621,-0.008054878540681654,1.0,0.0,1.0840782002905862,0.9919451214593183,2018-10-12,2018-09-25,10,17,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,9,False
151,Sub-A-DK,DK_T0151,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-10-15,2018-10-30,1.0,1.0102800608845437,long,12,False,0.010280060884543696,0.05171202443994094,0.0,0.19879440025565234,0.041431963555397244,1.051712024439941,1.0,2018-10-19,2018-10-15,13,15,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,12,False
152,Sub-A-DK,DK_T0152,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-10-31,2018-10-31,1.0,0.9965939566116163,long,1,False,-0.003406043388383684,0.0,-0.003406043388383684,,0.003406043388383684,1.0,0.9965939566116163,2018-10-31,2018-10-31,2,0,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,1,False
153,Sub-A-DK,DK_T0153,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2018-11-01,2018-11-02,1.0,1.0272014733831776,long,2,False,0.027201473383177577,0.027201473383177577,0.0,1.0,0.0,1.0272014733831776,1.0,2018-11-02,2018-11-01,3,1,False,False,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2,False
154,Sub-A-DK,DK_T0154,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-11-05,2018-11-12,1.0,1.0622096140938937,long,6,False,0.062209614093893695,0.062209614093893695,0.0,1.0,0.0,1.0622096140938937,1.0,2018-11-12,2018-11-05,7,7,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,6,False
155,Sub-A-DK,DK_T0155,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-11-13,2018-12-03,1.0,1.0055865093910261,long,15,False,0.005586509391026118,0.0436221132596748,-0.0033103931033726663,0.1280659962017568,0.03803560386864868,1.0436221132596748,0.9966896068966273,2018-11-16,2018-11-30,16,20,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,15,False
156,Sub-A-DK,DK_T0156,ZZ500/ZZ1000_-1,ZZ500/ZZ1000,中证1000,中证500,2018-12-07,2018-12-10,1.0,0.9975377110492624,long,2,False,-0.0024622889507376344,0.0,-0.0024974960646795274,,0.0024622889507376344,1.0,0.9975025039353205,2018-12-07,2018-12-07,3,3,False,False,ZZ500/ZZ1000_-1,ZZ500/ZZ1000,中证1000,中证500,2,False
157,Sub-A-DK,DK_T0157,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2018-12-11,2018-12-12,1.0,0.997317784358478,long,2,False,-0.0026822156415220455,0.0,-0.00790707127864454,,0.0026822156415220455,1.0,0.9920929287213555,2018-12-11,2018-12-11,3,1,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2,False
158,Sub-A-DK,DK_T0158,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2018-12-13,2018-12-18,1.0,0.9782344071027954,long,4,False,-0.02176559289720459,0.0,-0.02308931680462034,,0.02176559289720459,1.0,0.9769106831953797,2018-12-13,2018-12-17,5,5,False,False,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,4,False
159,Sub-A-DK,DK_T0159,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,2018-12-20,2018-12-20,1.0,1.0073830964054191,long,1,False,0.007383096405419121,0.007383096405419121,0.0,1.0,0.0,1.0073830964054191,1.0,2018-12-20,2018-12-20,2,0,False,False,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,1,False
160,Sub-A-DK,DK_T0160,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-12-21,2018-12-21,1.0,1.0059302020918213,long,1,False,0.005930202091821268,0.005930202091821268,0.0,1.0,0.0,1.0059302020918213,1.0,2018-12-21,2018-12-21,2,0,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,1,False
161,Sub-A-DK,DK_T0161,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2018-12-24,2019-01-02,1.0,0.9931410841092875,long,6,False,-0.006858915890712525,0.012701827576036884,-0.013238742902558998,-0.5399944102258539,0.01956074346674941,1.0127018275760369,0.986761257097441,2018-12-24,2018-12-28,7,9,True,False,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,6,False
162,Sub-A-DK,DK_T0162,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2019-01-03,2019-01-17,1.0,1.0337715816274184,long,11,False,0.033771581627418445,0.03445924479609985,0.0,0.9800441602028598,0.0006876631686814072,1.0344592447960999,1.0,2019-01-14,2019-01-03,12,14,False,False,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,11,False
163,Sub-A-DK,DK_T0163,HS300/CYB_1,HS300/CYB,沪深300,创业板,2019-01-18,2019-01-18,1.0,1.0056776215422785,long,1,False,0.005677621542278466,0.005677621542278466,0.0,1.0,0.0,1.0056776215422785,1.0,2019-01-18,2019-01-18,2,0,False,False,HS300/CYB_1,HS300/CYB,沪深300,创业板,1,False
164,Sub-A-DK,DK_T0164,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-01-21,2019-01-29,1.0,1.0537846507182136,long,7,False,0.05378465071821359,0.05378465071821359,0.0,1.0,0.0,1.0537846507182136,1.0,2019-01-29,2019-01-21,8,8,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,7,False
165,Sub-A-DK,DK_T0165,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-01-30,2019-02-18,1.0,0.9566171781994366,long,9,False,-0.04338282180056341,0.05571135316458786,-0.04338282180056341,-0.778707019956914,0.09909417496515127,1.0557113531645879,0.9566171781994366,2019-01-31,2019-02-18,10,19,True,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,9,False
166,Sub-A-DK,DK_T0166,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2019-02-19,2019-02-22,1.0,1.0094855731684738,long,4,False,0.00948557316847376,0.00948557316847376,-0.013891459960932662,1.0,0.0,1.0094855731684738,0.9861085400390673,2019-02-22,2019-02-19,5,3,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,4,False
167,Sub-A-DK,DK_T0167,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2019-02-25,2019-03-20,1.0,1.0910749578525027,long,18,False,0.09107495785250275,0.15745495122635367,-0.009102307301661838,0.5784191423842585,0.06637999337385092,1.1574549512263537,0.9908976926983382,2019-03-12,2019-02-25,19,23,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,18,False
168,Sub-A-DK,DK_T0168,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2019-03-21,2019-03-28,1.0,0.99840524974927,long,6,False,-0.0015947502507299705,0.026867933103148056,-0.0015947502507299705,-0.05935515190571608,0.028462683353878027,1.026867933103148,0.99840524974927,2019-03-25,2019-03-28,7,7,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,6,False
169,Sub-A-DK,DK_T0169,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2019-03-29,2019-03-29,1.0,0.9830892329932893,long,1,False,-0.01691076700671068,0.0,-0.01691076700671068,,0.01691076700671068,1.0,0.9830892329932893,2019-03-29,2019-03-29,2,0,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,1,False
170,Sub-A-DK,DK_T0170,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2019-04-01,2019-04-02,1.0,1.0069049570080544,long,2,False,0.00690495700805438,0.00690495700805438,-0.0025925373807245133,1.0,0.0,1.0069049570080544,0.9974074626192755,2019-04-02,2019-04-01,3,1,False,False,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2,False
171,Sub-A-DK,DK_T0171,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-04-03,2019-04-30,1.0,1.0745645853503596,long,19,False,0.07456458535035959,0.07785313624391899,0.0,0.9577595579032789,0.0032885508935593943,1.077853136243919,1.0,2019-04-29,2019-04-03,20,27,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,19,False
172,Sub-A-DK,DK_T0172,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2019-05-06,2019-05-10,1.0,0.9916220984077604,long,5,False,-0.008377901592239612,0.028190896586227643,-0.008377901592239612,-0.29718464493011354,0.036568798178467254,1.0281908965862276,0.9916220984077604,2019-05-06,2019-05-10,6,4,True,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,5,False
173,Sub-A-DK,DK_T0173,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-05-13,2019-05-20,1.0,0.9962632154538865,long,6,False,-0.0037367845461134808,0.0,-0.013541781639379247,,0.0037367845461134808,1.0,0.9864582183606208,2019-05-13,2019-05-16,7,7,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,6,False
174,Sub-A-DK,DK_T0174,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-05-21,2019-05-28,1.0,0.9871243833744623,long,6,False,-0.012875616625537711,0.011430602079270047,-0.01369597668594591,-1.126416310903541,0.024306218704807758,1.01143060207927,0.9863040233140541,2019-05-24,2019-05-27,7,7,True,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,6,False
175,Sub-A-DK,DK_T0175,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2019-05-29,2019-05-31,1.0,1.015898990340457,long,3,False,0.015898990340456942,0.016479772112656832,0.0,0.9647579002774052,0.0005807817721998898,1.0164797721126568,1.0,2019-05-30,2019-05-29,4,2,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,3,False
176,Sub-A-DK,DK_T0176,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-06-03,2019-06-03,1.0,0.9826106126304982,long,1,False,-0.017389387369501796,0.0,-0.017389387369501796,,0.017389387369501796,1.0,0.9826106126304982,2019-06-03,2019-06-03,2,0,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,1,False
177,Sub-A-DK,DK_T0177,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2019-06-04,2019-06-05,1.0,1.0019331413117933,long,2,False,0.0019331413117933405,0.0019331413117933405,0.0,1.0,0.0,1.0019331413117933,1.0,2019-06-05,2019-06-04,3,1,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2,False
178,Sub-A-DK,DK_T0178,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-06-06,2019-06-27,1.0,1.0279552615659304,long,15,False,0.027955261565930423,0.048646240483799064,0.0,0.574664378745579,0.02069097891786864,1.048646240483799,1.0,2019-06-20,2019-06-06,16,21,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,15,False
179,Sub-A-DK,DK_T0179,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2019-07-01,2019-07-01,1.0,1.0080944525430844,long,1,False,0.008094452543084385,0.008094452543084385,0.0,1.0,0.0,1.0080944525430844,1.0,2019-07-01,2019-07-01,2,0,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,1,False
180,Sub-A-DK,DK_T0180,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2019-07-02,2019-07-02,1.0,1.0017325963389236,long,1,False,0.001732596338923642,0.001732596338923642,0.0,1.0,0.0,1.0017325963389236,1.0,2019-07-02,2019-07-02,2,0,False,False,HS300/CYB_-1,HS300/CYB,创业板,沪深300,1,False
181,Sub-A-DK,DK_T0181,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2019-07-03,2019-08-26,1.0,1.0936689802396358,long,39,False,0.09366898023963577,0.10799252107220814,-0.010704758771222234,0.8673654370658217,0.014323540832572368,1.1079925210722081,0.9892952412287778,2019-08-19,2019-07-04,40,54,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,39,False
182,Sub-A-DK,DK_T0182,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2019-08-27,2019-09-19,1.0,1.0551489062980046,long,17,False,0.05514890629800462,0.06711516241141346,-0.0008102655198002351,0.8217056223442307,0.011966256113408846,1.0671151624114135,0.9991897344801998,2019-09-10,2019-08-30,18,23,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,17,False
183,Sub-A-DK,DK_T0183,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2019-09-20,2019-09-27,1.0,0.9805553639246742,long,6,False,-0.01944463607532576,0.005445535799897483,-0.01944463607532576,-3.570748001636831,0.024890171875223244,1.0054455357998975,0.9805553639246742,2019-09-23,2019-09-27,7,7,True,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,6,False
184,Sub-A-DK,DK_T0184,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-09-30,2019-10-24,1.0,1.0044824082770238,long,14,False,0.004482408277023842,0.021782691329149673,-0.010726804577885884,0.20577844166691503,0.01730028305212583,1.0217826913291497,0.9892731954221141,2019-10-17,2019-10-10,15,24,False,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,14,False
185,Sub-A-DK,DK_T0185,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2019-10-25,2019-10-30,1.0,0.99879747272417,long,4,False,-0.0012025272758300343,0.0,-0.025454874670692185,,0.0012025272758300343,1.0,0.9745451253293078,2019-10-25,2019-10-28,5,5,False,False,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,4,False
186,Sub-A-DK,DK_T0186,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2019-10-31,2019-11-01,1.0,1.0192263868862526,long,2,False,0.019226386886252556,0.019226386886252556,0.0,1.0,0.0,1.0192263868862526,1.0,2019-11-01,2019-10-31,3,1,False,False,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2,False
187,Sub-A-DK,DK_T0187,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2019-11-04,2019-11-05,1.0,1.0042943909879594,long,2,False,0.004294390987959362,0.004294390987959362,0.0,1.0,0.0,1.0042943909879594,1.0,2019-11-05,2019-11-04,3,1,False,False,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2,False
188,Sub-A-DK,DK_T0188,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2019-11-06,2019-11-08,1.0,0.9997322682964035,long,3,False,-0.00026773170359650766,0.008374914133764788,-0.00026773170359650766,-0.03196829236936353,0.008642645837361296,1.0083749141337648,0.9997322682964035,2019-11-06,2019-11-08,4,2,True,False,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,3,False
189,Sub-A-DK,DK_T0189,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2019-11-11,2019-11-11,1.0,1.000331785553469,long,1,False,0.0003317855534690217,0.0003317855534690217,0.0,1.0,0.0,1.000331785553469,1.0,2019-11-11,2019-11-11,2,0,False,False,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,1,False
190,Sub-A-DK,DK_T0190,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2019-11-12,2019-11-15,1.0,0.99231934179932,long,4,False,-0.0076806582006799795,0.0,-0.009945602785908947,,0.0076806582006799795,1.0,0.990054397214091,2019-11-12,2019-11-14,5,3,False,False,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,4,False
191,Sub-A-DK,DK_T0191,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2019-11-18,2019-11-20,1.0,0.9810072138812967,long,3,False,-0.018992786118703253,0.0012220126902278139,-0.018992786118703253,-15.542216763037477,0.020214798808931067,1.0012220126902278,0.9810072138812967,2019-11-18,2019-11-20,4,2,True,False,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,3,False
192,Sub-A-DK,DK_T0192,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2019-11-21,2019-11-26,1.0,0.9964872257449231,long,4,False,-0.0035127742550769003,0.0,-0.019864353422733516,,0.0035127742550769003,1.0,0.9801356465772665,2019-11-21,2019-11-25,5,5,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,4,False
193,Sub-A-DK,DK_T0193,ZZ500/ZZ1000_1,ZZ500/ZZ1000,中证500,中证1000,2019-11-27,2019-11-28,1.0,1.0066494035158728,long,2,False,0.006649403515872843,0.006898165029859182,0.0,0.9639380164276212,0.0002487615139863397,1.0068981650298592,1.0,2019-11-27,2019-11-27,3,1,False,False,ZZ500/ZZ1000_1,ZZ500/ZZ1000,中证500,中证1000,2,False
194,Sub-A-DK,DK_T0194,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2019-11-29,2019-12-16,1.0,1.04591611165103,long,12,False,0.045916111651030045,0.045916111651030045,0.0,1.0,0.0,1.04591611165103,1.0,2019-12-16,2019-11-29,13,17,False,False,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,12,False
195,Sub-A-DK,DK_T0195,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2019-12-17,2019-12-31,1.0,0.9924719766483128,long,11,False,-0.00752802335168723,0.015606346106137092,-0.01983975383471759,-0.48236937079890113,0.023134369457824322,1.015606346106137,0.9801602461652824,2019-12-19,2019-12-23,12,14,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,11,False
196,Sub-A-DK,DK_T0196,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-01-02,2020-01-06,1.0,1.0016168158936234,long,3,False,0.0016168158936233912,0.005745657875456889,0.0,0.2813978709957254,0.004128841981833498,1.0057456578754569,1.0,2020-01-03,2020-01-02,4,4,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,3,False
197,Sub-A-DK,DK_T0197,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-01-07,2020-01-17,1.0,1.0318567838056716,long,9,False,0.031856783805671585,0.04306220667352356,0.0,0.7397852146127584,0.011205422867851977,1.0430622066735236,1.0,2020-01-16,2020-01-07,10,10,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,9,False
198,Sub-A-DK,DK_T0198,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-01-20,2020-02-06,1.0,1.1451373915527792,long,8,False,0.14513739155277916,0.14513739155277916,0.0,1.0,0.0,1.1451373915527792,1.0,2020-02-06,2020-01-20,9,17,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,8,False
199,Sub-A-DK,DK_T0199,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2020-02-07,2020-02-10,1.0,1.0133681710511384,long,2,False,0.013368171051138411,0.013368171051138411,0.0,1.0,0.0,1.0133681710511384,1.0,2020-02-10,2020-02-07,3,3,False,False,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2,False
200,Sub-A-DK,DK_T0200,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-02-11,2020-02-12,1.0,1.0060464401891058,long,2,False,0.006046440189105828,0.006046440189105828,0.0,1.0,0.0,1.0060464401891058,1.0,2020-02-12,2020-02-11,3,1,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2,False
201,Sub-A-DK,DK_T0201,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2020-02-13,2020-02-14,1.0,0.9891635612211499,long,2,False,-0.0108364387788501,0.0,-0.0108364387788501,,0.0108364387788501,1.0,0.9891635612211499,2020-02-13,2020-02-14,3,1,False,False,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2,False
202,Sub-A-DK,DK_T0202,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-02-17,2020-02-26,1.0,1.0536159416600386,long,8,False,0.05361594166003858,0.1044919954389989,0.0,0.5131105156407784,0.05087605377896032,1.104491995438999,1.0,2020-02-25,2020-02-17,9,9,False,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,8,False
203,Sub-A-DK,DK_T0203,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-02-27,2020-03-03,1.0,0.9889060518876629,long,4,False,-0.011093948112337104,0.0,-0.02620348413953144,,0.011093948112337104,1.0,0.9737965158604686,2020-02-27,2020-02-28,5,5,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,4,False
204,Sub-A-DK,DK_T0204,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-03-04,2020-03-11,1.0,1.024461688411524,long,6,False,0.024461688411524074,0.024461688411524074,0.0,1.0,0.0,1.024461688411524,1.0,2020-03-11,2020-03-04,7,7,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,6,False
205,Sub-A-DK,DK_T0205,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2020-03-12,2020-04-09,1.0,0.9989426319879472,long,20,False,-0.0010573680120528062,0.03997214596462695,-0.01214930776847023,-0.02645262060707264,0.041029513976679755,1.039972145964627,0.9878506922315298,2020-03-30,2020-03-19,21,28,True,False,SZ50/CYB_1,SZ50/CYB,上证50,创业板,20,False
206,Sub-A-DK,DK_T0206,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2020-04-10,2020-04-21,1.0,1.0130966185992725,long,8,False,0.01309661859927247,0.032883706652558464,0.0,0.39827075267542894,0.019787088053285995,1.0328837066525585,1.0,2020-04-17,2020-04-10,9,11,False,False,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,8,False
207,Sub-A-DK,DK_T0207,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-05-13,2020-05-20,1.0,0.9937088194031531,long,6,False,-0.006291180596846857,0.0,-0.008072483794503982,,0.006291180596846857,1.0,0.991927516205496,2020-05-13,2020-05-15,7,7,False,False,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,6,False
208,Sub-A-DK,DK_T0208,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-05-21,2020-05-27,1.0,0.9994499388431355,long,5,False,-0.000550061156864512,0.019924585729896638,-0.010380239163283012,-0.027607156521159224,0.02047464688676115,1.0199245857298966,0.989619760836717,2020-05-26,2020-05-25,6,6,True,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,5,False
209,Sub-A-DK,DK_T0209,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-05-28,2020-06-08,1.0,0.9984238958892341,long,8,False,-0.001576104110765919,0.013719221505224644,-0.00932991175742559,-0.11488291155337763,0.015295325615990563,1.0137192215052246,0.9906700882425744,2020-06-01,2020-05-28,9,11,True,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,8,False
210,Sub-A-DK,DK_T0210,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-06-09,2020-06-10,1.0,0.978526335760329,long,2,False,-0.02147366423967101,0.0,-0.02147366423967101,,0.02147366423967101,1.0,0.978526335760329,2020-06-09,2020-06-10,3,1,False,False,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2,False
211,Sub-A-DK,DK_T0211,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-06-11,2020-06-16,1.0,1.0379856370784883,long,4,False,0.037985637078488343,0.037985637078488343,0.0,1.0,0.0,1.0379856370784883,1.0,2020-06-16,2020-06-11,5,5,False,False,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,4,False
212,Sub-A-DK,DK_T0212,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-06-17,2020-07-06,1.0,0.9570335197811497,long,12,False,-0.0429664802188503,0.06971636545447946,-0.0429664802188503,-0.6163040763636022,0.11268284567332976,1.0697163654544795,0.9570335197811497,2020-06-30,2020-07-06,13,19,True,False,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,12,False
