trade_id,strategy,symbol,holding_code,pair,long_leg,short_leg,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade
77,Sub-A-DK,DK_T0077,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2016-12-20,2016-12-21,1.0,0.9970841136355715,long,2,False
78,Sub-A-DK,DK_T0078,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2016-12-22,2016-12-28,1.0,1.007783160365094,long,5,False
79,Sub-A-DK,DK_T0079,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2016-12-29,2016-12-30,1.0,0.9935010079369688,long,2,False
80,Sub-A-DK,DK_T0080,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-01-03,2017-01-12,1.0,0.9909580144408602,long,8,False
81,Sub-A-DK,DK_T0081,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2017-01-13,2017-01-13,1.0,0.9757625133653083,long,1,False
82,Sub-A-DK,DK_T0082,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2017-01-16,2017-01-16,1.0,0.947294941847168,long,1,False
83,Sub-A-DK,DK_T0083,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-01-17,2017-02-08,1.0,0.9535543098563433,long,12,False
84,Sub-A-DK,DK_T0084,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2017-02-09,2017-02-09,1.0,0.994764963156014,long,1,False
85,Sub-A-DK,DK_T0085,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2017-02-10,2017-02-10,1.0,0.9979616368429832,long,1,False
86,Sub-A-DK,DK_T0086,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-02-13,2017-02-14,1.0,1.000216554265971,long,2,False
87,Sub-A-DK,DK_T0087,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-02-15,2017-03-02,1.0,1.0135788856557706,long,12,False
88,Sub-A-DK,DK_T0088,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-03-03,2017-03-24,1.0,1.0176689367462806,long,16,False
89,Sub-A-DK,DK_T0089,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2017-03-30,2017-03-30,1.0,0.9936687345327424,long,1,False
90,Sub-A-DK,DK_T0090,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2017-03-31,2017-03-31,1.0,1.0022353510981994,long,1,False
91,Sub-A-DK,DK_T0091,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-04-05,2017-04-13,1.0,0.9812472898152435,long,7,False
92,Sub-A-DK,DK_T0092,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2017-04-14,2017-04-14,1.0,1.0095344406494378,long,1,False
93,Sub-A-DK,DK_T0093,HS300/CYB_1,HS300/CYB,沪深300,创业板,2017-04-17,2017-04-19,1.0,1.0161096183463807,long,3,False
94,Sub-A-DK,DK_T0094,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2017-04-20,2017-04-24,1.0,1.0578306901044188,long,3,False
95,Sub-A-DK,DK_T0095,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-04-25,2017-05-09,1.0,1.0025000908009576,long,10,False
96,Sub-A-DK,DK_T0096,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2017-05-10,2017-05-25,1.0,1.118530077129998,long,12,False
97,Sub-A-DK,DK_T0097,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-05-26,2017-06-12,1.0,1.011947492231486,long,10,False
98,Sub-A-DK,DK_T0098,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2017-06-13,2017-06-15,1.0,0.957326141331606,long,3,False
99,Sub-A-DK,DK_T0099,HS300/CYB_1,HS300/CYB,沪深300,创业板,2017-06-16,2017-06-16,1.0,1.0007174864334931,long,1,False
100,Sub-A-DK,DK_T0100,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-06-19,2017-07-12,1.0,0.9634839112002901,long,18,False
101,Sub-A-DK,DK_T0101,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2017-07-13,2017-07-19,1.0,1.0317286582287264,long,5,False
102,Sub-A-DK,DK_T0102,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2017-07-20,2017-08-01,1.0,0.9796433819929826,long,9,False
103,Sub-A-DK,DK_T0103,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2017-08-02,2017-08-04,1.0,1.0037708512535164,long,3,False
104,Sub-A-DK,DK_T0104,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2017-08-07,2017-08-09,1.0,1.022623976849667,long,3,False
105,Sub-A-DK,DK_T0105,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-08-10,2017-08-29,1.0,0.9923360969727066,long,14,False
106,Sub-A-DK,DK_T0106,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2017-08-30,2017-08-30,1.0,1.0050060305808897,long,1,False
107,Sub-A-DK,DK_T0107,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2017-08-31,2017-09-08,1.0,1.0087126528804076,long,7,False
108,Sub-A-DK,DK_T0108,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2017-09-12,2017-09-12,1.0,0.982818692338857,long,1,False
109,Sub-A-DK,DK_T0109,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2017-09-13,2017-09-15,1.0,1.0053978620377246,long,3,False
110,Sub-A-DK,DK_T0110,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-09-18,2017-09-27,1.0,0.9898778874140669,long,8,False
111,Sub-A-DK,DK_T0111,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,2017-10-10,2017-10-10,1.0,0.9980271402658029,long,1,False
112,Sub-A-DK,DK_T0112,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2017-10-11,2017-10-19,1.0,1.0633169132400744,long,7,False
113,Sub-A-DK,DK_T0113,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-10-20,2017-10-25,1.0,0.9727921608250993,long,4,False
114,Sub-A-DK,DK_T0114,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2017-10-26,2017-10-27,1.0,1.022484675504604,long,2,False
115,Sub-A-DK,DK_T0115,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2017-10-30,2017-12-07,1.0,1.1295142240417488,long,29,False
116,Sub-A-DK,DK_T0116,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2017-12-08,2017-12-11,1.0,0.9942351771075894,long,2,False
117,Sub-A-DK,DK_T0117,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2017-12-12,2017-12-12,1.0,0.9944094274062041,long,1,False
118,Sub-A-DK,DK_T0118,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2017-12-13,2017-12-14,1.0,1.0048768860218342,long,2,False
119,Sub-A-DK,DK_T0119,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2017-12-15,2017-12-28,1.0,0.9769858388073481,long,10,False
120,Sub-A-DK,DK_T0120,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2017-12-29,2018-01-12,1.0,0.9728056071078168,long,10,False
121,Sub-A-DK,DK_T0121,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2018-01-15,2018-01-17,1.0,1.0052804334734262,long,3,False
122,Sub-A-DK,DK_T0122,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-01-18,2018-01-25,1.0,0.9841081411320132,long,6,False
123,Sub-A-DK,DK_T0123,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2018-01-26,2018-02-01,1.0,1.0716514895529776,long,5,False
124,Sub-A-DK,DK_T0124,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-02-02,2018-02-09,1.0,0.9686380819484657,long,6,False
125,Sub-A-DK,DK_T0125,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-02-12,2018-02-14,1.0,1.0069647667535762,long,3,False
126,Sub-A-DK,DK_T0126,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-02-22,2018-03-23,1.0,1.0477690285453203,long,22,False
127,Sub-A-DK,DK_T0127,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-03-26,2018-03-28,1.0,1.0601443999743672,long,3,False
128,Sub-A-DK,DK_T0128,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-03-29,2018-04-11,1.0,0.9740520333604742,long,8,False
129,Sub-A-DK,DK_T0129,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-04-12,2018-04-23,1.0,0.9992561907881807,long,8,False
130,Sub-A-DK,DK_T0130,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2018-04-24,2018-04-25,1.0,0.9824579365029302,long,2,False
131,Sub-A-DK,DK_T0131,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-04-26,2018-05-08,1.0,0.9903712007513439,long,7,False
132,Sub-A-DK,DK_T0132,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-05-10,2018-05-17,1.0,1.0027824868126263,long,6,False
133,Sub-A-DK,DK_T0133,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-05-18,2018-06-21,1.0,1.157709923451296,long,25,False
134,Sub-A-DK,DK_T0134,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-06-22,2018-06-29,1.0,0.9317836663794419,long,6,False
135,Sub-A-DK,DK_T0135,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-07-04,2018-07-04,1.0,0.9857943156947833,long,1,False
136,Sub-A-DK,DK_T0136,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-07-05,2018-07-23,1.0,0.9734807557569995,long,13,False
137,Sub-A-DK,DK_T0137,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2018-07-24,2018-07-25,1.0,0.9914503706125911,long,2,False
138,Sub-A-DK,DK_T0138,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2018-07-26,2018-07-26,1.0,1.0090487811829256,long,1,False
139,Sub-A-DK,DK_T0139,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-07-27,2018-07-31,1.0,1.0297827025345156,long,3,False
140,Sub-A-DK,DK_T0140,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2018-08-01,2018-08-03,1.0,0.9988407594553115,long,3,False
141,Sub-A-DK,DK_T0141,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-08-06,2018-08-16,1.0,1.0070113945480588,long,9,False
142,Sub-A-DK,DK_T0142,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2018-08-20,2018-08-20,1.0,1.0047802363805791,long,1,False
143,Sub-A-DK,DK_T0143,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2018-08-21,2018-08-24,1.0,1.012238270928366,long,4,False
144,Sub-A-DK,DK_T0144,HS300/ZZ500_-1,HS300/ZZ500,中证500,沪深300,2018-08-27,2018-08-27,1.0,0.9968023131159081,long,1,False
145,Sub-A-DK,DK_T0145,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2018-08-28,2018-08-28,1.0,0.9961618930413567,long,1,False
146,Sub-A-DK,DK_T0146,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-08-29,2018-08-29,1.0,1.0037391248941145,long,1,False
147,Sub-A-DK,DK_T0147,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-08-30,2018-08-30,1.0,1.0021395843686594,long,1,False
148,Sub-A-DK,DK_T0148,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2018-08-31,2018-09-06,1.0,0.9901916280092476,long,5,False
149,Sub-A-DK,DK_T0149,HS300/CYB_1,HS300/CYB,沪深300,创业板,2018-09-07,2018-09-21,1.0,1.078740159940617,long,11,False
150,Sub-A-DK,DK_T0150,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2018-09-25,2018-10-12,1.0,1.0840782002905862,long,9,False
151,Sub-A-DK,DK_T0151,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2018-10-15,2018-10-30,1.0,1.0102800608845437,long,12,False
152,Sub-A-DK,DK_T0152,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2018-10-31,2018-10-31,1.0,0.9965939566116163,long,1,False
153,Sub-A-DK,DK_T0153,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2018-11-01,2018-11-02,1.0,1.0272014733831776,long,2,False
154,Sub-A-DK,DK_T0154,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2018-11-05,2018-11-12,1.0,1.0622096140938937,long,6,False
155,Sub-A-DK,DK_T0155,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-11-13,2018-12-03,1.0,1.0055865093910261,long,15,False
156,Sub-A-DK,DK_T0156,ZZ500/ZZ1000_-1,ZZ500/ZZ1000,中证1000,中证500,2018-12-07,2018-12-10,1.0,0.9975377110492624,long,2,False
157,Sub-A-DK,DK_T0157,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2018-12-11,2018-12-12,1.0,0.997317784358478,long,2,False
158,Sub-A-DK,DK_T0158,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2018-12-13,2018-12-18,1.0,0.9782344071027954,long,4,False
159,Sub-A-DK,DK_T0159,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,2018-12-20,2018-12-20,1.0,1.0073830964054191,long,1,False
160,Sub-A-DK,DK_T0160,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2018-12-21,2018-12-21,1.0,1.0059302020918213,long,1,False
161,Sub-A-DK,DK_T0161,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2018-12-24,2019-01-02,1.0,0.9931410841092875,long,6,False
162,Sub-A-DK,DK_T0162,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2019-01-03,2019-01-17,1.0,1.0337715816274184,long,11,False
163,Sub-A-DK,DK_T0163,HS300/CYB_1,HS300/CYB,沪深300,创业板,2019-01-18,2019-01-18,1.0,1.0056776215422785,long,1,False
164,Sub-A-DK,DK_T0164,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-01-21,2019-01-29,1.0,1.0537846507182136,long,7,False
165,Sub-A-DK,DK_T0165,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-01-30,2019-02-18,1.0,0.9566171781994366,long,9,False
166,Sub-A-DK,DK_T0166,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2019-02-19,2019-02-22,1.0,1.0094855731684738,long,4,False
167,Sub-A-DK,DK_T0167,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2019-02-25,2019-03-20,1.0,1.0910749578525027,long,18,False
168,Sub-A-DK,DK_T0168,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2019-03-21,2019-03-28,1.0,0.99840524974927,long,6,False
169,Sub-A-DK,DK_T0169,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2019-03-29,2019-03-29,1.0,0.9830892329932893,long,1,False
170,Sub-A-DK,DK_T0170,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2019-04-01,2019-04-02,1.0,1.0069049570080544,long,2,False
171,Sub-A-DK,DK_T0171,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-04-03,2019-04-30,1.0,1.0745645853503596,long,19,False
172,Sub-A-DK,DK_T0172,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2019-05-06,2019-05-10,1.0,0.9916220984077604,long,5,False
173,Sub-A-DK,DK_T0173,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-05-13,2019-05-20,1.0,0.9962632154538865,long,6,False
174,Sub-A-DK,DK_T0174,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-05-21,2019-05-28,1.0,0.9871243833744623,long,6,False
175,Sub-A-DK,DK_T0175,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2019-05-29,2019-05-31,1.0,1.015898990340457,long,3,False
176,Sub-A-DK,DK_T0176,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-06-03,2019-06-03,1.0,0.9826106126304982,long,1,False
177,Sub-A-DK,DK_T0177,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2019-06-04,2019-06-05,1.0,1.0019331413117933,long,2,False
178,Sub-A-DK,DK_T0178,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2019-06-06,2019-06-27,1.0,1.0279552615659304,long,15,False
179,Sub-A-DK,DK_T0179,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2019-07-01,2019-07-01,1.0,1.0080944525430844,long,1,False
180,Sub-A-DK,DK_T0180,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2019-07-02,2019-07-02,1.0,1.0017325963389236,long,1,False
181,Sub-A-DK,DK_T0181,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2019-07-03,2019-08-26,1.0,1.0936689802396358,long,39,False
182,Sub-A-DK,DK_T0182,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2019-08-27,2019-09-19,1.0,1.0551489062980046,long,17,False
183,Sub-A-DK,DK_T0183,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2019-09-20,2019-09-27,1.0,0.9805553639246742,long,6,False
184,Sub-A-DK,DK_T0184,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2019-09-30,2019-10-24,1.0,1.0044824082770238,long,14,False
185,Sub-A-DK,DK_T0185,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2019-10-25,2019-10-30,1.0,0.99879747272417,long,4,False
186,Sub-A-DK,DK_T0186,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2019-10-31,2019-11-01,1.0,1.0192263868862526,long,2,False
187,Sub-A-DK,DK_T0187,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2019-11-04,2019-11-05,1.0,1.0042943909879594,long,2,False
188,Sub-A-DK,DK_T0188,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2019-11-06,2019-11-08,1.0,0.9997322682964035,long,3,False
189,Sub-A-DK,DK_T0189,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2019-11-11,2019-11-11,1.0,1.000331785553469,long,1,False
190,Sub-A-DK,DK_T0190,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2019-11-12,2019-11-15,1.0,0.99231934179932,long,4,False
191,Sub-A-DK,DK_T0191,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2019-11-18,2019-11-20,1.0,0.9810072138812967,long,3,False
192,Sub-A-DK,DK_T0192,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2019-11-21,2019-11-26,1.0,0.9964872257449231,long,4,False
193,Sub-A-DK,DK_T0193,ZZ500/ZZ1000_1,ZZ500/ZZ1000,中证500,中证1000,2019-11-27,2019-11-28,1.0,1.0066494035158728,long,2,False
194,Sub-A-DK,DK_T0194,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2019-11-29,2019-12-16,1.0,1.04591611165103,long,12,False
195,Sub-A-DK,DK_T0195,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2019-12-17,2019-12-31,1.0,0.9924719766483128,long,11,False
196,Sub-A-DK,DK_T0196,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-01-02,2020-01-06,1.0,1.0016168158936234,long,3,False
197,Sub-A-DK,DK_T0197,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-01-07,2020-01-17,1.0,1.0318567838056716,long,9,False
198,Sub-A-DK,DK_T0198,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-01-20,2020-02-06,1.0,1.1451373915527792,long,8,False
199,Sub-A-DK,DK_T0199,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2020-02-07,2020-02-10,1.0,1.0133681710511384,long,2,False
200,Sub-A-DK,DK_T0200,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-02-11,2020-02-12,1.0,1.0060464401891058,long,2,False
201,Sub-A-DK,DK_T0201,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2020-02-13,2020-02-14,1.0,0.9891635612211499,long,2,False
202,Sub-A-DK,DK_T0202,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-02-17,2020-02-26,1.0,1.0536159416600386,long,8,False
203,Sub-A-DK,DK_T0203,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-02-27,2020-03-03,1.0,0.9889060518876629,long,4,False
204,Sub-A-DK,DK_T0204,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-03-04,2020-03-11,1.0,1.024461688411524,long,6,False
205,Sub-A-DK,DK_T0205,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2020-03-12,2020-04-09,1.0,0.9989426319879472,long,20,False
206,Sub-A-DK,DK_T0206,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2020-04-10,2020-04-21,1.0,1.0130966185992725,long,8,False
207,Sub-A-DK,DK_T0207,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-05-13,2020-05-20,1.0,0.9937088194031531,long,6,False
208,Sub-A-DK,DK_T0208,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-05-21,2020-05-27,1.0,0.9994499388431355,long,5,False
209,Sub-A-DK,DK_T0209,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-05-28,2020-06-08,1.0,0.9984238958892341,long,8,False
210,Sub-A-DK,DK_T0210,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-06-09,2020-06-10,1.0,0.978526335760329,long,2,False
211,Sub-A-DK,DK_T0211,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-06-11,2020-06-16,1.0,1.0379856370784883,long,4,False
212,Sub-A-DK,DK_T0212,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-06-17,2020-07-06,1.0,0.9570335197811497,long,12,False
213,Sub-A-DK,DK_T0213,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-07-07,2020-07-08,1.0,1.0169482224255786,long,2,False
214,Sub-A-DK,DK_T0214,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2020-07-09,2020-07-16,1.0,0.9642709962688033,long,6,False
215,Sub-A-DK,DK_T0215,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-07-17,2020-07-17,1.0,1.0059555245196194,long,1,False
216,Sub-A-DK,DK_T0216,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-07-20,2020-07-20,1.0,0.9860313674618705,long,1,False
217,Sub-A-DK,DK_T0217,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,2020-07-21,2020-07-21,1.0,1.0039432801754495,long,1,False
218,Sub-A-DK,DK_T0218,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2020-07-22,2020-07-23,1.0,1.0113917146524658,long,2,False
219,Sub-A-DK,DK_T0219,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2020-07-24,2020-08-05,1.0,1.041902355377581,long,9,False
220,Sub-A-DK,DK_T0220,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2020-08-06,2020-08-18,1.0,1.0777419528624002,long,9,False
221,Sub-A-DK,DK_T0221,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2020-08-19,2020-09-02,1.0,0.96726283120648,long,11,False
222,Sub-A-DK,DK_T0222,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2020-09-03,2020-09-17,1.0,1.0561642881171014,long,11,False
223,Sub-A-DK,DK_T0223,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2020-09-18,2020-09-28,1.0,1.009951490893922,long,7,False
224,Sub-A-DK,DK_T0224,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2020-09-29,2020-10-12,1.0,0.9621140674229832,long,4,False
225,Sub-A-DK,DK_T0225,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-10-13,2020-10-15,1.0,1.0020499194636776,long,3,False
226,Sub-A-DK,DK_T0226,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2020-10-16,2020-10-16,1.0,0.9999040729519666,long,1,False
227,Sub-A-DK,DK_T0227,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-10-19,2020-10-19,1.0,0.9912571655500297,long,1,False
228,Sub-A-DK,DK_T0228,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2020-10-20,2020-11-02,1.0,1.0641838054064443,long,10,False
229,Sub-A-DK,DK_T0229,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2020-11-03,2020-11-13,1.0,0.9609491456872119,long,9,False
230,Sub-A-DK,DK_T0230,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-11-16,2020-11-16,1.0,0.9909876996193722,long,1,False
231,Sub-A-DK,DK_T0231,SZ50/HS300_-1,SZ50/HS300,沪深300,上证50,2020-11-17,2020-11-19,1.0,0.9927023590493957,long,3,False
232,Sub-A-DK,DK_T0232,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2020-11-20,2020-12-01,1.0,0.9851091387070392,long,8,False
233,Sub-A-DK,DK_T0233,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2020-12-02,2020-12-08,1.0,0.9689768866999976,long,5,False
234,Sub-A-DK,DK_T0234,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2020-12-10,2020-12-11,1.0,0.9954851134676312,long,2,False
235,Sub-A-DK,DK_T0235,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2020-12-14,2020-12-25,1.0,1.033641061730459,long,10,False
236,Sub-A-DK,DK_T0236,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2020-12-28,2020-12-28,1.0,0.9972773008432172,long,1,False
237,Sub-A-DK,DK_T0237,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2020-12-29,2021-01-06,1.0,1.0738170839741343,long,6,False
238,Sub-A-DK,DK_T0238,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2021-01-07,2021-01-18,1.0,1.0344056138102606,long,8,False
239,Sub-A-DK,DK_T0239,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2021-01-19,2021-01-20,1.0,0.9874202400382237,long,2,False
240,Sub-A-DK,DK_T0240,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2021-01-21,2021-01-29,1.0,1.0371929632846437,long,7,False
241,Sub-A-DK,DK_T0241,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2021-02-01,2021-02-02,1.0,1.0042435960751888,long,2,False
242,Sub-A-DK,DK_T0242,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2021-02-03,2021-02-08,1.0,0.9851299598717753,long,4,False
243,Sub-A-DK,DK_T0243,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2021-02-09,2021-02-18,1.0,0.9614478445060725,long,3,False
244,Sub-A-DK,DK_T0244,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2021-02-19,2021-02-22,1.0,0.9503259117101016,long,2,False
