date,signal,return,asset_component,cash_component,borrow_component,trade_cost,turnover,holding,holding_weight,previous_holding,previous_weight,target,target_weight,nav
2019-04-04,03_bond_pool_plus_target_vol,-0.0010760401141558518,0.0,0.0001211499702025165,-0.0,0.00119704506238471,1.19704506238471,1.H00016,1.19704506238471,cash,0.0,1.H00016,1.19704506238471,5.241406524433533
2019-04-08,03_bond_pool_plus_target_vol,0.005072439360759962,0.005097822267914594,0.0,-2.3872003436460617e-05,1.503276169666723e-06,0.001503276169666723,1.H00016,1.1985483385543767,1.H00016,1.19704506238471,1.H00016,1.1985483385543767,5.267993241193813
2019-04-09,03_bond_pool_plus_target_vol,0.0020922898248860733,0.0021179854493822686,0.0,-2.4054125299621895e-05,1.6380691920181433e-06,0.0016380691920181434,1.H00016,1.2001864077463948,1.H00016,1.1985483385543767,1.H00016,1.2001864077463948,5.279015409849931
2019-04-10,03_bond_pool_plus_target_vol,0.004649041473535398,0.004685231254408033,0.0,-2.4252577333424554e-05,1.1881822617377803e-05,0.011881822617377802,1.H00016,1.2120682303637726,1.H00016,1.2001864077463948,1.H00016,1.2120682303637726,5.303557771429756
2019-04-11,03_bond_pool_plus_target_vol,-0.023014238476149695,-0.020614427276603186,0.0,-2.569205978947146e-05,0.0024241539669241662,2.424153966924166,1.H20955,1.2120857365603936,1.H00016,1.2120682303637726,1.H20955,1.2120857365603936,5.181500428106035
2019-04-12,03_bond_pool_plus_target_vol,0.0023286231546604252,0.0023596555151932917,0.0,-2.5694180664670454e-05,5.325749774206079e-06,0.005325749774206079,1.H20955,1.2067599867861876,1.H20955,1.2120857365603936,1.H20955,1.2067599867861876,5.193566189978806
2019-04-15,03_bond_pool_plus_target_vol,-0.010359309920675686,-0.007939949766407009,0.0,-2.504896623821933e-05,0.002413534991176398,2.413534991176398,1.H00016,1.2067750043902103,1.H20955,1.2067599867861876,1.H00016,1.2067750043902103,5.139764428223272
2019-04-16,03_bond_pool_plus_target_vol,0.040446545367677444,0.040473772301804274,0.0,-2.5050785620499203e-05,2.0915480613237224e-06,0.0020915480613237225,1.H00016,1.2046834563288866,1.H00016,1.2067750043902103,1.H00016,1.2046834563288866,5.34765014334858
2019-04-17,03_bond_pool_plus_target_vol,-0.00228889744048677,-0.0022360834305039613,0.0,-2.4797394635192702e-05,2.8080101109798196e-05,0.028080101109798195,1.H00016,1.1766033552190884,1.H00016,1.2046834563288866,1.H00016,1.1766033552190884,5.33540992062285
2019-04-18,03_bond_pool_plus_target_vol,-0.004918285020987789,-0.004870117114059922,0.0,-2.1395491222457e-05,2.690401704387302e-05,0.02690401704387302,1.H00016,1.2035073722629615,1.H00016,1.1766033552190884,1.H00016,1.2035073722629615,5.309168853929421
2019-04-19,03_bond_pool_plus_target_vol,0.014996784830127785,0.01502394217197953,0.0,-2.4654912085650213e-05,2.465449776653861e-06,0.0024654497766538608,1.H00016,1.2059728220396153,1.H00016,1.2035073722629615,1.H00016,1.2059728220396153,5.388789316858617
2019-04-22,03_bond_pool_plus_target_vol,-0.02854447311284769,-0.0285184834549576,0.0,-2.4953601252627628e-05,1.066498160596563e-06,0.0010664981605965629,1.H00016,1.2049063238790187,1.H00016,1.2059728220396153,1.H00016,1.2049063238790187,5.234969165092745
2019-04-23,03_bond_pool_plus_target_vol,0.003357480262879964,0.003389113828490995,0.0,-2.4824395032250317e-05,6.786339368816563e-06,0.006786339368816563,1.H00016,1.1981199845102022,1.H00016,1.2049063238790187,1.H00016,1.1981199845102022,5.252545470741329
2019-04-24,03_bond_pool_plus_target_vol,-0.002827651284309951,-0.0016074837855796944,0.0,-2.4002230219934027e-05,0.0011981199845102022,1.1981199845102022,cash,0.0,1.H00016,1.1981199845102022,cash,0.0,5.237693103795091
2019-04-25,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.238327650158546
2019-04-26,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.238962273397274
2019-04-29,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.239596973520587
2019-04-30,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.240231750537802
2019-05-06,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.240866604458234
2019-05-07,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.241501535291199
2019-05-08,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.2421365430460165
2019-05-09,03_bond_pool_plus_target_vol,0.0001211499702025165,0.0,0.0001211499702025165,-0.0,0.0,0.0,cash,0.0,cash,0.0,cash,0.0,5.2427716277320044
2019-05-10,03_bond_pool_plus_target_vol,-0.0010782669647246834,0.0,0.0001211499702025165,-0.0,0.0011992716432033417,1.1992716432033417,1.H11077,1.1992716432033417,cash,0.0,1.H11077,1.1992716432033417,5.237118520282225
2019-05-13,03_bond_pool_plus_target_vol,0.0013557191906505839,0.0013798609442868162,0.0,-2.4141753636291344e-05,0.0,0.0,1.H11077,1.1992716432033417,1.H11077,1.1992716432033417,1.H11077,1.1992716432033417,5.244218582363883
2019-05-14,03_bond_pool_plus_target_vol,0.0011817028684419917,0.00120599073443824,0.0,-2.4141753636291344e-05,1.4593988111455402e-07,0.00014593988111455403,1.H11077,1.1994175830844562,1.H11077,1.1992716432033417,1.H11077,1.1994175830844562,5.2504156905054
2019-05-15,03_bond_pool_plus_target_vol,-0.0006266307049249686,-0.0006024629076919221,0.0,-2.4159434248539732e-05,8.368228231470099e-09,8.368228231470098e-06,1.H11077,1.1994092148562248,1.H11077,1.1994175830844562,1.H11077,1.1994092148562248,5.247125618820109
2019-05-16,03_bond_pool_plus_target_vol,0.0008366817376994629,0.0008610878130921059,0.0,-2.415842043793884e-05,2.4744785839181385e-07,0.0002474478583918138,1.H11077,1.199161766997833,1.H11077,1.1994092148562248,1.H11077,1.199161766997833,5.251515793000792
2019-05-17,03_bond_pool_plus_target_vol,0.001008096354319532,0.001032351044119081,0.0,-2.4128442137267994e-05,1.2612050469207327e-07,0.00012612050469207325,1.H11077,1.199287887502525,1.H11077,1.199161766997833,1.H11077,1.199287887502525,5.256809826926367
2019-05-20,03_bond_pool_plus_target_vol,-0.00011272114241300812,-8.596429557037661e-05,0.0,-2.4143721632653365e-05,2.613412967686246e-06,0.002613412967686246,1.H11077,1.2019013004702113,1.H11077,1.199287887502525,1.H11077,1.2019013004702113,5.256217273317228
2019-05-21,03_bond_pool_plus_target_vol,-0.0003725259125064717,-0.000344631197267442,0.0,-2.4460336535815426e-05,3.4356467713401173e-06,0.0034356467713401173,1.H11077,1.2053369472415514,1.H11077,1.2019013004702113,1.H11077,1.2053369472415514,5.254259196181153
2019-05-22,03_bond_pool_plus_target_vol,-0.0015811447205472673,-0.0015557195647747481,0.0,-2.4876565039789653e-05,5.494592057535553e-07,0.0005494592057535552,1.H11077,1.205886406447305,1.H11077,1.2053369472415514,1.H11077,1.205886406447305,5.245951451992725
2019-05-23,03_bond_pool_plus_target_vol,0.0005782474403992488,0.0006060600836537809,0.0,-2.4943132006194195e-05,2.8678446948973145e-06,0.0028678446948973146,1.H11077,1.2087542511422023,1.H11077,1.205886406447305,1.H11077,1.2087542511422023,5.2489849099922985
2019-05-24,03_bond_pool_plus_target_vol,0.0009207388486769386,0.0009541655373207426,0.0,-2.529057130552645e-05,8.128566915648117e-06,0.008128566915648117,1.H11077,1.2168828180578504,1.H11077,1.2087542511422023,1.H11077,1.2168828180578504,5.253817854315048
2019-05-27,03_bond_pool_plus_target_vol,-0.0002010409930033319,-0.0001745135261807563,0.0,-2.627534694514638e-05,2.521705105262839e-07,0.0002521705105262839,1.H11077,1.2171349885683767,1.H11077,1.2168828180578504,1.H11077,1.2171349885683767,5.252761621556558
2019-05-28,03_bond_pool_plus_target_vol,-0.0013429992476905461,-0.0013093104438127946,0.0,-2.6305897394982593e-05,7.392780401165533e-06,0.007392780401165533,1.H11077,1.2245277689695422,1.H11077,1.2171349885683767,1.H11077,1.2245277689695422,5.24570716665051
2019-05-29,03_bond_pool_plus_target_vol,0.002082507728135452,0.002109890620666967,0.0,-2.7201532520297545e-05,1.8098307969971472e-07,0.00018098307969971472,1.H11077,1.224708752049242,1.H11077,1.2245277689695422,1.H11077,1.224708752049242,5.256631392364595
2019-05-30,03_bond_pool_plus_target_vol,0.0012013360645477533,0.001228834123750185,0.0,-2.7223458615010324e-05,2.7427102028454444e-07,0.0002742710202845444,1.H11077,1.2249830230695264,1.H11077,1.224708752049242,1.H11077,1.2249830230695264,5.262946373234276
2019-05-31,03_bond_pool_plus_target_vol,0.0005838091557845981,0.0006139386526448867,0.0,-2.725668654094521e-05,2.8711258816878082e-06,0.0028711258816878082,1.H11077,1.2278541489512143,1.H11077,1.2249830230695264,1.H11077,1.2278541489512143,5.266018929513374
2019-06-03,03_bond_pool_plus_target_vol,0.0022564172822439055,0.0022845432855824357,0.0,-2.760452335595936e-05,5.203056844500509e-07,0.0005203056844500509,1.H11077,1.2283744546356643,1.H11077,1.2278541489512143,1.H11077,1.2283744546356643,5.277901265634552
2019-06-04,03_bond_pool_plus_target_vol,0.0014631428225295728,0.0014915975520574671,0.0,-2.7667558374126685e-05,7.860204749803313e-07,0.0007860204749803312,1.H11077,1.2291604751106446,1.H11077,1.2283744546356643,1.H11077,1.2291604751106446,5.285623588989385
2019-06-05,03_bond_pool_plus_target_vol,0.0005834459479114873,0.0006138348666460812,0.0,-2.776278473124912e-05,2.624595801122176e-06,0.002624595801122176,1.H11077,1.2317850709117668,1.H11077,1.2291604751106446,1.H11077,1.2317850709117668,5.288707464654566
2019-06-06,03_bond_pool_plus_target_vol,0.0010186416897748352,0.001054008902662774,0.0,-2.8080754434348722e-05,7.278990731943047e-06,0.007278990731943047,1.H11077,1.2390640616437099,1.H11077,1.2317850709117668,1.H11077,1.2390640616437099,5.294094762563087
2019-06-10,03_bond_pool_plus_target_vol,0.0005885474737887808,0.0006179430344475425,0.0,-2.8962603944628017e-05,4.327018611598454e-07,0.00043270186115984544,1.H11077,1.2394967635048697,1.H11077,1.2390640616437099,1.H11077,1.2394967635048697,5.297210588661592
2019-06-11,03_bond_pool_plus_target_vol,-0.001708406679263863,-0.0016770233216971547,0.0,-2.9015025762214105e-05,2.372379174325978e-06,0.002372379174325978,1.H11077,1.2418691426791957,1.H11077,1.2394967635048697,1.H11077,1.2418691426791957,5.2881607987104555
2019-06-12,03_bond_pool_plus_target_vol,-0.003572523157748142,-0.0010626376006952344,0.0,-2.9302439428492768e-05,0.0024832947265678073,2.483294726567807,1.H00016,1.2414255838886115,1.H11077,1.2418691426791957,1.H00016,1.2414255838886115,5.269268721795166
2019-06-13,03_bond_pool_plus_target_vol,-0.001011704253651935,-0.00097368715546971,0.0,-2.9248702294230425e-05,8.777198855363544e-06,0.008777198855363544,1.H00016,1.250202782743975,1.H00016,1.2414255838886115,1.H00016,1.250202782743975,5.263937780215691
2019-06-14,03_bond_pool_plus_target_vol,-0.003177232698795218,-0.0031467264465479465,0.0,-3.031205967401928e-05,1.9481149689148935e-07,0.00019481149689148936,1.H00016,1.2503975942408665,1.H00016,1.250202782743975,1.H00016,1.2503975942408665,5.247213024975966
2019-06-17,03_bond_pool_plus_target_vol,0.0035846527957787977,0.0036358520700271613,0.0,-3.0335661081062793e-05,2.078865931509899e-05,0.02078865931509899,1.H00016,1.2711862535559655,1.H00016,1.2503975942408665,1.H00016,1.2711862535559655,5.266022461815993
2019-06-18,03_bond_pool_plus_target_vol,0.005748042275967258,0.005801442238084995,0.0,-3.28542065376373e-05,2.0427915352146276e-05,0.020427915352146275,1.H00016,1.2916141689081118,1.H00016,1.2711862535559655,1.H00016,1.2916141689081118,5.296291781552704
2019-06-19,03_bond_pool_plus_target_vol,0.021582048714575475,0.021619243269225284,0.0,-3.5329047873849355e-05,1.8260925510018566e-06,0.0018260925510018566,1.H00016,1.2934402614591136,1.H00016,1.2916141689081118,1.H00016,1.2934402614591136,5.41059660878878
2019-06-20,03_bond_pool_plus_target_vol,0.04544593648300599,0.04548954934563573,0.0,-3.555027893199027e-05,7.712040610973192e-06,0.007712040610973192,1.H00016,1.2857282208481404,1.H00016,1.2934402614591136,1.H00016,1.2857282208481404,5.656486238606963
2019-06-21,03_bond_pool_plus_target_vol,-0.0017579042620503582,-0.00168621530530925,0.0,-3.4615965441770264e-05,3.713689763419237e-05,0.03713689763419237,1.H00016,1.248591323213948,1.H00016,1.2857282208481404,1.H00016,1.248591323213948,5.646542677339887
2019-06-24,03_bond_pool_plus_target_vol,0.004627119043099315,0.004684746160263877,0.0,-3.0116831399973956e-05,2.7382828846325815e-05,0.027382828846325813,1.H00016,1.2759741520602739,1.H00016,1.248591323213948,1.H00016,1.2759741520602739,5.672669902489879
2019-06-25,03_bond_pool_plus_target_vol,-0.017188421995193548,-0.017043547116491416,0.0,-3.3434260298766935e-05,0.00011337675107008649,0.11337675107008649,1.H00016,1.3893509031303604,1.H00016,1.2759741520602739,1.H00016,1.3893509031303604,5.5751656583664495
2019-06-26,03_bond_pool_plus_target_vol,-0.00259216235494808,-0.002536147652596529,0.0,-4.716985031256605e-05,8.867760279245074e-06,0.008867760279245074,1.H00016,1.3804831428511153,1.H00016,1.3893509031303604,1.H00016,1.3804831428511153,5.560713923824233
2019-06-27,03_bond_pool_plus_target_vol,0.01605177966493132,0.01611368897457228,0.0,-4.6095521418972444e-05,1.5563716748560273e-05,0.015563716748560275,1.H00016,1.3960468595996756,1.H00016,1.3804831428511153,1.H00016,1.3960468595996756,5.649973278509175
2019-06-28,03_bond_pool_plus_target_vol,-0.0009778660299172293,-0.0009284849605598498,0.0,-4.798106523930093e-05,1.4013725106476472e-06,0.0014013725106476471,1.H00016,1.394645487089028,1.H00016,1.3960468595996756,1.H00016,1.394645487089028,5.644448361570181
2019-07-01,03_bond_pool_plus_target_vol,0.031476003852920265,0.034427296246647435,0.0,-4.781128900139334e-05,0.002806978625300756,2.806978625300756,0.399606,1.412333138211728,1.H00016,1.394645487089028,0.399606,1.412333138211728,5.822113039946573
2019-07-02,03_bond_pool_plus_target_vol,0.0020907571400075042,0.002163597459098358,0.0,-4.995414740786095e-05,2.2837900507283628e-05,0.022837900507283626,0.399606,1.4351710387190115,0.399606,1.412333138211728,0.399606,1.4351710387190115,5.8342856643547725
2019-07-03,03_bond_pool_plus_target_vol,-0.024018282101358368,-0.023904477592264183,0.0,-5.27209583738064e-05,6.258286074102459e-05,0.06258286074102459,0.399606,1.4977538994600361,0.399606,1.4351710387190115,0.399606,1.4977538994600361,5.694156145408389
2019-07-04,03_bond_pool_plus_target_vol,-0.01132883387581618,-0.011261999883427628,0.0,-6.030287008776977e-05,6.60591648732245e-06,0.00660591648732245,0.399606,1.4911479829727137,0.399606,1.4977538994600361,0.399606,1.4911479829727137,5.629647996374099
2019-07-05,03_bond_pool_plus_target_vol,0.014967558293260241,0.015029163630992649,0.0,-5.950256350217034e-05,2.071760675153689e-06,0.0020717606751536888,0.399606,1.48907622229756,0.399606,1.4911479829727137,0.399606,1.48907622229756,5.713910080930364
2019-07-08,03_bond_pool_plus_target_vol,-0.039558532777464905,-0.03948878944401307,0.0,-5.925156975810873e-05,1.092377770244002e-05,0.010923777702440018,0.399606,1.5,0.399606,1.48907622229756,0.399606,1.5,5.487876181706393
2019-07-09,03_bond_pool_plus_target_vol,0.01123225745257539,0.011292832437676759,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.5495174198471755
2019-07-10,03_bond_pool_plus_target_vol,-0.007226478789408519,-0.007165903804307205,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.509413949921197
2019-07-11,03_bond_pool_plus_target_vol,0.0037563388123356134,0.0038169137974368716,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.530109175374509
2019-07-12,03_bond_pool_plus_target_vol,0.0038030542569003067,0.003863629242001565,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.55114048061504
2019-07-15,03_bond_pool_plus_target_vol,0.028978155824520346,0.029038730809621605,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.712002294466106
2019-07-16,03_bond_pool_plus_target_vol,-0.002157795248418859,-0.0020972202633176007,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.699676963056149
2019-07-17,03_bond_pool_plus_target_vol,0.004766100688085029,0.004826675673186176,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.726842197351633
2019-07-18,03_bond_pool_plus_target_vol,-0.024896988258121144,-0.02483641327301994,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.584261074408057
2019-07-19,03_bond_pool_plus_target_vol,0.01718348715700868,0.01724406214211005,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.680218152861531
2019-07-22,03_bond_pool_plus_target_vol,-0.025240408965570227,-0.02517983398046897,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.53684712366965
2019-07-23,03_bond_pool_plus_target_vol,0.018752440166698303,0.01881301515179956,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.640676518068421
2019-07-24,03_bond_pool_plus_target_vol,0.018296895021759685,0.018357470006861054,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.743883384171224
2019-07-25,03_bond_pool_plus_target_vol,0.011901541924898673,0.011962116910000042,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.812244453079667
2019-07-26,03_bond_pool_plus_target_vol,-0.004104240514897217,-0.0040436655297960145,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.788389603912851
2019-07-29,03_bond_pool_plus_target_vol,0.004431370491974285,0.004491945477075543,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.814040102799681
2019-07-30,03_bond_pool_plus_target_vol,0.012966235656791447,0.013026810641892816,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.889426316890618
2019-07-31,03_bond_pool_plus_target_vol,-0.00930076591302298,-0.009240190927921721,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.834650141355222
2019-08-01,03_bond_pool_plus_target_vol,0.003256064395309455,0.003316639380410824,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.853648137939576
2019-08-02,03_bond_pool_plus_target_vol,-0.016381139197404138,-0.01632056421230288,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.757758712979363
2019-08-05,03_bond_pool_plus_target_vol,-0.024504477721404516,-0.024443902736303202,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.616667842871937
2019-08-06,03_bond_pool_plus_target_vol,-0.023041568195191875,-0.022980993210090672,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.487251007740662
2019-08-07,03_bond_pool_plus_target_vol,-0.007685950119583618,-0.007625375134482304,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.4450762702015325
2019-08-08,03_bond_pool_plus_target_vol,0.022657355896740228,0.022717930881841486,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.568447301140384
2019-08-09,03_bond_pool_plus_target_vol,-0.018049862518228488,-0.015034572977013605,0.0,-6.057498510125825e-05,0.003,3.0,1.H11077,1.5,0.399606,1.5,1.H11077,1.5,5.467937592914799
2019-08-12,03_bond_pool_plus_target_vol,0.0002542203978999069,0.00031479538300105414,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.469327654185362
2019-08-13,03_bond_pool_plus_target_vol,0.0008836130132203746,0.0009441879983216328,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.474160423274166
2019-08-14,03_bond_pool_plus_target_vol,0.0017217693218816166,0.0017823443069828748,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.483585664754019
2019-08-15,03_bond_pool_plus_target_vol,0.0005677411277165145,0.0006283161128177728,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.4866989218632565
2019-08-16,03_bond_pool_plus_target_vol,4.410052083025917e-05,0.0001046755059314064,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.48694088814335
2019-08-19,03_bond_pool_plus_target_vol,-0.0005839159941027905,-0.0005233410090015322,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.483736975600066
2019-08-20,03_bond_pool_plus_target_vol,0.00014883448020652779,0.00020940946530789706,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.484553144742419
2019-08-21,03_bond_pool_plus_target_vol,-0.000688715688618946,-0.0006281407035176878,0.0,-6.057498510125825e-05,0.0,0.0,1.H11077,1.5,1.H11077,1.5,1.H11077,1.5,5.48077584694657
2019-08-22,03_bond_pool_plus_target_vol,-0.004731109640539577,-0.0016757436112274093,0.0,-6.057498510125825e-05,0.003,3.0,0.399606,1.5,1.H11077,1.5,0.399606,1.5,5.454845695499444
2019-08-23,03_bond_pool_plus_target_vol,0.0018974423018982556,0.001958017286999403,0.0,-6.057498510125825e-05,0.0,0.0,0.399606,1.5,0.399606,1.5,0.399606,1.5,5.465195950472412
2019-08-26,03_bond_pool_plus_target_vol,-0.016733927542437743,-0.01371467831724349,0.0,-6.057498510125825e-05,0.003,3.0,1.H00852,1.5,0.399606,1.5,1.H00852,1.5,5.373741757431983
2019-08-27,03_bond_pool_plus_target_vol,0.028402361708192547,0.028462936693293805,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.5263687145529845
2019-08-28,03_bond_pool_plus_target_vol,-0.003046013034615158,-0.0029854380495139,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.509535323414367
2019-08-29,03_bond_pool_plus_target_vol,0.0013025237573471848,0.0013630987424485541,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.516711624065057
2019-08-30,03_bond_pool_plus_target_vol,-0.022298125260034718,-0.022237550274933515,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.393699297248165
2019-09-02,03_bond_pool_plus_target_vol,0.038887401147317924,0.03894797613241918,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.603446245488262
2019-09-03,03_bond_pool_plus_target_vol,0.011087992189406481,0.01114856717450785,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.665577213691995
2019-09-04,03_bond_pool_plus_target_vol,0.01048274055631504,0.010543315541416187,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.724967989724898
2019-09-05,03_bond_pool_plus_target_vol,0.014083372538803651,0.014143947523904798,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.80559484669692
2019-09-06,03_bond_pool_plus_target_vol,0.006241419025188488,0.0063019940102898575,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.841829996825631
2019-09-09,03_bond_pool_plus_target_vol,0.03663731971417672,0.036697894699277867,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,6.055858990135199
2019-09-10,03_bond_pool_plus_target_vol,0.0032411647107504216,0.00330173969585168,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,6.075487026587306
2019-09-11,03_bond_pool_plus_target_vol,-0.012928194661660397,-0.012867619676559194,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.996941947643194
2019-09-12,03_bond_pool_plus_target_vol,0.007083736943954699,0.007144311929055958,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,6.039422706868465
2019-09-16,03_bond_pool_plus_target_vol,0.009140885152704836,0.009201460137805983,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,6.094628376220587
2019-09-17,03_bond_pool_plus_target_vol,-0.03604999292209443,-0.03598941793699317,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.87491706639504
2019-09-18,03_bond_pool_plus_target_vol,-0.001791469161987469,-0.0017308941768862107,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.864392333641359
2019-09-19,03_bond_pool_plus_target_vol,0.017583434758403182,0.017644009743504552,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.967508493637621
2019-09-20,03_bond_pool_plus_target_vol,0.0015918997087640552,0.0016524746938653134,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.9770081686706895
2019-09-23,03_bond_pool_plus_target_vol,-0.014979196126880368,-0.014918621141779054,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.887477391060205
2019-09-24,03_bond_pool_plus_target_vol,0.007507875530694985,0.007568450515796354,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.931679838502066
2019-09-25,03_bond_pool_plus_target_vol,-0.029118499231803652,-0.02905792424670245,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.758958223681338
2019-09-26,03_bond_pool_plus_target_vol,-0.04916950827592925,-0.049108933290827994,0.0,-6.057498510125825e-05,0.0,0.0,1.H00852,1.5,1.H00852,1.5,1.H00852,1.5,5.475793079641308
2019-09-27,03_bond_pool_plus_target_vol,0.012000995687992289,0.013581852589500176,0.0,-6.057498510125825e-05,0.0015,1.5,cash,0.0,1.H00852,1.5,cash,0.0,5.541508048778422
