version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,vol_lb,max_lev,volreg_enabled,volreg_short_window,volreg_long_window,volreg_enter,volreg_exit,ema_vol_halflife_days,year,return
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2017,0.7779443179116483
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2018,0.002988941981479254
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2019,0.1674192585933989
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2020,0.6069502064434149
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2021,0.4380328851322248
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2022,0.012425236500329895
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2023,0.22045718680585447
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2024,0.39961027643675595
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2025,0.35174706868927363
V7.6,vollb60,vollb60,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,60,2.0,True,10,250,2.0,1.6,126,2026,0.2876879999885753
