rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,source,threshold,scale,trigger_days,ma,days,lb,score_3_5_10,robust_pass
usd_uup_above_ma:ma50:days5:scale0.75,14.674253630199274,11.829973586655907,0.9934882312091454,-16.541510237607472,1860.5432501654302,-2.8543745942203778,-0.09068322936259687,0.0,21.312068177069854,11.542637218441733,1.2126106493157909,-11.943688132074836,590.1209474252316,-4.4269028994747615,-0.09403276192906596,0.7802692921524024,19.293344936187708,11.918364710327207,1.0806206018188274,-10.669947044173412,141.56201298807943,-4.815570744659233,-0.10215192581856503,1.5432819330665861,30.941694548423747,13.059887479750692,1.4887229499383416,-10.233718802422553,124.55048958834722,-5.4748933266888,-0.05014959594564172,1.9795101748174009,51.09147963707681,14.048336160993784,2.0926961421382897,-9.911538258265374,51.04880410153931,-2.962418958115528,0.09182462487852705,2.301690718974614,usd_above_ma,UUP,,0.75,2097.0,50.0,5.0,,-0.41301657465233277,False
usd_uup_above_ma:ma50:days10:scale0.00,9.897696199773897,10.976834910197178,0.7489228449916351,-18.575570527421693,677.691641585712,-7.630932024645755,-0.3352486155801072,-2.034060289814221,13.504651575429127,10.390871818523074,0.8930421136742147,-18.575570527421835,254.86346526374265,-12.234319501115488,-0.4136012975706421,-5.851613103194596,8.42648146829099,10.253933403682064,0.5954500412753156,-17.26972124765671,49.84862941256498,-15.68243421255595,-0.5873224863620767,-5.0564922704167135,18.235192158320878,11.188880036949937,1.0881057348693073,-12.24774263607885,65.30655567994314,-18.18139571679167,-0.4507668110146761,-0.03451365883889679,46.87331338579597,12.63273992020291,2.15785130284141,-6.996533698810092,46.83467498286109,-7.180585209396369,0.1569797855816475,5.216695278429896,usd_above_ma,UUP,,0.0,1763.0,50.0,10.0,,-1.4838415023853453,False
usd_uup_above_ma:ma50:days10:scale0.25,11.814715713787338,11.0888207078101,0.8683637024074905,-16.541510237607472,1032.480862100528,-5.713912510632314,-0.2158077581642518,0.0,16.534626095695693,10.53600614273039,1.0547200436715107,-15.217356842574436,361.8052849175574,-9.204344980848923,-0.2519233675733461,-2.493399418347197,12.265559396307491,10.455680811964783,0.8154996251467675,-12.293554790834548,78.31929219347853,-11.84335628453945,-0.36727290249062483,-0.08032581359455016,22.691425771326124,11.410247470085466,1.2928106602314473,-9.86778836848945,84.71553835374908,-13.725162103786424,-0.24606188565253606,2.345440608750504,48.801282135728385,12.81198609651802,2.199556405314588,-7.813957530154592,48.76080864541075,-5.252616459463951,0.19868488805482531,4.399271447085396,usd_above_ma,UUP,,0.25,1763.0,50.0,10.0,,-0.9925481400243565,False
usd_uup_above_ma:ma50:days10:scale0.50,13.72652029538932,11.442044891332632,0.9646515330585017,-16.541510237607472,1536.992783995255,-3.8021079290303312,-0.11951992751324059,0.0,19.585477621835334,10.998349255991553,1.177065478075131,-13.479271425426543,497.96819936071984,-6.153493454709281,-0.12957793316972577,-0.755314001199304,16.16143735902562,11.085816414701377,0.9875533325307219,-11.742121895046754,111.47807757314476,-7.947478321821322,-0.19521919510667052,0.47110708219324415,27.21080362238215,12.1066132321527,1.4313118321222922,-9.867788368489471,105.89392431686284,-9.205784252730396,-0.10756071376169118,2.345440608750483,50.643514713594826,13.376688841382627,2.1756011676627094,-9.2868822724689,50.60127177913094,-3.410383881597511,0.17472965040294675,2.9263467047710883,usd_above_ma,UUP,,0.5,1763.0,50.0,10.0,,-0.6028261129868584,False
usd_uup_above_ma:ma50:days10:scale0.75,15.631652666150053,12.015349406076655,1.0358560730159043,-16.541510237607472,2248.8235412705963,-1.8969755582695988,-0.048315387555837974,0.0,22.654525636256338,11.740651494506544,1.2588063990161067,-12.032272007901867,670.3966234505763,-3.0844454402882775,-0.04783701222875014,0.6916854163253721,20.110512935737866,12.077680678495769,1.106950821800813,-11.212734913883404,149.94855938215827,-3.9984027451090753,-0.07582170583657932,1.0004940633565944,31.78782302775811,13.20326314639767,1.5076448842201737,-10.753417504244457,128.9327379294011,-4.628764847354436,-0.031227661663809636,1.4598114729954972,52.395765527085956,14.281438015733064,2.1023468085157733,-10.7534175042445,52.35182527682334,-1.6581330681063804,0.10147529125601062,1.4598114729954883,usd_above_ma,UUP,,0.75,1763.0,50.0,10.0,,-0.2692225618612838,False
usd_uup_above_ma:ma100:days1:scale0.00,5.4714988042861235,10.0275855510358,0.47895402767328293,-29.180926951166462,218.27086796698728,-12.057129420133528,-0.6052174328984594,-12.63941671355899,5.795806846856433,9.250745120328979,0.4664246186474916,-29.18092695116663,75.65117322194462,-19.943164229688183,-0.8402187925973652,-16.45696952693939,2.687020259705908,8.835394689898234,0.2511692553934916,-21.64221331819236,14.174699466399643,-21.421895421141034,-0.9316032722439007,-9.428984340952363,11.630661287082567,9.503282522400532,0.8456169421871875,-10.063939608235383,39.11795928592285,-24.78592658802998,-0.6932556036967958,2.1492893690045705,25.317841508562132,11.715622778378979,1.3843100327678743,-8.313222907080098,25.29848495197282,-28.736057086630204,-0.6165614844918883,3.9000060701598898,usd_above_ma,UUP,,0.0,2547.0,100.0,1.0,,-2.430828155190346,False
usd_uup_above_ma:ma100:days1:scale0.25,8.445779856562474,10.20667121656734,0.6922414990458111,-20.452036512078774,482.4769636805753,-9.082848367857178,-0.3919299615259312,-3.9105262744713016,10.581738133628992,9.481797729877803,0.7792685104269625,-20.452036512078898,173.38477204213817,-15.157232942915623,-0.5273749008178943,-7.728079087851659,7.8188912663413435,9.161022555147095,0.6125727001079136,-14.727252313473493,45.69744277531533,-16.2900244145056,-0.5701998275294787,-2.5140233362334943,17.571484428139293,9.873414582003468,1.1796856366026418,-8.489238701861701,62.53770513714605,-18.845103446973255,-0.35918690928134156,3.7239902753782523,32.14653852975668,11.950395806812422,1.6651441739495034,-8.489238701861712,32.12132896149442,-21.907360065435654,-0.3357273433102592,3.7239902753782754,usd_above_ma,UUP,,0.25,2547.0,100.0,1.0,,-1.6386999035993797,False
usd_uup_above_ma:ma100:days1:scale0.50,11.448311577736314,10.76295778441517,0.8667147025222462,-16.541510237607472,954.5108067526394,-6.080316646683338,-0.21745675804949605,0.0,15.501878261460543,10.199136388385384,1.025894576316793,-12.660655693251343,322.47866968153625,-10.237092815084072,-0.2807488349280638,0.06330173097589586,13.101864811398611,10.127733181938,0.8891113424233518,-10.862556315620031,85.05986024874264,-11.00705086944833,-0.2936611852140406,1.3506726616199671,23.686671266206517,10.972473003683874,1.390685619368876,-9.27851785354462,89.24826062155972,-12.72991660890603,-0.14818692651510745,2.934711123695333,39.21337775719134,12.71422651812742,1.8546962120170793,-9.27851785354461,39.18185700833694,-14.840520838000998,-0.1461753052426833,2.9347111236953776,usd_above_ma,UUP,,0.5,2547.0,100.0,1.0,,-0.9680202527652108,False
usd_uup_above_ma:ma100:days1:scale0.75,14.476749522917508,11.6426424781649,0.9956115738080923,-16.541510237607472,1788.4537313268584,-3.051878701502144,-0.08855988676365001,0.0,20.55487054465528,11.31085304559373,1.1968940046226622,-12.219423688835928,548.2409679353613,-5.184100531889335,-0.10974940662219468,0.5045337353913109,18.533044406809918,11.576313760033093,1.0709669874705758,-10.167876446518742,133.96271613107697,-5.5758712740370235,-0.11180554016681654,2.0453525307212566,29.970576437756556,12.611643210887586,1.4963428268104741,-10.093323982969327,119.59025244381709,-6.446011437355992,-0.04252971907350922,2.1199049942706267,46.51668671717004,13.92068788603426,1.9585053410303925,-10.093323982969348,46.47838587020898,-7.537211878022298,-0.04236617622937011,2.119904994270639,usd_above_ma,UUP,,0.75,2547.0,100.0,1.0,,-0.43894718377233277,False
usd_uup_above_ma:ma100:days3:scale0.00,7.3828810665700795,10.245103335328407,0.6124285642619172,-26.263958533206434,370.2332381889696,-10.145747157849573,-0.47174289630982513,-9.722448295598962,8.418035105849109,9.517296917957104,0.6334658427979298,-26.263958533206466,124.371282427649,-17.32093597069551,-0.673177568446927,-13.540001108979228,5.989140671544146,9.21582055390198,0.4813787541851525,-21.896146769927295,33.74869853161657,-18.119775009302796,-0.7013937734522399,-9.682917792687297,16.739318892539213,10.01611696758257,1.1153844792020013,-9.289812508920603,59.109998995253,-19.677268982573334,-0.423488066681982,2.923416468319351,35.90007889538036,12.71419613624937,1.724213214537509,-6.9965336988101035,35.87154848157839,-18.153819699811976,-0.27665830272225356,5.216695278429884,usd_above_ma,UUP,,0.0,2375.0,100.0,3.0,,-1.96267870461346,False
