ma_window,slope_window,segment,start,end,rows,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,total_return,final_nav,mode,r2_window,r2_threshold,switch_buffer,entry_fraction,entry_wait_days
60,20,last_1y,2025-05-06,2026-04-30,242,0.7453512396694215,0.1859504132231405,0.9908564849763271,0.20020589783907003,3.5114035068818072,-0.0718245032646101,13.795521583015935,0.9675370166776134,1.9675370166776134,formal,20,0.2,1.1,0.5,10.0
60,20,last_3y,2023-05-04,2026-04-30,726,0.6671332737641188,0.19435701264262956,0.4329301612764638,0.20044871723041996,1.9015775178023648,-0.13670834432443102,3.1668159205340856,1.9313732422362913,2.9313732422362913,formal,20,0.2,1.1,0.5,10.0
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7566849229361572,0.2139282571723546,0.33111664412794184,0.19067382885733236,1.6013340525786706,-0.18304702781300997,1.808915709170602,3.1586755281835126,4.158675528183513,formal,20,0.2,1.1,0.5,10.0
60,20,last_10y,2016-05-04,2026-04-30,2428,0.7676031378777433,0.23286792706250958,0.2883132547520204,0.19417964648027639,1.406181093521825,-0.19846281242802943,1.4527318807223613,11.556229632460962,12.556229632460962,formal,20,0.2,1.1,0.5,10.0
60,20,full_common,2010-09-29,2026-04-30,3785,0.7693073742687327,0.23189398162167943,0.3146673323309741,0.21547523324045698,1.383362558134509,-0.32728453089901133,0.961448839230564,70.05723823357783,71.05723823357783,formal,20,0.2,1.1,0.5,10.0
60,20,last_1y,2025-05-06,2026-04-30,242,0.78099173553719,0.1952479338842975,0.9776226314849215,0.20538043654245158,3.3957699326542117,-0.08578297065239993,11.396465103153556,0.9546812417982062,1.9546812417982062,formal,20,0.2,1.1,1.0,
60,20,last_3y,2023-05-04,2026-04-30,726,0.6907476228115409,0.20370507485956643,0.5109977236955698,0.2728796170830467,1.645915358619685,-0.17617546280183027,2.900504505955872,2.4351913963271796,3.4351913963271796,formal,20,0.2,1.1,1.0,
60,20,last_5y,2021-05-06,2026-04-30,1210,0.7913080778191559,0.22325610276697955,0.3807240810856025,0.24185359631740702,1.4541435543907997,-0.21536358404601086,1.7678201390085688,3.990419430701878,4.990419430701878,formal,20,0.2,1.1,1.0,
60,20,last_10y,2016-05-04,2026-04-30,2428,0.8160800179570524,0.24333138849799307,0.3012973484488948,0.22297115307451223,1.2933799635083927,-0.23520482674204946,1.280999852861563,12.87893979908261,13.87893979908261,formal,20,0.2,1.1,1.0,
60,20,full_common,2010-09-29,2026-04-30,3785,0.8147070004965895,0.24194650660471648,0.30788659467158874,0.2347240683828918,1.2643466027679935,-0.36132653548027094,0.8521007023808798,64.5556889512804,65.5556889512804,formal,20,0.2,1.1,1.0,
