rank_by_sharpe,rule,target_vol,vol_window,max_lev,signal,window,start,end,rows,total_return,annual_return,annual_vol,sharpe,max_drawdown,max_drawdown_date,turnover,trade_count,cash_days,cash_ratio,avg_weight,max_weight
11,r2_plus_target_vol,0.15,80.0,1.5,orig_r2_tv15_w80_max1p5,1Y,2025-05-08,2026-05-08,243,0.5506454035488069,0.5511113800777534,0.16163235182783248,2.8076950908046916,-0.06485602639471089,2025-06-20,19.209616896825533,198,50,0.205761316872428,0.6280382942754572,1.0065777968445262
12,r2_plus_target_vol,0.15,80.0,1.0,orig_r2_tv15_w80_max1p0,1Y,2025-05-08,2026-05-08,243,0.5505701264240233,0.5510360287579099,0.1616246797629624,2.807518689637495,-0.06485602639471089,2025-06-20,19.19646130313648,196,50,0.205761316872428,0.6279969418378147,1.0
13,r2_plus_target_vol,0.15,40.0,1.0,orig_r2_tv15_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.5586301982963724,0.5591040590468914,0.16460917344406578,2.79121456447734,-0.06792040198413696,2025-06-20,20.324705861894557,170,50,0.205761316872428,0.6381294872250018,1.0
14,r2_plus_target_vol,0.2,60.0,1.0,orig_r2_tv20_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.6727024446060212,0.6732919361018124,0.19199301872615676,2.7883476589871976,-0.07741172173132282,2025-06-20,21.07952483838917,83,50,0.205761316872428,0.7477384818194455,1.0
15,r2_plus_target_vol,0.2,20.0,1.0,orig_r2_tv20_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.6233278895468806,0.6238666550475411,0.18105478765738642,2.7792802685590696,-0.07741172173132282,2025-06-20,21.883730864616496,87,50,0.205761316872428,0.7419813650915137,1.0
16,r2_plus_target_vol,0.25,20.0,1.0,orig_r2_tv25_w20_max1p0,1Y,2025-05-08,2026-05-08,243,0.6628802367502982,0.6634595566181036,0.19119572647815433,2.7682201461776184,-0.07741172173132282,2025-06-20,21.40296535643731,38,50,0.205761316872428,0.7696001018049287,1.0
17,r2_plus_target_vol,0.2,80.0,1.5,orig_r2_tv20_w80_max1p5,1Y,2025-05-08,2026-05-08,243,0.7669328740094785,0.767621924811466,0.21550416215775414,2.7620100330544006,-0.08667391005590519,2025-06-20,25.61282252910071,198,50,0.205761316872428,0.8373843923672764,1.3421037291260351
18,r2_plus_target_vol,0.35,40.0,1.0,orig_r2_tv35_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.7020988331299791,0.7027190021487175,0.20084866758934733,2.7611660675739294,-0.07741172173132282,2025-06-20,22.0,18,50,0.205761316872428,0.7942386831275721,1.0
19,r2_plus_target_vol,0.4,40.0,1.0,orig_r2_tv40_w40_max1p0,1Y,2025-05-08,2026-05-08,243,0.7020988331299791,0.7027190021487175,0.20084866758934733,2.7611660675739294,-0.07741172173132282,2025-06-20,22.0,18,50,0.205761316872428,0.7942386831275721,1.0
20,r2_plus_target_vol,0.3,60.0,1.0,orig_r2_tv30_w60_max1p0,1Y,2025-05-08,2026-05-08,243,0.7020988331299791,0.7027190021487175,0.20084866758934733,2.7611660675739294,-0.07741172173132282,2025-06-20,22.0,18,50,0.205761316872428,0.7942386831275721,1.0
