date,baseline_return,v14_volume_return,baseline_nav,v14_volume_nav,hs300_amount_ratio_ma33,hs300_below_ma_streak,volume_signal_scale_t,volume_effective_scale,volume_rule_on
2024-02-26,-0.008340561242387468,-0.008340561242387468,1.4443883997218216,1.498888280484822,1.1039960610566593,0.0,1.0,1.0,False
2024-02-27,-0.0016480789599443435,-0.0016480789599443435,1.4420079335902525,1.4964179942464477,1.1171611056517698,0.0,1.0,1.0,False
2024-02-28,-0.015971213522575467,-0.015971213522575467,1.4189773169816349,1.4725183829413138,1.46706063497555,0.0,1.0,1.0,False
2024-02-29,0.020348119162999057,0.020348119162999057,1.4478508365171696,1.5024813624671103,1.2432457518398066,0.0,1.0,1.0,False
2024-03-01,0.008173248612270756,0.008173248612270756,1.4596844813575087,1.5147615161778571,1.2526443423449143,0.0,1.0,1.0,False
2024-03-04,0.004106227123885198,0.004106227123885198,1.4656782773671733,1.5209814710018041,1.2713594856767814,0.0,1.0,1.0,False
2024-03-05,-0.012250943543405057,-0.012250943543405057,1.4477223355383528,1.502348012869996,1.2578446848520501,0.0,1.0,1.0,False
2024-03-06,0.003567496020594696,0.003567496020594696,1.452887079209312,1.507707633427458,1.0325784324865228,0.0,1.0,1.0,False
2024-03-07,-0.0066652752248499425,-0.0066652752248499425,1.4432031869557533,1.4976583470920568,1.0348932054094737,0.0,1.0,1.0,False
2024-03-08,0.007464295397966669,0.007464295397966669,1.453975681862478,1.5088373113999825,0.9169045902593633,1.0,1.0,1.0,False
2024-03-11,0.006292731848313693,0.006292731848313693,1.4631251609424079,1.5183320200033532,1.1495325421772475,0.0,1.0,1.0,False
2024-03-12,0.001391758591311909,0.001391758591311909,1.465161477955314,1.5204451716366567,1.3374874297529014,0.0,1.0,1.0,False
2024-03-13,0.008025955130159357,0.008025955130159357,1.4769207982358212,1.53264819636208,1.048667513372762,0.0,1.0,1.0,False
2024-03-14,-0.0027725240459747225,-0.0027725240459747225,1.472825999808712,1.5283988923836462,1.0276307193979037,0.0,1.0,1.0,False
2024-03-15,0.00643746366737985,0.00643746366737985,1.4823072636708532,1.5382379047226296,0.9483850732857235,1.0,1.0,1.0,False
2024-03-18,0.006954443647898767,0.006954443647898767,1.492615886004923,1.548935493548085,1.1343122895670925,0.0,1.0,1.0,False
2024-03-19,0.0009093646083202511,0.0009093646083202511,1.4939732180654726,1.5503440406664888,0.9922722798578109,1.0,1.0,1.0,False
2024-03-20,0.003009119174122832,0.003009119174122832,1.4984687615215793,1.5550092106457454,0.8595631337204813,2.0,1.0,1.0,False
2024-03-21,-0.00024100431268869738,-0.00024100431268869738,1.4981076240876234,1.554634446719709,0.8962337841703168,3.0,1.0,1.0,False
2024-03-22,-0.0006785729924108086,-0.0006785729924108086,1.4970910487141929,1.5535795137710935,0.9560747780719666,4.0,1.0,1.0,False
2024-03-25,-0.012861568377088961,-0.012861568377088961,1.4778361098244275,1.533598044625482,0.8944902921606509,5.0,1.0,1.0,False
2024-03-26,-0.004926510330331424,-0.004926510330331424,1.4705555349628407,1.5260427580160585,0.8664946665547516,6.0,1.0,1.0,False
2024-03-27,-0.020260671178883416,-0.020260671178883416,1.4407610928186716,1.4951241074909787,0.8258278083109605,7.0,1.0,1.0,False
2024-03-28,0.01523136473557063,0.01523136473557063,1.4627058505202122,1.5178968880971184,0.8875685860537369,8.0,1.0,1.0,False
2024-03-29,0.004096212450868553,0.004096212450868553,1.4686974044370713,1.5241145162292764,0.7770836766259641,9.0,1.0,1.0,False
2024-04-01,0.008792731626164896,0.008792731626164896,1.4816112665543315,1.5375156461380226,0.9730320570028695,10.0,1.0,1.0,False
2024-04-02,-0.0017011699776517952,-0.0017011699776517952,1.4790907939491187,1.5349000706806428,0.8593322651418431,11.0,1.0,1.0,False
2024-04-03,0.0,0.0,1.4790907939491187,1.5349000706806428,0.8415526612587102,12.0,1.0,1.0,False
2024-04-08,0.0,0.0,1.4790907939491187,1.5349000706806428,0.958366255985629,13.0,1.0,1.0,False
2024-04-09,-0.000807649594098514,-0.000807649594098514,1.4778962068697508,1.5336604092615758,0.7738765754516703,14.0,1.0,1.0,False
2024-04-10,0.0027037684399022766,0.0027037684399022766,1.4818920959913364,1.5378070718736647,0.7979249191055291,15.0,1.0,1.0,False
2024-04-11,0.009881729610431877,0.009881729610431877,1.496535752995759,1.5530032655509305,0.8024862918028082,16.0,0.5,1.0,False
2024-04-12,0.004669203489162221,0.0008395087450132621,1.5035233829553027,1.5543070253733946,0.8381101370049997,17.0,0.5,0.5,True
2024-04-15,-0.04193910767093201,-0.02096955383546595,1.4404669539117763,1.5217139005279843,1.0711013643166636,0.0,1.0,0.5,True
2024-04-16,0.014636061331922523,0.013618473201498338,1.4615497165958367,1.542437320502672,1.0133257425214368,0.0,1.0,1.0,False
2024-04-17,-0.009697633747354106,-0.009697633747354106,1.4473761427407408,1.5274793282901868,0.9900093086330353,1.0,1.0,1.0,False
2024-04-18,0.007679451450403052,0.007679451450403052,1.45849119755939,1.5392095316332854,1.0587248767533635,0.0,1.0,1.0,False
2024-04-19,0.016618966032187377,0.016618966032187377,1.4827298132298738,1.564789602555918,0.9235919258941145,1.0,1.0,1.0,False
2024-04-22,-0.008614759977205955,-0.008614759977205955,1.4699564517778512,1.5513093157150712,0.9449633806792141,2.0,1.0,1.0,False
2024-04-23,-0.019201116271828522,-0.019201116271828522,1.4417316470327401,1.5215224451704554,0.8876361825857984,3.0,1.0,1.0,False
2024-04-24,0.005293160176882417,0.005293160176882417,1.449362963572565,1.5295761071854646,0.8183628890174464,4.0,1.0,1.0,False
2024-04-25,-0.00047534539450899693,-0.00047534539450899693,1.448674015562859,1.528849030227363,0.7798773228202892,5.0,1.0,1.0,False
2024-04-26,-0.017993924963780272,-0.017993924963780272,1.4226066840298428,1.5013390354965037,1.2882862997395652,0.0,1.0,1.0,False
2024-04-29,-0.037673521070935356,-0.037673521070935356,1.369012081143391,1.4447783077081084,1.4865535924005144,0.0,1.0,1.0,False
2024-04-30,0.011761016145946268,0.011761016145946268,1.385113054333714,1.4617703687123764,1.1960351748482445,0.0,1.0,1.0,False
2024-05-06,-0.00749518498229762,-0.00749518498229762,1.3747313757700874,1.4508141293972356,1.3788695690541835,0.0,1.0,1.0,False
2024-05-07,0.003162407590694416,0.003162407590694416,1.3790788367079885,1.455402195012728,1.0255723413894589,0.0,1.0,1.0,False
2024-05-08,-0.008354350387600129,-0.008354350387600129,1.3675575288940058,1.4432432551207095,0.8334836177634791,1.0,1.0,1.0,False
2024-05-09,0.007221719163420515,0.007221719163420515,1.3774336453074998,1.4536659525936921,0.9778440427120142,2.0,1.0,1.0,False
2024-05-10,-0.010383576072499734,-0.010383576072499734,1.3631309582666287,1.4385717015909327,0.9854364705091118,3.0,1.0,1.0,False
2024-05-13,-0.009682307135916446,-0.009682307135916446,1.349932705662215,1.4246430085390913,1.049240102709559,0.0,1.0,1.0,False
2024-05-14,0.00824798875866728,0.00824798875866728,1.3610669354434743,1.4363934480586358,0.9041065149210691,1.0,1.0,1.0,False
2024-05-15,-0.0017918514057178037,-0.0017918514057178037,1.3586281057419238,1.433819644439568,0.8124923769651375,2.0,1.0,1.0,False
2024-05-16,-0.00553992706863593,-0.00553992706863593,1.3511014051227148,1.4258763881797953,1.0187375935939622,0.0,1.0,1.0,False
2024-05-17,-0.000373044593721672,-0.000373044593721672,1.350597384047964,1.4253444727018696,1.047457082182462,0.0,1.0,1.0,False
2024-05-20,0.002265920118182052,0.002265920118182052,1.3536577298320422,1.4285741894179043,1.1742192238069944,0.0,1.0,1.0,False
2024-05-21,-0.003980635359414841,-0.003980635359414841,1.3482693120081275,1.42288755648596,0.8282354482947242,1.0,1.0,1.0,False
2024-05-22,0.016073896295821788,0.016073896295821788,1.3699412531081852,1.4457589035095306,0.969001847158435,2.0,1.0,1.0,False
2024-05-23,0.012084490288761573,0.012084490288761573,1.3864962948775448,1.4632301629388822,0.9034773016994901,3.0,1.0,1.0,False
2024-05-24,-0.0021088614299705766,-0.0021088614299705766,1.3835723663184805,1.460144413285091,0.826554657064791,4.0,1.0,1.0,False
2024-05-27,-0.0008087724325613888,-0.0008087724325613888,1.3824533711301483,1.4589634887360674,0.8731525570782778,5.0,1.0,1.0,False
2024-05-28,0.0073691211438948745,0.0073691211438948745,1.3926408374977923,1.469714767429083,0.7869202281287649,6.0,1.0,1.0,False
2024-05-29,0.0005954326982411384,0.0005954326982411384,1.3934700613893445,1.4705898836586981,0.7659305164774974,7.0,1.0,1.0,False
2024-05-30,-0.004541788399649249,-0.004541788399649249,1.387141215229268,1.4639107755844556,0.8265139478468263,8.0,1.0,1.0,False
2024-05-31,-0.009890632542859379,-0.009890632542859379,1.3734215111843797,1.4494317720276173,0.7755636676940889,9.0,1.0,1.0,False
2024-06-03,0.02218640356503032,0.02218640356503032,1.4038927950964102,1.481589450261799,0.954270430694657,10.0,1.0,1.0,False
2024-06-04,0.00041348252942241537,0.00041348252942241537,1.4044732802403648,1.4822020616152587,0.8466288935640146,11.0,1.0,1.0,False
2024-06-05,0.010028396417842922,0.010028396417842922,1.4185578950528832,1.4970661714604805,0.7971428381677419,12.0,1.0,1.0,False
2024-06-06,0.03070376166644162,0.03070376166644162,1.462112958572636,1.5430317343878954,0.9921183456839503,13.0,1.0,1.0,False
2024-06-07,-0.012494281083913261,-0.012494281083913261,1.4438449082917975,1.5237526621770547,0.9379152132253783,14.0,1.0,1.0,False
2024-06-11,-0.03216406328486132,-0.03216406328486132,1.3974049892879752,1.4747425851203162,0.9664675626192069,15.0,1.0,1.0,False
2024-06-12,-0.004692673583122753,-0.004692673583122753,1.3908474238098196,1.467822099549216,0.8880817847899519,16.0,0.5,1.0,False
2024-06-13,0.002907220089105156,0.00012171576999664424,1.3948909233812,1.4680007566462807,0.9501367087212406,17.0,0.5,0.5,True
2024-06-14,0.006155521982659229,0.0030777609913297255,1.4034772051234847,1.4725189121103293,1.2405435918457013,0.0,1.0,0.5,True
2024-06-17,-0.0030813074714092226,-0.004512457746533416,1.3991526603253852,1.46587423273846,1.0091260644800242,0.0,1.0,1.0,False
2024-06-18,-0.008229739523922919,-0.008229739523922919,1.3876379983767035,1.4538104696281922,0.9191752867433421,1.0,1.0,1.0,False
2024-06-19,0.0003625498150581219,0.0003625498150581219,1.3881410862763828,1.4543375483450853,0.8327033800412372,2.0,1.0,1.0,False
2024-06-20,0.008556918361426913,0.008556918361426913,1.4000192962257922,1.466782196016232,0.8521331971128027,3.0,1.0,1.0,False
2024-06-21,-0.005569029656610214,-0.005569029656610214,1.3922225472452843,1.45861364246683,0.8526374607928476,4.0,1.0,1.0,False
2024-06-24,0.02890562638714278,0.02890562638714278,1.4324656120437125,1.5007757834591655,0.9202431255903423,5.0,1.0,1.0,False
2024-06-25,-0.014136036623820014,-0.014136036623820014,1.4122162256895,1.4795607620200448,0.8983627240302933,6.0,1.0,1.0,False
2024-06-26,-0.014841170884196453,-0.014841170884196453,1.3912572833586072,1.4576023479173534,0.8144078745238083,7.0,1.0,1.0,False
2024-06-27,0.021130862148513785,0.021130862148513785,1.4206557492263736,1.488402742198545,0.833781792784264,8.0,1.0,1.0,False
2024-06-28,-0.0042219886151357855,-0.0042219886151357855,1.4146577568271126,1.4821187227662458,0.9886576046741954,9.0,1.0,1.0,False
2024-07-01,-0.004676366467190607,-0.004676366467190607,1.4080422987305352,1.4751877924707064,0.9097720360670473,10.0,1.0,1.0,False
2024-07-02,0.02046926733241916,0.02046926733241916,1.4368638929586046,1.5053838057603106,0.9012236601232922,11.0,1.0,1.0,False
2024-07-03,0.002970614391409665,0.002970614391409665,1.4411322615175242,1.5098557205582974,0.7985616237771463,12.0,1.0,1.0,False
2024-07-04,0.00660437025833005,0.00660437025833005,1.4506500325638103,1.519827366773522,0.7915011121458043,13.0,1.0,1.0,False
2024-07-05,-0.019150963715132474,-0.019150963715132474,1.4228686864268252,1.490721208019177,0.913935283816687,14.0,1.0,1.0,False
2024-07-08,0.013790454624377002,0.013790454624377002,1.4424906924834413,1.5112789311959618,0.8971098309727484,15.0,1.0,1.0,False
2024-07-09,-0.008796816111210304,-0.008796816111210304,1.429801367119532,1.4979844883454847,1.089154205176292,0.0,1.0,1.0,False
2024-07-10,-0.003187486121873473,-0.003187486121873473,1.4252438951048028,1.4932096835781017,1.006043320867929,0.0,1.0,1.0,False
2024-07-11,-0.018085703888832128,-0.018085703888832128,1.3994673560485715,1.4662039353969714,1.1983125727023187,0.0,1.0,1.0,False
2024-07-12,0.009554580623469366,0.009554580623469366,1.412838679731851,1.4802128991081698,1.0345619258774832,0.0,1.0,1.0,False
2024-07-15,0.011973551256931447,0.011973551256931447,1.4297553760813957,1.4979363041268126,0.867390267450335,1.0,1.0,1.0,False
2024-07-16,-0.015234632898448286,-0.015234632898448286,1.4079735777922129,1.4751157944281823,1.0100313141280621,0.0,1.0,1.0,False
2024-07-17,0.004077109120137035,0.004077109120137035,1.4137140397071413,1.4811300024869036,1.1176899962821532,0.0,1.0,1.0,False
2024-07-18,-0.002498475544023937,-0.002498475544023937,1.4101819097526898,1.47742943539817,1.076603289494171,0.0,1.0,1.0,False
2024-07-19,0.005165003484832953,0.005165003484832953,1.4174655042308106,1.4850603635805961,1.1369655708472266,0.0,1.0,1.0,False
2024-07-22,0.0005029213938201327,0.0005029213938201327,1.4181783779578905,1.4858072322085552,1.0805461858314738,0.0,1.0,1.0,False
2024-07-23,-0.0015189404098999715,-0.0015189404098999715,1.416024249511164,1.483550379562232,1.0049405484713154,0.0,1.0,1.0,False
2024-07-24,-0.0010437634248021688,-0.0010437634248021688,1.4145462551908912,1.4820019039371934,0.9216980433663141,1.0,1.0,1.0,False
2024-07-25,-0.005024403920896869,-0.005024403920896869,1.40743900344002,1.4745557277602748,0.9511416953410734,2.0,1.0,1.0,False
2024-07-26,-0.009048910515194297,-0.009048910515194297,1.394703213842297,1.4612126049301049,0.9442439681422501,3.0,1.0,1.0,False
2024-07-29,-0.012845751743338796,-0.012845751743338796,1.3767872026016421,1.4424422305629352,0.842267506806333,4.0,1.0,1.0,False
2024-07-30,-0.0012861859307180534,-0.0012861859307180534,1.3750163982720633,1.4405869816601116,0.8422943933440187,5.0,1.0,1.0,False
2024-07-31,0.02236460275206098,0.02236460275206098,1.4057680937969876,1.4728051372347306,1.3199823021297197,0.0,1.0,1.0,False
2024-08-01,-0.008531337995828503,-0.008531337995828503,1.393775011045054,1.4602401388069886,1.0574169946742604,0.0,1.0,1.0,False
2024-08-02,-0.006281041000312015,-0.006281041000312015,1.3850206530554698,1.4510683106248405,0.926298389507764,1.0,1.0,1.0,False
2024-08-05,-0.01894938715708916,-0.01894938715708916,1.3587753604801571,1.423571455415427,1.1459815580221175,0.0,1.0,1.0,False
2024-08-06,0.019814702979521037,0.019814702979521037,1.385699090663963,1.4517791009746082,0.9319278283332537,1.0,1.0,1.0,False
2024-08-07,-0.001671190235921327,-0.001671190235921327,1.3833833238737205,1.449352901916345,0.7483793538723705,2.0,1.0,1.0,False
2024-08-08,-0.0030917723641028516,-0.0030917723641028516,1.379106217544007,1.4448718326683676,0.7767188239713293,3.0,1.0,1.0,False
2024-08-09,-0.006959665521959368,-0.006959665521959368,1.3695080995506461,1.4348160079908954,0.7479218729089908,4.0,1.0,1.0,False
2024-08-12,-0.005666489052836066,-0.005666489052836066,1.3617477968967722,1.4266856387887812,0.6207396713306793,5.0,1.0,1.0,False
2024-08-13,0.004739273581797709,0.004739273581797709,1.3682014922556762,1.4334470923462228,0.6666897807203519,6.0,1.0,1.0,False
2024-08-14,-0.005345019618651303,-0.005345019618651303,1.3608884284373017,1.4257852895153336,0.6379669389629034,7.0,1.0,1.0,False
2024-08-15,0.005799179132038423,0.005799179132038423,1.3687804642125279,1.4340536738130583,0.8108162132891771,8.0,1.0,1.0,False
2024-08-16,-0.01039664330817014,-0.01039664330817014,1.3545497419589188,1.419144329281653,0.7443684735175892,9.0,1.0,1.0,False
2024-08-19,0.004614007995701108,0.004614007995701108,1.360799645298892,1.4256922725640122,0.7882182599649263,10.0,1.0,1.0,False
2024-08-20,-0.006996406576257108,-0.006996406576257108,1.3512789377115544,1.4157175497725265,0.7606624404232065,11.0,1.0,1.0,False
2024-08-21,-0.0011204301030481867,-0.0011204301030481867,1.3497649241121275,1.4141313372123476,0.7232786714314658,12.0,1.0,1.0,False
2024-08-22,-0.007173802664390827,-0.007173802664390827,1.3400819769032306,1.4039866380576551,0.8258906561483128,13.0,1.0,1.0,False
2024-08-23,0.007372359753866631,0.007372359753866631,1.349961543336634,1.414337332643038,0.7523954535336972,14.0,1.0,1.0,False
2024-08-26,-0.00036007748510413773,-0.00036007748510413773,1.349475452579122,1.413828061613211,0.796718083118064,15.0,1.0,1.0,False
2024-08-27,0.010787168137411873,0.010787168137411873,1.3640324711834029,1.4290792626312236,0.7575317517513845,16.0,0.5,1.0,False
2024-08-28,-0.009078107185231499,-0.005890153814663401,1.3516496382058638,1.42066176596098,0.80370317330352,17.0,0.5,0.5,True
2024-08-29,-0.027023163019580076,-0.013511581509790038,1.31512378968727,1.4014663787123558,1.0299029889811986,0.0,1.0,0.5,True
2024-08-30,-0.013003760706795764,-0.014115161208541727,1.2980222346263623,1.3816844548484797,1.566369482910428,0.0,1.0,1.0,False
2024-09-02,0.0058907184533092405,0.0058907184533092405,1.3056685181566816,1.389823568963306,1.1404009900259995,0.0,1.0,1.0,False
2024-09-03,-0.018162795635793705,-0.018162795635793705,1.2819539276933123,1.3645804875104162,0.9196706588853347,1.0,1.0,1.0,False
2024-09-04,-0.006569232997936769,-0.006569232997936769,1.2735324736496747,1.3556162403435221,0.8439512198229517,2.0,1.0,1.0,False
2024-09-05,-0.0033211257462781862,-0.0033211257462781862,1.2693029121627153,1.3511140683456444,0.8235588818323266,3.0,1.0,1.0,False
2024-09-06,-0.013387487172514034,-0.013387487172514034,1.2523101357081021,1.3330260460870638,0.7549399510095672,4.0,1.0,1.0,False
2024-09-09,0.0070577698157940905,0.0070577698157940905,1.261148652383916,1.3424342370788043,0.9166861156800982,5.0,1.0,1.0,False
2024-09-10,-0.0007621441682482688,-0.0007621441682482688,1.2601874752932074,1.341411108653758,0.8449965760713356,6.0,1.0,1.0,False
2024-09-11,0.023221050435118684,0.023221050435118684,1.289450352214696,1.3725600836620353,0.9029993803059195,7.0,1.0,1.0,False
2024-09-12,0.0011004374538077233,0.0011004374538077233,1.2908693116770986,1.3740705001856985,0.875417273316265,8.0,1.0,1.0,False
2024-09-13,-0.011289811734728539,-0.011289811734728539,1.2762956401741254,1.3585575029283579,0.8870616785376149,9.0,1.0,1.0,False
2024-09-18,-0.008659900496674866,-0.008659900496674866,1.2652430469258777,1.3467925301339871,0.8183020901789454,10.0,1.0,1.0,False
2024-09-19,0.0043169110115373055,0.0043169110115373055,1.2707049885674229,1.3526065136375787,1.2108606373120439,0.0,1.0,1.0,False
2024-09-20,-0.011065048277708933,-0.011065048277708933,1.256644576522199,1.3376398572634354,1.0957648570496197,0.0,1.0,1.0,False
2024-09-23,-0.011390083329637424,-0.011390083329637424,1.2423312900798742,1.3224040278241604,0.9771760683529557,1.0,1.0,1.0,False
2024-09-24,0.009244655005524516,0.009244655005524516,1.2538162142592308,1.334629196839311,2.0381333395147956,0.0,1.0,1.0,False
2024-09-25,0.0023239979258689036,0.0023239979258689036,1.2567300805405899,1.3377308723245693,2.2661215790990243,0.0,1.0,1.0,False
2024-09-26,-0.00361444793855481,-0.00361444793855481,1.2521876950916602,1.3328957137307549,2.276497230535469,0.0,1.0,1.0,False
2024-09-27,0.09667045087179837,0.09667045087179837,1.3732372441522889,1.4617473433421944,2.680699496913282,0.0,1.0,1.0,False
2024-09-30,0.06458446382100425,0.06458446382100425,1.4619270352648979,1.5561535117537275,4.38568946668137,0.0,1.0,1.0,False
2024-10-08,0.08101965982493664,0.08101965982493664,1.580371866350938,1.682232539911395,4.976888195985642,0.0,1.0,1.0,False
2024-10-09,-0.0007942210656504134,-0.0007942210656504134,1.579116701723121,1.6808964753908748,4.039715090916912,0.0,1.0,1.0,False
2024-10-10,0.0,0.0,1.579116701723121,1.6808964753908748,2.6398961946652233,0.0,1.0,1.0,False
2024-10-11,-0.012385405795418913,-0.012385405795418913,1.5595587005739566,1.6600778904430693,1.7165560336817092,0.0,1.0,1.0,False
2024-10-14,0.003967484094444362,0.003967484094444362,1.5657462249128362,1.666664223068941,1.8142452281451051,0.0,1.0,1.0,False
2024-10-15,-0.0028634290223512604,-0.0028634290223512604,1.5612628217307838,1.6618918483620908,1.4319774397726253,0.0,1.0,1.0,False
2024-10-16,-0.008025056151092058,-0.008025056151092058,1.5487335999197818,1.648555072961943,1.2137411137256695,0.0,1.0,1.0,False
2024-10-17,0.004691403330087329,0.004691403330087329,1.5559993338878637,1.6562891097210688,1.162488069383975,0.0,1.0,1.0,False
2024-10-18,0.020693118170128866,0.020693118170128866,1.5881978119766471,1.6905628959924246,1.8674912094676346,0.0,1.0,1.0,False
2024-10-21,0.0028825467213211553,0.0028825467213211553,1.5927758663723697,1.6954360225254546,1.7327789780729572,0.0,1.0,1.0,False
2024-10-22,-0.0005231088970617526,-0.0005231088970617526,1.591942671145645,1.6945491248576725,1.2446916996023487,0.0,1.0,1.0,False
2024-10-23,-0.004362533895570397,-0.004362533895570397,1.5849977672829674,1.687156596862772,1.282060464663258,0.0,1.0,1.0,False
2024-10-24,-0.0014299413570167951,-0.0014299413570167951,1.5827313134247503,1.684744061869154,0.9178871184298084,1.0,1.0,1.0,False
2024-10-25,0.0112601658247935,0.0112601658247935,1.600553130470006,1.7037145593781369,1.0983885285077037,0.0,1.0,1.0,False
2024-10-28,-0.0021731379281076935,-0.0021731379281076935,1.59707490775623,1.700012152650483,1.0241417711497733,0.0,1.0,1.0,False
2024-10-29,-0.007606480939431948,-0.007606480939431948,1.5849267879115372,1.6870810426145444,1.1028313350899932,0.0,1.0,1.0,False
2024-10-30,0.014994519967834519,0.014994519967834519,1.6086920042804327,1.7123780129953832,0.9698294610746243,1.0,1.0,1.0,False
2024-10-31,0.01369202424503091,0.01369202424503091,1.6307182542058278,1.7358239342659738,1.2619214867456112,0.0,1.0,1.0,False
2024-11-01,-0.006376613575707735,-0.006376613575707735,1.6203197940479046,1.7247552558016952,1.1363904169141914,0.0,1.0,1.0,False
2024-11-04,-0.004695225026927985,-0.004695225026927985,1.6127120279992642,1.7166571417593295,0.8936551050243607,1.0,1.0,1.0,False
2024-11-05,-0.006697237763325203,-0.006697237763325203,1.6019113121039785,1.705160280722857,1.3205413295238884,0.0,1.0,1.0,False
2024-11-06,0.008056605783471227,0.008056605783471227,1.6148172800456835,1.7188980849022741,1.4045792244374988,0.0,1.0,1.0,False
2024-11-07,-0.010871815822940833,-0.010871815822940833,1.5972612839893245,1.7002105415048108,1.3978130345755115,0.0,1.0,1.0,False
2024-11-08,0.009658054765682822,0.009658054765682822,1.6126877209451982,1.7166312680278555,1.4120919544643027,0.0,1.0,1.0,False
2024-11-11,0.018939104539470453,0.018939104539470453,1.6432305822816995,1.7491427270687587,1.2443593926020708,0.0,1.0,1.0,False
2024-11-12,0.0012174579212826941,0.0012174579212826941,1.6452311463705924,1.7512722347372827,1.2766988335442677,0.0,1.0,1.0,False
2024-11-13,-0.0057039049101459405,-0.0057039049101459405,1.6358469043564843,1.7412831444385624,0.9714106399555574,1.0,1.0,1.0,False
2024-11-14,-0.014871920510126535,-0.014871920510126535,1.611518719228158,1.715386919928849,0.8635008132816946,2.0,1.0,1.0,False
2024-11-15,-0.007495637496198415,-0.007495637496198415,1.5994393590904856,1.702529001411342,0.8737727694047756,3.0,1.0,1.0,False
2024-11-18,-0.01805210686983405,-0.01805210686983405,1.5705661088483653,1.6717947659288726,0.8651089346567385,4.0,1.0,1.0,False
2024-11-19,-0.0059203768121256495,-0.0059203768121256495,1.561267765675629,1.6618971109620342,0.7361218785087179,5.0,1.0,1.0,False
2024-11-20,0.0030620205759732677,0.0030620205759732677,1.5660483996987318,1.6669858741109504,0.6397225833230915,6.0,1.0,1.0,False
2024-11-21,0.001235664247558832,0.001235664247558832,1.5679835097161863,1.669045708956775,0.6152306779624419,7.0,1.0,1.0,False
2024-11-22,0.007017122022836553,0.007017122022836553,1.5789862413336602,1.6807576063582166,0.7875619812203329,8.0,1.0,1.0,False
2024-11-25,-0.0035792814466589773,-0.0035792814466589773,1.5733346051755248,1.6747417018414477,0.7207902111872952,9.0,1.0,1.0,False
2024-11-26,0.00873117353124786,0.00873117353124786,1.5870716626360295,1.6893641622602427,0.5620144792817153,10.0,1.0,1.0,False
2024-11-27,-0.007864312055289702,-0.007864312055289702,1.5745904358269525,1.6760784753132052,0.688827537418295,11.0,1.0,1.0,False
2024-11-28,0.007612202774872401,0.007612202774872401,1.586576537511842,1.6888371245338882,0.6254386608726985,12.0,1.0,1.0,False
2024-11-29,-0.012564241546605293,-0.012564241546605293,1.5666424066623665,1.66761816696837,0.8226205172820693,13.0,1.0,1.0,False
2024-12-02,-0.005727218481065388,-0.005727218481065388,1.557669903317709,1.6580673533831487,0.8084651151532323,14.0,1.0,1.0,False
2024-12-03,0.006305658069115205,0.006305658069115205,1.567492037112582,1.6685225591691455,0.7198900625199166,15.0,1.0,1.0,False
2024-12-04,0.008289387159316597,0.008289387159316597,1.5804855854773543,1.6823535886461523,0.7007524745163761,16.0,0.5,1.0,False
2024-12-05,-0.005611714070461904,-0.0034551760499761386,1.5716163522791686,1.6765407608190708,0.59256323576741,17.0,0.5,0.5,True
2024-12-06,-0.005989430823557296,-0.002994715411778648,1.5622032648560211,1.6715199983641709,0.8139456758866593,18.0,0.5,0.5,True
2024-12-09,0.006640688050883803,0.0033203440254419014,1.5725773694100023,1.677070019804146,0.7213693589723557,19.0,0.5,0.5,True
2024-12-10,0.0009913884618553137,0.0004956942309277679,1.57413640446941,1.6779013337378248,1.1286666351711743,0.0,1.0,0.5,True
2024-12-11,-0.0028147775351282656,-0.0035815779441396023,1.5697055606808819,1.6718917993284672,0.7248604045721614,1.0,1.0,1.0,False
2024-12-12,-0.0030036598138318826,-0.0030036598138318826,1.5649906991687164,1.6668700051177492,0.7815473278193961,2.0,1.0,1.0,False
2024-12-13,0.0008034206658491527,0.0008034206658491527,1.56624804503829,1.668209202927145,0.9877978584755457,3.0,1.0,1.0,False
2024-12-16,0.012632470561641407,0.012632470561641407,1.5860336273594648,1.6892828065737813,0.7709664857779944,4.0,1.0,1.0,False
2024-12-17,0.003262431671027244,0.003262431671027244,1.5912079536966766,1.6947939763032696,0.7311016467023314,5.0,1.0,1.0,False
2024-12-18,0.005174485607240875,0.005174485607240875,1.5994416363512072,1.7035636633408893,0.6710143355358765,6.0,1.0,1.0,False
2024-12-19,-0.006753197521445098,-0.006753197521445098,1.588640291056904,1.6920591614319918,0.7833731832483419,7.0,1.0,1.0,False
2024-12-20,-0.0024828455626594303,-0.0024828455626594303,1.5846959425595915,1.687858039851273,0.8237453518591569,8.0,1.0,1.0,False
2024-12-23,0.014160544773915262,0.014160544773915262,1.6071361004072484,1.7117590291965998,0.8973333432197226,9.0,1.0,1.0,False
2024-12-24,-0.00035453367613336173,-0.00035453367613336173,1.6065663165375244,1.7111521529753244,0.8082209214869552,10.0,1.0,1.0,False
2024-12-25,0.007738487895396773,0.007738487895396773,1.618998710531202,1.7243938831983059,0.8040333017728316,11.0,1.0,1.0,False
2024-12-26,-0.006113450835673939,-0.006113450835673939,1.6091010415113502,1.7138518859720362,0.8433863997027384,12.0,1.0,1.0,False
2024-12-27,0.0017486525736511993,0.0017486525736511993,1.611914800188854,1.716848817483298,0.9773862730820917,13.0,1.0,1.0,False
2024-12-30,0.005694399546063433,0.005694399546063433,1.6210936870953423,1.7266252406102345,0.9293401998200462,14.0,1.0,1.0,False
