rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta
broad_low_amount:hs300:ma10:lt0.90:scale0.5,18.175051712328603,15.147342893527385,1.2141038906910835,-25.105276957292787,0.7239534438614892,34481.97611407841,-1.772635168744042,7.36553189227773,-0.02296398571479963,20.325869362705195,18.31646372504416,1.1386580467318244,-21.69016770961654,0.9371006086639676,535.7114961183435,-3.5869213195112373,2.8763307933162032,-0.1014318982309772,25.338550328277677,18.666712359231372,1.3499757637800027,-16.068488946008873,1.5769093418439524,208.9008610953845,-5.666113230970769,-1.1690957798820776,-0.18934102087758053,26.205695727953948,19.101299205027843,1.3616352066126913,-12.532515417541346,2.091016436434996,101.0509134586727,-7.433105339483934,0.6220305428074067,-0.21669428084396958,67.98129574624285,20.536011779568064,2.721465095087562,-8.349616024931606,8.141846947602565,67.92166981465265,-13.016607326712688,-0.07012620367623512,-0.2758243830459479
broad_low_amount:hs300:ma10:lt1.00:scale0.0,13.945354649373144,12.077272432958992,1.176313936114262,-20.856993755179197,0.6686176739114303,9554.529559927245,-6.002332231699501,11.61381509439132,-0.06075394029162107,14.634251600555249,14.65496557989322,1.0389042681205503,-20.856993755179154,0.7016472159091149,291.6520543973526,-9.278539081661183,3.709504747753588,-0.2011856768422513,8.699482600877628,15.196066601247438,0.6452947559317435,-17.59088122505783,0.49454501395219486,51.67507460934948,-22.30518095837082,-2.6914880589310357,-0.8940220287258398,17.257479412964184,16.69599016145177,1.073624647259992,-13.184852740485976,1.3088867773223303,61.238588252382065,-16.381321654473698,-0.030306780137223654,-0.504704840196669,50.87649883455008,18.429394759364996,2.4051478339320203,-7.953828900884352,6.3964789120486785,50.834031020126844,-30.12140423840546,0.32566092037101946,-0.5921416442014897
broad_low_amount:hs300:ma10:lt1.00:scale0.5,18.160560444951045,13.970157787179366,1.3031601568660491,-23.230028544510674,0.7817709052812353,34333.83704201381,-1.7871264361216,9.240780305059843,0.06609228046016602,19.824718953272512,16.616519917726265,1.211192141782153,-15.233450390009274,1.3013938697876604,509.73569171380274,-4.08807172894392,9.333048112923468,-0.028897803180648607,19.712167819326588,16.982460523390415,1.1851124029362683,-15.233450390009073,1.2940054494978301,145.58969058682152,-11.292495739921858,-0.33405722388227765,-0.35420438172131496,24.58490844937411,18.078785801686827,1.3537377270124091,-11.444987170118438,2.1480940156545145,93.40230898313887,-9.05389261806377,1.7095587902303144,-0.22459176044425178,64.89604074433619,19.624046202117977,2.7403298522817243,-7.850093019047089,8.26691360049818,64.83960144176469,-16.101862328619347,0.4293968022082826,-0.25695962585178567
broad_low_amount:hs300:ma10:lt1.10:scale0.0,12.017816155101757,10.054945514472173,1.2152634365010104,-15.424978677241995,0.7791139557834745,5213.151178946496,-7.929870725970888,17.04583017232852,-0.021804439904872686,11.664848821742035,11.82556759446802,1.0255648868462444,-15.424978677242008,0.7562311148573798,201.27843076999298,-12.247941860474397,9.141519825690734,-0.2145250581165572,10.076383851069991,12.065796941409856,0.8855667351683233,-14.051804472675332,0.7170882480370538,61.51539623361231,-20.928279708178454,0.8475886934514634,-0.65375004948926,19.86554596964836,13.667474300983084,1.445120049367557,-5.3383745833734615,3.7212723946948643,72.24117003066921,-13.773255097789523,7.816171376975291,-0.13320943808910402,40.66303646746818,14.900201474718354,2.4475254150942916,-4.8491840115226115,8.385542056322226,40.63019033000997,-40.334866605487356,3.4303058097327597,-0.5497640630392184
broad_low_amount:hs300:ma10:lt1.10:scale0.5,17.757975512789837,12.75560789231964,1.3868206362582063,-20.315345557475005,0.8741163404063197,30456.167811103114,-2.1897113682828078,12.155463292095511,0.14975275985232317,18.570134100652915,14.591958447465647,1.2827503723532756,-14.297140981749346,1.2988704611892792,448.84449234062043,-5.342656581563517,10.269357521183396,0.04266042739047404,21.038421111047413,14.69689652895184,1.4226400915965935,-11.03472224555382,1.9065655340372838,159.48091971280562,-9.966242448201033,3.8646709205729763,-0.11667669306098971,27.2679779189394,16.107618980976675,1.636055375637135,-8.299115309366488,3.28564875923153,106.17172668170909,-6.370823148498481,4.855430650982264,0.05772588818047408,62.24744281409669,17.845977206932794,2.9008818070342377,-6.4613179110565415,9.633861647262316,62.19370767555328,-18.75046025885885,1.8181719101988296,-0.09640767109927229
broad_consec_below:hs300:ma10:days3:scale0.0,16.91421817017307,14.920388002428679,1.1560797949385204,-27.718029915591945,0.6102243998466313,23656.071103000457,-3.0334687108995766,4.752778933978572,-0.0809880814673627,18.251671886663544,17.862526750419512,1.0621550310841772,-23.14715664901489,0.7885059993941118,434.2861218545627,-5.661118795552888,1.419341853917853,-0.17793491387862437,21.857858945574616,17.59639294760832,1.2547721423194962,-14.849247917116115,1.4719842424059717,168.37301446569884,-9.14680461367383,0.05014524901068107,-0.2845446423380871,27.44883178603348,18.74719513937392,1.4382749703656799,-9.62016051013398,2.853261310673412,107.05211710843842,-6.189969281404402,3.5343854502147725,-0.14005451709098105,67.9790193974852,20.43089514463487,2.7344161207846867,-7.051243786242889,9.640713249783474,67.91939583141036,-13.018883675470335,1.2282460350124822,-0.26287335734882333
broad_consec_below:hs300:ma10:days3:scale0.5,18.459207208214835,15.457270411335882,1.2089831084605764,-29.43084996537658,0.627206051810629,37515.07729039655,-1.4884796728578102,3.0399588841939362,-0.028084767945306677,21.1984639197075,18.476102555174265,1.1711530928024199,-23.663322927004295,0.8958363111174075,583.3264818130463,-2.7143267625089322,0.9031755759284472,-0.0689368521603817,27.13493027656284,18.19128284902004,1.4619624622851615,-14.56721890388094,1.8627392404554077,231.65164608091465,-3.869733282685605,0.33217426224585545,-0.07735432237242179,30.769639763250424,19.04738024201082,1.5592105963657263,-11.26991243518104,2.7302465693697417,123.66628623018778,-2.8691613041874575,1.8846335251677129,-0.019118891090934564,75.45246195374978,20.509255240282396,2.9451062342633225,-7.574071471456834,9.961942165200732,75.38496021642929,-5.545441119205762,0.7054183497985376,-0.05218324387018747
broad_consec_below:hs300:ma10:days5:scale0.0,18.045332560890913,15.618236253676566,1.1749683751638589,-32.49999288217577,0.5552411234769119,33177.64107834651,-1.9023543201817326,-0.02918403260525082,-0.062099501242024235,19.66409023061648,18.37924868481936,1.1044213239109335,-23.755619266925997,0.8277658439320927,501.6144424665855,-4.248700451599952,0.8108792360067447,-0.13566862105186805,22.59667312203517,17.878059804387185,1.272969881753326,-17.342321886128932,1.3029785325406094,176.59758360055017,-8.407990437213275,-2.4429287200021363,-0.26634690290425733,27.20318250919249,18.91412843429612,1.4167287700963878,-13.316875698887165,2.0427601131296695,105.85691319502853,-6.435618558245391,-0.16232973853841237,-0.16160071736027315,78.95182069244058,20.561392662324423,3.037905519798799,-7.345369567689741,10.748515777848388,78.8805546866159,-2.04608238051496,0.9341202535656299,0.04061604166528898
broad_consec_below:hs300:ma10:days5:scale0.5,19.021406110978067,15.806202784828107,1.216658341315789,-33.548025911427324,0.5669903248911848,44295.96975707189,-0.9262807700945785,-1.0772170618568069,-0.020409535090094133,21.732458985863936,18.680631214833856,1.1847495569637265,-23.314683435255603,0.9321361384217173,614.0246470832575,-2.1803316963524964,1.2518150676771391,-0.055340387999075036,26.380672342717727,18.216676266989673,1.4262203782884815,-15.609472687930847,1.6900425062478317,221.94148115819993,-4.623991216530719,-0.710079521804051,-0.11309640636910179,29.46390966827699,19.136330270750204,1.49833390208886,-13.192421986781122,2.2333965436975856,117.03157190481237,-4.174891399160892,-0.03787602643236987,-0.07999558536780094,78.29342238112287,20.61889577871572,3.011458200795499,-7.795453130157471,10.0434729160563,78.22286821718134,-2.7044806918326714,0.4840366910979004,0.014168722661989097
broad_consec_below:hs300:ma10:days8:scale0.0,20.177044382763487,16.009771171715244,1.2654465931805317,-24.750535478614022,0.8152164788595256,62165.12621431216,0.22935750169084201,7.720273370956495,0.028378716774648538,22.870624949720963,18.932652930836756,1.2223359876034745,-24.56649850293269,0.9309680395433938,683.634104912404,-1.0421657324954694,5.3290705182007514e-14,-0.017753957359327055,28.045346774820512,18.571771720606126,1.4756412767946185,-14.752504131547884,1.9010566968658695,243.68266278881285,-2.9593167844279336,0.146889034578912,-0.06367550786296472,33.02127749100563,19.806727243303275,1.5965480648360404,-12.457037256550263,2.650813095516922,135.42260577581987,-0.6175235764322551,0.6975087037984888,0.018218577379379486,84.51845595676426,21.17097503306158,3.106758261720599,-7.357121920312537,11.487978162141676,84.44110585801148,3.520552883808719,0.9223679009428345,0.10946878358708911
broad_consec_below:hs300:ma10:days8:scale0.5,19.97840875977921,16.045207910314467,1.2523670957912734,-29.229268140208664,0.6835069788249781,58661.8835277229,0.030721878706565064,3.2415407093618533,0.01529921938539025,23.40678567350727,19.033497285044024,1.2405997572559269,-24.56649850293273,0.9527929131094113,718.4936165533188,-0.5060050087091632,1.0658141036401503e-14,0.0005098122931253002,29.361156557360424,18.73495092343417,1.5211773383686964,-14.752504131547962,1.9902489974276383,261.6851836615922,-1.6435070018880218,0.14688903457883384,-0.018139446288886862,33.13263168950154,19.85041357936939,1.5978596547954391,-12.457037256550263,2.659752155118542,136.0144638849524,-0.5061693779363452,0.6975087037984888,0.019530167338778215,82.86841523407847,21.201358647855617,3.058590616299291,-7.82834887173236,10.58568244618105,82.79288069065403,1.8705121611229316,0.451140949523011,0.061301138165780866
broad_consec_below:hs300:ma10:days10:scale0.0,19.58463303984397,16.14180560487669,1.2247963427065056,-27.68370146930026,0.7074427190150955,52274.10618798914,-0.3630538412286768,4.787107380270257,-0.012271533699377501,21.780849249380307,19.316768473273875,1.153954585499228,-24.566498502932653,0.8866078023606089,616.8669021409104,-2.1319414328361255,8.881784197001252e-14,-0.08613535946357365,26.585963875164765,19.19798761608153,1.3714008161910023,-15.94685868692105,1.6671599339479608,224.56153776895832,-4.4186996840836805,-1.0474655207942547,-0.16791596846658097,31.871783793487516,20.309202467939063,1.5173411048899845,-13.154545960348695,2.42287220627436,129.3706693325785,-1.7670172739503656,5.684341886080802e-14,-0.06098838256667638,78.83465984833389,21.24033812954254,2.9442720727699587,-9.389114921281793,8.396388851269002,78.76352063485912,-2.1632432246216524,-1.1096251000264221,-0.05301740536355126
broad_consec_below:hs300:ma10:days10:scale0.5,19.742705278351337,16.178217267593233,1.230844454376642,-30.44548948804899,0.6484607608657794,54752.86628357388,-0.2049816027213076,2.0253193615215253,-0.006223422029241199,22.824926910566724,19.34760232835329,1.1982020936074311,-24.56649850293261,0.9291078623940653,680.7256788539811,-1.0878637716497082,1.3145040611561853e-13,-0.04188785135537043,28.74364098695361,19.257850211531704,1.4590328967592898,-14.752504131547873,1.9483906413885377,253.1449556771294,-2.2610225722948343,0.14688903457892266,-0.08028388789829344,32.750765740868616,20.33283075645246,1.5498377029758859,-13.154545960348695,2.489691840340833,133.98893401838475,-0.8880353265692662,5.684341886080802e-14,-0.02849178448077505,79.62063706194557,21.262909061928173,2.9628010471891435,-8.98813833464377,8.858412509635812,79.54864625480467,-1.377266011009965,-0.7086485133883986,-0.03448843094436649
broad_low_amount:hs300:ma20:lt0.70:scale0.0,19.21678798545372,16.08981353753057,1.2084950657694675,-24.56649850293262,0.7822355303569094,46919.697684139064,-0.7308988956189246,7.904310346637896,-0.02857281063641559,23.587958177052638,19.234301206320108,1.2375335347649583,-24.56649850293263,0.960167692365146,730.5845468955813,-0.32483250516379414,1.1013412404281553e-13,-0.0025564101978432507,28.617934244649803,19.018723530356592,1.4697413381047784,-14.899393166126861,1.9207449542113877,251.42636042805862,-2.386729314598643,-6.572520305780927e-14,-0.0695754465528049,30.053121063261212,19.707574328906336,1.4843927484993729,-12.457037256550285,2.412541637656127,120.00900071844592,-3.5856800041766697,0.6975087037984675,-0.09393673895728805,75.83845002080163,20.652781242395417,2.9372328194138277,-8.526995935380999,8.893923557078963,75.77053539961169,-5.159453052153907,-0.24750611412562762,-0.06005665871968224
broad_low_amount:hs300:ma20:lt0.70:scale0.5,19.706753247766386,16.14495414882758,1.2311568723829687,-27.573392155329437,0.7147018087855189,54179.27476567236,-0.24093363330625905,4.89741669424108,-0.005911004022914446,24.006620309299986,19.307433484076494,1.2517373375464809,-24.56649850293269,0.9772096868601008,759.1420115582778,0.09382962708355436,5.3290705182007514e-14,0.011647392583679306,30.107674989396415,19.158753154493336,1.522897360984022,-14.899393166126751,2.020731626697734,272.22921460537134,-0.8969885698520308,4.440892098500626e-14,-0.016419423673561306,32.33504031999723,19.931311479956886,1.560782756125819,-12.457037256550285,2.595724782230582,131.797017683865,-1.3037607474406485,0.6975087037984675,-0.017546731330841947,80.70348984952886,21.26542883609411,2.991834949004009,-8.41201740455675,9.593832961616576,80.63032193940569,-0.2944132234266732,-0.13252758330137837,-0.005454529129500951
broad_low_amount:hs300:ma20:lt0.80:scale0.0,18.198321748692734,15.67837957075178,1.1795477284668265,-29.798267648552667,0.6107174404676053,34721.15361376786,-1.7493651323799106,2.67254120101785,-0.057520147939056576,19.39576575338664,18.739299351978815,1.074203435331954,-29.798267648552766,0.6509024612485702,488.2650899694088,-4.517024928829791,-5.231769145620024,-0.1658865096308475,26.038140915726537,18.63041583973615,1.3833573113485007,-15.322996079940854,1.6992852298521923,217.6075622103882,-4.966522643521909,-0.423602913814058,-0.15595947330908255,28.029480052091984,19.27343489011115,1.4287484290403536,-13.444018273744307,2.0849034478651793,109.89562914253774,-5.609321015345898,-0.2894723133955548,-0.1495810584163073,72.45160287176013,20.52150058557807,2.8562536871581075,-8.288933048045044,8.740763431410263,72.38729119198845,-8.546300201195407,-0.009443226789672465,-0.14103579097540253
broad_low_amount:hs300:ma20:lt0.80:scale0.5,19.10467290382627,15.8803411685065,1.2162220437908493,-27.758307805360516,0.6882506324876508,45396.266593677065,-0.8430139772463754,4.712501044210001,-0.02084583261503381,21.83132712617457,18.990372673834106,1.1727881362713128,-27.758307805360406,0.7864790346462951,619.8426220587338,-2.081463556041861,-3.1918093024276644,-0.06730180869148872,28.636991718258308,18.954713577484004,1.4748884108181566,-14.972183605508317,1.9126797047641508,251.68647293977205,-2.3676718409901376,-0.07279043938152086,-0.06442837383942668,31.09556348207594,19.679349539692385,1.5284749740871493,-13.353649711342053,2.3286190782482947,125.34320579084807,-2.5432375853619433,-0.19910375099330047,-0.04985451336951163,79.28630463015291,21.167266611691915,2.966079054039742,-8.23828743760977,9.624124580576273,79.21467635480981,-1.7115984428026252,0.041202383645600804,-0.03121042409376784
broad_low_amount:hs300:ma20:lt0.90:scale0.0,16.47265279785255,14.948496983243844,1.1280176389234167,-27.4436900111654,0.6002346182729323,20708.78870397951,-3.4750340832200948,5.027118838405116,-0.10905023748246645,16.098924077166508,17.682737666228668,0.9633456801801934,-27.443690011165412,0.5866165982277417,344.6473571458706,-7.813866605049924,-2.87719150823267,-0.27674426478260816,18.898954075677608,17.626015664372296,1.1078675547516912,-14.896757122691984,1.2686622947546848,137.37067361210532,-12.105709483570838,0.002636043434812052,-0.4314492299058921,22.09393941673796,18.60052922073622,1.2078616956587636,-14.896757122691973,1.4831375201172237,82.02945084650099,-11.544861650699922,-1.7422111623432208,-0.37046779179789735,57.39748797813049,20.504564137207733,2.39571718879748,-8.326321483229048,6.893498899092598,57.348627555211976,-23.600415094825046,-0.04683166197367683,-0.6015722893360298
broad_low_amount:hs300:ma20:lt0.90:scale0.5,18.348400718949186,15.39050019661808,1.207227682161675,-26.887993818670218,0.6824012547268813,36302.77289470145,-1.5992861621234589,5.582815030900299,-0.02984019424420814,20.350831508539933,18.283923814620675,1.1416055636875266,-26.10203940228063,0.7796644237216884,537.030997547957,-3.561959173676499,-1.5355408993478896,-0.09848438127527492,25.674684706580365,18.398900601236313,1.3821413433679712,-15.423222555586113,1.6646770552682773,213.06004182308013,-5.329978852668081,-0.5238293894593173,-0.15717544128961203,27.189123778916645,19.2250823472844,1.3961461759477798,-12.320361540737812,2.2068446359317155,105.78865011319509,-6.449677288521237,0.8341844196109403,-0.18218331150888112,66.99104506666929,20.443489415822537,2.702856325736493,-8.3470194629794,8.02574444252672,66.93244617969842,-14.00685800628625,-0.06752964172402898,-0.29443315239701695
broad_low_amount:hs300:ma20:lt1.00:scale0.0,15.408215401307901,13.422595644331881,1.1694146172630588,-17.15379776885261,0.8982393058921163,14989.28906529198,-4.539471479764744,15.317011080717908,-0.06765325914282427,15.801182730234675,16.00164791963416,1.030184066005096,-17.153797768852563,0.9211477798185349,333.3794315600339,-8.111607951981757,7.412700734080179,-0.20990587895770552,16.000695053960158,15.912048177551357,1.0477745554877944,-17.15379776885254,0.9327785758914472,109.84850008344137,-15.003968505288288,-2.254404602725746,-0.49154222916978885,18.32572879809431,17.04731331061154,1.1101354794073595,-11.593221000813447,1.5807279786013284,65.68667561118775,-15.313072269343571,1.5613249595353054,-0.46819400804930145,45.64672189270584,19.02337554884175,2.143762048838261,-8.90895249765461,5.1236912425700885,45.609241995936635,-35.3511811802497,-0.629462676399239,-0.8535274292952488
broad_low_amount:hs300:ma20:lt1.00:scale0.5,18.248679454595496,14.566510871034295,1.2610034848120948,-28.512122966553488,0.6400322934915209,35244.26197796176,-1.6990074264771486,3.9586858830170293,0.023935608406211673,19.809623548467293,17.2307053812463,1.1734109605643117,-20.05775503327222,0.9876291497032783,508.9683028507852,-4.103167133749139,4.508743469660523,-0.06667898439848985,22.984181781973657,16.928388268637224,1.353891853274306,-14.40691682158699,1.5953574291159016,180.99124873172565,-8.020481777274789,0.4924763445398064,-0.1854249313832772,25.114719374348617,18.13002742143193,1.3747128964691655,-11.25103712422555,2.2322137147936356,95.88077896929362,-8.524081693089265,1.903508836123203,-0.2036165909874954,61.506503328167824,20.396489831495867,2.5387523102272422,-8.79756432836073,6.991310439173392,61.45351940212444,-19.491399744787714,-0.518074507105359,-0.45853716790626775
broad_low_amount:hs300:ma20:lt1.10:scale0.0,13.286543794346528,11.743495346639074,1.155385755602448,-15.374239195277383,0.8642082138560621,7780.888867964543,-6.661143086726117,17.096569654293134,-0.08168212080343507,13.512116794019002,13.730924749908995,1.0251699843468363,-15.374239195277495,0.8788803544938678,254.97370167136157,-10.40067388819743,9.192259307655247,-0.2149199606159653,10.773878347144205,13.498894506160733,0.8538084774609804,-13.01575938370545,0.8277564166276862,66.69135032229234,-20.23078521210424,1.8836337824213452,-0.6855083071966028,18.2064957058784,15.320512092051894,1.210189580393177,-7.201049927846537,2.5283112724262176,65.18619450748255,-15.432305361559482,5.9534960325022155,-0.3681399070634839,42.210577001993684,17.767643473524306,2.142644411528984,-7.201049927846559,5.8617253629591985,42.17630471276672,-38.78732607096185,1.0784398934088122,-0.854645066604526
broad_low_amount:hs300:ma20:lt1.10:scale0.5,17.813138450524015,13.614446118668425,1.3113347948433551,-23.099508882766383,0.7711479296347155,30961.251814842217,-2.13454843054863,9.371299966804134,0.07426691843747202,19.711920656212257,15.780566951959504,1.2607632533336917,-17.093637544408125,1.153172963039728,504.02246857937723,-4.200870026004175,7.472860958524617,0.020673308370890098,21.400036319110782,15.739296308455167,1.3583313675686337,-11.556957848081284,1.8517015118008475,163.37544450617867,-9.604627240137663,3.3424353180455117,-0.18098541708894955,25.60813769376651,17.019053328423226,1.4772054555443774,-9.494432909713746,2.6971740110530296,98.20796560865146,-8.030663373671374,3.6601130506350064,-0.10112403191228347,62.90223086523299,19.203498278318918,2.730624196322209,-7.129603411976526,8.822683006402277,62.847829933994134,-18.09567220772255,1.149886409278845,-0.2666652818113011
broad_consec_below:hs300:ma20:days3:scale0.0,17.53134073542304,15.259633558173585,1.169433941740654,-28.753245635301983,0.6097169327520655,28463.493386067337,-2.416346145649605,3.7175632142685338,-0.06763393466522905,21.954737347416152,17.837787206943165,1.2425568186828517,-28.753245635301962,0.7635568389698969,627.1646419517284,-1.9580533348002795,-4.18674713236922,0.0024668737200501667,26.719820157571462,17.650596568679884,1.4817286649055756,-14.29087647083781,1.8697117851446237,226.27905826454185,-4.284843401676984,0.6085166952889853,-0.057588119752007616,31.988259078313263,18.835660984137657,1.62557768453249,-9.75285669794086,3.279886095841745,129.9791177637397,-1.6505419891246191,3.401689262407892,0.04724819707582917,80.01027159837268,21.21528024316731,2.9794300114648093,-9.752856697940892,8.203778039234919,79.93785775604307,-0.9876314745828552,-1.473366876685521,-0.01785946666870064
broad_consec_below:hs300:ma20:days3:scale0.5,18.873775928602775,15.525918282521205,1.2275417664657653,-27.375499484134302,0.6894404224310584,42408.38155923138,-1.0739109524698698,5.095309365436215,-0.009526109940117822,22.793789762147654,18.187763803912148,1.2612025138713332,-26.754029876324704,0.851975940354258,678.7495410095072,-1.1190009200687783,-2.1875313733919626,0.021112568908531637,28.584145921796612,18.07441512227807,1.5352883760185467,-13.302220733225257,2.148825109359473,250.9655670601095,-2.420517637451834,1.597172432901539,-0.004028408639036529,32.96573765955782,19.11893163578859,1.6445393155176597,-9.834430996806942,3.352073716340191,135.127776550621,-0.6730634078800648,3.32011496354181,0.06620982806099884,81.01945215122622,21.281458445280652,2.9981111402515586,-9.050357993993853,8.952071531865776,80.94593994050439,0.021549078270680866,-0.7708681727384814,0.0008216621180485717
broad_consec_below:hs300:ma20:days5:scale0.0,18.404740674146105,15.814756818029421,1.1821604112209425,-30.73313034019397,0.598856688870241,36914.35188449465,-1.5429462069265405,1.737678509376547,-0.05490746518494061,21.635704734410698,18.438306069201037,1.1932286277087125,-30.733130340194137,0.7039863656880593,608.3720714921484,-2.277085947805734,-6.166631837261395,-0.04686131725408904,28.425691268475116,18.038256698886844,1.530818692491109,-17.318262541006135,1.6413708477492381,248.81105973113864,-2.5789722907733292,-2.418869374879339,-0.008498092166474347,32.905273468331146,19.17834916020385,1.6374683444191873,-13.540068287539796,2.430214735224941,134.80708671435755,-0.7335275991067363,-0.38552232719104396,0.05913885696252641,80.0828376025836,21.131401728302873,2.992531966038151,-9.98411795152412,8.021022787532132,80.01034490993841,-0.9150654703719425,-1.7046281302687483,-0.004757512095359129
broad_consec_below:hs300:ma20:days5:scale0.5,19.273843827345537,15.962917933400059,1.2199682671553425,-29.93812662866806,0.6437892412710069,47713.889307592806,-0.6738430537271078,2.5326822209024584,-0.01709960925054066,23.130157201209457,18.72180803026509,1.2456062237395713,-27.248290318942956,0.8488663666773038,700.3376226353572,-0.7826334810069753,-2.6817918160102145,0.005516278776769745,30.084850123592698,18.36178104332231,1.579731621451473,-15.124892497364794,1.9890951376239119,271.90322913782876,-0.9198134356557475,-0.22549933123799804,0.040414836793889686,33.13785699575207,19.465921057925346,1.6254564906545277,-13.111268207304882,2.5274333856803772,136.04226122449853,-0.5009440716858151,0.043277753043870604,0.04712700319786678,80.82055890175923,21.329751414171934,2.986456945193458,-9.140847343731684,8.841692226397562,80.74726346680907,-0.17734417119631019,-0.8613575224763128,-0.01083253294005182
broad_consec_below:hs300:ma20:days8:scale0.0,18.98518700859597,16.05627612245159,1.1982010508710614,-31.430595652307048,0.6040352279229692,43825.47452343735,-0.9624998724766733,1.0402131972634692,-0.03886682553482168,22.796250570489327,18.925275193965717,1.2193969889794554,-30.30634673435645,0.7521939470403608,678.9055537072588,-1.1165401117271045,-5.739848231423707,-0.020692955983346195,30.282788399519433,18.703535139394457,1.5626930787332614,-13.767827949116018,2.1995327448483826,274.73779946612666,-0.721875159729013,1.1315652170107775,0.023376294075678095,35.42684992563168,19.77299737446653,1.6929954485434837,-12.677574668683045,2.7944501098577907,148.43025048260387,1.7880488581937968,0.4769712916657074,0.11466596108682281,81.47246102737664,21.917495140616555,2.9292344310502623,-9.170191660210136,8.884488355994698,81.39845452023083,0.47455795442110116,-0.8907018389547652,-0.06805504708324772
broad_consec_below:hs300:ma20:days8:scale0.5,19.483484323884092,16.094614689492033,1.2225506524073582,-31.972791677169088,0.6093770140752747,50745.43741653108,-0.4642025571885533,0.49801717240142906,-0.014517223998524953,23.36609983843603,19.025938582713653,1.2392102935480627,-27.464417278907682,0.8507771929456115,715.8002394609613,-0.5466908437804037,-2.89791877597494,-0.0008796514147388912,30.614096458018402,18.863937826697672,1.565025942177623,-14.260160614623707,2.1468269036622094,279.52093264930863,-0.3905671012300438,0.6392325515030883,0.02570915752003966,34.71932415946626,19.869127718608194,1.658321748848235,-12.385426322069826,2.8032401353515977,144.55597405139687,1.080523092028379,0.7691196382789265,0.079992261391574,82.2530403550152,21.883374989705974,2.953831046807306,-9.039189195414076,9.099603800387904,82.17818031314495,1.255137282059664,-0.7596993741587053,-0.04345843132620386
broad_consec_below:hs300:ma20:days10:scale0.0,19.213652053577878,16.11221137734713,1.2068801022946278,-31.430595652307048,0.6113041020960597,46876.420471369056,-0.7340348274947672,1.0402131972634692,-0.030187774111255283,23.137115926115204,19.11028828004912,1.2244524178810166,-29.90290075103995,0.7737415215582572,700.7898642018089,-0.7756747561012283,-5.336402248107209,-0.015637527081785008,31.862919097355324,19.003078010868276,1.606969100359127,-13.767827949115974,2.3143025330586897,297.9911846882238,0.8582555381068779,1.131565217010822,0.06765231570154384,34.30013972472037,19.81008636501868,1.6462753651242354,-12.527570881191119,2.7379721136695827,142.2797166504155,0.6613386572824851,0.6269750791576332,0.06794587766757454,77.75659963888744,21.998631186198654,2.8215376224683784,-10.815350007909641,7.189466783971054,77.68662464274072,-3.241303434068101,-2.5358601866542703,-0.17575185566513163
broad_consec_below:hs300:ma20:days10:scale0.5,19.609956934604078,16.16001513716543,1.2250060752162555,-31.972791677169088,0.6133326464766298,52663.76167979813,-0.337729946468567,0.49801717240142906,-0.01206180118962763,23.494866906230083,19.16303408556037,1.2373330083622078,-27.2550790137844,0.862036279342556,724.3519747184463,-0.417923775986349,-2.688580510851658,-0.002756936600593729,31.25178675455189,19.08977677475785,1.57524212411078,-14.260160614623729,2.1915452146102288,288.864747191866,0.24712319530344473,0.639232551503067,0.03592533945319665,34.02612647359662,19.90173171010917,1.6289366577945892,-12.377892281266089,2.748943495420063,140.79943011142797,0.38732540615873745,0.7766536790826635,0.050607170337928276,80.19245895877707,21.9441744146129,2.892423533431855,-9.705378625936644,8.262682173415762,80.1198471135117,-0.8054441141784707,-1.4258888046812732,-0.10486594470165489
broad_low_amount:hs300:ma60:lt0.70:scale0.0,18.820947903634,16.084080115269824,1.187537050304339,-29.820684562049138,0.6311373524800369,41752.05591135224,-1.1267389774386452,2.650124287521379,-0.049530826101544134,21.05099498184766,19.158979800287725,1.1293525622631795,-28.35893571730249,0.7423055361349095,575.0608196352596,-2.8617957003687735,-3.7924372143697482,-0.11073738269962208,28.541875519355475,19.17488515614975,1.4560712930648938,-15.368210692689976,1.8572022527600867,250.3897785691015,-2.4627880398929705,-0.4688175265631802,-0.08324549159268946,32.3077753492911,19.827228057690192,1.5667300333894119,-14.325157329934424,2.255317313812636,131.65374320297892,-1.3310257181467833,-1.1706113695856715,-0.011599454067249049,82.27478765584561,21.260804867714345,3.034729922672954,-8.279489821255359,9.937180844721528,82.19990380132944,1.2768845828900766,1.2434497875801753e-14,0.03744044453944406
