,current_10_15_15_40_20,no_C_prorata_to_momentum,C_10_prorata_cut,replace_C_with_cash,C_to_B_only,C_to_microcap_only
2017-02-08,3.874528068094595,4.44121545325466,4.157871760674628,3.752972362603728,3.9270960524491247,5.767408423267131
2017-02-09,3.881829860620833,4.449573707709596,4.165701784165215,3.7596589661676765,3.933862959386258,5.786210671105285
2017-02-10,3.8842131748345907,4.450884994457535,4.167549084646063,3.7607079955660287,3.93752063508094,5.782961263052641
2017-02-13,3.894140829170932,4.4623434658779715,4.178242147524452,3.7698747727023774,3.9470249111160483,5.803331772188445
2017-02-14,3.903523814307834,4.4735255553423965,4.188524684825115,3.7788204442739177,3.9576505772575055,5.819492128744504
2017-02-15,3.9058441427671005,4.47422370716146,4.190033924964281,3.779378965729168,3.961071945956218,5.819442642613216
2017-02-16,3.9042693080747344,4.471248874643614,4.187759091359174,3.776999099714891,3.9587654195273814,5.806567707338317
2017-02-17,3.896581920187894,4.461625844748812,4.179103882468353,3.76930067579905,3.9525712730036524,5.792433194495072
2017-02-20,3.8899613789595344,4.453350168213362,4.171655773586449,3.76268013457069,3.9459507317752918,5.768824719377495
2017-02-21,3.9221027650220663,4.4914535132660625,4.206778139144064,3.79316281061285,3.981360037382167,5.808399286931037
2017-02-22,3.9248620693010703,4.494947957397137,4.209905013349104,3.79595836591771,3.9844383037950593,5.807364910508756
2017-02-23,3.933780491155855,4.5051835066851655,4.219481998920511,3.8041468053481324,3.993418247792252,5.8208003765168685
2017-02-24,3.9512994109894906,4.5266866269214905,4.23899301895549,3.821349301537192,4.011572411929505,5.851895966406702
2017-02-27,3.9438217348201667,4.517643954180252,4.230732844500209,3.814115163344201,4.0043539565781305,5.84512029047553
2017-02-28,3.9450200830009665,4.520454178439318,4.2327371307201425,3.8163633427514547,4.005002685663354,5.847368469882785
2017-03-01,3.964546538463167,4.541078290680935,4.252812414572051,3.8328626325447477,4.028265115570747,5.8638677596760775
2017-03-02,3.94611105814844,4.521886708726088,4.2339988834372635,3.817509366980871,4.008658551506722,5.847443611651177
2017-03-03,3.956643222747995,4.5341829058652126,4.245413064306604,3.8273463246921704,4.020065267185984,5.8572805693624765
2017-03-06,3.9797060162107663,4.5650029339235285,4.272354475067147,3.852002347138823,4.043589173455019,5.881936591809129
2017-03-07,3.984707734410903,4.573180811931877,4.27894427317139,3.8585446495455016,4.047852340367554,5.888478894215808
2017-03-08,3.964804735051043,4.550289717391644,4.257547226221344,3.8402317739133154,4.026571867952153,5.870166018583622
2017-03-09,3.959963494705531,4.544259268426931,4.25211138156623,3.8354074147415442,4.0222998345398455,5.86534165941185
2017-03-10,3.962757519774968,4.545465958753477,4.254111739264222,3.8363727670027816,4.024356558510442,5.866307011673088
2017-03-13,3.9869244147655545,4.574932268057596,4.280928341411576,3.8599458144460774,4.052870789210655,5.889880059116384
2017-03-14,3.969985015352851,4.556047150933929,4.26301608314339,3.844837720747143,4.035946388909446,5.874771965417449
2017-03-15,3.9862178010826557,4.569691582170248,4.2779546916264515,3.855753265736198,4.052704398262376,5.8856875104065045
2017-03-16,3.9878210923768,4.571319412280912,4.279570252328856,3.85705552982473,4.053040420787099,5.885651813948234
2017-03-17,3.975035169151764,4.554898552574617,4.264966860863192,3.8439188420596944,4.037491147904501,5.872515126183198
2017-03-20,3.9790223563562344,4.559655758243874,4.269339057300056,3.8477246065950994,4.041835383667444,5.876320890718604
2017-03-21,3.96513340347314,4.54570256927847,4.2554179863758055,3.836562055422777,4.022967394925708,5.86515833954628
2017-03-22,3.9657381863901664,4.545203389049635,4.255470787719901,3.836162711239708,4.025034583842115,5.864758995363212
2017-03-23,3.9589547886783656,4.536722482575864,4.247838635627115,3.829377986060691,4.016661185108432,5.8579742701841955
2017-03-24,3.957359123949818,4.534137885433236,4.2457485046915275,3.8273103083465894,4.0132032413948195,5.8559065924700935
2017-03-27,3.959028750509643,4.535303339882464,4.247166045196054,3.828242671905972,4.017799266389668,5.850153167177106
2017-03-28,3.967156706283832,4.543809267010262,4.255482986647047,3.8350474136082098,4.027965905464896,5.856957908879344
2017-03-29,3.9729035788536793,4.549681055748546,4.2612923173011135,3.839744844598837,4.034971573569347,5.861655339869971
2017-03-30,3.9685596832366956,4.544892764821676,4.256726224029186,3.8359142118573413,4.030981028207422,5.857824707128475
2017-03-31,3.9685775882900347,4.545009919357102,4.256793753823568,3.836007935485682,4.030773972690931,5.857918430756816
2017-04-03,3.9718495238530367,4.549509157750661,4.260679340801849,3.839607326200529,4.036173058763201,5.861517821471662
2017-04-04,3.9739179875037984,4.551152403596485,4.262535195550141,3.8409219228771883,4.038144953778191,5.862832418148322
2017-04-05,3.957783992976044,4.532517468304112,4.245150730640078,3.826013974643291,4.020679961080716,5.847924469914425
2017-04-06,3.9592776060442865,4.534101111009519,4.246689358526902,3.8272808888076155,4.023029997655426,5.849191384078749
2017-04-07,3.956409316348725,4.531027924021936,4.243718620185332,3.8248223392175498,4.0199693629968705,5.846732834488684
2017-04-10,3.9633188998504405,4.539282552658804,4.251300726254623,3.831426042127043,4.026380084920446,5.853336537398178
2017-04-11,3.9589206374822012,4.531757637607964,4.245339137545083,3.825406110086371,4.018268877337375,5.847316605357506
2017-04-12,3.961461751184378,4.535272196261218,4.248366973722798,3.828217757008975,4.019723610164705,5.8501282522801095
2017-04-13,3.951909233513257,4.525199710597218,4.238554472055238,3.820159768477775,4.00868737999268,5.8420702637489095
2017-04-14,3.9484589294840955,4.520886830560767,4.234672880022432,3.8167094644486137,4.005237075963519,5.838619959719748
2017-04-17,3.962959218441172,4.536081225467943,4.249520221954558,3.828864980374355,4.021778389234298,5.850775475645488
2017-04-18,3.959483696230742,4.532010852982989,4.245747274606865,3.825608682386391,4.016871139902264,5.847519177657524
2017-04-19,3.94905520704054,4.520811936700233,4.234933571870386,3.8166495493601866,4.006597663221843,5.83856004463132
2017-04-20,3.968176817734892,4.541324593569498,4.254750705652196,3.833059674855599,4.027206189136044,5.854970170126733
2017-04-21,3.972682100611864,4.547204328315498,4.259943214463681,3.837763462652399,4.031549469465643,5.859673957923533
2017-04-24,4.010465463247705,4.589471476106141,4.299968469676923,3.871577180884913,4.073956083703877,5.893487676156047
2017-04-25,4.019138821689541,4.59923176571938,4.309185293704461,3.8793854125755045,4.086504956554901,5.901295907846638
2017-04-26,4.014575481048435,4.593217778690194,4.303896629869314,3.8745742229521563,4.08076575551753,5.89648471822329
2017-04-27,4.018988900896873,4.598167696677795,4.308578298787334,3.878534157342236,4.087899407282636,5.90044465261337
2017-04-28,4.0092869465982774,4.586580599124705,4.297933772861491,3.8692644792997646,4.0794687994049195,5.884509243085085
2017-05-01,4.0256011277933945,4.606687403851833,4.316144265822614,3.885349923081467,4.103596965077473,5.900594686866787
2017-05-02,4.039197888488497,4.622416075284723,4.330806981886609,3.8979328602277787,4.11886618203108,5.927795549129082
2017-05-03,4.037722709626979,4.6233191024661275,4.330520906046554,3.898655281972902,4.118626376536676,5.933118671103005
2017-05-04,4.04597451143413,4.633920804076707,4.339947657755419,3.907136643261366,4.128087148199718,5.948644859168754
2017-05-05,4.055612568210724,4.642985926058283,4.349299247134503,3.914388740846627,4.1388516761949905,5.94415471859296
2017-05-08,4.071852075367434,4.664602861272469,4.368227468319952,3.9316822890179757,4.161960777430949,5.946094388713219
2017-05-09,4.075584661729222,4.67002570245808,4.372805182093652,3.936020561966464,4.169896926259327,5.956986984980336
2017-05-10,4.10601841105953,4.7074337735274225,4.406726092293476,3.965947018821938,4.201734298465734,5.994687744364592
2017-05-11,4.109776437805409,4.712644235511289,4.411210336658349,3.9701153884090306,4.207363175714081,5.9923793025822185
2017-05-12,4.119900785279673,4.724085762872478,4.421993274076075,3.9792686102979826,4.215568120382911,5.999221251015997
2017-05-15,4.136382904728192,4.742515815620238,4.4394493601742155,3.9940126524961905,4.233417496181054,6.027704685177969
2017-05-16,4.154037139340988,4.763211783267857,4.458624461304423,4.0105694266142855,4.252375196248462,6.080935664051193
2017-05-17,4.132096653538338,4.740213614844574,4.4361551341914565,3.9921708918756598,4.221396925965859,6.08024290786125
2017-05-18,4.157454153850785,4.771398352938954,4.46442625339487,4.017118682351162,4.250201549162479,6.1238170859523295
2017-05-19,4.173182805512013,4.787399567553818,4.4802911865329165,4.029919654043054,4.269796737673034,6.132649903505049
2017-05-22,4.179979841868048,4.79345411231554,4.486716977091794,4.034763289852433,4.28231106560288,6.1033924539987785
2017-05-23,4.200882857544358,4.820225762883195,4.510554310213776,4.056180610306556,4.30735185229804,6.104314387244398
2017-05-24,4.213293381119632,4.83388374017281,4.523588560646222,4.067106992138248,4.323081707014314,6.125132920537665
2017-05-25,4.252194647881768,4.881308418653544,4.566751533267655,4.105046734922834,4.362408675745651,6.158196654792321
2017-05-26,4.260949321614132,4.8915640739334245,4.576256697773778,4.11325125914674,4.36960597195032,6.182061902219775
2017-05-30,4.258354755886558,4.888848001102095,4.5736013784943275,4.111078400881675,4.366346684552725,6.179889043954712
2017-05-31,4.272125420852576,4.905358813551954,4.5887421172022655,4.124287050841563,4.379983587247272,6.200668691651528
2017-06-01,4.279742193420592,4.912019832049404,4.595881012734999,4.129615865639524,4.390538000627664,6.163692395339643
2017-06-02,4.2928308062723985,4.924338255330513,4.608584530801456,4.139470604264409,4.407419628174869,6.194872969277207
2017-06-05,4.288412991900956,4.919882052743792,4.604147522322375,4.135905642195033,4.406533869178701,6.208250979189737
2017-06-06,4.305644762204846,4.941027016446416,4.623335889325632,4.1528216131571325,4.424274512117499,6.2362439751227745
2017-06-07,4.327515760733196,4.968871978533312,4.648193869633254,4.175097582826649,4.446320007996257,6.287541691440668
2017-06-08,4.34446488143666,4.99046001765344,4.6674624495450505,4.192368014122752,4.466167152659788,6.301781450425934
2017-06-09,4.340948315746741,4.98960283060181,4.665275573174275,4.1916822644814475,4.454122273593078,6.320274217743062
2017-06-12,4.337486607225505,4.986286980006048,4.661886793615776,4.189029584004838,4.44620908260471,6.317621537266453
2017-06-13,4.339319252004674,4.985738720262376,4.662528986133525,4.188590976209902,4.450676268932337,6.317182929471516
2017-06-14,4.310294044825366,4.9503657441806865,4.630329894503027,4.160292595344549,4.417832047026113,6.288884548606163
2017-06-15,4.2717815844415234,4.905131524983605,4.588456554712565,4.124105219986884,4.377277789669365,6.240084510142264
2017-06-16,4.273556630993154,4.90651343229727,4.590035031645213,4.1252107458378156,4.377894210958159,6.2457085058748
2017-06-19,4.294875471319776,4.9308615494047245,4.61286851036225,4.14468923952378,4.405843234453977,6.272513910598117
2017-06-20,4.289279649101046,4.927044321932588,4.608161985516817,4.141635457546069,4.399522236278493,6.2708549246382885
2017-06-21,4.3034677413340665,4.94420491796969,4.623836329651878,4.155363934375751,4.4166032100211545,6.299535011636393
2017-06-22,4.270652980467315,4.902479418333536,4.586566199400426,4.121983534666829,4.384412006615943,6.246695399959056
2017-06-23,4.284631934068039,4.918393102907357,4.601512518487698,4.134714482325887,4.399654406997808,6.271261233651748
2017-06-26,4.301123617524862,4.939781021187691,4.620452319356277,4.151824816950153,4.414555351049698,6.297673129423659
2017-06-27,4.289027143538261,4.927622393899586,4.608324768718925,4.1420979151196695,4.397968799794815,6.292749504321398
2017-06-28,4.295227116853263,4.931268093354356,4.613247605103809,4.145014474683484,4.406971021085481,6.292538813245132
2017-06-29,4.281462564047365,4.9190756987855515,4.600269131416458,4.135260559028441,4.3888308196679535,6.286865702102377
2017-06-30,4.3075486174838,4.951660945717718,4.629604781600758,4.161328756574175,4.415228159365911,6.34351556959961
2017-07-03,4.3243790968325015,4.9751305980234335,4.6497548474279675,4.180104478418746,4.434101180917129,6.364275225606683
2017-07-04,4.328350520329922,4.9800948773952065,4.654222698862565,4.184075901916166,4.438072604414549,6.371435314905112
2017-07-05,4.351953255419942,5.008134701956848,4.680043978688396,4.206507761565479,4.463107395688552,6.408603862385772
2017-07-06,4.350569349376241,5.010171306653277,4.680370328014759,4.208137045322622,4.459550550774749,6.423894030531017
2017-07-07,4.38079664913099,5.046630046005113,4.713713347568051,4.237304036804091,4.490193798806827,6.478820191115483
2017-07-10,4.349034348944587,5.005883846182766,4.677459097563677,4.204707076946213,4.4586348833396485,6.4150446013338565
2017-07-11,4.320502313590694,4.969312511534701,4.644907412562698,4.17545000922776,4.431294828727134,6.374674019337872
2017-07-12,4.342518171300522,4.992731791577725,4.667624981439125,4.19418543326218,4.4588674332922515,6.39592584656592
2017-07-13,4.336186730161323,4.984157745221427,4.660172237691375,4.187326196177142,4.452906996203962,6.373499536139981
2017-07-14,4.345559156407109,4.992550754591464,4.669054955499287,4.194040603673171,4.461679315919785,6.36886115349782
2017-07-17,4.302690696935924,4.938530364655054,4.6206105307954894,4.150824291724043,4.4174706236081605,6.2713326439877495
2017-07-18,4.312202067020165,4.948570393024613,4.630386230022388,4.15885631441969,4.430276281811787,6.275440521200347
2017-07-19,4.310948620779824,4.944757614915397,4.62785311784761,4.155806091932318,4.429544759402766,6.249663983660851
2017-07-20,4.341161592081961,4.981722884926673,4.661442238504318,4.185378307941339,4.472981361679197,6.279236199669872
2017-07-21,4.327815229189177,4.96457678103633,4.646196005112754,4.171661424829064,4.457717855275415,6.265519316557597
2017-07-24,4.344280847182292,4.985223846283141,4.664752346732717,4.188179077026513,4.477597890459173,6.282036968755047
2017-07-25,4.330065706464932,4.9676458286970755,4.648855767581004,4.17411666295766,4.460006537469363,6.267974554686194
2017-07-26,4.334957907172631,4.971642890982792,4.653300399077711,4.177314312786233,4.465778133635968,6.271172204514766
2017-07-27,4.313383105523712,4.946217436464897,4.629800270994306,4.156973949171918,4.443590014849798,6.250831840900451
2017-07-28,4.326940659248293,4.962410881728354,4.644675770488323,4.1699287053826835,4.462001794560754,6.263786597111216
2017-07-31,4.325987851549485,4.961379615040318,4.643683733294902,4.169103692032254,4.460569627197029,6.262961583760788
2017-08-01,4.34440982919051,4.982962022238122,4.663685925714316,4.186369617790498,4.47783617420545,6.280227509519031
2017-08-02,4.35306571750051,4.994199214182634,4.673632465841571,4.1953593713461075,4.489626865067393,6.28921726307464
2017-08-03,4.345683090155534,4.985420820128519,4.6655519551420275,4.188336656102816,4.480439761903854,6.282194547831349
2017-08-04,4.362572751746523,5.006893086826031,4.684732919286278,4.205514469460825,4.505512549420634,6.2993723611893575
2017-08-07,4.388216395504477,5.038118295869865,4.713167345687171,4.230494636695893,4.53651042016676,6.324352528424426
2017-08-08,4.386162186168098,5.036702571953591,4.711432379060844,4.229362057562874,4.534880934194419,6.323219949291407
2017-08-09,4.390950965102824,5.041935877627493,4.716443421365158,4.233548702101994,4.536062672709044,6.327406593830528
2017-08-10,4.362486815807883,5.011901592959146,4.687194204383515,4.209521274367317,4.503130097061308,6.3033791660958505
2017-08-11,4.360666851708234,5.008136034967167,4.6844014433377,4.206508827973734,4.499889684930293,6.300366719702267
2017-08-14,4.418816205966744,5.077788465631772,4.748302335799258,4.2622307725054185,4.562745234701905,6.356088664233951
2017-08-15,4.418798506340294,5.079204818039862,4.749001662190079,4.263363854431891,4.563501492822413,6.357221746160423
2017-08-16,4.446792254139059,5.111772462021525,4.779282358080293,4.2894179696172205,4.59233127164484,6.376394287670569
2017-08-17,4.425668306549571,5.091032990471184,4.758350648510379,4.272826392376948,4.5679580813307865,6.350980339501441
2017-08-18,4.388943310265217,5.0452944253618455,4.717118867813532,4.236235540289477,4.524920877299057,6.299013645324318
2017-08-21,4.388010015530551,5.043459368849967,4.715734692190259,4.234767495079974,4.522293607383756,6.29075726579971
2017-08-22,4.381815045586925,5.032593117005189,4.707204081296057,4.226074493604152,4.5183755696653245,6.281609906103226
2017-08-23,4.412107186713517,5.070567317472549,4.741337252093032,4.25645385397804,4.55316975008781,6.353735744909989
2017-08-24,4.409413647517344,5.068416960324939,4.738915303921141,4.254733568259952,4.553040990008226,6.355947035298246
2017-08-25,4.464228919279105,5.135237320501273,4.799733119890188,4.308189856401018,4.614892768758218,6.452739905369328
2017-08-28,4.529703889346731,5.214989411578152,4.8723466504624415,4.371991529262522,4.679375146927342,6.571695168080483
2017-08-29,4.532574135802262,5.218836228254109,4.875705182028186,4.375068982603287,4.684008480037737,6.590431410713367
2017-08-30,4.524843102979101,5.2076414665110065,4.866242284745054,4.366113173208805,4.676452060031908,6.556053106661839
2017-08-31,4.586387733740526,5.279771743816344,4.933079738778435,4.423817395053075,4.7377100128685035,6.668835422397484
2017-09-01,4.611480161612804,5.3106019299976275,4.961041045805216,4.448481543998103,4.765381034118747,6.705270032130412
2017-09-04,4.627497891675846,5.33062409257643,4.979060992126139,4.464499274061144,4.781398764181789,6.722973905316804
2017-09-05,4.624464264014083,5.328184310754727,4.976324287384405,4.4625474486037815,4.774505839298161,6.730808342706824
2017-09-06,4.641828561252377,5.349100753728559,4.995464657490468,4.479280602982847,4.79175327327153,6.748880562992143
2017-09-07,4.64517054806497,5.350379877778282,4.997775212921627,4.480303902222626,4.793876219308364,6.757911578753913
2017-09-08,4.6315365629667165,5.334264179280684,4.982900371123699,4.467411343424547,4.779220835880267,6.742870832750901
2017-09-11,4.6592002861662545,5.366618951747661,5.012909618956959,4.493295161398129,4.809966180600289,6.7875189382473815
2017-09-12,4.62630387956279,5.324295639898831,4.975299759730811,4.459436511919065,4.776591100341593,6.720717946484391
2017-09-13,4.636415298388587,5.338337981171693,4.98737663978014,4.470670384937354,4.783795235700173,6.7537358871796735
2017-09-14,4.620753192812085,5.318401890136503,4.969577541474294,4.454721512109202,4.7626030974252584,6.729731174932877
2017-09-15,4.638486759675777,5.340465584450898,4.9894761720633385,4.472372467560719,4.792943570354918,6.737201103748377
2017-09-18,4.653025100697289,5.359085152702394,5.006055126699842,4.4872681221619155,4.811505236926294,6.7566159188652195
2017-09-19,4.659874412101301,5.366761150801723,5.013317781451512,4.493408920641378,4.817536036408219,6.782208810903661
2017-09-20,4.694969368983263,5.412106087117531,5.053537728050397,4.529684869694024,4.852800870257807,6.841817898291059
2017-09-21,4.666457869510105,5.378553299788273,5.022505584649189,4.502842639830619,4.822570877784445,6.82504162328593
2017-09-22,4.682332928357741,5.397279714885832,5.0398063216217865,4.517823771908665,4.8362604851625015,6.877708045235806
2017-09-25,4.641699943588166,5.346887957506835,4.994293950547501,4.477510366005468,4.791333725377346,6.830562577752399
2017-09-26,4.639096465112031,5.3452978212218465,4.992197143166939,4.476238256977477,4.788715306524942,6.829290468724408
2017-09-27,4.653307020493573,5.362394641916394,5.007850831204984,4.489915713533115,4.8031639530772585,6.842967925280046
2017-09-28,4.651792650396807,5.359421236960479,5.005606943678644,4.487536989568383,4.800931624323366,6.837372355528513
2017-09-29,4.67805260829255,5.391013901002334,5.034533254647442,4.512811120801867,4.838798124999855,6.862646486761998
2017-10-02,4.680682131052352,5.3940956336380115,5.037388882345183,4.515276506910409,4.842496204162667,6.865111872870539
2017-10-03,4.685462497815869,5.398674213096321,5.042068355456095,4.518939370477057,4.847990499512639,6.868774736437187
2017-10-04,4.68839692881089,5.402043440915886,5.045220184863389,4.521634752732709,4.852033572896117,6.871470118692839
2017-10-05,4.695467757537245,5.409934983038257,5.0527013702877515,4.527947986430605,4.8615034234429615,6.877783352390736
2017-10-06,4.707133141525151,5.424336424134815,5.065734782829983,4.539469139307851,4.87878515275883,6.889304505267981
2017-10-09,4.709429949044713,5.426707068196928,5.06806850862082,4.541365654557543,4.881451134005017,6.891201020517673
2017-10-10,4.717460708152329,5.43442401797131,5.075942363061819,4.547539214377048,4.891507870200965,6.897374580337178
2017-10-11,4.721778673729385,5.4385085638236,5.080143618776492,4.550806851058881,4.896117882246451,6.891698770167672
2017-10-12,4.725530905882204,5.443462329956638,5.084496617919422,4.554769863965311,4.901872953727371,6.892975425339272
2017-10-13,4.772763895661468,5.500205068930715,5.1364844822960904,4.600164055144573,4.9603543947233835,6.971659094308806
2017-10-16,4.7517780846048625,5.47475833377985,5.1132682091923565,4.57980666702388,4.941697697297482,6.905947833097575
2017-10-17,4.77209496976875,5.501105534178367,5.136600251973558,4.600884427342694,4.960909390145609,6.958969406804049
2017-10-18,4.77723707638107,5.5077213240872265,5.142479200234148,4.606177059269782,4.966029683223193,6.953768247498883
2017-10-19,4.7737840529734985,5.50309143278198,5.1384377428777395,4.602473146225585,4.959977154584496,6.942948763269068
2017-10-20,4.779978696018205,5.510752747607617,5.145365721812911,4.608602198086094,4.976967000126706,6.954908817636863
2017-10-23,4.7742427700745065,5.505121824577776,5.13968229732614,4.604097459662221,4.968942131317613,6.962186325136951
2017-10-24,4.770017651437482,5.49973856483423,5.134878108135856,4.599790851867384,4.9632634570115925,6.933406827003223
2017-10-25,4.783622614849013,5.518869824924192,5.151246219886604,4.615095859939354,4.977843060403747,6.978249616187382
2017-10-26,4.795867891558469,5.53530887614947,5.16558838385397,4.628247100919576,4.98884415471721,7.00376834673049
2017-10-27,4.864105752055809,5.615403552190411,5.2397546521231115,4.69232284175233,5.06647987484026,7.075290779363888
2017-10-30,4.849019418563848,5.596415601765186,5.222717510164516,4.677132481412149,5.055012021401283,7.009941531293504
2017-10-31,4.856760745049673,5.605267735246208,5.23101424014794,4.684214188196966,5.067285594903417,7.033398394447401
2017-11-01,4.863047064389518,5.61235736282948,5.2377022136094995,4.689885890263584,5.075947238625711,7.042942800000404
2017-11-02,4.86551327446363,5.614864581652246,5.240188928057938,4.691891665321797,5.078895259042971,7.029949456716003
2017-11-03,4.881318255731761,5.633875072934291,5.257596664333026,4.707100058347433,5.090966335169366,7.06019232755918
2017-11-06,4.891231419856952,5.644423766726242,5.267827593291597,4.715539013380995,5.102904892008705,7.087142276938945
2017-11-07,4.902743241742792,5.660067176296765,5.281405209019779,4.728053741037412,5.112953116455348,7.101894569580924
2017-11-08,4.92386141840258,5.684858343164016,5.304359880783299,4.7478866745312125,5.137433790505145,7.140135821929771
2017-11-09,4.932620444732349,5.697601660068514,5.3151110524004315,4.7580813280548115,5.1419663259063455,7.172158949154718
2017-11-10,4.94639658123596,5.716588624266972,5.3314926027514655,4.7732708994135775,5.155365431902588,7.187837721039292
2017-11-13,4.94547704283243,5.715736887558978,5.330606965195705,4.772589510047182,5.154275479216952,7.17878075335359
2017-11-14,4.927250231465001,5.693376251675272,5.310313241570135,4.754701001340218,5.130984406204723,7.155712414052324
2017-11-15,4.937584144150728,5.708347450344515,5.322965797247623,4.766677960275613,5.1468560034057065,7.174787506685445
2017-11-16,4.966614702071121,5.740608574708676,5.353611638389899,4.792486859766941,5.180499834311194,7.185254154177521
2017-11-17,4.997391135042436,5.77888180642815,5.388136470735294,4.82310544514252,5.218776790327713,7.149776162510307
2017-11-20,4.992208716202273,5.77328917340242,5.382748944802347,4.818631338721936,5.220036235738146,7.124633731457694
2017-11-21,5.038427887585159,5.827492343539384,5.432960115562271,4.861993874831508,5.270266828008085,7.167996267567266
2017-11-22,5.061392001397026,5.854451242752451,5.457921622074739,4.883560994201961,5.294883948931286,7.189563386937719
2017-11-23,5.0295855261176285,5.8146931486532045,5.422139337385417,4.851754518922563,5.263077473651888,7.157756911658321
2017-11-24,5.019400194879718,5.8005175168315,5.40995885585561,4.8404140134652005,5.247770894856421,7.1464164062009585
2017-11-27,5.027059475931446,5.8107446382303936,5.418902057080919,4.8485957105843145,5.263134740338135,7.1545981033200725
2017-11-28,5.015813437826394,5.793685782102866,5.40474960996463,4.8349486256822924,5.253994668762076,7.1409510184180505
2017-11-29,4.984040850550885,5.7569114148399,5.3704761326953925,4.8055291318719195,5.211766472588764,7.111531524607678
2017-11-30,4.979521300702652,5.749738937188457,5.364630118945554,4.799791149750766,5.211009465687878,7.1057935424865235
2017-12-01,4.974761500586229,5.744291386476683,5.359526443531456,4.795433109181347,5.212737338379943,7.101435501917104
2017-12-04,4.972681238125454,5.744034895501694,5.358358066813574,4.795227916401356,5.207271168262684,7.101230309137113
2017-12-05,5.000285401205505,5.780405599429347,5.3903455003174265,4.824324479543478,5.237595752037902,7.130326872279235
2017-12-06,5.000540406435886,5.781199159723066,5.390869783079475,4.824959327778452,5.2453714319691205,7.13096172051421
2017-12-07,5.018843917680203,5.804184202500972,5.411514060090588,4.8433473620007765,5.275303245906323,7.149349754736535
2017-12-08,5.0177668246166425,5.800621746014253,5.409194285315448,4.840497396811402,5.2727110790530975,7.14649978954716
2017-12-11,5.0234412637228,5.806761248256596,5.415101255989699,4.845408998605276,5.281291975929906,7.151411391341034
2017-12-12,5.014780492425002,5.795685262944627,5.405232877684815,4.836548210355701,5.270541522871982,7.142550603091459
2017-12-13,5.018303801967989,5.7978257180936055,5.408064760030796,4.838260574474885,5.274221770983342,7.144262967210642
2017-12-14,5.022751135895659,5.8055730950056885,5.414162115450672,4.844458476004551,5.2803579101080445,7.150460868740309
2017-12-15,5.075664031917544,5.868879183190084,5.4722716075538145,4.895103346552067,5.35421556678115,7.201105739287825
2017-12-18,5.096804282503459,5.891060778134548,5.493932530319003,4.912848622507639,5.382388325871106,7.218851015243396
2017-12-19,5.077055036228691,5.868522384987326,5.472788710608008,4.894817907989861,5.358292423946449,7.200820300725618
2017-12-20,5.066675095571375,5.8556896386543285,5.461182367112851,4.884551710923463,5.346141392752351,7.19055410365922
2017-12-21,5.065413182546048,5.852952928922376,5.459183055734211,4.882362343137901,5.3438495210207355,7.188364735873659
2017-12-22,5.064652916697528,5.851265640926657,5.457959278812091,4.881012512741326,5.3409931144397795,7.187014905477083
2017-12-25,5.057822983360341,5.842728224255175,5.450275603807758,4.874182579404139,5.334163181102594,7.180184972139898
2017-12-26,5.058319918077431,5.842979020725007,5.45064946940122,4.874383216580006,5.33738317440897,7.172867602137558
2017-12-27,5.076459934881782,5.864463920599248,5.470461927740516,4.891571136479399,5.355507655430406,7.200315375591238
2017-12-28,5.086805638892189,5.875857537772157,5.481331588332173,4.900686030217726,5.365823923518211,7.221547573150455
2017-12-29,5.076152848912282,5.862894739954236,5.46952379443326,4.890315791963389,5.344348628039095,7.221546770277459
2018-01-02,5.092287358113109,5.877749444254093,5.485018401183601,4.902199555403275,5.36683330328052,7.22502881042944
2018-01-03,5.110620957607066,5.897947961081979,5.504284459344522,4.918358368865584,5.390493692365163,7.235574558157225
2018-01-04,5.1055933802228415,5.888810672037333,5.497202026130088,4.911048537629867,5.384553719328245,7.212355708675616
2018-01-05,5.133439589250945,5.920946195620259,5.527192892435603,4.9367569564962075,5.422981651961759,7.242631942827856
2018-01-08,5.12981208741879,5.915793588088578,5.522802837753684,4.932634870470863,5.417221965905368,7.238509856802511
2018-01-09,5.121754730903225,5.906069884909731,5.5139123079064785,4.9248559079277845,5.4084309726495965,7.230730894259434
2018-01-10,5.098191488477017,5.877250728880258,5.487721108678638,4.9018005831042055,5.382999271429004,7.207675569435855
2018-01-11,5.111449130901052,5.889832219224566,5.500640675062809,4.911865775379653,5.395290717290063,7.217740761711302
2018-01-12,5.151414493846361,5.935111073393244,5.543262783619802,4.948088858714596,5.454719530964349,7.2577677673745775
2018-01-15,5.106779086892527,5.879316814700953,5.49304795079674,4.903453451760762,5.410084124010515,7.181149700136957
2018-01-16,5.129772901029693,5.909343152977403,5.519558027003549,4.927474522381923,5.428456141192292,7.228198299946947
2018-01-17,5.137397520287536,5.916151855799006,5.526774688043271,4.9329214846392055,5.44109796659234,7.248756420080564
2018-01-18,5.159062138000972,5.944587218979098,5.551824678490036,4.955669775183279,5.464520332638017,7.275825478085035
2018-01-19,5.179307125901644,5.967478830757282,5.573392978329463,4.973983064605825,5.4859631338799275,7.293241669010282
2018-01-22,5.173198223304421,5.956030432704514,5.564614328004468,4.964824346163612,5.480341483666386,7.277300020464826
2018-01-23,5.227549657542797,6.02127001241953,5.624409834981163,5.017016009935625,5.53880343594537,7.344234495241578
2018-01-24,5.220438581711945,6.01139200520968,5.615915293460812,5.0091136041677435,5.5321885895359735,7.344992381487789
