scope,window,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days_pct,defense_days_pct,switch_count
dk_sleeve,last_10y,55,4,2016-04-18,2026-04-17,2430,33.37810813459057,19.432342294266686,1.6337860988075201,-16.999114590471976,1.9635203914266828,1679.638676818427,-0.9093697742745164,0.04193550673835622,3.007099096879461,12.016460905349795,12.016460905349795,198
dk_sleeve,last_5y,55,4,2021-04-19,2026-04-17,1211,35.4406821949792,19.852629064493126,1.68721213456049,-16.99911459047192,2.0848545967708145,354.9189903745655,-2.025134870539212,0.023220592127937367,0.3728861270714816,15.524360033030554,15.606936416184972,113
dk_sleeve,last_3y,55,4,2023-04-17,2026-04-17,727,33.85388289267828,20.4044654452833,1.5877350598659024,-16.999114590471955,1.9915085996098563,139.8720219355962,-0.8702662510321701,0.058661131299217795,0.3728861270714816,17.46905089408528,17.46905089408528,72
dk_sleeve,full,60,4,2015-04-03,2026-04-17,2684,32.829876015047944,19.237016501281158,1.6260061408018651,-16.43901946272769,1.997070207835897,2196.4857087787445,0.12402503663771114,0.08990347667879428,3.567194224623716,12.779433681073025,12.779433681073025,230
dk_sleeve,last_10y,60,4,2016-04-18,2026-04-17,2430,33.78031501626402,19.451836050721067,1.6484047566705562,-16.43901946272771,2.054886247495134,1734.0158224289476,-0.5071628926010661,0.05655416460139229,3.5671942246237265,11.76954732510288,11.76954732510288,196
dk_sleeve,last_5y,60,4,2021-04-19,2026-04-17,1211,35.79088690087333,19.885829792436915,1.6982337431429553,-14.378696886953213,2.489160678625118,360.8235014282986,-1.6749301646450832,0.034242200710402626,2.993303830590188,15.194054500412882,15.2766308835673,109
dk_sleeve,last_3y,60,4,2023-04-17,2026-04-17,727,35.598183153964214,20.520305697861783,1.6456196260678495,-14.378696886953223,2.475758647243262,149.37455298688153,0.8740340102537658,0.11654569750116495,2.9933038305902127,16.23108665749656,16.23108665749656,70
dk_sleeve,full,65,4,2015-04-03,2026-04-17,2684,32.939767514056605,19.232382193642046,1.6308119267591477,-16.439019462727668,2.003755004289716,2217.5461088137836,0.23391653564637238,0.09470926263607682,3.567194224623737,12.928464977645305,12.928464977645305,223
dk_sleeve,last_10y,65,4,2016-04-18,2026-04-17,2430,34.047698347484136,19.415777700023046,1.6617741484316195,-16.43901946272773,2.071151410501134,1770.9879394881443,-0.23977956138094925,0.06992355636245562,3.567194224623705,12.139917695473251,12.139917695473251,191
dk_sleeve,last_5y,65,4,2021-04-19,2026-04-17,1211,36.2299407424445,19.845829276926562,1.7181747435201606,-13.96235845509165,2.594829581189597,368.31244342635347,-1.2358763230739171,0.05418320108760799,3.409642262451751,15.359207266721716,15.441783649876134,106
dk_sleeve,last_3y,65,4,2023-04-17,2026-04-17,727,35.57285624264459,20.52243610763162,1.6445223525465436,-13.96235845509166,2.5477684416325967,149.2348133289529,0.8487070989341419,0.115448423979859,3.4096422624517757,15.955983493810177,15.955983493810177,67
dk_sleeve,full,70,4,2015-04-03,2026-04-17,2684,32.77142811144964,19.22516035871708,1.624517330598288,-16.4390194627277,1.9935147704978706,2185.355374467441,0.0655771330394046,0.08841466647521723,3.567194224623705,12.891207153502235,12.891207153502235,222
dk_sleeve,last_10y,70,4,2016-04-18,2026-04-17,2430,33.8602549220034,19.40790270416195,1.654891079379245,-16.43901946272761,2.0597490622098946,1744.999901754513,-0.42722298686168614,0.06304048731008116,3.567194224623826,12.098765432098766,12.098765432098766,190
dk_sleeve,last_5y,70,4,2021-04-19,2026-04-17,1211,35.754713365256244,19.837959737626424,1.7004569754489178,-13.962358455091683,2.5607932556850734,360.2107863971959,-1.7111037002621714,0.03646543301636518,3.409642262451717,15.028901734104046,15.111478117258464,103
dk_sleeve,last_3y,70,4,2023-04-17,2026-04-17,727,35.47485420802121,20.56116005154992,1.6381521877846994,-13.96235845509165,2.5407494243986126,148.69458507325183,0.7507050643107647,0.10907825921801484,3.4096422624517864,15.268225584594223,15.268225584594223,62
dk_sleeve,full,75,4,2015-04-03,2026-04-17,2684,32.24264647674593,19.19513098630193,1.605194097773574,-16.4390194627277,1.9613485189825284,2086.865558905048,-0.4632045016643005,0.06909143365050308,3.567194224623705,13.077496274217584,13.077496274217584,224
dk_sleeve,last_10y,75,4,2016-04-18,2026-04-17,2430,33.61938168479806,19.400602731777965,1.6458094838830404,-16.43901946272768,2.0450965315190213,1712.0812215497222,-0.6680962240670283,0.053958891813876475,3.5671942246237585,12.098765432098766,12.098765432098766,192
dk_sleeve,last_5y,75,4,2021-04-19,2026-04-17,1211,35.72330745731023,19.786670630558618,1.7031364950436145,-13.96235845509166,2.558543928821924,359.67935500319743,-1.742509608208188,0.03914495261106188,3.40964226245174,15.606936416184972,15.68951279933939,107
dk_sleeve,last_3y,75,4,2023-04-17,2026-04-17,727,35.319390650693116,20.56153218483647,1.6323104496979997,-13.962358455091673,2.5296149475243666,147.83920736307775,0.5952415069826671,0.1032365211313151,3.4096422624517633,15.405777166437415,15.405777166437415,64
dk_sleeve,full,80,4,2015-04-03,2026-04-17,2684,32.353962383845825,19.222384598855115,1.607725145748059,-16.4390194627277,1.9681199634322584,2107.272308571928,-0.35188859456440724,0.07162248162498819,3.567194224623705,13.077496274217584,13.077496274217584,218
dk_sleeve,last_10y,80,4,2016-04-18,2026-04-17,2430,33.74359922224901,19.430362297375968,1.6485412818391105,-16.43901946272768,2.0526527934805445,1728.990668823998,-0.5438786866160754,0.05669068976994662,3.5671942246237585,12.098765432098766,12.098765432098766,186
dk_sleeve,last_5y,80,4,2021-04-19,2026-04-17,1211,35.42761182559513,19.78472130218468,1.691815739791497,-13.96235845509166,2.537365871213235,354.69979887243966,-2.038205239923286,0.02782419735894437,3.40964226245174,15.606936416184972,15.68951279933939,103
dk_sleeve,last_3y,80,4,2023-04-17,2026-04-17,727,34.829103677680926,20.55839012076819,1.6141430410481046,-13.962358455091717,2.494500036630963,145.15444627682376,0.10495453397047783,0.08506911248142002,3.409642262451719,15.405777166437415,15.405777166437415,60
dk_sleeve,full,85,4,2015-04-03,2026-04-17,2684,32.50189680469886,19.21271154917207,1.614469576466055,-16.439019462727668,1.9771189442527697,2134.6600635348814,-0.2039541737113737,0.07836691234298421,3.567194224623737,13.226527570789868,13.226527570789868,218
dk_sleeve,last_10y,85,4,2016-04-18,2026-04-17,2430,33.90869626870383,19.41976270695752,1.6559265394988207,-16.439019462727668,2.0626957918983737,1751.684718884223,-0.37878164016125737,0.06407594742965683,3.567194224623769,12.263374485596708,12.263374485596708,186
dk_sleeve,last_5y,85,4,2021-04-19,2026-04-17,1211,35.14234669337135,19.78697440329888,1.6805579658748904,-13.86981102726439,2.533729307795958,349.9368703792334,-2.3234703721470638,0.01656642344233772,3.5021896902790104,15.606936416184972,15.68951279933939,103
dk_sleeve,last_3y,85,4,2023-04-17,2026-04-17,727,34.82172981336931,20.56509309529529,1.6134071377969597,-13.869811027264312,2.5106131399280907,145.11421648010366,0.09758066965886059,0.0843332092302751,3.502189690279124,15.130674002751032,15.130674002751032,60
dk_sleeve,full,90,4,2015-04-03,2026-04-17,2684,32.41343482409895,19.20426829592829,1.6114863051730413,-16.439019462727668,1.97173772423533,2118.2457990386797,-0.2924161543112831,0.07538364104997042,3.567194224623737,13.450074515648286,13.450074515648286,228
dk_sleeve,last_10y,90,4,2016-04-18,2026-04-17,2430,33.962620582523705,19.415202027730068,1.6584218919915075,-16.43901946272768,2.0659760552949904,1759.151806815324,-0.3248573263413803,0.06657129992234356,3.5671942246237585,12.427983539094651,12.427983539094651,194
dk_sleeve,last_5y,90,4,2021-04-19,2026-04-17,1211,35.119397823829246,19.789660119719294,1.6794637687776361,-13.869811027264333,2.532074716432251,349.55544572299846,-2.346419241689169,0.015472226345083495,3.5021896902790672,15.441783649876134,15.524360033030554,105
dk_sleeve,last_3y,90,4,2023-04-17,2026-04-17,727,34.78363029184142,20.56939932979762,1.6116813151166693,-13.869811027264367,2.507866201166406,144.9064259834491,0.059481148130970496,0.08260738654998478,3.502189690279069,14.855570839064649,14.855570839064649,62
